order_id,warehouse,supplier,product,quantity,order_date,delivery_time
ORD_4559,WH_C,Supplier_3,Smartphone,11,2024-01-13,2
ORD_4560,WH_C,Supplier_5,Smartphone,29,2024-01-08,4
ORD_4561,WH_B,Supplier_3,Smartphone,77,2024-01-02,3
ORD_4562,WH_E,Supplier_1,Headphones,86,2024-01-29,4
ORD_4563,WH_A,Supplier_3,TV,23,2024-01-30,6
ORD_4564,WH_A,Supplier_1,TV,60,2024-01-27,2
ORD_4565,WH_C,Supplier_2,Headphones,21,2024-01-20,4
ORD_4566,WH_B,Supplier_5,TV,71,2024-01-23,7
ORD_4567,WH_C,Supplier_5,Smartphone,79,2024-01-27,7
ORD_4568,WH_C,Supplier_2,Headphones,48,2024-01-15,2
ORD_4569,WH_D,Supplier_2,TV,60,2024-01-21,7
ORD_4570,WH_A,Supplier_2,TV,85,2024-01-23,6
ORD_4571,WH_C,Supplier_3,TV,76,2024-01-25,5
ORD_4572,WH_A,Supplier_5,Tablet,10,2024-01-18,6
ORD_4573,WH_E,Supplier_4,Laptop,38,2024-01-17,2
ORD_4574,WH_C,Supplier_1,Smartphone,60,2024-01-03,2
ORD_4575,WH_E,Supplier_5,TV,78,2024-01-25,6
ORD_4576,WH_A,Supplier_5,Laptop,94,2024-01-06,4
ORD_4577,WH_A,Supplier_4,Tablet,43,2024-01-13,2
ORD_4578,WH_C,Supplier_1,Smartphone,28,2024-01-22,5
ORD_4579,WH_E,Supplier_1,Headphones,47,2024-01-29,7
ORD_4580,WH_E,Supplier_4,Smartphone,96,2024-01-05,3
ORD_4581,WH_C,Supplier_3,TV,38,2024-01-18,7
ORD_4582,WH_B,Supplier_1,Laptop,27,2024-01-06,6
ORD_4583,WH_C,Supplier_4,Smartphone,86,2024-01-26,7
ORD_4584,WH_E,Supplier_5,Headphones,76,2024-01-25,6
ORD_4585,WH_C,Supplier_2,Laptop,27,2024-01-16,5
ORD_4586,WH_D,Supplier_2,Smartphone,77,2024-01-28,4
ORD_4587,WH_B,Supplier_2,Smartphone,2,2024-01-17,3
ORD_4588,WH_E,Supplier_2,Headphones,12,2024-01-10,1
ORD_4589,WH_E,Supplier_5,Smartphone,25,2024-01-07,2
ORD_4590,WH_D,Supplier_3,Headphones,73,2024-01-19,1
ORD_4591,WH_B,Supplier_5,Tablet,100,2024-01-12,4
ORD_4592,WH_D,Supplier_4,Headphones,55,2024-01-24,6
ORD_4593,WH_B,Supplier_3,Smartphone,16,2024-01-28,6
ORD_4594,WH_E,Supplier_2,Smartphone,48,2024-01-28,5
ORD_4595,WH_D,Supplier_2,TV,80,2024-01-01,3
ORD_4596,WH_D,Supplier_3,Headphones,11,2024-01-12,6
ORD_4597,WH_D,Supplier_2,Laptop,76,2024-01-02,1
ORD_4598,WH_E,Supplier_3,Smartphone,41,2024-01-22,7
ORD_4599,WH_A,Supplier_3,Headphones,19,2024-01-04,2
ORD_4600,WH_E,Supplier_2,Tablet,2,2024-01-09,2
ORD_4601,WH_A,Supplier_1,TV,63,2024-01-05,4
ORD_4602,WH_E,Supplier_2,Smartphone,82,2024-01-04,6
ORD_4603,WH_A,Supplier_3,Headphones,58,2024-01-21,6
ORD_4604,WH_C,Supplier_5,Headphones,74,2024-01-26,7
ORD_4605,WH_A,Supplier_2,Laptop,10,2024-01-03,4
ORD_4606,WH_B,Supplier_4,Headphones,57,2024-01-27,4
ORD_4607,WH_A,Supplier_2,Tablet,34,2024-01-23,1
ORD_4608,WH_C,Supplier_5,Tablet,30,2024-01-25,7
ORD_4609,WH_D,Supplier_1,Smartphone,42,2024-01-05,1
ORD_4610,WH_B,Supplier_5,Headphones,99,2024-01-30,2
ORD_4611,WH_E,Supplier_5,Laptop,38,2024-01-25,7
ORD_4612,WH_E,Supplier_4,Laptop,17,2024-01-04,4
ORD_4613,WH_E,Supplier_1,Smartphone,60,2024-01-07,6
ORD_4614,WH_D,Supplier_1,Headphones,93,2024-01-17,2
ORD_4615,WH_D,Supplier_1,Laptop,1,2024-01-29,1
ORD_4616,WH_A,Supplier_4,Laptop,93,2024-01-04,1
ORD_4617,WH_A,Supplier_5,Headphones,89,2024-01-07,5
ORD_4618,WH_C,Supplier_4,Headphones,96,2024-01-15,4
ORD_4619,WH_C,Supplier_3,Laptop,20,2024-01-31,5
ORD_4620,WH_A,Supplier_4,TV,60,2024-01-04,3
ORD_4621,WH_A,Supplier_2,Smartphone,6,2024-01-12,4
ORD_4622,WH_C,Supplier_3,Laptop,64,2024-01-23,3
ORD_4623,WH_E,Supplier_5,Headphones,22,2024-01-25,4
ORD_4624,WH_E,Supplier_5,Smartphone,43,2024-01-11,4
ORD_4625,WH_A,Supplier_4,Tablet,15,2024-01-21,2
ORD_4626,WH_A,Supplier_1,Headphones,32,2024-01-05,7
ORD_4627,WH_E,Supplier_1,Laptop,27,2024-01-27,2
ORD_4628,WH_C,Supplier_5,TV,53,2024-01-28,3
ORD_4629,WH_C,Supplier_4,Tablet,40,2024-01-08,5
ORD_4630,WH_A,Supplier_5,Laptop,42,2024-01-08,1
ORD_4631,WH_C,Supplier_5,Smartphone,20,2024-01-15,3
ORD_4632,WH_D,Supplier_2,Laptop,10,2024-01-11,5
ORD_4633,WH_A,Supplier_4,Laptop,66,2024-01-16,6
ORD_4634,WH_C,Supplier_5,Tablet,46,2024-01-05,7
ORD_4635,WH_C,Supplier_2,Headphones,50,2024-01-10,3
ORD_4636,WH_A,Supplier_2,Headphones,41,2024-01-13,4
ORD_4637,WH_E,Supplier_2,Tablet,16,2024-01-29,1
ORD_4638,WH_D,Supplier_3,TV,31,2024-01-22,2
ORD_4639,WH_A,Supplier_5,Headphones,75,2024-01-24,7
ORD_4640,WH_B,Supplier_5,Smartphone,99,2024-01-24,6
ORD_4641,WH_B,Supplier_4,Headphones,76,2024-01-24,3
ORD_4642,WH_C,Supplier_5,Smartphone,63,2024-01-16,3
ORD_4643,WH_D,Supplier_1,TV,47,2024-01-05,2
ORD_4644,WH_B,Supplier_3,Headphones,94,2024-01-02,2
ORD_4645,WH_E,Supplier_5,Smartphone,57,2024-01-01,4
ORD_4646,WH_D,Supplier_3,Tablet,92,2024-01-30,7
ORD_4647,WH_E,Supplier_2,Tablet,83,2024-01-09,4
ORD_4648,WH_C,Supplier_1,Smartphone,95,2024-01-09,3
ORD_4649,WH_E,Supplier_4,Tablet,98,2024-01-04,4
ORD_4650,WH_D,Supplier_2,Tablet,17,2024-01-31,7
ORD_4651,WH_D,Supplier_2,Tablet,95,2024-01-14,5
ORD_4652,WH_B,Supplier_5,Laptop,53,2024-01-27,6
ORD_4653,WH_B,Supplier_2,TV,84,2024-01-21,7
ORD_4654,WH_B,Supplier_2,TV,13,2024-01-13,7
ORD_4655,WH_D,Supplier_5,Headphones,24,2024-01-20,4
ORD_4656,WH_E,Supplier_5,Smartphone,55,2024-01-07,5
ORD_4657,WH_D,Supplier_1,Headphones,99,2024-01-05,3
ORD_4658,WH_A,Supplier_2,TV,10,2024-01-07,6
ORD_4659,WH_C,Supplier_4,Tablet,56,2024-01-03,1
ORD_4660,WH_D,Supplier_3,Tablet,75,2024-01-28,4
ORD_4661,WH_B,Supplier_3,Laptop,93,2024-01-25,7
ORD_4662,WH_D,Supplier_5,Tablet,91,2024-01-12,4
ORD_4663,WH_B,Supplier_1,TV,59,2024-01-03,5
ORD_4664,WH_B,Supplier_5,Tablet,89,2024-01-14,5
ORD_4665,WH_E,Supplier_5,Laptop,73,2024-01-07,5
ORD_4666,WH_B,Supplier_4,TV,31,2024-01-09,2
ORD_4667,WH_B,Supplier_3,Headphones,11,2024-01-16,3
ORD_4668,WH_E,Supplier_1,Laptop,67,2024-01-08,7
ORD_4669,WH_D,Supplier_3,Tablet,40,2024-01-13,5
ORD_4670,WH_A,Supplier_5,Laptop,26,2024-01-04,4
ORD_4671,WH_A,Supplier_2,TV,44,2024-01-11,5
ORD_4672,WH_D,Supplier_4,Laptop,67,2024-01-06,1
ORD_4673,WH_E,Supplier_3,Headphones,77,2024-01-20,5
ORD_4674,WH_C,Supplier_4,Laptop,36,2024-01-14,6
ORD_4675,WH_C,Supplier_2,Smartphone,47,2024-01-19,7
ORD_4676,WH_D,Supplier_4,Tablet,23,2024-01-09,1
ORD_4677,WH_B,Supplier_3,Laptop,93,2024-01-19,6
ORD_4678,WH_B,Supplier_3,Smartphone,48,2024-01-10,2
ORD_4679,WH_A,Supplier_5,TV,62,2024-01-20,6
ORD_4680,WH_E,Supplier_5,Headphones,49,2024-01-29,7
ORD_4681,WH_D,Supplier_5,Headphones,74,2024-01-08,7
ORD_4682,WH_B,Supplier_2,Tablet,5,2024-01-11,5
ORD_4683,WH_A,Supplier_1,Tablet,51,2024-01-12,7
ORD_4684,WH_D,Supplier_4,Smartphone,63,2024-01-30,6
ORD_4685,WH_A,Supplier_3,Smartphone,84,2024-01-07,3
ORD_4686,WH_B,Supplier_4,Headphones,53,2024-01-24,3
ORD_4687,WH_B,Supplier_5,Tablet,23,2024-01-23,3
ORD_4688,WH_C,Supplier_2,Tablet,45,2024-01-09,3
ORD_4689,WH_D,Supplier_3,Tablet,9,2024-01-31,5
ORD_4690,WH_C,Supplier_3,Smartphone,59,2024-01-08,3
ORD_4691,WH_E,Supplier_5,Laptop,8,2024-01-25,1
ORD_4692,WH_A,Supplier_3,Smartphone,46,2024-01-22,3
ORD_4693,WH_D,Supplier_4,TV,42,2024-01-18,2
ORD_4694,WH_E,Supplier_5,Laptop,87,2024-01-08,5
ORD_4695,WH_D,Supplier_1,Smartphone,90,2024-01-06,2
ORD_4696,WH_C,Supplier_1,TV,11,2024-01-24,2
ORD_4697,WH_C,Supplier_4,Laptop,63,2024-01-06,6
ORD_4698,WH_A,Supplier_4,Tablet,27,2024-01-07,4
ORD_4699,WH_D,Supplier_2,Laptop,35,2024-01-06,6
ORD_4700,WH_B,Supplier_3,Tablet,57,2024-01-11,7
ORD_4701,WH_B,Supplier_3,Headphones,29,2024-01-06,1
ORD_4702,WH_E,Supplier_5,Tablet,26,2024-01-23,1
ORD_4703,WH_E,Supplier_2,Tablet,12,2024-01-21,5
ORD_4704,WH_D,Supplier_5,Smartphone,58,2024-01-04,4
ORD_4705,WH_E,Supplier_5,Headphones,50,2024-01-26,6
ORD_4706,WH_E,Supplier_2,Laptop,79,2024-01-23,4
ORD_4707,WH_D,Supplier_2,Headphones,58,2024-01-15,2
ORD_4708,WH_E,Supplier_2,TV,86,2024-01-26,1
ORD_4709,WH_A,Supplier_5,TV,96,2024-01-11,6
ORD_4710,WH_B,Supplier_3,Smartphone,6,2024-01-08,6
ORD_4711,WH_D,Supplier_5,Tablet,32,2024-01-01,4
ORD_4712,WH_E,Supplier_5,Tablet,11,2024-01-28,3
ORD_4713,WH_C,Supplier_2,Tablet,99,2024-01-30,3
ORD_4714,WH_E,Supplier_1,Laptop,84,2024-01-10,1
ORD_4715,WH_B,Supplier_1,Smartphone,69,2024-01-14,7
ORD_4716,WH_B,Supplier_5,Smartphone,13,2024-01-16,6
ORD_4717,WH_B,Supplier_4,Smartphone,1,2024-01-28,6
ORD_4718,WH_A,Supplier_3,Laptop,3,2024-01-02,4
ORD_4719,WH_A,Supplier_4,Headphones,77,2024-01-25,1
ORD_4720,WH_A,Supplier_4,TV,53,2024-01-26,4
ORD_4721,WH_A,Supplier_4,Tablet,94,2024-01-16,5
ORD_4722,WH_A,Supplier_3,Smartphone,89,2024-01-31,4
ORD_4723,WH_E,Supplier_2,Laptop,87,2024-01-03,4
ORD_4724,WH_D,Supplier_3,Headphones,13,2024-01-29,4
ORD_4725,WH_D,Supplier_1,Headphones,37,2024-01-04,6
ORD_4726,WH_A,Supplier_2,Tablet,52,2024-01-12,3
ORD_4727,WH_C,Supplier_1,TV,28,2024-01-05,1
ORD_4728,WH_B,Supplier_5,Tablet,68,2024-01-08,5
ORD_4729,WH_E,Supplier_1,Smartphone,17,2024-01-03,1
ORD_4730,WH_A,Supplier_3,Laptop,95,2024-01-19,7
ORD_4731,WH_B,Supplier_2,Headphones,71,2024-01-22,1
ORD_4732,WH_C,Supplier_3,Tablet,21,2024-01-26,6
ORD_4733,WH_C,Supplier_3,Laptop,82,2024-01-18,3
ORD_4734,WH_D,Supplier_5,TV,31,2024-01-21,6
ORD_4735,WH_A,Supplier_1,TV,90,2024-01-28,7
ORD_4736,WH_E,Supplier_1,TV,15,2024-01-17,5
ORD_4737,WH_C,Supplier_5,TV,59,2024-01-29,7
ORD_4738,WH_C,Supplier_1,Smartphone,38,2024-01-28,6
ORD_4739,WH_B,Supplier_1,Headphones,69,2024-01-20,1
ORD_4740,WH_D,Supplier_4,Headphones,62,2024-01-28,3
ORD_4741,WH_C,Supplier_3,Headphones,77,2024-01-07,3
ORD_4742,WH_A,Supplier_5,Tablet,59,2024-01-01,5
ORD_4743,WH_B,Supplier_4,Laptop,70,2024-01-15,3
ORD_4744,WH_A,Supplier_1,Tablet,83,2024-01-30,2
ORD_4745,WH_E,Supplier_3,Headphones,34,2024-01-15,7
ORD_4746,WH_B,Supplier_1,Tablet,42,2024-01-03,4
ORD_4747,WH_D,Supplier_3,Headphones,50,2024-01-20,1
ORD_4748,WH_D,Supplier_1,Smartphone,50,2024-01-19,5
ORD_4749,WH_C,Supplier_5,Smartphone,17,2024-01-05,6
ORD_4750,WH_C,Supplier_3,Laptop,47,2024-01-28,2
ORD_4751,WH_D,Supplier_1,TV,57,2024-01-15,2
ORD_4752,WH_C,Supplier_3,Smartphone,36,2024-01-04,2
ORD_4753,WH_A,Supplier_4,TV,1,2024-01-31,3
ORD_4754,WH_C,Supplier_4,Laptop,61,2024-01-07,1
ORD_4755,WH_D,Supplier_3,Headphones,100,2024-01-20,6
ORD_4756,WH_D,Supplier_4,TV,36,2024-01-31,6
ORD_4757,WH_C,Supplier_2,Tablet,66,2024-01-24,2
ORD_4758,WH_B,Supplier_5,Laptop,98,2024-01-12,6
ORD_4759,WH_B,Supplier_1,Smartphone,57,2024-01-04,3
ORD_4760,WH_D,Supplier_4,Laptop,23,2024-01-07,7
ORD_4761,WH_B,Supplier_5,Tablet,87,2024-01-29,1
ORD_4762,WH_A,Supplier_5,Tablet,27,2024-01-08,3
ORD_4763,WH_A,Supplier_4,Tablet,60,2024-01-11,1
ORD_4764,WH_B,Supplier_4,Smartphone,42,2024-01-14,2
ORD_4765,WH_D,Supplier_3,Tablet,43,2024-01-23,7
ORD_4766,WH_B,Supplier_5,Laptop,62,2024-01-23,3
ORD_4767,WH_C,Supplier_4,Tablet,12,2024-01-19,4
ORD_4768,WH_B,Supplier_3,Headphones,25,2024-01-31,2
ORD_4769,WH_A,Supplier_1,Laptop,52,2024-01-22,4
ORD_4770,WH_D,Supplier_1,Headphones,88,2024-01-07,1
ORD_4771,WH_E,Supplier_4,Laptop,12,2024-01-31,6
ORD_4772,WH_D,Supplier_1,Laptop,71,2024-01-02,5
ORD_4773,WH_D,Supplier_2,Tablet,40,2024-01-22,4
ORD_4774,WH_A,Supplier_2,Headphones,4,2024-01-09,4
ORD_4775,WH_E,Supplier_4,Headphones,52,2024-01-02,1
ORD_4776,WH_A,Supplier_1,Laptop,61,2024-01-25,4
ORD_4777,WH_C,Supplier_5,Smartphone,88,2024-01-29,6
ORD_4778,WH_E,Supplier_4,TV,5,2024-01-07,3
ORD_4779,WH_C,Supplier_2,Headphones,52,2024-01-06,7
ORD_4780,WH_B,Supplier_5,Smartphone,30,2024-01-24,3
ORD_4781,WH_B,Supplier_4,Smartphone,43,2024-01-14,1
ORD_4782,WH_A,Supplier_4,TV,1,2024-01-21,2
ORD_4783,WH_E,Supplier_1,Tablet,68,2024-01-03,3
ORD_4784,WH_C,Supplier_1,Headphones,57,2024-01-21,7
ORD_4785,WH_D,Supplier_4,Headphones,83,2024-01-13,6
ORD_4786,WH_E,Supplier_2,Headphones,24,2024-01-27,5
ORD_4787,WH_C,Supplier_1,TV,29,2024-01-02,6
ORD_4788,WH_E,Supplier_5,Laptop,94,2024-01-02,2
ORD_4789,WH_E,Supplier_2,Smartphone,37,2024-01-23,6
ORD_4790,WH_B,Supplier_2,Smartphone,59,2024-01-26,7
ORD_4791,WH_E,Supplier_5,TV,67,2024-01-01,3
ORD_4792,WH_B,Supplier_5,TV,58,2024-01-15,3
ORD_4793,WH_C,Supplier_3,Smartphone,99,2024-01-07,3
ORD_4794,WH_E,Supplier_2,Laptop,44,2024-01-22,5
ORD_4795,WH_C,Supplier_5,Headphones,13,2024-01-12,1
ORD_4796,WH_D,Supplier_1,Headphones,82,2024-01-06,3
ORD_4797,WH_B,Supplier_5,Smartphone,53,2024-01-19,3
ORD_4798,WH_C,Supplier_5,Laptop,72,2024-01-14,5
ORD_4799,WH_A,Supplier_2,TV,21,2024-01-07,5
ORD_4800,WH_E,Supplier_1,Headphones,74,2024-01-18,6
ORD_4801,WH_E,Supplier_1,Headphones,70,2024-01-06,6
ORD_4802,WH_B,Supplier_2,Headphones,47,2024-01-24,6
ORD_4803,WH_E,Supplier_2,TV,10,2024-01-08,7
ORD_4804,WH_B,Supplier_3,Headphones,47,2024-01-29,6
ORD_4805,WH_B,Supplier_2,Tablet,48,2024-01-03,7
ORD_4806,WH_D,Supplier_4,TV,48,2024-01-22,7
ORD_4807,WH_C,Supplier_3,Tablet,40,2024-01-12,1
ORD_4808,WH_E,Supplier_5,Headphones,41,2024-01-19,7
ORD_4809,WH_D,Supplier_5,Smartphone,81,2024-01-05,2
ORD_4810,WH_C,Supplier_4,Smartphone,63,2024-01-28,3
ORD_4811,WH_A,Supplier_3,Smartphone,66,2024-01-14,5
ORD_4812,WH_B,Supplier_3,Laptop,90,2024-01-07,4
ORD_4813,WH_A,Supplier_5,TV,57,2024-01-20,1
ORD_4814,WH_C,Supplier_3,Smartphone,13,2024-01-11,1
ORD_4815,WH_C,Supplier_5,Headphones,66,2024-01-04,7
ORD_4816,WH_A,Supplier_4,Tablet,33,2024-01-02,1
ORD_4817,WH_A,Supplier_3,Laptop,66,2024-01-21,4
ORD_4818,WH_A,Supplier_5,TV,96,2024-01-28,7
ORD_4819,WH_D,Supplier_1,Headphones,61,2024-01-31,7
ORD_4820,WH_A,Supplier_3,Headphones,33,2024-01-30,3
ORD_4821,WH_B,Supplier_2,Smartphone,1,2024-01-24,6
ORD_4822,WH_B,Supplier_2,Laptop,100,2024-01-20,2
ORD_4823,WH_E,Supplier_2,TV,50,2024-01-13,2
ORD_4824,WH_D,Supplier_1,Laptop,53,2024-01-06,5
ORD_4825,WH_C,Supplier_4,TV,59,2024-01-14,5
ORD_4826,WH_A,Supplier_4,Laptop,83,2024-01-14,2
ORD_4827,WH_A,Supplier_4,TV,53,2024-01-13,4
ORD_4828,WH_C,Supplier_2,Laptop,69,2024-01-06,3
ORD_4829,WH_E,Supplier_1,Headphones,69,2024-01-25,3
ORD_4830,WH_A,Supplier_1,Laptop,48,2024-01-22,3
ORD_4831,WH_D,Supplier_1,TV,65,2024-01-31,7
ORD_4832,WH_E,Supplier_2,Tablet,39,2024-01-15,2
ORD_4833,WH_D,Supplier_4,Smartphone,61,2024-01-23,6
ORD_4834,WH_B,Supplier_5,TV,4,2024-01-29,4
ORD_4835,WH_C,Supplier_2,Headphones,73,2024-01-22,7
ORD_4836,WH_A,Supplier_3,TV,60,2024-01-22,4
ORD_4837,WH_D,Supplier_2,Smartphone,47,2024-01-23,1
ORD_4838,WH_A,Supplier_5,TV,51,2024-01-29,2
ORD_4839,WH_D,Supplier_2,TV,22,2024-01-19,6
ORD_4840,WH_A,Supplier_4,Smartphone,87,2024-01-17,2
ORD_4841,WH_E,Supplier_3,TV,65,2024-01-24,5
ORD_4842,WH_C,Supplier_5,Smartphone,99,2024-01-17,6
ORD_4843,WH_C,Supplier_1,Laptop,73,2024-01-17,2
ORD_4844,WH_E,Supplier_1,Headphones,11,2024-01-23,7
ORD_4845,WH_A,Supplier_5,Laptop,41,2024-01-15,3
ORD_4846,WH_E,Supplier_4,TV,99,2024-01-05,6
ORD_4847,WH_E,Supplier_5,TV,98,2024-01-02,1
ORD_4848,WH_C,Supplier_4,Smartphone,10,2024-01-13,3
ORD_4849,WH_A,Supplier_2,Laptop,53,2024-01-03,7
ORD_4850,WH_B,Supplier_4,Tablet,74,2024-01-10,5
ORD_4851,WH_C,Supplier_2,Laptop,61,2024-01-27,1
ORD_4852,WH_C,Supplier_5,Smartphone,65,2024-01-27,3
ORD_4853,WH_B,Supplier_1,Tablet,64,2024-01-20,2
ORD_4854,WH_B,Supplier_5,Laptop,57,2024-01-19,7
ORD_4855,WH_C,Supplier_4,Tablet,58,2024-01-22,7
ORD_4856,WH_E,Supplier_2,Laptop,55,2024-01-08,3
ORD_4857,WH_E,Supplier_3,Tablet,46,2024-01-22,1
ORD_4858,WH_B,Supplier_2,TV,73,2024-01-18,1
ORD_4859,WH_E,Supplier_2,Laptop,61,2024-01-28,6
ORD_4860,WH_B,Supplier_1,Tablet,38,2024-01-12,7
ORD_4861,WH_B,Supplier_5,TV,31,2024-01-02,4
ORD_4862,WH_C,Supplier_2,Laptop,66,2024-01-07,7
ORD_4863,WH_D,Supplier_3,Headphones,4,2024-01-24,5
ORD_4864,WH_E,Supplier_1,Headphones,35,2024-01-11,5
ORD_4865,WH_E,Supplier_2,TV,18,2024-01-12,6
ORD_4866,WH_D,Supplier_1,Laptop,7,2024-01-16,2
ORD_4867,WH_D,Supplier_5,TV,12,2024-01-21,3
ORD_4868,WH_B,Supplier_4,TV,70,2024-01-21,3
ORD_4869,WH_D,Supplier_3,TV,15,2024-01-17,1
ORD_4870,WH_D,Supplier_5,Smartphone,78,2024-01-27,6
ORD_4871,WH_C,Supplier_2,TV,62,2024-01-04,7
ORD_4872,WH_B,Supplier_1,Laptop,50,2024-01-31,3
ORD_4873,WH_B,Supplier_4,Headphones,23,2024-01-05,3
ORD_4874,WH_C,Supplier_3,Smartphone,20,2024-01-01,7
ORD_4875,WH_D,Supplier_1,Laptop,38,2024-01-30,1
ORD_4876,WH_E,Supplier_5,Smartphone,72,2024-01-19,6
ORD_4877,WH_A,Supplier_3,Smartphone,10,2024-01-13,7
ORD_4878,WH_E,Supplier_3,Laptop,97,2024-01-10,1
ORD_4879,WH_E,Supplier_1,Tablet,20,2024-01-20,3
ORD_4880,WH_A,Supplier_4,Headphones,70,2024-01-20,1
ORD_4881,WH_D,Supplier_5,Smartphone,78,2024-01-21,1
ORD_4882,WH_E,Supplier_1,Laptop,54,2024-01-24,5
ORD_4883,WH_E,Supplier_3,Headphones,16,2024-01-02,5
ORD_4884,WH_A,Supplier_5,Headphones,23,2024-01-22,2
ORD_4885,WH_E,Supplier_3,TV,69,2024-01-14,1
ORD_4886,WH_B,Supplier_5,Headphones,54,2024-01-24,6
ORD_4887,WH_D,Supplier_1,Smartphone,26,2024-01-23,1
ORD_4888,WH_D,Supplier_2,Headphones,33,2024-01-22,7
ORD_4889,WH_D,Supplier_5,TV,70,2024-01-22,6
ORD_4890,WH_D,Supplier_5,Headphones,66,2024-01-01,3
ORD_4891,WH_C,Supplier_2,TV,3,2024-01-18,4
ORD_4892,WH_A,Supplier_1,Headphones,87,2024-01-06,5
ORD_4893,WH_E,Supplier_5,Tablet,56,2024-01-12,7
ORD_4894,WH_C,Supplier_5,Headphones,3,2024-01-06,4
ORD_4895,WH_B,Supplier_1,Smartphone,11,2024-01-08,4
ORD_4896,WH_C,Supplier_4,Laptop,64,2024-01-05,5
ORD_4897,WH_D,Supplier_4,Tablet,67,2024-01-01,6
ORD_4898,WH_E,Supplier_5,Headphones,30,2024-01-22,5
ORD_4899,WH_C,Supplier_4,Smartphone,94,2024-01-21,2
ORD_4900,WH_D,Supplier_4,Smartphone,41,2024-01-04,3
ORD_4901,WH_C,Supplier_4,Tablet,43,2024-01-12,4
ORD_4902,WH_D,Supplier_2,Laptop,75,2024-01-27,4
ORD_4903,WH_A,Supplier_2,Headphones,88,2024-01-13,4
ORD_4904,WH_B,Supplier_2,Tablet,87,2024-01-26,6
ORD_4905,WH_A,Supplier_3,Smartphone,90,2024-01-27,1
ORD_4906,WH_C,Supplier_4,Headphones,93,2024-01-15,1
ORD_4907,WH_C,Supplier_4,Smartphone,7,2024-01-25,5
ORD_4908,WH_B,Supplier_2,Headphones,100,2024-01-04,1
ORD_4909,WH_B,Supplier_1,Smartphone,75,2024-01-07,5
ORD_4910,WH_C,Supplier_5,Headphones,40,2024-01-18,7
ORD_4911,WH_E,Supplier_3,Tablet,76,2024-01-16,7
ORD_4912,WH_C,Supplier_3,Tablet,57,2024-01-21,3
ORD_4913,WH_C,Supplier_4,TV,80,2024-01-22,6
ORD_4914,WH_E,Supplier_4,Smartphone,35,2024-01-07,4
ORD_4915,WH_A,Supplier_4,Tablet,18,2024-01-29,3
ORD_4916,WH_A,Supplier_5,Tablet,51,2024-01-17,5
ORD_4917,WH_C,Supplier_1,Smartphone,29,2024-01-27,3
ORD_4918,WH_B,Supplier_4,Smartphone,74,2024-01-18,2
ORD_4919,WH_A,Supplier_4,Smartphone,45,2024-01-12,3
ORD_4920,WH_B,Supplier_1,Laptop,31,2024-01-02,4
ORD_4921,WH_E,Supplier_2,Laptop,97,2024-01-14,2
ORD_4922,WH_C,Supplier_1,Smartphone,99,2024-01-31,6
ORD_4923,WH_C,Supplier_4,Laptop,73,2024-01-26,5
ORD_4924,WH_C,Supplier_3,Smartphone,10,2024-01-24,3
ORD_4925,WH_C,Supplier_2,Tablet,78,2024-01-27,6
ORD_4926,WH_E,Supplier_2,TV,94,2024-01-22,7
ORD_4927,WH_B,Supplier_4,Smartphone,5,2024-01-17,5
ORD_4928,WH_A,Supplier_4,Headphones,84,2024-01-09,2
ORD_4929,WH_D,Supplier_5,Smartphone,74,2024-01-13,2
ORD_4930,WH_E,Supplier_5,Tablet,75,2024-01-15,5
ORD_4931,WH_C,Supplier_2,Smartphone,74,2024-01-15,3
ORD_4932,WH_A,Supplier_1,TV,35,2024-01-26,1
ORD_4933,WH_E,Supplier_2,Headphones,30,2024-01-19,6
ORD_4934,WH_D,Supplier_1,Laptop,65,2024-01-06,1
ORD_4935,WH_D,Supplier_4,Headphones,6,2024-01-03,3
ORD_4936,WH_E,Supplier_5,Smartphone,70,2024-01-26,6
ORD_4937,WH_B,Supplier_4,Tablet,31,2024-01-07,1
ORD_4938,WH_C,Supplier_1,Laptop,81,2024-01-28,1
ORD_4939,WH_D,Supplier_2,TV,92,2024-01-12,6
ORD_4940,WH_D,Supplier_5,TV,17,2024-01-27,4
ORD_4941,WH_D,Supplier_3,Headphones,48,2024-01-18,1
ORD_4942,WH_C,Supplier_2,Tablet,12,2024-01-06,1
ORD_4943,WH_D,Supplier_2,Smartphone,34,2024-01-01,5
ORD_4944,WH_B,Supplier_1,TV,67,2024-01-15,3
ORD_4945,WH_B,Supplier_1,Smartphone,75,2024-01-03,7
ORD_4946,WH_B,Supplier_1,Smartphone,33,2024-01-08,5
ORD_4947,WH_B,Supplier_1,Headphones,18,2024-01-02,7
ORD_4948,WH_E,Supplier_2,TV,65,2024-01-12,2
ORD_4949,WH_A,Supplier_4,Headphones,89,2024-01-01,6
ORD_4950,WH_D,Supplier_2,Headphones,27,2024-01-30,5
ORD_4951,WH_E,Supplier_1,Tablet,66,2024-01-04,4
ORD_4952,WH_A,Supplier_5,Smartphone,89,2024-01-17,2
ORD_4953,WH_D,Supplier_5,TV,11,2024-01-01,4
ORD_4954,WH_A,Supplier_3,Laptop,70,2024-01-19,3
ORD_4955,WH_D,Supplier_2,Smartphone,91,2024-01-17,4
ORD_4956,WH_C,Supplier_1,Headphones,25,2024-01-14,3
ORD_4957,WH_E,Supplier_2,Laptop,56,2024-01-27,3
ORD_4958,WH_E,Supplier_3,Tablet,50,2024-01-29,5
