customer_id,transaction_date,amount,transaction_type,region
36511e04,2024-11-01,4378.18,Withdrawal,North
15efd28e,2024-03-13,9368.59,Withdrawal,South
1e36bc6a,2024-09-15,1013.96,Transfer,West
9d2257fc,2024-03-01,3430.64,Deposit,West
c9e72ceb,2024-06-15,4689.21,Transfer,East
477e8821,2024-05-05,1391.18,Transfer,East
d67d3354,2024-02-18,9695.7,Withdrawal,South
89fd7d2a,2024-03-07,2944.3,Withdrawal,East
cc20cfa8,2024-08-19,6626.14,Transfer,East
8b618948,2025-01-01,445.55,Transfer,West
b38a0598,2024-12-08,6060.22,Withdrawal,West
b59b79d1,2024-08-18,9785.7,Withdrawal,South
a260e15c,2024-03-30,8528.97,Transfer,West
9e5b391a,2024-10-02,674.68,Transfer,East
c29c7d74,2024-10-24,4121.95,Deposit,West
e4c45121,2024-09-24,6079.63,Transfer,West
b9a2f1d6,2024-03-06,834.54,Transfer,West
8c58c403,2024-09-30,4418.64,Withdrawal,South
a5de2b44,2024-12-05,5322.25,Withdrawal,West
dd94100d,2024-08-19,9545.66,Transfer,West
d4efcc27,2024-05-06,8733.51,Deposit,West
793a3a83,2025-01-30,7866.69,Withdrawal,South
15cab024,2024-12-19,6239.65,Withdrawal,North
59919084,2024-08-30,1950.55,Transfer,East
7dca0a09,2024-12-31,2723.06,Transfer,South
0aeaa51c,2024-09-14,6716.22,Withdrawal,East
57004004,2024-11-06,9790.02,Withdrawal,South
249c9778,2024-07-27,2857.93,Transfer,East
9c6e7e4f,2024-04-23,1465.64,Withdrawal,East
59725fde,2024-03-25,3308.25,Withdrawal,East
3b913196,2024-10-07,3566.87,Withdrawal,North
398b74c2,2024-02-27,4207.48,Transfer,North
cef3b1df,2024-03-16,9065.79,Transfer,East
ba92e4c6,2024-05-13,5603.83,Deposit,North
1522e0db,2024-05-11,3429.57,Deposit,East
96e65732,2024-05-20,2777.91,Transfer,North
215d9361,2024-06-05,7248.83,Transfer,East
f7feffbb,2024-04-10,5579.31,Transfer,South
e9a8b24c,2024-04-01,1168.96,Transfer,North
226a29ac,2024-02-21,1695.54,Transfer,East
419b7542,2024-11-17,3710.95,Withdrawal,West
b686530b,2025-01-02,590.9,Transfer,North
bbe84e2e,2024-11-09,3735.21,Deposit,South
33685391,2024-07-03,5115.09,Withdrawal,South
7acad406,2024-09-04,1579.5,Transfer,East
669598a0,2024-10-06,8785.02,Transfer,East
70fa7552,2024-06-30,1658.56,Deposit,North
3500be6b,2024-06-26,7045.56,Transfer,North
6d32e42c,2025-01-28,212.82,Transfer,South
779474d7,2024-05-03,9365.31,Transfer,North
9f773287,2024-07-01,9383.52,Withdrawal,East
aa1cbe06,2024-04-12,4264.57,Deposit,South
c658f507,2024-08-11,5509.46,Transfer,West
ce45611c,2024-08-31,4810.33,Transfer,East
f13154aa,2024-06-29,5427.87,Transfer,West
9203b313,2024-02-27,7867.62,Transfer,West
6c3f29a2,2024-05-18,6567.03,Deposit,East
94d1697e,2024-03-17,5322.94,Deposit,West
dc10b0bc,2024-11-04,6698.28,Transfer,East
84aa2d47,2024-12-16,8374.19,Withdrawal,North
9415097b,2024-05-04,7489.09,Transfer,East
f443cb3d,2024-09-11,1088.56,Deposit,East
475a0c49,2024-09-03,3853.37,Transfer,South
bbcd70c7,2024-12-15,6321.2,Transfer,East
bd7a21e1,2024-08-08,6971.66,Transfer,South
a522642a,2025-01-10,3610.94,Withdrawal,East
f6cd864c,2024-05-27,7107.6,Deposit,South
6a86ba19,2024-11-11,2583.62,Withdrawal,West
5f6f869e,2024-05-31,6485.55,Transfer,North
2fcfef36,2024-12-31,7127.59,Transfer,South
c9160f7e,2024-09-23,3867.95,Withdrawal,West
25ed8ae8,2024-12-22,194.36,Deposit,East
f1995d51,2024-08-24,6613.47,Withdrawal,North
bf34e473,2024-06-15,8420.77,Transfer,East
21fc0e92,2024-02-16,9129.28,Transfer,South
99cc9966,2024-05-06,6875.4,Withdrawal,East
c213a7cd,2024-02-28,4762.56,Transfer,North
13686d49,2024-06-12,749.85,Withdrawal,South
f380644a,2024-08-09,1664.74,Withdrawal,West
acab6f84,2024-11-20,9932.37,Deposit,North
15a1e9aa,2024-09-21,1507.51,Deposit,East
1765ff6f,2024-10-25,6989.26,Withdrawal,West
8ebf0d97,2024-08-03,7934.35,Transfer,North
16c676c6,2024-02-10,9570.15,Withdrawal,West
7aa3f231,2024-12-11,4721.62,Withdrawal,East
2293a9ce,2024-12-03,7276.7,Withdrawal,North
17de92b8,2025-01-13,8735.94,Transfer,North
5a573770,2024-12-05,127.37,Transfer,North
0505c16e,2024-08-19,4603.8,Withdrawal,North
35c5b6c9,2025-02-07,9898.52,Deposit,North
79573e57,2024-09-22,8777.18,Transfer,West
663bf28c,2024-10-24,4007.25,Withdrawal,South
17d3f782,2024-05-20,7580.37,Transfer,South
c6bb9450,2024-04-25,6489.06,Transfer,North
c01ba676,2024-02-11,2585.23,Withdrawal,North
be888cb1,2024-03-28,4259.4,Deposit,North
7037cca1,2024-07-27,416.01,Transfer,North
4cab8e27,2024-07-11,3233.55,Deposit,West
501e94eb,2024-02-24,7568.51,Deposit,South
0debb556,2025-02-03,7635.51,Withdrawal,East
ffd09851,2024-05-17,9669.5,Deposit,East
8424be1c,2024-10-09,6343.48,Transfer,South
11d020e2,2024-10-16,8731.04,Deposit,North
eea227ba,2025-01-10,9948.2,Withdrawal,East
d41df28b,2025-01-20,821.0,Deposit,North
aa719183,2024-08-10,5510.74,Transfer,West
8a66f503,2025-01-01,4919.75,Withdrawal,North
e1633d5b,2024-08-29,4523.01,Deposit,South
a6e4369f,2025-02-02,5063.94,Deposit,South
9f588d79,2024-05-07,5274.55,Transfer,South
7c31bcf5,2024-10-03,6832.25,Withdrawal,East
a696c4f0,2025-01-13,3437.2,Transfer,West
11dd3d68,2025-02-06,6690.14,Deposit,South
55ecafc6,2024-02-20,9951.35,Deposit,South
131a4793,2024-08-16,5409.27,Transfer,East
e37963e5,2024-09-27,6289.75,Transfer,North
8c5200da,2024-10-27,1261.31,Deposit,West
c6e72d60,2024-06-11,2523.58,Transfer,North
d0c84560,2024-02-23,1347.26,Withdrawal,North
db31ff44,2025-01-28,5337.72,Deposit,East
97840334,2024-10-07,2191.93,Deposit,East
25b9f473,2024-08-20,2574.0,Transfer,East
9ecd4816,2024-06-21,2758.0,Withdrawal,West
5f3aba55,2025-02-06,2177.79,Withdrawal,North
c39c9491,2024-04-07,7737.08,Deposit,East
12b15576,2025-01-22,1967.0,Withdrawal,West
c0a73077,2024-07-16,1061.93,Deposit,West
b2b411bd,2024-04-26,7305.62,Transfer,West
45c1ea42,2024-02-22,3687.99,Withdrawal,West
2c150bc1,2024-08-16,4854.41,Withdrawal,East
2b33cea1,2024-03-15,5268.03,Deposit,East
098e34c4,2024-06-06,4550.07,Transfer,West
6291232f,2025-01-26,8014.52,Withdrawal,West
4b5e660f,2024-05-07,1635.26,Withdrawal,North
949a5600,2024-05-07,602.55,Transfer,North
87d0db76,2024-05-02,1505.69,Deposit,East
c20aa942,2025-01-01,5674.03,Withdrawal,East
a77ae436,2024-08-20,9817.37,Transfer,East
7585db3b,2024-09-03,7559.48,Transfer,South
e89e0679,2024-12-14,7308.77,Withdrawal,West
4a3f2d46,2024-08-11,5985.71,Transfer,South
823b8989,2024-12-27,1242.11,Withdrawal,West
2aaa3a6e,2024-05-30,9843.31,Deposit,West
ca2650f1,2024-05-03,1471.51,Deposit,North
7e7294c2,2024-02-11,8941.25,Deposit,South
658cb2c2,2024-02-29,3529.71,Transfer,North
5cd7c67a,2024-06-09,8088.14,Withdrawal,South
7f3e140f,2024-07-14,2764.48,Withdrawal,East
090502ee,2024-12-18,4140.85,Withdrawal,South
14bfdd3c,2024-05-30,2115.07,Withdrawal,East
9ce9e93c,2024-09-09,4109.32,Withdrawal,East
43ebac06,2024-11-04,1991.23,Withdrawal,West
9d755944,2024-09-10,9216.3,Withdrawal,South
bb8ac933,2024-08-15,9177.18,Withdrawal,West
779572c0,2024-11-24,2497.54,Withdrawal,West
6cdce4e2,2024-04-19,5269.91,Deposit,West
9de8de74,2024-12-02,2671.74,Transfer,East
68cd285e,2024-09-27,346.15,Withdrawal,South
00bc45b9,2024-07-12,3934.34,Withdrawal,South
e38b3953,2024-09-09,8039.2,Withdrawal,South
4e84755f,2024-07-02,352.07,Deposit,North
03b5c5a3,2025-01-25,3861.97,Withdrawal,South
72d16443,2024-10-18,728.74,Withdrawal,West
ea02a4ae,2024-04-08,1271.97,Withdrawal,East
c7b83dae,2024-09-11,8802.24,Transfer,South
2e17106f,2024-06-21,5291.27,Deposit,South
dd7b43ee,2024-10-22,8394.3,Transfer,South
177addf2,2024-12-18,163.38,Deposit,East
4c7b1abd,2024-07-22,6965.43,Deposit,West
5db40fc2,2024-07-29,976.3,Transfer,East
87fd666e,2025-01-09,4285.45,Transfer,North
1fd7c83f,2024-12-08,6179.21,Transfer,East
ed51543b,2024-11-08,8198.39,Deposit,West
3e9e3fa4,2024-10-27,3967.11,Transfer,South
7d856e98,2024-05-04,5551.73,Transfer,South
c49bbea9,2024-11-18,3496.51,Transfer,North
3be1c2dd,2024-03-12,664.68,Deposit,North
de61c881,2024-04-06,9564.38,Withdrawal,West
ece9c27a,2024-06-29,7442.04,Deposit,West
8875e6d2,2024-05-12,3291.88,Withdrawal,West
7e26c23d,2024-03-21,8542.96,Withdrawal,East
c4506a9d,2024-09-23,4907.26,Transfer,South
aa23f824,2024-12-10,7495.01,Deposit,North
127ebb8c,2024-12-28,4172.24,Withdrawal,East
e15e07e4,2024-06-29,2012.77,Deposit,East
430e3d09,2024-12-10,4156.19,Transfer,West
fada1e06,2024-07-28,565.5,Transfer,East
45a3545a,2025-02-08,5102.84,Withdrawal,South
4ba228db,2024-10-22,1653.89,Deposit,North
a8ec403d,2024-05-09,8736.82,Transfer,South
923c85ba,2024-10-26,9807.93,Withdrawal,West
d5c802ca,2024-09-24,1239.03,Deposit,West
23a00186,2024-10-11,3761.78,Deposit,West
78f93676,2024-08-25,7872.61,Withdrawal,North
44794f86,2024-09-22,4065.05,Deposit,North
de59d90b,2024-02-27,9553.25,Withdrawal,South
be1ee677,2024-04-17,9061.14,Deposit,West
e0140f59,2024-03-13,7698.94,Withdrawal,North
325b0daa,2024-05-08,5831.61,Transfer,East
75949090,2024-12-12,4221.78,Deposit,East
dcfd16ed,2024-03-27,1784.28,Withdrawal,West
296b27d3,2025-01-03,298.59,Withdrawal,East
cd357973,2024-12-16,3781.91,Deposit,West
29b5df47,2024-04-27,4631.6,Deposit,West
d0b892d3,2024-04-16,3365.57,Withdrawal,South
d153e3ab,2024-08-30,4706.44,Deposit,East
be11886e,2024-02-15,9556.53,Withdrawal,North
49a2de1e,2024-09-13,9446.78,Deposit,East
11822229,2024-08-23,5100.13,Deposit,North
1cc5bb8b,2025-01-14,4681.43,Withdrawal,East
9c228f11,2024-08-02,5744.08,Deposit,East
79e87524,2024-03-17,9045.72,Withdrawal,East
3038850b,2025-01-29,3121.44,Deposit,West
c0c89209,2024-04-02,2358.16,Transfer,East
95651cd5,2024-07-28,9842.91,Deposit,South
52bdf4d3,2024-03-18,7719.85,Withdrawal,West
13a9c767,2024-04-01,1136.99,Deposit,South
714df169,2024-04-11,5806.34,Transfer,South
682d22d1,2024-03-29,6397.48,Withdrawal,East
ddb45162,2024-06-21,1446.86,Transfer,South
ba55e95d,2024-11-09,7180.62,Withdrawal,South
bc6a1d0a,2024-04-11,8843.59,Withdrawal,West
3da51eda,2024-10-25,8605.88,Transfer,East
ac371e33,2025-01-15,214.07,Deposit,North
9705d5a4,2024-11-07,7661.69,Deposit,East
693365d1,2024-11-21,1780.1,Deposit,East
4b01bf90,2024-07-24,6619.14,Transfer,East
be00cb31,2024-05-05,303.08,Transfer,West
df01519b,2024-05-11,5293.98,Transfer,North
503f17d1,2024-02-26,6693.95,Withdrawal,South
db083d4e,2025-01-27,893.24,Deposit,South
7174ede9,2024-04-21,3869.3,Withdrawal,East
8a29c7db,2024-11-19,3516.48,Deposit,North
69364ad2,2025-01-10,1544.69,Transfer,South
b29ded6e,2024-08-10,3297.72,Deposit,West
c7164ad0,2024-09-09,9233.77,Deposit,North
3e760091,2025-01-25,4601.32,Transfer,East
fb1be5b9,2024-04-10,2939.94,Withdrawal,North
65adaa96,2024-10-09,4885.05,Withdrawal,South
77f89750,2025-02-05,7374.86,Deposit,East
c23cf322,2024-08-28,8804.67,Transfer,West
83eaf462,2025-01-09,4819.01,Deposit,East
291bc5c9,2024-04-05,6569.98,Transfer,North
5b4bc631,2024-11-03,5510.84,Withdrawal,East
c1bb0325,2024-05-27,7464.32,Transfer,West
55ecafc6,2024-05-22,4722.1,Deposit,South
63301c31,2024-02-12,2028.67,Transfer,East
5f859da2,2024-11-13,1655.03,Withdrawal,West
924c3b46,2024-12-20,9999.28,Withdrawal,West
a53e1629,2024-05-03,951.71,Deposit,North
927e9fcd,2024-04-18,6156.6,Withdrawal,North
0a8557e5,2024-06-02,1483.82,Withdrawal,North
ae33c1ee,2024-08-01,6395.11,Deposit,East
9e980024,2024-05-30,9555.95,Deposit,North
53b5a51f,2024-11-21,1144.89,Withdrawal,North
63887c38,2024-06-12,699.64,Deposit,North
d343e773,2024-11-03,2429.08,Withdrawal,North
5f0f0c26,2024-10-29,5111.29,Withdrawal,North
19ff46dc,2024-04-20,3243.0,Deposit,South
7b7befad,2024-03-11,5889.74,Deposit,North
56baed56,2024-06-30,6653.76,Transfer,North
78926704,2024-07-12,4741.06,Transfer,North
b94f03b1,2024-05-15,2885.36,Withdrawal,West
b0472b97,2024-11-08,8534.04,Deposit,West
c2f9e86e,2024-11-06,9039.13,Withdrawal,North
1131b3cd,2024-03-29,8301.11,Deposit,East
2a5d8a97,2025-01-23,6369.83,Transfer,South
06bdd517,2024-04-27,5613.31,Transfer,East
49cd016a,2025-02-06,3152.97,Deposit,West
2b12fe8e,2025-01-29,5157.8,Deposit,South
e9806422,2024-11-17,1678.06,Transfer,East
316a5234,2024-10-31,2095.62,Deposit,West
16be681d,2024-09-29,539.36,Transfer,East
acfa997c,2024-03-22,6602.51,Transfer,West
178e980f,2024-02-22,4674.72,Transfer,East
7c2185e4,2024-05-23,9581.59,Deposit,East
d27257ce,2024-12-26,9358.67,Deposit,North
e877c4c4,2024-06-18,4291.04,Withdrawal,North
cabec3a6,2024-04-16,8992.31,Deposit,East
82779ff5,2024-02-17,4198.82,Transfer,East
262e56d7,2024-04-10,1676.16,Transfer,East
66282c0a,2024-12-19,5056.91,Deposit,North
27928e19,2024-11-29,992.02,Deposit,North
f60fec03,2024-09-24,4021.63,Deposit,East
b9489088,2024-12-10,2243.62,Transfer,South
e1dff8c7,2024-06-05,698.15,Deposit,South
cd6d4827,2024-12-07,1632.28,Transfer,North
c2728fad,2025-01-17,1948.88,Withdrawal,North
a74714f1,2024-12-09,4232.36,Withdrawal,North
9e8fe368,2024-05-29,5730.02,Deposit,East
098e34c4,2024-04-13,1800.26,Withdrawal,West
24b91109,2024-12-16,5700.91,Withdrawal,South
10a920da,2024-03-23,7206.08,Withdrawal,East
7598f451,2024-05-25,2286.07,Withdrawal,South
677dd0d2,2024-12-18,3463.52,Deposit,West
f7d21a3d,2024-09-30,1328.19,Deposit,West
ea7769c5,2024-05-09,7346.38,Deposit,North
2e2097b8,2024-09-24,8323.36,Deposit,North
e6e8f6f6,2024-11-24,1716.15,Withdrawal,South
f65e99a6,2024-05-27,475.46,Transfer,West
f208c1f7,2024-09-04,639.3,Deposit,West
849db85d,2025-02-04,1748.05,Deposit,East
72463add,2025-01-06,6391.96,Withdrawal,South
d030e0e5,2024-12-30,3951.22,Withdrawal,East
1af0e2c0,2024-12-13,4968.26,Transfer,North
3ba9ec7e,2024-04-11,5363.66,Deposit,South
0c3e0be1,2025-02-03,1188.71,Deposit,South
ce5fd570,2024-06-14,7737.95,Withdrawal,West
3d05f988,2024-07-11,866.46,Deposit,East
9e35c84a,2024-12-15,4060.41,Transfer,North
6a9fdddf,2024-09-03,3572.05,Transfer,East
df5c10ae,2024-07-15,385.65,Withdrawal,South
3c934729,2024-04-21,1871.45,Withdrawal,West
3364fd3a,2024-10-08,2386.05,Withdrawal,South
4c526c70,2024-02-26,6647.4,Transfer,East
f0480711,2024-05-17,4870.14,Deposit,North
cd4986da,2024-03-09,268.81,Withdrawal,South
34dda31c,2024-07-16,4088.92,Transfer,West
5a2868ce,2024-12-21,4536.06,Transfer,South
611f9f1c,2024-12-15,121.43,Withdrawal,South
3222a08a,2024-11-05,4446.02,Transfer,West
ee9ed107,2024-07-04,1298.32,Withdrawal,North
bfc89bdf,2024-12-19,8181.83,Deposit,North
cc20683c,2024-12-28,3278.86,Deposit,East
5e0f0c59,2024-07-25,551.88,Deposit,West
5f35cd8a,2024-06-17,9894.87,Withdrawal,West
de19248a,2024-12-15,7851.0,Transfer,West
a17fbc34,2024-07-08,2455.41,Withdrawal,West
ee68d1d0,2024-08-26,9224.94,Deposit,West
0df5fdcc,2024-08-16,970.12,Transfer,West
2229f509,2024-08-24,126.19,Withdrawal,East
efa62bc4,2025-01-13,9960.99,Withdrawal,East
89af17c5,2024-07-09,3403.9,Transfer,South
949a5600,2024-03-15,4189.3,Deposit,West
4398920c,2025-02-05,1033.58,Withdrawal,West
13e846d2,2025-01-14,7004.75,Deposit,East
8e1dc00d,2024-03-24,6799.33,Transfer,West
b2b411bd,2024-05-25,2002.68,Transfer,North
8ae395ab,2024-04-07,9952.75,Withdrawal,South
519ffaf8,2024-03-15,4149.2,Withdrawal,East
7a527dc5,2024-05-30,6523.61,Deposit,North
84fb958e,2024-10-03,1326.14,Transfer,East
efc8850a,2024-10-20,6602.43,Transfer,North
7b013b46,2024-12-08,3973.32,Withdrawal,East
1e533737,2024-11-05,2002.0,Transfer,North
c3b62ddc,2024-07-11,5501.07,Deposit,South
1cdc14c4,2025-01-01,8196.45,Withdrawal,West
df59be82,2024-04-07,290.65,Deposit,West
46ea4765,2024-06-27,715.35,Transfer,South
6c8b793a,2024-07-19,4890.81,Deposit,East
77fd09f1,2024-10-13,4173.69,Deposit,West
c03c8bef,2024-07-21,4648.25,Transfer,East
5cb40c9a,2024-09-20,7735.46,Transfer,North
c92aaa19,2024-03-10,7101.44,Withdrawal,West
61b2dbe0,2024-10-15,3127.4,Deposit,South
1162025d,2024-05-21,8763.01,Withdrawal,North
bfcf1cc2,2024-05-25,9704.91,Withdrawal,West
d196420b,2024-02-29,4918.55,Withdrawal,North
52597460,2024-02-16,5087.67,Transfer,East
304cf0b0,2024-10-14,3093.75,Transfer,North
98d3d2e9,2024-10-25,9518.01,Deposit,South
1ef394a3,2025-01-19,2286.7,Deposit,West
c1960849,2024-12-05,7801.96,Transfer,East
7db27ed8,2024-04-21,5126.23,Deposit,West
e1d6322d,2024-11-24,4764.47,Deposit,West
1530ac27,2024-09-25,2742.4,Transfer,East
a60ef5c2,2024-10-17,5101.93,Withdrawal,North
dcfcea3e,2024-05-14,3898.95,Deposit,North
277bdc8d,2025-01-08,6501.16,Transfer,West
aa58e61a,2024-10-02,6011.7,Deposit,West
df770e05,2024-03-17,1725.43,Withdrawal,South
557369f1,2024-05-11,3014.69,Withdrawal,North
58a746b7,2024-09-21,8808.16,Deposit,East
f7e37ace,2024-05-07,4601.4,Withdrawal,East
21a854b3,2024-03-17,3959.43,Withdrawal,East
f53855b3,2025-01-17,7070.38,Deposit,West
513cd8d4,2024-09-15,4328.44,Deposit,West
4985b55d,2024-09-20,762.58,Deposit,South
0fac0b5c,2025-01-08,4325.6,Withdrawal,South
7056aaae,2024-05-27,2865.59,Transfer,South
8f248848,2025-01-08,6848.39,Transfer,South
98acc51a,2024-12-10,1804.82,Transfer,South
4fdae4af,2024-03-01,453.79,Withdrawal,South
66ecc1fc,2024-09-06,9399.02,Transfer,North
7093a530,2024-11-20,7472.62,Deposit,North
c213a7cd,2024-11-24,887.53,Deposit,East
40a29642,2024-11-18,4210.27,Transfer,West
b41c4ab9,2024-04-19,6701.89,Deposit,South
7056aaae,2024-11-04,3034.85,Deposit,South
1711d378,2024-09-20,6452.94,Deposit,North
480c4a6c,2024-11-02,5949.36,Deposit,West
8d83fc06,2025-01-17,6386.85,Withdrawal,South
cb2ebd53,2024-03-24,3367.71,Transfer,East
b1348f95,2025-01-19,9734.97,Transfer,South
01ac2612,2024-06-16,2248.01,Transfer,West
af51e58b,2024-06-25,4960.48,Transfer,West
8a66f503,2024-11-10,6088.32,Withdrawal,South
d91bdb89,2024-07-25,9324.18,Withdrawal,West
2aedf4a7,2024-07-27,4781.89,Deposit,North
194b8d96,2024-11-24,5398.05,Deposit,South
1db0f21d,2024-07-05,2472.07,Transfer,East
457a680f,2024-08-29,8920.73,Deposit,South
baf9a822,2024-02-14,5038.98,Deposit,South
749eeb9b,2024-10-27,5671.02,Transfer,South
4ba7cdc6,2024-06-25,3340.15,Withdrawal,East
b0e41628,2024-09-16,908.42,Withdrawal,South
7f9bb471,2024-09-16,6056.38,Deposit,North
feea9600,2024-07-16,5044.52,Deposit,North
25c49331,2024-09-07,930.25,Withdrawal,West
2832118e,2024-09-04,7670.33,Transfer,North
7d555c61,2024-02-22,4069.34,Withdrawal,East
e6e8f6f6,2024-08-19,9811.28,Transfer,East
795f6e20,2024-06-14,7823.46,Transfer,West
e44efbec,2024-09-08,4129.75,Withdrawal,South
6762b066,2024-04-24,8189.35,Withdrawal,North
98a30765,2024-06-09,5963.37,Deposit,West
41969ab4,2024-05-12,4287.98,Withdrawal,East
b53957c8,2024-06-22,3222.09,Withdrawal,East
eb7dbca0,2024-11-06,9273.07,Deposit,East
cf7202bd,2024-06-21,5896.34,Deposit,North
1b929831,2024-10-02,6992.04,Deposit,West
89645bb5,2024-05-05,8271.1,Deposit,West
6569ed72,2024-02-15,2889.86,Transfer,West
da29552e,2024-11-09,1437.6,Deposit,East
f96b2c48,2025-01-14,9375.82,Deposit,North
8a64d18f,2024-12-26,4508.9,Transfer,North
0b49bcc2,2024-12-20,3763.7,Withdrawal,North
c14073db,2024-09-16,1563.08,Deposit,East
a0d931dc,2025-01-10,2931.63,Transfer,East
7108f7a8,2024-02-14,3604.68,Withdrawal,West
8cfc25ea,2024-07-19,4083.04,Transfer,North
e49686cd,2024-04-12,3616.39,Transfer,North
811d0524,2024-07-07,6394.52,Transfer,North
4cd4a25a,2024-02-20,8692.2,Transfer,South
7ca1fa40,2024-12-08,5932.34,Deposit,East
a0d3cc31,2024-10-19,8887.43,Deposit,East
5d4aa79f,2024-11-20,9894.35,Deposit,West
1dd29c53,2025-01-16,344.49,Transfer,South
384d29d5,2024-10-13,3704.92,Transfer,East
1d989144,2025-01-15,9673.07,Withdrawal,East
b9c48753,2024-03-27,7811.86,Deposit,West
148c41a4,2024-04-21,1417.68,Deposit,North
66ecc1fc,2024-04-21,4240.71,Withdrawal,West
4464630d,2024-06-29,3340.8,Withdrawal,North
e5300f55,2024-07-15,7375.92,Withdrawal,South
1e91eb2b,2024-11-01,5972.02,Deposit,West
fb4e6986,2024-05-03,2643.23,Withdrawal,South
c5504b05,2024-08-10,7886.47,Deposit,North
b405ae31,2024-12-16,9108.76,Transfer,North
abb1aaec,2024-12-23,5096.85,Transfer,North
8c797dd8,2024-05-28,2172.04,Withdrawal,West
2f435d8a,2024-03-13,7278.65,Withdrawal,North
93435eba,2024-10-04,4879.41,Deposit,North
1680e7a9,2024-11-25,5390.0,Deposit,South
522f621a,2024-04-07,8863.96,Withdrawal,West
9a583ee6,2024-06-30,1994.96,Deposit,West
ad9b391e,2024-02-17,7714.33,Transfer,West
eb23532f,2025-02-08,8681.11,Transfer,East
27f46d02,2024-07-11,5040.96,Transfer,North
81a9babc,2024-12-24,3112.0,Withdrawal,South
f64af0f2,2024-07-18,5048.46,Deposit,North
249b0f57,2024-04-15,2944.22,Transfer,North
ad0169b0,2025-01-03,7362.81,Deposit,West
dbc77862,2025-01-09,3591.97,Transfer,East
06891d14,2024-02-24,8024.45,Transfer,East
b2f84ab0,2024-07-19,4306.03,Withdrawal,West
2446a726,2025-01-30,4111.58,Withdrawal,West
b71a8f0a,2025-01-24,4656.23,Deposit,North
6a4b0ae3,2024-03-18,6212.15,Withdrawal,South
8ab1b2df,2025-01-05,4829.95,Withdrawal,North
791dc6c5,2024-06-14,2910.03,Transfer,East
06ad9c47,2024-04-18,2716.7,Withdrawal,South
736f82d4,2024-08-20,6507.53,Transfer,South
3a2e5ae9,2024-08-15,4081.63,Deposit,West
714c0e11,2024-05-02,8596.05,Transfer,West
82268841,2024-09-10,3910.33,Withdrawal,West
f7e2c22d,2024-12-10,2690.31,Withdrawal,East
46140a05,2024-12-10,3253.85,Transfer,West
d5b94a88,2024-05-10,5043.36,Transfer,South
06c1b363,2024-03-20,2197.31,Transfer,South
f12f7d0b,2024-05-06,6331.82,Withdrawal,North
8976ff61,2024-11-27,6105.83,Withdrawal,South
a47a8500,2024-03-03,6153.13,Transfer,East
c486997f,2024-11-25,5791.87,Withdrawal,South
cc866944,2024-09-30,5550.34,Deposit,West
a65736a8,2024-04-02,2849.27,Transfer,West
a237e155,2024-06-26,5547.49,Transfer,East
5641510d,2024-07-16,3890.87,Withdrawal,North
f27a33cf,2024-12-19,6167.55,Withdrawal,West
cbd690d1,2024-07-11,7574.83,Transfer,West
c2d203f1,2025-01-20,736.41,Deposit,West
7de8330b,2024-04-25,5602.68,Transfer,South
e17f9a69,2024-05-04,7386.22,Deposit,East
dd47f60d,2024-03-29,1131.39,Withdrawal,North
6f60b14a,2024-12-11,8820.21,Withdrawal,West
679d36c5,2024-08-29,2610.07,Transfer,South
1a157c60,2025-01-12,256.93,Deposit,West
05ee57b6,2024-09-07,3344.52,Withdrawal,South
fecfcdd7,2024-09-12,2813.0,Withdrawal,East
dc5e69eb,2024-05-13,4019.45,Withdrawal,East
e05dd74b,2024-04-24,9080.23,Deposit,North
e4ca9ebc,2025-01-07,149.85,Deposit,East
de06ef98,2024-12-20,5111.67,Deposit,East
6b03df68,2024-03-10,4825.21,Transfer,South
62a8f70f,2024-02-21,5058.48,Transfer,East
0c0ef018,2024-06-29,7195.92,Withdrawal,North
f32dbe44,2024-08-11,1517.75,Transfer,South
e2d37a2a,2024-04-24,4263.31,Deposit,North
6a791c09,2024-12-28,8189.96,Transfer,West
a2567fb0,2024-12-25,5289.17,Transfer,North
bd68b355,2024-06-20,683.68,Withdrawal,South
f98f0834,2024-04-24,1067.5,Withdrawal,North
671eb907,2024-11-25,2850.05,Withdrawal,North
3478ac74,2024-03-26,8629.19,Withdrawal,North
24f55d43,2024-07-20,1447.91,Deposit,South
0136b1d8,2024-03-04,1169.51,Deposit,South
791dc6c5,2024-09-16,4556.24,Deposit,North
946a56ce,2024-09-05,9653.56,Transfer,West
596abdcf,2024-06-21,8455.91,Deposit,West
2a5af701,2025-01-19,9962.18,Deposit,East
26f3802d,2025-01-16,8596.67,Deposit,South
ab0c0611,2024-11-02,3278.76,Transfer,West
485c315e,2024-06-08,1224.34,Withdrawal,South
772f3fb0,2024-05-14,5855.6,Deposit,West
88839b55,2024-05-30,6649.87,Withdrawal,West
e14dccf5,2024-06-24,7188.91,Transfer,North
e90a772a,2024-03-27,960.17,Withdrawal,West
00e21fb5,2024-09-22,4637.26,Transfer,East
75bb2dc3,2025-01-05,1889.34,Deposit,East
32a38e30,2024-10-02,6198.82,Withdrawal,North
565851db,2025-01-17,1039.16,Deposit,North
e69bca61,2024-08-31,9657.55,Deposit,South
6156cf64,2024-03-25,8215.48,Deposit,North
87ea5f18,2024-10-01,5422.94,Withdrawal,East
3f2674b2,2024-12-29,2538.78,Deposit,East
24e38fd5,2024-03-26,3438.4,Withdrawal,North
df1b585e,2024-11-17,6134.6,Deposit,South
