loan_id,customer_id,loan_amount,interest_rate,loan_term,loan_status
LOAN_30496,CUST_1260,388821.02,3.3,24,Approved
LOAN_30497,CUST_3784,99904.35,7.66,60,Pending
LOAN_30498,CUST_8453,450925.65,2.54,48,Pending
LOAN_30499,CUST_4381,262918.89,3.69,60,Pending
LOAN_30500,CUST_9572,272905.2,2.71,24,Rejected
LOAN_30501,CUST_8970,170041.86,4.42,24,Pending
LOAN_30502,CUST_1899,420944.31,3.27,12,Approved
LOAN_30503,CUST_6797,156760.88,3.59,36,Pending
LOAN_30504,CUST_1304,252191.06,2.89,36,Approved
LOAN_30505,CUST_3468,158403.53,9.31,24,Pending
LOAN_30506,CUST_4889,197991.85,4.2,12,Rejected
LOAN_30507,CUST_9563,417832.15,4.52,60,Approved
LOAN_30508,CUST_5180,243747.88,8.3,36,Pending
LOAN_30509,CUST_4304,261012.97,4.84,24,Pending
LOAN_30510,CUST_4725,173662.38,4.79,60,Approved
LOAN_30511,CUST_8546,89123.77,7.15,48,Approved
LOAN_30512,CUST_6564,164917.04,7.82,24,Rejected
LOAN_30513,CUST_116,83061.22,5.41,60,Pending
LOAN_30514,CUST_363,213274.76,10.05,60,Pending
LOAN_30515,CUST_8709,255679.4,4.27,60,Pending
LOAN_30516,CUST_8089,81535.25,6.41,48,Pending
LOAN_30517,CUST_1470,324521.93,3.67,12,Approved
LOAN_30518,CUST_344,56952.91,3.56,60,Approved
LOAN_30519,CUST_8826,238189.87,4.32,12,Pending
LOAN_30520,CUST_6463,124101.84,8.32,12,Pending
LOAN_30521,CUST_651,303033.78,7.02,36,Rejected
LOAN_30522,CUST_6650,90825.69,6.4,48,Rejected
LOAN_30523,CUST_7357,251825.78,8.74,60,Rejected
LOAN_30524,CUST_3354,193707.75,9.46,12,Approved
LOAN_30525,CUST_985,286778.01,5.82,24,Rejected
LOAN_30526,CUST_5777,456394.84,5.66,60,Pending
LOAN_30527,CUST_7322,230562.81,4.77,36,Rejected
LOAN_30528,CUST_4376,464031.97,8.77,48,Pending
LOAN_30529,CUST_1786,104283.97,5.49,12,Pending
LOAN_30530,CUST_9368,307454.87,5.08,48,Approved
LOAN_30531,CUST_2478,213177.62,5.67,12,Pending
LOAN_30532,CUST_1200,219309.21,7.36,12,Pending
LOAN_30533,CUST_1441,258735.91,6.43,24,Approved
LOAN_30534,CUST_3489,77242.83,8.77,48,Pending
LOAN_30535,CUST_6456,385012.29,6.33,36,Rejected
LOAN_30536,CUST_6925,298589.59,9.58,60,Rejected
LOAN_30537,CUST_6425,382944.77,9.77,12,Approved
LOAN_30538,CUST_8658,307438.8,5.98,36,Rejected
LOAN_30539,CUST_8167,317748.17,8.75,60,Pending
LOAN_30540,CUST_1662,468190.84,8.77,12,Rejected
LOAN_30541,CUST_2555,434053.21,6.69,48,Pending
LOAN_30542,CUST_7024,150161.12,6.82,24,Pending
LOAN_30543,CUST_3985,105359.13,9.75,60,Pending
LOAN_30544,CUST_5397,211085.92,9.13,36,Approved
LOAN_30545,CUST_1202,157373.38,6.09,60,Pending
LOAN_30546,CUST_1952,9714.29,9.63,12,Approved
LOAN_30547,CUST_6730,310178.16,3.97,36,Pending
LOAN_30548,CUST_6780,56615.97,5.94,48,Pending
LOAN_30549,CUST_3521,46953.13,6.9,24,Approved
LOAN_30550,CUST_5550,405116.83,9.31,60,Rejected
LOAN_30551,CUST_1846,165645.81,8.36,48,Approved
LOAN_30552,CUST_6982,435996.95,4.65,36,Approved
LOAN_30553,CUST_3689,46110.59,8.12,12,Pending
LOAN_30554,CUST_2906,449919.58,5.5,60,Approved
LOAN_30555,CUST_4501,279908.98,9.9,24,Rejected
LOAN_30556,CUST_2809,285135.86,6.67,12,Approved
LOAN_30557,CUST_9158,116885.04,9.49,48,Approved
LOAN_30558,CUST_1446,389821.36,4.76,36,Rejected
LOAN_30559,CUST_77,314873.32,3.06,48,Rejected
LOAN_30560,CUST_8588,413288.28,3.64,12,Rejected
LOAN_30561,CUST_7821,345901.21,2.68,24,Approved
LOAN_30562,CUST_7738,327148.14,5.24,60,Rejected
LOAN_30563,CUST_8737,127021.68,6.1,48,Approved
LOAN_30564,CUST_181,481722.96,8.44,48,Pending
LOAN_30565,CUST_894,250080.88,3.54,36,Rejected
LOAN_30566,CUST_564,16004.41,4.14,36,Approved
LOAN_30567,CUST_5911,423953.01,4.7,60,Rejected
LOAN_30568,CUST_513,143308.47,8.78,36,Rejected
LOAN_30569,CUST_810,33541.12,10.02,24,Approved
LOAN_30570,CUST_3368,56695.71,9.23,48,Approved
LOAN_30571,CUST_2246,216627.16,5.2,12,Approved
LOAN_30572,CUST_7837,167494.57,4.68,24,Approved
LOAN_30573,CUST_742,494513.64,5.21,48,Approved
LOAN_30574,CUST_3897,112690.98,7.54,12,Pending
LOAN_30575,CUST_1886,127306.26,5.23,48,Rejected
LOAN_30576,CUST_9402,256509.09,3.59,48,Approved
LOAN_30577,CUST_2117,158703.6,5.43,36,Rejected
LOAN_30578,CUST_5075,25231.11,2.61,60,Approved
LOAN_30579,CUST_2982,58068.79,4.7,24,Pending
LOAN_30580,CUST_2582,154246.04,6.98,12,Approved
LOAN_30581,CUST_7633,221132.51,6.74,48,Approved
LOAN_30582,CUST_8327,294470.37,4.81,12,Pending
LOAN_30583,CUST_1367,34243.62,6.2,48,Rejected
LOAN_30584,CUST_3449,81431.51,7.31,48,Approved
LOAN_30585,CUST_4313,438256.08,9.77,12,Rejected
LOAN_30586,CUST_6541,436358.53,9.47,36,Rejected
LOAN_30587,CUST_8889,466545.4,6.85,24,Pending
LOAN_30588,CUST_3766,439355.16,4.88,60,Pending
LOAN_30589,CUST_4150,267224.92,3.76,60,Approved
LOAN_30590,CUST_496,78796.53,5.18,36,Approved
LOAN_30591,CUST_5694,465275.86,7.74,12,Rejected
LOAN_30592,CUST_4578,220033.77,5.98,12,Approved
LOAN_30593,CUST_4418,218316.9,6.89,60,Pending
LOAN_30594,CUST_9486,127571.88,7.37,24,Pending
LOAN_30595,CUST_4362,349008.57,9.72,48,Pending
LOAN_30596,CUST_1880,244506.82,10.31,12,Rejected
LOAN_30597,CUST_8347,18322.4,6.39,60,Approved
LOAN_30598,CUST_3041,186576.97,2.85,12,Pending
LOAN_30599,CUST_5677,323017.71,9.84,12,Approved
LOAN_30600,CUST_1156,169178.39,3.0,12,Pending
LOAN_30601,CUST_8582,471624.32,5.48,12,Approved
LOAN_30602,CUST_9959,176357.91,6.45,24,Approved
LOAN_30603,CUST_7918,460174.45,5.37,60,Pending
LOAN_30604,CUST_5190,380745.37,5.18,12,Rejected
LOAN_30605,CUST_7208,153356.01,8.9,36,Pending
LOAN_30606,CUST_1858,435113.75,7.47,60,Pending
LOAN_30607,CUST_3706,82512.56,9.47,36,Approved
LOAN_30608,CUST_3967,306146.63,8.9,60,Approved
LOAN_30609,CUST_1373,267503.63,8.65,60,Rejected
LOAN_30610,CUST_8822,146310.04,9.32,12,Pending
LOAN_30611,CUST_9792,48889.81,4.22,48,Rejected
LOAN_30612,CUST_9028,413527.24,7.51,12,Pending
LOAN_30613,CUST_6680,230960.01,8.27,24,Pending
LOAN_30614,CUST_3126,70453.36,10.03,24,Rejected
LOAN_30615,CUST_2837,287215.61,9.03,36,Pending
LOAN_30616,CUST_6594,160731.63,7.49,60,Rejected
LOAN_30617,CUST_2892,243785.99,7.99,12,Approved
LOAN_30618,CUST_3557,47112.54,8.66,36,Rejected
LOAN_30619,CUST_1120,96758.93,4.49,24,Approved
LOAN_30620,CUST_5319,34983.13,6.02,24,Approved
LOAN_30621,CUST_6709,127274.37,7.41,48,Approved
LOAN_30622,CUST_1153,114663.95,3.4,48,Pending
LOAN_30623,CUST_2127,471575.96,7.3,12,Approved
LOAN_30624,CUST_139,404541.78,6.96,48,Rejected
LOAN_30625,CUST_9745,17943.8,6.38,24,Pending
LOAN_30626,CUST_3044,439844.45,8.7,48,Approved
LOAN_30627,CUST_9535,262084.8,7.71,24,Rejected
LOAN_30628,CUST_4406,386755.73,2.92,36,Pending
LOAN_30629,CUST_4553,121640.79,2.96,48,Approved
LOAN_30630,CUST_7791,290610.54,10.3,36,Rejected
LOAN_30631,CUST_6455,374429.5,9.51,60,Approved
LOAN_30632,CUST_9070,306689.21,6.87,60,Pending
LOAN_30633,CUST_789,65996.64,2.56,60,Pending
LOAN_30634,CUST_703,468447.22,5.36,12,Pending
LOAN_30635,CUST_4461,454837.68,2.91,60,Pending
LOAN_30636,CUST_3556,240336.57,6.18,24,Approved
LOAN_30637,CUST_3477,125797.49,7.03,12,Pending
LOAN_30638,CUST_79,442232.33,6.71,60,Approved
LOAN_30639,CUST_6107,6730.43,8.87,12,Approved
LOAN_30640,CUST_3500,450923.14,6.39,24,Rejected
LOAN_30641,CUST_5383,299821.81,8.18,12,Pending
LOAN_30642,CUST_8558,441792.91,8.3,60,Rejected
LOAN_30643,CUST_9421,67910.78,7.43,24,Pending
LOAN_30644,CUST_3587,368890.64,9.08,12,Pending
LOAN_30645,CUST_5132,117003.2,9.55,24,Pending
LOAN_30646,CUST_3601,270394.78,7.71,48,Rejected
LOAN_30647,CUST_4754,108170.9,4.18,12,Rejected
LOAN_30648,CUST_5729,206781.96,5.63,12,Rejected
LOAN_30649,CUST_7824,284795.44,3.47,36,Pending
LOAN_30650,CUST_2162,72469.9,3.45,12,Pending
LOAN_30651,CUST_4650,154942.05,4.54,24,Rejected
LOAN_30652,CUST_4084,398844.77,7.75,36,Approved
LOAN_30653,CUST_8540,97333.83,5.59,36,Pending
LOAN_30654,CUST_445,452065.35,4.61,12,Rejected
LOAN_30655,CUST_3097,368578.97,5.18,12,Rejected
LOAN_30656,CUST_4567,439871.67,5.76,60,Rejected
LOAN_30657,CUST_8260,470836.84,4.65,12,Rejected
LOAN_30658,CUST_2304,275259.38,5.82,60,Approved
LOAN_30659,CUST_1417,65696.73,5.39,36,Pending
LOAN_30660,CUST_6942,264446.86,8.57,36,Rejected
LOAN_30661,CUST_7684,302588.98,5.68,36,Rejected
LOAN_30662,CUST_6610,76697.45,5.39,12,Approved
LOAN_30663,CUST_3560,63537.49,10.33,36,Pending
LOAN_30664,CUST_3010,268863.35,10.06,36,Pending
LOAN_30665,CUST_9163,172764.39,4.97,60,Rejected
LOAN_30666,CUST_2320,247827.39,7.76,12,Pending
LOAN_30667,CUST_8798,320766.98,3.76,60,Approved
LOAN_30668,CUST_1742,151513.23,8.94,12,Approved
LOAN_30669,CUST_5659,250479.34,2.85,48,Pending
LOAN_30670,CUST_6514,340323.67,2.9,36,Pending
LOAN_30671,CUST_4930,320940.82,5.44,48,Rejected
LOAN_30672,CUST_1834,154417.98,3.62,12,Approved
LOAN_30673,CUST_7555,136803.86,3.99,24,Pending
LOAN_30674,CUST_8476,60179.85,8.43,36,Rejected
LOAN_30675,CUST_4580,24828.15,9.05,36,Pending
LOAN_30676,CUST_8184,418222.31,7.71,48,Pending
LOAN_30677,CUST_6987,124873.11,5.82,24,Pending
LOAN_30678,CUST_452,335456.22,6.47,12,Approved
LOAN_30679,CUST_4179,434567.08,4.64,60,Rejected
LOAN_30680,CUST_4981,494636.04,8.33,48,Approved
LOAN_30681,CUST_7053,374346.9,4.01,36,Approved
LOAN_30682,CUST_4891,486738.57,9.08,48,Pending
LOAN_30683,CUST_4378,187393.01,9.46,48,Approved
LOAN_30684,CUST_1249,75762.0,5.36,12,Pending
LOAN_30685,CUST_5019,301890.72,7.76,12,Rejected
LOAN_30686,CUST_1323,383018.17,8.41,12,Rejected
LOAN_30687,CUST_3013,345316.16,4.32,36,Rejected
LOAN_30688,CUST_9289,429540.75,7.72,36,Rejected
LOAN_30689,CUST_6646,465590.35,7.3,24,Pending
LOAN_30690,CUST_6532,355054.94,7.05,12,Approved
LOAN_30691,CUST_8405,67795.27,8.0,36,Pending
LOAN_30692,CUST_9049,298969.14,7.65,12,Rejected
LOAN_30693,CUST_3108,315443.57,9.17,12,Pending
LOAN_30694,CUST_1555,383648.18,3.06,48,Approved
LOAN_30695,CUST_5190,94834.25,2.64,24,Pending
LOAN_30696,CUST_3038,8615.46,6.26,48,Pending
LOAN_30697,CUST_7618,435932.57,6.47,48,Approved
LOAN_30698,CUST_7989,79378.63,8.31,24,Pending
LOAN_30699,CUST_4583,393764.37,6.56,36,Pending
LOAN_30700,CUST_3096,46579.99,6.78,12,Approved
LOAN_30701,CUST_4187,135850.23,2.9,48,Rejected
LOAN_30702,CUST_4864,242715.05,8.28,24,Pending
LOAN_30703,CUST_3383,424394.55,8.6,24,Rejected
LOAN_30704,CUST_5717,425518.85,8.94,36,Approved
LOAN_30705,CUST_1787,205910.13,9.67,36,Rejected
LOAN_30706,CUST_4731,68163.22,4.59,60,Rejected
LOAN_30707,CUST_9336,362399.99,2.69,12,Approved
LOAN_30708,CUST_3280,157756.39,2.91,48,Rejected
LOAN_30709,CUST_7285,214873.22,5.91,36,Rejected
LOAN_30710,CUST_3337,426579.32,7.24,48,Approved
LOAN_30711,CUST_17,174078.92,9.81,60,Approved
LOAN_30712,CUST_8330,291038.22,7.44,48,Rejected
LOAN_30713,CUST_4930,306842.61,10.15,36,Pending
LOAN_30714,CUST_2443,222739.25,9.57,60,Rejected
LOAN_30715,CUST_6244,301213.23,7.7,36,Rejected
LOAN_30716,CUST_1119,214952.56,7.48,48,Rejected
LOAN_30717,CUST_8158,443371.24,7.09,36,Pending
LOAN_30718,CUST_2414,218363.39,4.01,12,Approved
LOAN_30719,CUST_8250,178199.25,8.72,36,Pending
LOAN_30720,CUST_294,469371.31,8.0,12,Pending
LOAN_30721,CUST_8829,145770.93,5.41,60,Rejected
LOAN_30722,CUST_701,29284.14,3.53,36,Pending
LOAN_30723,CUST_1393,130089.22,3.77,24,Rejected
LOAN_30724,CUST_4481,178435.36,9.89,60,Rejected
LOAN_30725,CUST_8930,49437.35,9.35,24,Pending
LOAN_30726,CUST_5341,126959.07,4.77,48,Rejected
LOAN_30727,CUST_9934,265686.65,3.49,36,Approved
LOAN_30728,CUST_4727,161334.36,9.89,12,Approved
LOAN_30729,CUST_1152,396192.17,3.29,48,Approved
LOAN_30730,CUST_6245,196401.12,6.29,36,Approved
LOAN_30731,CUST_3140,300929.25,5.52,12,Approved
LOAN_30732,CUST_346,141222.24,10.35,48,Pending
LOAN_30733,CUST_790,26760.01,6.19,60,Rejected
LOAN_30734,CUST_4583,392932.6,4.95,12,Pending
LOAN_30735,CUST_7881,333634.14,3.42,12,Rejected
LOAN_30736,CUST_3828,99595.17,9.31,36,Pending
LOAN_30737,CUST_1886,470760.93,9.33,48,Approved
LOAN_30738,CUST_8666,81649.09,8.41,24,Approved
LOAN_30739,CUST_3191,336270.28,8.6,60,Approved
LOAN_30740,CUST_143,363161.86,6.65,12,Rejected
LOAN_30741,CUST_5303,82193.16,8.53,12,Rejected
LOAN_30742,CUST_8621,164584.74,9.3,12,Pending
LOAN_30743,CUST_2553,136482.26,2.52,12,Rejected
LOAN_30744,CUST_9700,418152.57,5.08,60,Pending
LOAN_30745,CUST_4525,157426.02,4.48,12,Pending
LOAN_30746,CUST_8819,163515.47,9.06,12,Approved
LOAN_30747,CUST_7168,230662.89,4.79,60,Approved
LOAN_30748,CUST_4998,30444.88,6.38,24,Approved
LOAN_30749,CUST_8643,87015.45,8.79,24,Approved
LOAN_30750,CUST_4172,314164.63,6.92,24,Rejected
LOAN_30751,CUST_7830,249336.45,5.25,36,Approved
LOAN_30752,CUST_5578,426001.73,7.46,12,Approved
LOAN_30753,CUST_9420,302726.48,8.53,36,Approved
LOAN_30754,CUST_4572,87052.18,3.56,12,Pending
LOAN_30755,CUST_4869,435509.07,3.51,24,Rejected
LOAN_30756,CUST_1874,176283.38,10.38,48,Rejected
LOAN_30757,CUST_3388,477448.33,9.01,60,Approved
LOAN_30758,CUST_6341,455228.71,8.14,60,Approved
LOAN_30759,CUST_5764,318112.29,3.67,24,Approved
LOAN_30760,CUST_8516,177707.05,4.18,12,Approved
LOAN_30761,CUST_7435,70451.58,4.96,24,Approved
LOAN_30762,CUST_4822,267932.45,9.42,12,Pending
LOAN_30763,CUST_5782,433000.17,3.74,12,Approved
LOAN_30764,CUST_2284,321756.18,10.1,36,Rejected
LOAN_30765,CUST_9895,157966.44,6.88,12,Approved
LOAN_30766,CUST_1622,109827.06,3.44,60,Approved
LOAN_30767,CUST_8377,212841.09,3.69,36,Pending
LOAN_30768,CUST_2604,276163.1,8.86,60,Rejected
LOAN_30769,CUST_3316,39418.49,9.14,48,Approved
LOAN_30770,CUST_3599,59250.38,4.85,36,Pending
LOAN_30771,CUST_1730,34929.19,10.42,36,Pending
LOAN_30772,CUST_4560,271047.7,4.09,12,Approved
LOAN_30773,CUST_6085,203016.35,10.11,36,Pending
LOAN_30774,CUST_5282,395267.86,9.13,12,Rejected
LOAN_30775,CUST_4184,446573.64,10.18,24,Rejected
LOAN_30776,CUST_6701,331260.81,6.96,36,Approved
LOAN_30777,CUST_7676,447431.47,5.32,12,Approved
LOAN_30778,CUST_7355,72951.01,9.26,48,Rejected
LOAN_30779,CUST_2429,322660.12,5.62,60,Pending
LOAN_30780,CUST_8578,191530.06,4.11,60,Approved
LOAN_30781,CUST_1472,196400.75,7.02,48,Pending
LOAN_30782,CUST_3133,287432.25,6.86,24,Rejected
LOAN_30783,CUST_5866,323072.78,4.77,48,Rejected
LOAN_30784,CUST_3799,87175.64,3.73,24,Pending
LOAN_30785,CUST_3928,46335.05,2.96,12,Approved
LOAN_30786,CUST_8591,164154.47,7.36,48,Approved
LOAN_30787,CUST_626,473292.93,4.12,12,Pending
LOAN_30788,CUST_5292,281798.43,5.94,60,Rejected
LOAN_30789,CUST_3728,387479.31,10.36,36,Pending
LOAN_30790,CUST_3626,288942.13,9.84,12,Rejected
LOAN_30791,CUST_5642,112798.89,6.31,12,Pending
LOAN_30792,CUST_52,249344.5,8.43,48,Rejected
LOAN_30793,CUST_1603,80853.01,7.05,48,Approved
LOAN_30794,CUST_6885,357547.44,7.96,24,Rejected
LOAN_30795,CUST_5806,98207.32,9.11,12,Pending
LOAN_30796,CUST_1483,104832.05,7.53,24,Rejected
LOAN_30797,CUST_1430,65868.03,5.94,36,Rejected
LOAN_30798,CUST_9514,156956.13,2.79,12,Pending
LOAN_30799,CUST_3396,292360.86,5.9,12,Approved
LOAN_30800,CUST_9634,177554.38,3.55,36,Approved
LOAN_30801,CUST_2676,424924.84,3.08,24,Approved
LOAN_30802,CUST_3366,87350.37,4.29,60,Rejected
LOAN_30803,CUST_7798,453399.0,3.62,60,Approved
LOAN_30804,CUST_6617,78829.82,6.48,24,Pending
LOAN_30805,CUST_4578,347678.33,9.8,12,Rejected
LOAN_30806,CUST_7139,303401.23,7.48,12,Pending
LOAN_30807,CUST_1605,332276.79,8.47,12,Approved
LOAN_30808,CUST_6531,493616.81,6.14,60,Rejected
LOAN_30809,CUST_451,292993.95,7.44,36,Pending
LOAN_30810,CUST_1515,401667.71,2.56,12,Pending
LOAN_30811,CUST_9864,59216.54,6.65,48,Pending
LOAN_30812,CUST_9671,356410.3,9.3,24,Approved
LOAN_30813,CUST_7270,468461.08,10.25,48,Pending
LOAN_30814,CUST_1641,453489.06,7.22,48,Approved
LOAN_30815,CUST_9848,331205.53,5.63,60,Pending
LOAN_30816,CUST_9012,260105.65,5.0,24,Pending
LOAN_30817,CUST_3487,363270.0,8.35,36,Approved
LOAN_30818,CUST_6701,160459.81,6.77,60,Approved
LOAN_30819,CUST_9948,405551.5,9.02,60,Pending
LOAN_30820,CUST_2982,51181.97,7.29,24,Approved
LOAN_30821,CUST_1787,170805.89,5.08,48,Approved
LOAN_30822,CUST_1255,256124.03,6.49,12,Rejected
LOAN_30823,CUST_4750,234635.29,2.93,48,Pending
LOAN_30824,CUST_4382,267583.63,8.4,36,Approved
LOAN_30825,CUST_8048,189994.07,9.59,48,Pending
LOAN_30826,CUST_1944,15175.07,8.36,60,Approved
LOAN_30827,CUST_1909,150196.04,3.24,12,Rejected
LOAN_30828,CUST_4203,360218.79,4.45,36,Pending
LOAN_30829,CUST_5006,147216.86,7.5,36,Rejected
LOAN_30830,CUST_1722,326369.95,8.86,24,Approved
LOAN_30831,CUST_6568,146240.24,9.76,24,Pending
LOAN_30832,CUST_408,208183.13,8.95,24,Rejected
LOAN_30833,CUST_7112,283577.53,7.94,48,Approved
LOAN_30834,CUST_8663,451529.95,10.04,48,Approved
LOAN_30835,CUST_4597,412546.19,7.1,48,Approved
LOAN_30836,CUST_2143,79883.47,7.49,12,Rejected
LOAN_30837,CUST_5516,493287.67,8.45,12,Pending
LOAN_30838,CUST_8302,260250.89,7.14,12,Pending
LOAN_30839,CUST_7690,71547.86,7.08,12,Approved
LOAN_30840,CUST_5630,121866.76,8.4,24,Approved
LOAN_30841,CUST_7488,456816.48,3.86,48,Rejected
LOAN_30842,CUST_5183,499455.73,6.41,48,Approved
LOAN_30843,CUST_9190,144086.72,9.91,12,Pending
LOAN_30844,CUST_2596,245390.69,2.61,12,Approved
LOAN_30845,CUST_369,224111.18,4.0,36,Pending
LOAN_30846,CUST_2711,113149.15,9.13,12,Rejected
LOAN_30847,CUST_9619,389605.72,8.35,12,Approved
LOAN_30848,CUST_6779,168467.92,9.48,36,Rejected
LOAN_30849,CUST_7315,38604.01,7.03,24,Rejected
LOAN_30850,CUST_2658,19379.1,6.44,36,Pending
LOAN_30851,CUST_863,62979.83,5.55,36,Rejected
LOAN_30852,CUST_5949,280627.94,3.35,48,Rejected
LOAN_30853,CUST_363,177929.89,2.56,24,Rejected
LOAN_30854,CUST_7467,31192.71,8.9,24,Approved
LOAN_30855,CUST_3008,351176.46,4.77,36,Pending
LOAN_30856,CUST_3247,263857.79,3.29,24,Pending
LOAN_30857,CUST_7451,294546.23,5.43,36,Pending
LOAN_30858,CUST_8261,235340.32,4.26,36,Rejected
LOAN_30859,CUST_8630,417098.28,3.58,12,Rejected
LOAN_30860,CUST_6491,11461.78,10.36,24,Pending
LOAN_30861,CUST_8670,380851.3,8.32,24,Approved
LOAN_30862,CUST_3326,340377.9,5.73,60,Rejected
LOAN_30863,CUST_4943,301321.94,9.69,24,Approved
LOAN_30864,CUST_8471,63855.18,4.59,36,Pending
LOAN_30865,CUST_3944,102807.69,6.81,24,Approved
LOAN_30866,CUST_2740,145669.92,2.77,48,Pending
LOAN_30867,CUST_2622,489979.31,9.11,60,Pending
LOAN_30868,CUST_166,416293.59,9.79,24,Approved
LOAN_30869,CUST_5077,304708.16,9.53,48,Approved
LOAN_30870,CUST_9236,324397.47,4.98,48,Rejected
LOAN_30871,CUST_6413,309419.21,10.48,24,Approved
LOAN_30872,CUST_6185,259393.54,5.31,24,Rejected
LOAN_30873,CUST_2591,131848.44,9.17,60,Pending
LOAN_30874,CUST_7382,74210.57,4.97,48,Rejected
LOAN_30875,CUST_2974,369540.78,3.91,12,Pending
LOAN_30876,CUST_695,422216.98,2.52,60,Pending
LOAN_30877,CUST_309,237708.08,6.96,12,Rejected
LOAN_30878,CUST_9876,376288.82,5.61,48,Approved
LOAN_30879,CUST_6098,341126.52,9.24,36,Approved
LOAN_30880,CUST_4231,196977.79,5.81,12,Approved
LOAN_30881,CUST_8340,346448.04,2.78,12,Approved
LOAN_30882,CUST_2309,418835.12,7.1,12,Rejected
LOAN_30883,CUST_693,15590.34,9.19,36,Pending
LOAN_30884,CUST_7805,59895.34,7.69,36,Approved
LOAN_30885,CUST_8134,114090.68,7.89,36,Approved
LOAN_30886,CUST_6347,341411.56,7.18,24,Approved
LOAN_30887,CUST_373,448606.33,9.28,12,Approved
LOAN_30888,CUST_7786,84610.58,7.04,60,Rejected
LOAN_30889,CUST_6099,318600.94,4.49,12,Pending
LOAN_30890,CUST_4225,43554.9,6.47,12,Approved
LOAN_30891,CUST_546,169399.73,9.0,36,Rejected
LOAN_30892,CUST_3078,351091.45,4.7,36,Pending
LOAN_30893,CUST_250,232667.85,5.68,12,Pending
LOAN_30894,CUST_9665,374941.36,5.03,12,Pending
LOAN_30895,CUST_4775,163277.4,8.96,60,Pending
LOAN_30896,CUST_3100,266638.21,8.7,48,Approved
LOAN_30897,CUST_1947,459047.27,3.08,24,Approved
LOAN_30898,CUST_3134,178962.72,4.16,36,Approved
LOAN_30899,CUST_9053,250282.1,10.39,48,Pending
LOAN_30900,CUST_6227,36543.81,3.03,24,Rejected
LOAN_30901,CUST_8911,28771.91,6.75,48,Rejected
LOAN_30902,CUST_6304,37397.2,4.56,12,Pending
LOAN_30903,CUST_8968,497322.21,9.53,48,Rejected
LOAN_30904,CUST_6512,328383.23,6.2,12,Approved
LOAN_30905,CUST_577,414934.26,3.53,12,Rejected
LOAN_30906,CUST_428,400273.2,10.38,12,Approved
LOAN_30907,CUST_4072,59369.33,3.71,12,Rejected
LOAN_30908,CUST_2925,366246.99,7.52,36,Rejected
LOAN_30909,CUST_5065,100076.18,3.69,36,Pending
LOAN_30910,CUST_4870,480209.33,4.67,36,Approved
LOAN_30911,CUST_5110,238620.97,3.95,24,Approved
LOAN_30912,CUST_803,170336.28,5.57,12,Approved
LOAN_30913,CUST_1541,490733.22,5.19,60,Pending
LOAN_30914,CUST_1643,260755.06,9.54,60,Approved
LOAN_30915,CUST_8601,437146.74,4.18,36,Approved
LOAN_30916,CUST_5844,226118.17,4.37,12,Approved
LOAN_30917,CUST_6072,9628.55,6.42,36,Approved
LOAN_30918,CUST_8162,445527.48,7.62,12,Approved
LOAN_30919,CUST_1266,446406.89,9.47,24,Rejected
LOAN_30920,CUST_2889,71206.46,8.67,60,Approved
LOAN_30921,CUST_403,258655.76,5.2,60,Rejected
LOAN_30922,CUST_940,393003.29,4.01,48,Approved
LOAN_30923,CUST_1513,420613.1,6.25,36,Approved
LOAN_30924,CUST_6853,200504.35,8.66,24,Pending
LOAN_30925,CUST_5240,362927.68,9.34,60,Approved
LOAN_30926,CUST_5567,82477.42,5.39,48,Rejected
LOAN_30927,CUST_5301,202139.76,6.1,60,Pending
LOAN_30928,CUST_886,24044.82,8.14,60,Pending
LOAN_30929,CUST_9371,107223.14,8.07,36,Approved
LOAN_30930,CUST_1549,273550.19,5.96,12,Approved
LOAN_30931,CUST_1286,103311.75,3.82,12,Approved
LOAN_30932,CUST_6090,203618.01,6.03,36,Rejected
LOAN_30933,CUST_5851,208490.74,3.34,48,Pending
LOAN_30934,CUST_2747,431181.52,6.98,12,Rejected
LOAN_30935,CUST_2559,141629.53,9.34,60,Approved
LOAN_30936,CUST_2503,404754.09,8.71,36,Rejected
LOAN_30937,CUST_6451,372003.31,8.49,60,Pending
LOAN_30938,CUST_2463,359349.27,8.72,60,Pending
LOAN_30939,CUST_4765,162347.37,4.65,24,Rejected
LOAN_30940,CUST_5350,484403.14,5.16,48,Pending
LOAN_30941,CUST_7181,178858.11,4.08,48,Approved
LOAN_30942,CUST_5954,456694.75,8.95,60,Approved
LOAN_30943,CUST_9287,105570.1,3.71,36,Rejected
LOAN_30944,CUST_5622,248276.91,6.22,48,Rejected
LOAN_30945,CUST_5847,268045.43,10.2,36,Rejected
LOAN_30946,CUST_3082,473146.92,3.29,48,Rejected
LOAN_30947,CUST_7739,354949.26,4.8,48,Rejected
LOAN_30948,CUST_8630,29924.91,9.69,12,Pending
LOAN_30949,CUST_8410,159561.23,7.86,48,Approved
LOAN_30950,CUST_7929,492059.95,3.7,12,Pending
LOAN_30951,CUST_1435,291047.79,4.41,60,Rejected
LOAN_30952,CUST_5124,258420.79,10.27,60,Approved
LOAN_30953,CUST_4948,353869.41,3.07,48,Pending
LOAN_30954,CUST_5577,367712.88,4.56,48,Rejected
LOAN_30955,CUST_3623,325487.41,4.9,48,Approved
LOAN_30956,CUST_7700,250188.07,3.73,48,Rejected
LOAN_30957,CUST_8041,325606.61,8.42,24,Pending
