account_id,account_type,balance,customer_name
ACC_5314,Savings,34928.85,Customer_5314
ACC_5315,Savings,25333.72,Customer_5315
ACC_5316,Checking,29725.33,Customer_5316
ACC_5317,Savings,5803.04,Customer_5317
ACC_5318,Business,41615.13,Customer_5318
ACC_5319,Checking,39865.56,Customer_5319
ACC_5320,Savings,46800.01,Customer_5320
ACC_5321,Business,23493.22,Customer_5321
ACC_5322,Checking,22024.22,Customer_5322
ACC_5323,Checking,26611.91,Customer_5323
ACC_5324,Business,7763.79,Customer_5324
ACC_5325,Business,13164.73,Customer_5325
ACC_5326,Checking,46072.52,Customer_5326
ACC_5327,Business,8719.26,Customer_5327
ACC_5328,Savings,8864.58,Customer_5328
ACC_5329,Checking,21491.35,Customer_5329
ACC_5330,Checking,30439.77,Customer_5330
ACC_5331,Checking,49921.68,Customer_5331
ACC_5332,Business,18766.13,Customer_5332
ACC_5333,Checking,49234.82,Customer_5333
ACC_5334,Checking,49013.17,Customer_5334
ACC_5335,Business,45768.9,Customer_5335
ACC_5336,Savings,43368.23,Customer_5336
ACC_5337,Checking,42260.28,Customer_5337
ACC_5338,Savings,30296.87,Customer_5338
ACC_5339,Business,14285.2,Customer_5339
ACC_5340,Business,12302.97,Customer_5340
ACC_5341,Savings,10811.55,Customer_5341
ACC_5342,Business,26040.93,Customer_5342
ACC_5343,Checking,2908.26,Customer_5343
ACC_5344,Business,44246.96,Customer_5344
ACC_5345,Checking,22702.76,Customer_5345
ACC_5346,Savings,27742.68,Customer_5346
ACC_5347,Savings,11032.53,Customer_5347
ACC_5348,Checking,48698.15,Customer_5348
ACC_5349,Savings,34839.28,Customer_5349
ACC_5350,Checking,30700.75,Customer_5350
ACC_5351,Business,15180.22,Customer_5351
ACC_5352,Business,27629.64,Customer_5352
ACC_5353,Checking,42692.56,Customer_5353
ACC_5354,Business,30151.22,Customer_5354
ACC_5355,Business,15474.14,Customer_5355
ACC_5356,Savings,16052.23,Customer_5356
ACC_5357,Checking,40888.03,Customer_5357
ACC_5358,Business,15345.5,Customer_5358
ACC_5359,Savings,34322.82,Customer_5359
ACC_5360,Business,33382.04,Customer_5360
ACC_5361,Checking,41682.97,Customer_5361
ACC_5362,Checking,23215.35,Customer_5362
ACC_5363,Checking,22346.53,Customer_5363
ACC_5364,Savings,37208.01,Customer_5364
ACC_5365,Business,17472.08,Customer_5365
ACC_5366,Savings,4141.19,Customer_5366
ACC_5367,Business,12295.85,Customer_5367
ACC_5368,Business,48599.37,Customer_5368
ACC_5369,Savings,25549.36,Customer_5369
ACC_5370,Checking,40229.41,Customer_5370
ACC_5371,Savings,2482.86,Customer_5371
ACC_5372,Savings,19394.01,Customer_5372
ACC_5373,Business,2059.45,Customer_5373
ACC_5374,Checking,38060.46,Customer_5374
ACC_5375,Savings,26559.95,Customer_5375
ACC_5376,Checking,23934.11,Customer_5376
ACC_5377,Savings,16261.14,Customer_5377
ACC_5378,Savings,36056.94,Customer_5378
ACC_5379,Checking,46178.23,Customer_5379
ACC_5380,Savings,2254.69,Customer_5380
ACC_5381,Business,43545.76,Customer_5381
ACC_5382,Savings,23859.61,Customer_5382
ACC_5383,Business,48318.24,Customer_5383
ACC_5384,Checking,40260.04,Customer_5384
ACC_5385,Savings,3179.61,Customer_5385
ACC_5386,Business,19300.33,Customer_5386
ACC_5387,Checking,27184.48,Customer_5387
ACC_5388,Checking,5504.4,Customer_5388
ACC_5389,Savings,32701.84,Customer_5389
ACC_5390,Savings,16546.15,Customer_5390
ACC_5391,Savings,31942.98,Customer_5391
ACC_5392,Checking,3060.17,Customer_5392
ACC_5393,Business,44662.6,Customer_5393
ACC_5394,Business,25373.72,Customer_5394
ACC_5395,Savings,16547.44,Customer_5395
ACC_5396,Savings,5771.95,Customer_5396
ACC_5397,Business,4900.17,Customer_5397
ACC_5398,Checking,48219.94,Customer_5398
ACC_5399,Business,23486.91,Customer_5399
ACC_5400,Savings,5025.53,Customer_5400
ACC_5401,Savings,44700.16,Customer_5401
ACC_5402,Business,39466.8,Customer_5402
ACC_5403,Checking,39215.53,Customer_5403
ACC_5404,Savings,2364.17,Customer_5404
ACC_5405,Business,22000.44,Customer_5405
ACC_5406,Savings,3736.63,Customer_5406
ACC_5407,Checking,32733.28,Customer_5407
ACC_5408,Checking,43659.54,Customer_5408
ACC_5409,Savings,33267.67,Customer_5409
ACC_5410,Business,22176.66,Customer_5410
ACC_5411,Checking,45140.92,Customer_5411
ACC_5412,Savings,10414.02,Customer_5412
ACC_5413,Checking,23808.86,Customer_5413
ACC_5414,Savings,45436.17,Customer_5414
ACC_5415,Savings,32808.43,Customer_5415
ACC_5416,Business,3932.29,Customer_5416
ACC_5417,Business,30609.08,Customer_5417
ACC_5418,Business,38370.11,Customer_5418
ACC_5419,Savings,25776.02,Customer_5419
ACC_5420,Business,1198.2,Customer_5420
ACC_5421,Savings,35075.55,Customer_5421
ACC_5422,Savings,2770.56,Customer_5422
ACC_5423,Business,29089.12,Customer_5423
ACC_5424,Savings,12191.7,Customer_5424
ACC_5425,Checking,29931.42,Customer_5425
ACC_5426,Checking,47684.41,Customer_5426
ACC_5427,Savings,9718.13,Customer_5427
ACC_5428,Checking,26462.03,Customer_5428
ACC_5429,Checking,29458.82,Customer_5429
ACC_5430,Checking,45856.54,Customer_5430
ACC_5431,Business,32104.39,Customer_5431
ACC_5432,Savings,43760.38,Customer_5432
ACC_5433,Business,6681.15,Customer_5433
ACC_5434,Savings,28214.55,Customer_5434
ACC_5435,Checking,1003.12,Customer_5435
ACC_5436,Business,35534.28,Customer_5436
ACC_5437,Checking,16347.79,Customer_5437
ACC_5438,Checking,23620.29,Customer_5438
ACC_5439,Checking,1509.3,Customer_5439
ACC_5440,Business,3997.01,Customer_5440
ACC_5441,Savings,35618.57,Customer_5441
ACC_5442,Savings,16598.13,Customer_5442
ACC_5443,Savings,37146.43,Customer_5443
ACC_5444,Business,35582.59,Customer_5444
ACC_5445,Checking,14663.19,Customer_5445
ACC_5446,Savings,16830.13,Customer_5446
ACC_5447,Savings,42363.36,Customer_5447
ACC_5448,Business,9377.11,Customer_5448
ACC_5449,Checking,13478.98,Customer_5449
ACC_5450,Business,36471.49,Customer_5450
ACC_5451,Checking,4616.85,Customer_5451
ACC_5452,Savings,14696.85,Customer_5452
ACC_5453,Checking,44548.54,Customer_5453
ACC_5454,Checking,5655.28,Customer_5454
ACC_5455,Business,35231.02,Customer_5455
ACC_5456,Checking,29011.41,Customer_5456
ACC_5457,Business,36456.8,Customer_5457
ACC_5458,Checking,12514.47,Customer_5458
ACC_5459,Business,20912.72,Customer_5459
ACC_5460,Savings,6684.08,Customer_5460
ACC_5461,Checking,26431.04,Customer_5461
ACC_5462,Checking,19252.62,Customer_5462
ACC_5463,Business,34296.22,Customer_5463
ACC_5464,Business,10611.47,Customer_5464
ACC_5465,Business,1360.17,Customer_5465
ACC_5466,Savings,29819.02,Customer_5466
ACC_5467,Checking,6163.34,Customer_5467
ACC_5468,Savings,11728.67,Customer_5468
ACC_5469,Savings,44861.76,Customer_5469
ACC_5470,Business,7720.98,Customer_5470
ACC_5471,Savings,35035.53,Customer_5471
ACC_5472,Savings,19008.87,Customer_5472
ACC_5473,Savings,48685.41,Customer_5473
ACC_5474,Checking,34993.19,Customer_5474
ACC_5475,Checking,25455.71,Customer_5475
ACC_5476,Savings,32382.78,Customer_5476
ACC_5477,Checking,29268.32,Customer_5477
ACC_5478,Checking,25449.91,Customer_5478
ACC_5479,Business,7621.16,Customer_5479
ACC_5480,Savings,29111.86,Customer_5480
ACC_5481,Savings,17971.31,Customer_5481
ACC_5482,Savings,13263.21,Customer_5482
ACC_5483,Business,35063.95,Customer_5483
ACC_5484,Checking,49451.41,Customer_5484
ACC_5485,Business,19668.27,Customer_5485
ACC_5486,Checking,33540.14,Customer_5486
ACC_5487,Business,26061.29,Customer_5487
ACC_5488,Business,23618.0,Customer_5488
ACC_5489,Business,32417.63,Customer_5489
ACC_5490,Business,6169.25,Customer_5490
ACC_5491,Savings,45249.17,Customer_5491
ACC_5492,Business,20742.77,Customer_5492
ACC_5493,Savings,4209.54,Customer_5493
ACC_5494,Business,15912.71,Customer_5494
ACC_5495,Savings,22891.65,Customer_5495
ACC_5496,Savings,24560.04,Customer_5496
ACC_5497,Business,17447.24,Customer_5497
ACC_5498,Savings,26206.42,Customer_5498
ACC_5499,Business,13894.42,Customer_5499
ACC_5500,Business,32580.27,Customer_5500
ACC_5501,Business,29605.21,Customer_5501
ACC_5502,Business,30672.97,Customer_5502
ACC_5503,Checking,9377.39,Customer_5503
ACC_5504,Business,42515.27,Customer_5504
ACC_5505,Savings,21196.87,Customer_5505
ACC_5506,Savings,11093.65,Customer_5506
ACC_5507,Checking,26894.39,Customer_5507
ACC_5508,Savings,25810.69,Customer_5508
ACC_5509,Business,21700.95,Customer_5509
ACC_5510,Savings,32546.76,Customer_5510
ACC_5511,Savings,20290.65,Customer_5511
ACC_5512,Business,29604.36,Customer_5512
ACC_5513,Checking,32454.7,Customer_5513
ACC_5514,Business,31673.85,Customer_5514
ACC_5515,Savings,30198.48,Customer_5515
ACC_5516,Savings,27433.51,Customer_5516
ACC_5517,Checking,44605.92,Customer_5517
ACC_5518,Savings,27968.16,Customer_5518
ACC_5519,Savings,4545.42,Customer_5519
ACC_5520,Checking,40966.37,Customer_5520
ACC_5521,Business,45853.38,Customer_5521
ACC_5522,Checking,25350.76,Customer_5522
ACC_5523,Savings,33487.86,Customer_5523
ACC_5524,Savings,16517.05,Customer_5524
ACC_5525,Business,11309.12,Customer_5525
ACC_5526,Business,36585.9,Customer_5526
ACC_5527,Checking,10597.45,Customer_5527
ACC_5528,Savings,43984.21,Customer_5528
ACC_5529,Savings,14203.14,Customer_5529
ACC_5530,Checking,33193.83,Customer_5530
ACC_5531,Business,5087.1,Customer_5531
ACC_5532,Savings,11392.16,Customer_5532
ACC_5533,Savings,29574.03,Customer_5533
ACC_5534,Savings,14813.28,Customer_5534
ACC_5535,Business,36375.67,Customer_5535
ACC_5536,Savings,21318.97,Customer_5536
ACC_5537,Business,2657.77,Customer_5537
ACC_5538,Business,23829.91,Customer_5538
ACC_5539,Savings,27642.79,Customer_5539
ACC_5540,Business,43364.85,Customer_5540
ACC_5541,Savings,18561.01,Customer_5541
ACC_5542,Business,20801.16,Customer_5542
ACC_5543,Checking,30332.42,Customer_5543
ACC_5544,Savings,24158.73,Customer_5544
ACC_5545,Business,19517.73,Customer_5545
ACC_5546,Checking,5117.85,Customer_5546
ACC_5547,Savings,22361.88,Customer_5547
ACC_5548,Checking,16998.09,Customer_5548
ACC_5549,Savings,48653.81,Customer_5549
ACC_5550,Savings,25204.42,Customer_5550
ACC_5551,Checking,10645.19,Customer_5551
ACC_5552,Checking,14247.66,Customer_5552
ACC_5553,Business,15631.43,Customer_5553
ACC_5554,Savings,38268.05,Customer_5554
ACC_5555,Business,24387.94,Customer_5555
ACC_5556,Savings,24916.38,Customer_5556
ACC_5557,Savings,7065.05,Customer_5557
ACC_5558,Savings,30584.48,Customer_5558
ACC_5559,Checking,42048.46,Customer_5559
ACC_5560,Savings,40004.96,Customer_5560
ACC_5561,Savings,19965.71,Customer_5561
ACC_5562,Business,16242.55,Customer_5562
ACC_5563,Business,34637.17,Customer_5563
ACC_5564,Business,1965.47,Customer_5564
ACC_5565,Savings,5330.49,Customer_5565
ACC_5566,Business,30280.4,Customer_5566
ACC_5567,Checking,49092.26,Customer_5567
ACC_5568,Business,1445.32,Customer_5568
ACC_5569,Business,10828.05,Customer_5569
ACC_5570,Checking,20723.39,Customer_5570
ACC_5571,Savings,41427.49,Customer_5571
ACC_5572,Savings,18709.38,Customer_5572
ACC_5573,Checking,10517.3,Customer_5573
ACC_5574,Savings,41000.49,Customer_5574
ACC_5575,Checking,42534.54,Customer_5575
ACC_5576,Checking,4132.15,Customer_5576
ACC_5577,Savings,40824.62,Customer_5577
ACC_5578,Savings,21076.57,Customer_5578
ACC_5579,Business,20965.11,Customer_5579
ACC_5580,Savings,11494.43,Customer_5580
ACC_5581,Savings,47783.35,Customer_5581
ACC_5582,Checking,48078.11,Customer_5582
ACC_5583,Savings,35197.95,Customer_5583
ACC_5584,Savings,24180.59,Customer_5584
ACC_5585,Savings,24429.71,Customer_5585
ACC_5586,Savings,7584.01,Customer_5586
ACC_5587,Business,45253.6,Customer_5587
ACC_5588,Checking,17488.4,Customer_5588
ACC_5589,Savings,1647.74,Customer_5589
ACC_5590,Savings,6450.88,Customer_5590
ACC_5591,Savings,33764.85,Customer_5591
ACC_5592,Savings,9342.73,Customer_5592
ACC_5593,Checking,47717.25,Customer_5593
ACC_5594,Business,49388.56,Customer_5594
ACC_5595,Savings,24589.24,Customer_5595
ACC_5596,Savings,36211.97,Customer_5596
ACC_5597,Checking,35563.89,Customer_5597
ACC_5598,Checking,28067.35,Customer_5598
ACC_5599,Checking,45227.63,Customer_5599
ACC_5600,Business,19208.23,Customer_5600
ACC_5601,Checking,19543.42,Customer_5601
ACC_5602,Business,5396.13,Customer_5602
ACC_5603,Business,4673.82,Customer_5603
ACC_5604,Savings,18131.22,Customer_5604
ACC_5605,Business,43923.22,Customer_5605
ACC_5606,Business,45578.41,Customer_5606
ACC_5607,Savings,36712.17,Customer_5607
ACC_5608,Savings,16115.46,Customer_5608
ACC_5609,Savings,25624.72,Customer_5609
ACC_5610,Checking,47953.21,Customer_5610
ACC_5611,Savings,9726.79,Customer_5611
ACC_5612,Checking,1560.85,Customer_5612
ACC_5613,Business,22145.69,Customer_5613
ACC_5614,Savings,24187.97,Customer_5614
ACC_5615,Savings,27925.59,Customer_5615
ACC_5616,Savings,8278.33,Customer_5616
ACC_5617,Savings,25987.51,Customer_5617
ACC_5618,Checking,9874.69,Customer_5618
ACC_5619,Savings,20771.06,Customer_5619
ACC_5620,Savings,5260.42,Customer_5620
ACC_5621,Checking,36751.01,Customer_5621
ACC_5622,Checking,10412.16,Customer_5622
ACC_5623,Savings,7467.83,Customer_5623
ACC_5624,Checking,45474.46,Customer_5624
ACC_5625,Savings,35335.31,Customer_5625
ACC_5626,Savings,23279.54,Customer_5626
ACC_5627,Savings,46838.19,Customer_5627
ACC_5628,Checking,35043.7,Customer_5628
ACC_5629,Savings,6253.97,Customer_5629
ACC_5630,Savings,35917.27,Customer_5630
ACC_5631,Savings,33703.4,Customer_5631
ACC_5632,Checking,48281.65,Customer_5632
ACC_5633,Savings,1313.83,Customer_5633
ACC_5634,Business,6579.68,Customer_5634
ACC_5635,Savings,18657.73,Customer_5635
ACC_5636,Business,37529.77,Customer_5636
ACC_5637,Savings,30711.68,Customer_5637
ACC_5638,Checking,23672.0,Customer_5638
ACC_5639,Checking,29193.42,Customer_5639
ACC_5640,Checking,1632.35,Customer_5640
ACC_5641,Savings,49523.98,Customer_5641
ACC_5642,Checking,10482.74,Customer_5642
ACC_5643,Savings,39998.56,Customer_5643
ACC_5644,Savings,7718.28,Customer_5644
ACC_5645,Savings,40945.05,Customer_5645
ACC_5646,Business,17450.1,Customer_5646
ACC_5647,Checking,6366.97,Customer_5647
ACC_5648,Savings,17970.17,Customer_5648
ACC_5649,Savings,30896.84,Customer_5649
ACC_5650,Business,32061.99,Customer_5650
ACC_5651,Checking,38764.85,Customer_5651
ACC_5652,Savings,38858.82,Customer_5652
ACC_5653,Business,45558.66,Customer_5653
ACC_5654,Savings,20783.89,Customer_5654
ACC_5655,Checking,5492.94,Customer_5655
ACC_5656,Business,27779.94,Customer_5656
ACC_5657,Business,4214.41,Customer_5657
ACC_5658,Business,48164.12,Customer_5658
ACC_5659,Savings,18695.77,Customer_5659
ACC_5660,Checking,15771.07,Customer_5660
ACC_5661,Savings,39764.93,Customer_5661
ACC_5662,Savings,25677.49,Customer_5662
ACC_5663,Savings,41896.09,Customer_5663
ACC_5664,Business,38917.97,Customer_5664
ACC_5665,Checking,6320.46,Customer_5665
ACC_5666,Savings,28781.22,Customer_5666
ACC_5667,Savings,47904.53,Customer_5667
ACC_5668,Checking,19577.89,Customer_5668
ACC_5669,Checking,20578.02,Customer_5669
ACC_5670,Business,2793.7,Customer_5670
ACC_5671,Savings,23035.18,Customer_5671
ACC_5672,Checking,28633.93,Customer_5672
ACC_5673,Checking,13855.6,Customer_5673
ACC_5674,Business,19118.08,Customer_5674
ACC_5675,Savings,27090.17,Customer_5675
ACC_5676,Savings,47973.6,Customer_5676
ACC_5677,Checking,41807.13,Customer_5677
ACC_5678,Checking,40609.66,Customer_5678
ACC_5679,Checking,21521.21,Customer_5679
ACC_5680,Checking,7963.63,Customer_5680
ACC_5681,Checking,7165.35,Customer_5681
ACC_5682,Business,13371.66,Customer_5682
ACC_5683,Savings,20521.53,Customer_5683
ACC_5684,Savings,24885.88,Customer_5684
ACC_5685,Business,28690.77,Customer_5685
ACC_5686,Savings,28909.96,Customer_5686
ACC_5687,Checking,47177.55,Customer_5687
ACC_5688,Savings,23665.11,Customer_5688
ACC_5689,Business,10629.79,Customer_5689
ACC_5690,Savings,40502.13,Customer_5690
ACC_5691,Business,48470.76,Customer_5691
ACC_5692,Savings,47478.55,Customer_5692
ACC_5693,Savings,28859.49,Customer_5693
ACC_5694,Checking,23200.76,Customer_5694
ACC_5695,Checking,39996.86,Customer_5695
ACC_5696,Checking,37520.08,Customer_5696
ACC_5697,Savings,12801.04,Customer_5697
ACC_5698,Checking,37994.93,Customer_5698
ACC_5699,Savings,5384.55,Customer_5699
ACC_5700,Checking,49522.51,Customer_5700
ACC_5701,Checking,47846.76,Customer_5701
ACC_5702,Savings,17674.57,Customer_5702
ACC_5703,Business,21930.88,Customer_5703
ACC_5704,Business,11824.8,Customer_5704
ACC_5705,Checking,39616.31,Customer_5705
ACC_5706,Business,13029.44,Customer_5706
ACC_5707,Business,10826.03,Customer_5707
ACC_5708,Business,48759.51,Customer_5708
ACC_5709,Business,30543.07,Customer_5709
ACC_5710,Savings,34475.64,Customer_5710
ACC_5711,Savings,21868.16,Customer_5711
ACC_5712,Checking,36656.76,Customer_5712
ACC_5713,Business,42923.36,Customer_5713
ACC_5714,Savings,20505.93,Customer_5714
ACC_5715,Savings,14696.51,Customer_5715
ACC_5716,Checking,24445.86,Customer_5716
ACC_5717,Checking,19348.79,Customer_5717
ACC_5718,Checking,24671.11,Customer_5718
ACC_5719,Business,43783.81,Customer_5719
ACC_5720,Checking,5179.58,Customer_5720
ACC_5721,Savings,44838.48,Customer_5721
ACC_5722,Checking,26572.87,Customer_5722
ACC_5723,Checking,45871.66,Customer_5723
ACC_5724,Business,34602.45,Customer_5724
ACC_5725,Savings,44299.22,Customer_5725
ACC_5726,Savings,33663.03,Customer_5726
ACC_5727,Checking,26274.92,Customer_5727
ACC_5728,Savings,47122.45,Customer_5728
ACC_5729,Checking,14762.25,Customer_5729
ACC_5730,Checking,11804.01,Customer_5730
ACC_5731,Business,24120.92,Customer_5731
ACC_5732,Savings,27096.11,Customer_5732
ACC_5733,Checking,5724.53,Customer_5733
ACC_5734,Savings,32347.05,Customer_5734
ACC_5735,Checking,11322.97,Customer_5735
ACC_5736,Checking,10548.92,Customer_5736
ACC_5737,Checking,7408.44,Customer_5737
ACC_5738,Checking,2215.1,Customer_5738
ACC_5739,Savings,12988.12,Customer_5739
ACC_5740,Savings,30532.98,Customer_5740
ACC_5741,Savings,13415.18,Customer_5741
ACC_5742,Checking,18591.92,Customer_5742
ACC_5743,Business,34336.26,Customer_5743
ACC_5744,Savings,23914.06,Customer_5744
ACC_5745,Business,44091.04,Customer_5745
ACC_5746,Checking,4691.01,Customer_5746
ACC_5747,Checking,7297.06,Customer_5747
ACC_5748,Business,2325.52,Customer_5748
ACC_5749,Business,36729.34,Customer_5749
ACC_5750,Checking,30373.75,Customer_5750
ACC_5751,Business,28773.17,Customer_5751
ACC_5752,Checking,11862.29,Customer_5752
ACC_5753,Checking,26881.88,Customer_5753
ACC_5754,Business,2158.89,Customer_5754
ACC_5755,Savings,32763.56,Customer_5755
ACC_5756,Savings,21253.13,Customer_5756
ACC_5757,Savings,30257.06,Customer_5757
ACC_5758,Savings,14831.25,Customer_5758
ACC_5759,Savings,9974.32,Customer_5759
ACC_5760,Business,31122.67,Customer_5760
ACC_5761,Checking,44507.51,Customer_5761
ACC_5762,Business,37160.35,Customer_5762
ACC_5763,Business,33434.62,Customer_5763
ACC_5764,Checking,36891.23,Customer_5764
ACC_5765,Business,3085.96,Customer_5765
ACC_5766,Savings,13447.67,Customer_5766
ACC_5767,Checking,26203.87,Customer_5767
ACC_5768,Checking,40926.04,Customer_5768
ACC_5769,Business,28167.17,Customer_5769
ACC_5770,Checking,3390.11,Customer_5770
ACC_5771,Business,9223.84,Customer_5771
ACC_5772,Checking,22885.46,Customer_5772
ACC_5773,Checking,3070.26,Customer_5773
ACC_5774,Business,1170.79,Customer_5774
ACC_5775,Business,2225.09,Customer_5775
ACC_5776,Checking,1828.34,Customer_5776
ACC_5777,Checking,14368.4,Customer_5777
ACC_5778,Business,29005.68,Customer_5778
ACC_5779,Checking,37825.95,Customer_5779
ACC_5780,Checking,6987.92,Customer_5780
ACC_5781,Checking,32192.94,Customer_5781
ACC_5782,Savings,36063.28,Customer_5782
ACC_5783,Checking,28936.18,Customer_5783
ACC_5784,Business,44275.14,Customer_5784
ACC_5785,Business,8996.16,Customer_5785
ACC_5786,Savings,9715.63,Customer_5786
ACC_5787,Business,47656.36,Customer_5787
ACC_5788,Business,17743.51,Customer_5788
ACC_5789,Business,8831.75,Customer_5789
ACC_5790,Checking,44035.25,Customer_5790
ACC_5791,Savings,11765.27,Customer_5791
ACC_5792,Checking,49253.79,Customer_5792
ACC_5793,Business,45021.71,Customer_5793
ACC_5794,Checking,29679.2,Customer_5794
ACC_5795,Business,15140.09,Customer_5795
ACC_5796,Checking,30740.84,Customer_5796
ACC_5797,Business,2354.43,Customer_5797
ACC_5798,Business,17754.05,Customer_5798
ACC_5799,Checking,46042.09,Customer_5799
ACC_5800,Checking,1472.1,Customer_5800
ACC_5801,Savings,29907.94,Customer_5801
ACC_5802,Business,5348.5,Customer_5802
ACC_5803,Business,38520.05,Customer_5803
ACC_5804,Savings,39663.49,Customer_5804
ACC_5805,Savings,45748.93,Customer_5805
ACC_5806,Savings,16719.11,Customer_5806
ACC_5807,Savings,1193.91,Customer_5807
ACC_5808,Business,47371.69,Customer_5808
ACC_5809,Business,43596.82,Customer_5809
ACC_5810,Business,5344.09,Customer_5810
ACC_5811,Checking,25922.06,Customer_5811
ACC_5812,Savings,23753.07,Customer_5812
ACC_5813,Checking,9188.22,Customer_5813
ACC_5814,Business,38634.59,Customer_5814
ACC_5815,Savings,43632.06,Customer_5815
ACC_5816,Business,15402.89,Customer_5816
ACC_5817,Savings,18281.76,Customer_5817
ACC_5818,Checking,39239.39,Customer_5818
ACC_5819,Checking,18195.28,Customer_5819
ACC_5820,Checking,27988.53,Customer_5820
ACC_5821,Checking,31893.51,Customer_5821
ACC_5822,Business,32294.72,Customer_5822
ACC_5823,Savings,37342.77,Customer_5823
ACC_5824,Checking,23769.79,Customer_5824
ACC_5825,Savings,24349.55,Customer_5825
ACC_5826,Savings,14715.29,Customer_5826
ACC_5827,Business,44823.28,Customer_5827
ACC_5828,Business,44575.99,Customer_5828
ACC_5829,Savings,1245.56,Customer_5829
ACC_5830,Checking,6170.62,Customer_5830
ACC_5831,Business,12410.49,Customer_5831
ACC_5832,Checking,3488.85,Customer_5832
ACC_5833,Business,22344.93,Customer_5833
ACC_5834,Business,18717.02,Customer_5834
ACC_5835,Savings,16493.13,Customer_5835
ACC_5836,Checking,34122.43,Customer_5836
ACC_5837,Business,11284.4,Customer_5837
ACC_5838,Business,2179.72,Customer_5838
ACC_5839,Business,30206.61,Customer_5839
ACC_5840,Business,32576.46,Customer_5840
ACC_5841,Savings,25032.09,Customer_5841
ACC_5842,Checking,24593.68,Customer_5842
ACC_5843,Checking,45294.2,Customer_5843
ACC_5844,Business,38338.46,Customer_5844
ACC_5845,Savings,21905.81,Customer_5845
ACC_5846,Checking,15607.23,Customer_5846
ACC_5847,Checking,28144.74,Customer_5847
ACC_5848,Checking,9008.49,Customer_5848
ACC_5849,Business,19751.74,Customer_5849
ACC_5850,Savings,44529.76,Customer_5850
ACC_5851,Checking,12515.83,Customer_5851
ACC_5852,Savings,41459.63,Customer_5852
ACC_5853,Checking,37136.3,Customer_5853
ACC_5854,Business,9258.51,Customer_5854
ACC_5855,Business,14839.79,Customer_5855
ACC_5856,Checking,5301.03,Customer_5856
ACC_5857,Savings,8245.26,Customer_5857
ACC_5858,Savings,8090.4,Customer_5858
ACC_5859,Checking,14853.46,Customer_5859
ACC_5860,Checking,25403.76,Customer_5860
ACC_5861,Business,36222.81,Customer_5861
ACC_5862,Business,21096.05,Customer_5862
ACC_5863,Savings,29788.74,Customer_5863
ACC_5864,Business,4674.93,Customer_5864
ACC_5865,Savings,28032.34,Customer_5865
ACC_5866,Business,22241.01,Customer_5866
ACC_5867,Savings,38275.51,Customer_5867
ACC_5868,Checking,16391.59,Customer_5868
ACC_5869,Checking,4710.42,Customer_5869
ACC_5870,Business,2537.58,Customer_5870
ACC_5871,Checking,2857.82,Customer_5871
ACC_5872,Checking,24099.28,Customer_5872
ACC_5873,Checking,9073.35,Customer_5873
ACC_5874,Business,41133.97,Customer_5874
ACC_5875,Business,41123.3,Customer_5875
ACC_5876,Business,36171.2,Customer_5876
ACC_5877,Business,26046.29,Customer_5877
ACC_5878,Savings,31659.27,Customer_5878
ACC_5879,Business,35363.1,Customer_5879
ACC_5880,Savings,10598.76,Customer_5880
ACC_5881,Savings,37512.78,Customer_5881
ACC_5882,Business,36364.82,Customer_5882
ACC_5883,Checking,41897.51,Customer_5883
ACC_5884,Business,24890.52,Customer_5884
ACC_5885,Checking,31114.84,Customer_5885
ACC_5886,Checking,40421.4,Customer_5886
ACC_5887,Business,34103.03,Customer_5887
ACC_5888,Business,42334.65,Customer_5888
ACC_5889,Savings,3799.6,Customer_5889
ACC_5890,Business,31540.52,Customer_5890
ACC_5891,Business,31991.72,Customer_5891
ACC_5892,Checking,36404.64,Customer_5892
ACC_5893,Business,21331.3,Customer_5893
ACC_5894,Business,6037.94,Customer_5894
ACC_5895,Checking,31562.74,Customer_5895
ACC_5896,Checking,44855.34,Customer_5896
ACC_5897,Savings,41614.0,Customer_5897
ACC_5898,Checking,47895.56,Customer_5898
ACC_5899,Checking,44646.58,Customer_5899
ACC_5900,Checking,19080.06,Customer_5900
ACC_5901,Business,33991.75,Customer_5901
ACC_5902,Savings,38614.02,Customer_5902
ACC_5903,Checking,48460.23,Customer_5903
ACC_5904,Business,10530.45,Customer_5904
ACC_5905,Checking,26145.64,Customer_5905
ACC_5906,Checking,17685.51,Customer_5906
ACC_5907,Business,49582.11,Customer_5907
ACC_5908,Checking,36504.12,Customer_5908
ACC_5909,Business,7863.84,Customer_5909
ACC_5910,Business,19276.03,Customer_5910
ACC_5911,Business,12948.75,Customer_5911
ACC_5912,Savings,9856.25,Customer_5912
ACC_5913,Checking,23141.66,Customer_5913
ACC_5914,Checking,26306.38,Customer_5914
ACC_5915,Business,18502.41,Customer_5915
ACC_5916,Checking,6461.25,Customer_5916
ACC_5917,Checking,7657.53,Customer_5917
ACC_5918,Savings,36559.3,Customer_5918
ACC_5919,Checking,31119.72,Customer_5919
ACC_5920,Checking,32942.1,Customer_5920
ACC_5921,Business,7193.28,Customer_5921
ACC_5922,Business,24582.7,Customer_5922
ACC_5923,Checking,28709.48,Customer_5923
ACC_5924,Savings,28935.85,Customer_5924
ACC_5925,Savings,13878.11,Customer_5925
ACC_5926,Checking,36469.09,Customer_5926
ACC_5927,Checking,38200.89,Customer_5927
ACC_5928,Business,6140.69,Customer_5928
ACC_5929,Savings,3435.86,Customer_5929
