loan_id,customer_id,loan_amount,interest_rate,loan_term,loan_status
LOAN_18548,CUST_8606,274893.9,8.11,48,Approved
LOAN_18549,CUST_4619,483962.19,7.71,48,Approved
LOAN_18550,CUST_9387,267150.6,4.0,36,Pending
LOAN_18551,CUST_4326,246994.56,2.94,60,Approved
LOAN_18552,CUST_2153,251008.13,10.49,36,Pending
LOAN_18553,CUST_9670,81919.14,8.0,12,Approved
LOAN_18554,CUST_3500,321101.25,9.28,48,Pending
LOAN_18555,CUST_4032,242107.37,7.37,24,Rejected
LOAN_18556,CUST_7594,17711.85,3.23,36,Rejected
LOAN_18557,CUST_1096,469815.96,8.72,36,Pending
LOAN_18558,CUST_8394,78894.98,6.75,24,Rejected
LOAN_18559,CUST_4398,153530.51,3.56,48,Pending
LOAN_18560,CUST_3035,252076.92,3.59,60,Pending
LOAN_18561,CUST_4632,183353.54,4.99,24,Pending
LOAN_18562,CUST_1769,150268.96,6.0,24,Rejected
LOAN_18563,CUST_1243,456076.22,6.72,24,Pending
LOAN_18564,CUST_1372,225589.4,9.3,24,Approved
LOAN_18565,CUST_9071,143814.03,9.25,48,Approved
LOAN_18566,CUST_8320,221525.43,3.58,24,Pending
LOAN_18567,CUST_2615,394498.25,7.64,60,Approved
LOAN_18568,CUST_6107,17068.67,8.88,12,Pending
LOAN_18569,CUST_7853,416089.72,7.58,36,Rejected
LOAN_18570,CUST_3884,291632.19,8.97,36,Rejected
LOAN_18571,CUST_3432,138468.68,7.36,12,Rejected
LOAN_18572,CUST_3773,310981.49,5.24,36,Rejected
LOAN_18573,CUST_9518,451815.38,6.74,36,Rejected
LOAN_18574,CUST_1170,223013.34,9.78,60,Rejected
LOAN_18575,CUST_4711,27341.61,8.76,48,Approved
LOAN_18576,CUST_7821,424111.12,9.49,60,Pending
LOAN_18577,CUST_6337,47139.57,5.09,24,Rejected
LOAN_18578,CUST_3604,474482.66,8.84,12,Rejected
LOAN_18579,CUST_8526,253254.48,7.61,36,Approved
LOAN_18580,CUST_4187,20276.96,3.73,24,Approved
LOAN_18581,CUST_2164,179714.2,10.22,60,Pending
LOAN_18582,CUST_1113,429534.13,5.51,48,Pending
LOAN_18583,CUST_9229,353140.87,9.42,24,Pending
LOAN_18584,CUST_4142,208261.73,10.38,24,Rejected
LOAN_18585,CUST_7911,104191.05,2.97,24,Pending
LOAN_18586,CUST_423,197172.71,6.31,24,Rejected
LOAN_18587,CUST_388,334347.29,2.78,36,Rejected
LOAN_18588,CUST_710,288718.68,10.35,48,Pending
LOAN_18589,CUST_5065,181138.49,6.77,24,Rejected
LOAN_18590,CUST_3413,325563.39,10.39,60,Rejected
LOAN_18591,CUST_4188,224557.03,7.21,48,Pending
LOAN_18592,CUST_4887,44704.09,6.25,24,Rejected
LOAN_18593,CUST_3875,414373.84,5.89,36,Rejected
LOAN_18594,CUST_1446,300807.91,4.61,12,Rejected
LOAN_18595,CUST_5429,92707.72,8.95,36,Rejected
LOAN_18596,CUST_605,60115.13,8.34,24,Rejected
LOAN_18597,CUST_8100,41778.93,2.68,48,Pending
LOAN_18598,CUST_3020,222312.29,5.91,36,Approved
LOAN_18599,CUST_2894,388959.72,6.93,48,Approved
LOAN_18600,CUST_6733,469576.72,4.16,24,Rejected
LOAN_18601,CUST_9409,64323.13,4.91,36,Approved
LOAN_18602,CUST_5142,211772.35,9.78,60,Pending
LOAN_18603,CUST_4692,99579.84,9.5,12,Approved
LOAN_18604,CUST_6024,351527.06,3.47,60,Rejected
LOAN_18605,CUST_3907,111853.5,6.47,12,Approved
LOAN_18606,CUST_4716,327074.17,2.95,60,Rejected
LOAN_18607,CUST_2762,114776.59,3.19,60,Approved
LOAN_18608,CUST_7921,248462.8,2.77,24,Approved
LOAN_18609,CUST_4483,466743.49,7.07,48,Pending
LOAN_18610,CUST_9039,428241.38,8.73,60,Pending
LOAN_18611,CUST_8508,330072.43,4.1,60,Pending
LOAN_18612,CUST_9614,81378.56,7.64,48,Approved
LOAN_18613,CUST_7684,55629.57,3.85,12,Rejected
LOAN_18614,CUST_683,481807.85,2.85,36,Approved
LOAN_18615,CUST_1109,144508.55,6.99,24,Rejected
LOAN_18616,CUST_2806,301579.31,9.44,24,Pending
LOAN_18617,CUST_4101,392190.91,5.81,60,Approved
LOAN_18618,CUST_7748,72813.87,4.35,60,Approved
LOAN_18619,CUST_8859,196262.73,6.79,48,Rejected
LOAN_18620,CUST_8427,375846.45,2.73,12,Pending
LOAN_18621,CUST_9842,486913.58,9.54,24,Pending
LOAN_18622,CUST_7037,351291.93,2.58,60,Approved
LOAN_18623,CUST_6029,206290.15,3.06,36,Pending
LOAN_18624,CUST_491,6689.65,3.19,48,Pending
LOAN_18625,CUST_6332,198834.17,8.58,36,Approved
LOAN_18626,CUST_8093,155622.72,6.11,60,Approved
LOAN_18627,CUST_3827,286203.06,7.22,36,Approved
LOAN_18628,CUST_3875,376367.87,3.5,48,Approved
LOAN_18629,CUST_2109,431170.41,6.36,36,Approved
LOAN_18630,CUST_365,430033.39,6.24,48,Pending
LOAN_18631,CUST_5149,440961.89,2.69,48,Approved
LOAN_18632,CUST_8696,478439.18,8.16,24,Rejected
LOAN_18633,CUST_1180,108870.88,7.43,60,Approved
LOAN_18634,CUST_3892,261765.13,6.52,60,Rejected
LOAN_18635,CUST_1853,33504.46,7.07,12,Pending
LOAN_18636,CUST_523,104976.2,7.15,48,Pending
LOAN_18637,CUST_1791,221659.73,5.94,24,Pending
LOAN_18638,CUST_9860,460985.17,10.02,36,Pending
LOAN_18639,CUST_4373,206954.95,5.34,12,Rejected
LOAN_18640,CUST_2653,485714.56,4.68,36,Approved
LOAN_18641,CUST_7625,406066.12,7.91,12,Pending
LOAN_18642,CUST_8957,13543.1,8.08,48,Approved
LOAN_18643,CUST_9289,20589.89,9.29,12,Approved
LOAN_18644,CUST_9978,312379.72,6.54,24,Pending
LOAN_18645,CUST_3274,183239.31,7.14,24,Rejected
LOAN_18646,CUST_4852,449225.95,10.33,60,Rejected
LOAN_18647,CUST_323,386445.78,5.34,12,Approved
LOAN_18648,CUST_8044,120288.41,4.86,48,Rejected
LOAN_18649,CUST_9712,259231.35,6.68,12,Rejected
LOAN_18650,CUST_1395,88727.82,4.46,36,Approved
LOAN_18651,CUST_8632,256629.18,5.86,12,Pending
LOAN_18652,CUST_1568,146383.91,5.07,12,Pending
LOAN_18653,CUST_7938,114832.87,7.94,24,Pending
LOAN_18654,CUST_6131,282288.94,8.17,48,Pending
LOAN_18655,CUST_8170,408352.04,7.89,12,Rejected
LOAN_18656,CUST_9206,44731.52,8.37,48,Rejected
LOAN_18657,CUST_9837,417997.35,5.65,36,Pending
LOAN_18658,CUST_5065,16617.51,9.31,36,Rejected
LOAN_18659,CUST_1503,85404.05,9.23,60,Rejected
LOAN_18660,CUST_4714,412721.41,6.3,36,Rejected
LOAN_18661,CUST_2924,470522.26,7.97,60,Rejected
LOAN_18662,CUST_8863,364864.84,8.55,60,Rejected
LOAN_18663,CUST_8955,207247.48,10.27,12,Approved
LOAN_18664,CUST_3261,414778.64,3.0,48,Pending
LOAN_18665,CUST_9966,414024.01,4.4,48,Approved
LOAN_18666,CUST_8878,319345.48,8.38,12,Approved
LOAN_18667,CUST_2243,50449.96,9.02,36,Rejected
LOAN_18668,CUST_693,110321.81,4.9,12,Pending
LOAN_18669,CUST_2155,199784.32,10.1,24,Pending
LOAN_18670,CUST_5535,335185.95,7.01,24,Rejected
LOAN_18671,CUST_582,282373.52,7.1,24,Approved
LOAN_18672,CUST_7573,461845.61,4.9,24,Pending
LOAN_18673,CUST_9953,172481.0,2.73,24,Approved
LOAN_18674,CUST_5580,390413.93,5.04,12,Approved
LOAN_18675,CUST_9628,145868.54,6.73,36,Approved
LOAN_18676,CUST_9700,250471.08,5.67,60,Pending
LOAN_18677,CUST_3619,348513.38,7.29,12,Approved
LOAN_18678,CUST_1287,114515.82,7.81,60,Pending
LOAN_18679,CUST_6759,479467.36,6.41,24,Approved
LOAN_18680,CUST_4430,192656.44,3.83,24,Rejected
LOAN_18681,CUST_4976,149174.36,9.04,36,Pending
LOAN_18682,CUST_3854,366759.88,8.33,12,Rejected
LOAN_18683,CUST_9762,370264.91,9.63,48,Pending
LOAN_18684,CUST_8230,344531.18,6.09,60,Rejected
LOAN_18685,CUST_4703,57533.9,3.8,24,Approved
LOAN_18686,CUST_5460,7689.82,5.84,60,Approved
LOAN_18687,CUST_5619,163327.04,9.52,48,Approved
LOAN_18688,CUST_5151,142879.66,8.35,60,Rejected
LOAN_18689,CUST_7704,252319.44,4.85,36,Pending
LOAN_18690,CUST_4255,122243.33,10.28,12,Pending
LOAN_18691,CUST_17,274197.82,10.19,36,Approved
LOAN_18692,CUST_1021,78976.98,9.16,24,Pending
LOAN_18693,CUST_5154,450362.08,8.05,24,Rejected
LOAN_18694,CUST_9739,376964.21,10.02,24,Pending
LOAN_18695,CUST_5767,66161.74,4.46,48,Pending
LOAN_18696,CUST_742,140605.99,5.01,24,Pending
LOAN_18697,CUST_1683,182478.18,5.89,36,Approved
LOAN_18698,CUST_8202,160145.1,5.81,24,Pending
LOAN_18699,CUST_8633,8918.47,3.33,24,Rejected
LOAN_18700,CUST_9480,99568.1,10.16,48,Rejected
LOAN_18701,CUST_1048,174124.58,6.59,60,Pending
LOAN_18702,CUST_3556,301407.82,8.23,36,Pending
LOAN_18703,CUST_3549,127164.3,9.24,60,Rejected
LOAN_18704,CUST_5693,411807.92,2.51,36,Approved
LOAN_18705,CUST_7802,361478.35,10.36,36,Approved
LOAN_18706,CUST_9853,148163.23,7.69,12,Rejected
LOAN_18707,CUST_4198,118402.71,6.88,36,Pending
LOAN_18708,CUST_6347,92178.74,10.41,12,Rejected
LOAN_18709,CUST_5686,158663.1,3.27,48,Pending
LOAN_18710,CUST_8094,9425.74,6.52,24,Rejected
LOAN_18711,CUST_3182,358336.87,5.56,36,Pending
LOAN_18712,CUST_9897,105438.89,7.09,12,Rejected
LOAN_18713,CUST_3991,101658.17,7.02,12,Approved
LOAN_18714,CUST_3680,163123.09,5.51,24,Pending
LOAN_18715,CUST_1543,351161.78,3.7,36,Rejected
LOAN_18716,CUST_3011,239589.05,6.68,60,Rejected
LOAN_18717,CUST_1240,480073.58,8.9,36,Rejected
LOAN_18718,CUST_5306,303682.94,5.01,36,Approved
LOAN_18719,CUST_2678,166706.0,6.6,24,Approved
LOAN_18720,CUST_3348,209230.19,4.71,60,Approved
LOAN_18721,CUST_3880,328862.85,2.62,60,Pending
LOAN_18722,CUST_4453,244249.53,7.84,60,Approved
LOAN_18723,CUST_2948,389969.68,2.58,24,Approved
LOAN_18724,CUST_5120,437218.79,9.56,60,Pending
LOAN_18725,CUST_7628,318560.29,9.33,36,Rejected
LOAN_18726,CUST_5915,94695.31,3.68,60,Pending
LOAN_18727,CUST_7719,486155.34,3.08,12,Approved
LOAN_18728,CUST_7072,305388.44,8.39,48,Approved
LOAN_18729,CUST_2487,224299.74,4.28,12,Pending
LOAN_18730,CUST_6116,178062.78,6.38,60,Rejected
LOAN_18731,CUST_6490,477152.93,7.35,48,Pending
LOAN_18732,CUST_9446,413636.76,3.11,60,Pending
LOAN_18733,CUST_3366,86765.96,3.96,36,Approved
LOAN_18734,CUST_469,29605.25,7.53,12,Pending
LOAN_18735,CUST_1178,172837.46,5.01,12,Approved
LOAN_18736,CUST_7367,433312.11,5.73,36,Approved
LOAN_18737,CUST_5076,400792.39,6.69,48,Rejected
LOAN_18738,CUST_3216,88625.96,3.69,60,Rejected
LOAN_18739,CUST_4519,448045.93,3.56,24,Approved
LOAN_18740,CUST_105,69062.88,2.91,36,Rejected
LOAN_18741,CUST_7364,107247.19,8.28,36,Approved
LOAN_18742,CUST_4533,237959.22,5.15,36,Rejected
LOAN_18743,CUST_8718,135819.47,3.09,48,Rejected
LOAN_18744,CUST_8442,74626.19,6.96,36,Approved
LOAN_18745,CUST_8738,480469.67,9.65,60,Pending
LOAN_18746,CUST_1093,342459.71,2.66,48,Approved
LOAN_18747,CUST_3176,96580.76,5.43,36,Rejected
LOAN_18748,CUST_4589,456791.37,2.66,12,Pending
LOAN_18749,CUST_9933,176101.75,5.5,36,Pending
LOAN_18750,CUST_4670,498087.02,7.01,60,Approved
LOAN_18751,CUST_8149,492082.71,7.88,24,Pending
LOAN_18752,CUST_2774,258740.2,5.26,60,Pending
LOAN_18753,CUST_1502,94480.04,3.71,60,Pending
LOAN_18754,CUST_3957,352388.18,9.56,36,Pending
LOAN_18755,CUST_8047,364399.16,3.75,24,Approved
LOAN_18756,CUST_6656,146063.1,4.97,60,Rejected
LOAN_18757,CUST_2704,261828.29,6.35,60,Pending
LOAN_18758,CUST_694,32451.53,6.76,36,Pending
LOAN_18759,CUST_2407,406124.69,4.83,60,Pending
LOAN_18760,CUST_8659,154384.15,5.56,12,Rejected
LOAN_18761,CUST_5810,385765.43,2.9,12,Rejected
LOAN_18762,CUST_306,310798.17,8.68,60,Rejected
LOAN_18763,CUST_2601,244481.49,3.82,48,Pending
LOAN_18764,CUST_9225,265197.21,9.4,12,Pending
LOAN_18765,CUST_8548,43808.97,4.57,48,Pending
LOAN_18766,CUST_7371,484604.6,9.14,48,Pending
LOAN_18767,CUST_1718,74475.71,7.39,24,Pending
LOAN_18768,CUST_5723,109988.32,3.8,48,Approved
LOAN_18769,CUST_9422,64381.51,3.53,12,Rejected
LOAN_18770,CUST_4299,457363.89,7.77,24,Rejected
LOAN_18771,CUST_7554,40292.55,2.65,12,Rejected
LOAN_18772,CUST_4190,476529.28,4.12,60,Approved
LOAN_18773,CUST_8020,223563.79,9.38,12,Pending
LOAN_18774,CUST_4805,442134.52,8.81,12,Rejected
LOAN_18775,CUST_8712,293120.06,6.7,12,Approved
LOAN_18776,CUST_5387,109208.21,6.0,24,Pending
LOAN_18777,CUST_3782,169292.04,5.27,24,Pending
LOAN_18778,CUST_3918,246693.69,3.11,24,Pending
LOAN_18779,CUST_8188,338762.26,6.12,36,Approved
LOAN_18780,CUST_1432,131520.01,4.21,48,Rejected
LOAN_18781,CUST_7692,426690.11,5.59,36,Rejected
LOAN_18782,CUST_7531,368548.42,5.05,48,Pending
LOAN_18783,CUST_3881,60722.31,6.19,12,Approved
LOAN_18784,CUST_2733,407954.79,3.46,24,Approved
LOAN_18785,CUST_2498,72347.41,2.53,60,Pending
LOAN_18786,CUST_4518,196271.54,6.77,48,Pending
LOAN_18787,CUST_7565,284189.73,4.13,12,Pending
LOAN_18788,CUST_3024,436289.45,8.36,48,Pending
LOAN_18789,CUST_3585,251173.72,6.37,36,Rejected
LOAN_18790,CUST_965,138167.45,7.61,36,Pending
LOAN_18791,CUST_9394,261509.42,3.67,48,Rejected
LOAN_18792,CUST_9011,291739.75,8.12,60,Approved
LOAN_18793,CUST_9042,45477.15,4.73,24,Pending
LOAN_18794,CUST_4715,127944.92,7.89,60,Pending
LOAN_18795,CUST_7862,262618.63,10.4,48,Pending
LOAN_18796,CUST_1410,376786.91,4.19,60,Rejected
LOAN_18797,CUST_10000,223233.43,7.13,60,Approved
LOAN_18798,CUST_2034,182379.55,6.58,12,Rejected
LOAN_18799,CUST_2820,424402.1,6.96,36,Pending
LOAN_18800,CUST_6558,250698.11,9.26,12,Pending
LOAN_18801,CUST_2645,150478.79,5.5,12,Rejected
LOAN_18802,CUST_8038,95340.1,7.43,12,Rejected
LOAN_18803,CUST_5017,174579.47,3.57,12,Rejected
LOAN_18804,CUST_1895,363803.38,5.37,24,Rejected
LOAN_18805,CUST_182,65018.8,2.84,36,Pending
LOAN_18806,CUST_762,91094.08,2.64,36,Approved
LOAN_18807,CUST_7432,244144.17,3.02,60,Approved
LOAN_18808,CUST_335,198033.76,3.44,36,Pending
LOAN_18809,CUST_6026,301311.05,9.05,36,Approved
LOAN_18810,CUST_2579,258611.64,3.88,60,Rejected
LOAN_18811,CUST_3903,188590.82,5.1,24,Rejected
LOAN_18812,CUST_4195,279892.33,9.44,60,Pending
LOAN_18813,CUST_8009,108157.04,3.87,60,Approved
LOAN_18814,CUST_1596,230032.37,4.97,48,Approved
LOAN_18815,CUST_6804,461893.88,3.73,36,Approved
LOAN_18816,CUST_9120,244796.32,8.85,12,Approved
LOAN_18817,CUST_5510,320335.69,10.21,24,Rejected
LOAN_18818,CUST_7806,45484.84,7.19,24,Rejected
LOAN_18819,CUST_2066,181542.46,7.32,36,Approved
LOAN_18820,CUST_5827,220100.36,4.64,24,Pending
LOAN_18821,CUST_8795,100222.34,4.54,48,Rejected
LOAN_18822,CUST_9932,444858.67,10.29,24,Rejected
LOAN_18823,CUST_5423,130131.07,7.4,48,Approved
LOAN_18824,CUST_3508,167383.66,10.28,12,Rejected
LOAN_18825,CUST_413,113336.28,5.63,60,Rejected
LOAN_18826,CUST_8859,189174.17,3.06,48,Pending
LOAN_18827,CUST_994,343956.37,4.11,48,Pending
LOAN_18828,CUST_5263,493500.66,10.4,24,Pending
LOAN_18829,CUST_4447,83408.6,7.08,60,Approved
LOAN_18830,CUST_4046,91742.19,8.51,24,Rejected
LOAN_18831,CUST_949,396182.62,4.42,48,Approved
LOAN_18832,CUST_558,437578.96,3.51,60,Approved
LOAN_18833,CUST_1179,469325.98,2.66,60,Rejected
LOAN_18834,CUST_7429,215945.39,3.45,36,Pending
LOAN_18835,CUST_8548,428668.59,8.09,60,Pending
LOAN_18836,CUST_5205,101356.38,7.5,12,Approved
LOAN_18837,CUST_1786,339863.1,5.7,48,Pending
LOAN_18838,CUST_2695,394905.5,6.62,24,Approved
LOAN_18839,CUST_8318,192853.91,7.09,24,Rejected
LOAN_18840,CUST_9932,279934.28,10.3,24,Approved
LOAN_18841,CUST_5469,283502.91,2.54,12,Rejected
LOAN_18842,CUST_6540,432431.42,3.38,60,Approved
LOAN_18843,CUST_6268,399201.96,10.18,36,Approved
LOAN_18844,CUST_6151,308027.42,7.26,60,Pending
LOAN_18845,CUST_4165,66529.88,8.89,60,Rejected
LOAN_18846,CUST_9638,113489.41,3.81,48,Pending
LOAN_18847,CUST_2758,393672.01,3.26,60,Pending
LOAN_18848,CUST_3905,361286.24,10.19,24,Approved
LOAN_18849,CUST_1724,216011.77,8.16,36,Pending
LOAN_18850,CUST_1233,475790.59,9.69,48,Rejected
LOAN_18851,CUST_4543,218523.0,7.62,48,Pending
LOAN_18852,CUST_7448,122712.86,6.89,60,Approved
LOAN_18853,CUST_3316,37061.2,3.29,60,Approved
LOAN_18854,CUST_6248,35323.24,6.03,36,Pending
LOAN_18855,CUST_5105,306474.07,10.07,12,Rejected
LOAN_18856,CUST_9871,309151.78,9.88,48,Pending
LOAN_18857,CUST_9101,145367.7,5.82,12,Approved
LOAN_18858,CUST_7234,401858.34,9.33,12,Rejected
LOAN_18859,CUST_7682,476031.14,5.37,60,Approved
LOAN_18860,CUST_2815,95993.02,8.38,36,Approved
LOAN_18861,CUST_2779,417270.34,9.25,36,Rejected
LOAN_18862,CUST_9473,107366.75,6.73,36,Rejected
LOAN_18863,CUST_8698,268916.94,8.48,48,Approved
LOAN_18864,CUST_3633,92585.39,2.72,48,Rejected
LOAN_18865,CUST_8618,380251.57,8.09,36,Pending
LOAN_18866,CUST_838,57089.45,4.5,60,Pending
LOAN_18867,CUST_2156,260243.94,7.11,12,Approved
LOAN_18868,CUST_8559,317028.22,4.79,60,Approved
LOAN_18869,CUST_2862,238282.95,9.67,60,Approved
LOAN_18870,CUST_8170,298376.46,9.37,24,Approved
LOAN_18871,CUST_2050,459936.33,7.71,12,Rejected
LOAN_18872,CUST_8067,437349.54,8.51,12,Rejected
LOAN_18873,CUST_5722,108994.27,2.65,60,Rejected
LOAN_18874,CUST_3733,125534.8,4.53,24,Pending
LOAN_18875,CUST_2558,253226.63,5.2,12,Rejected
LOAN_18876,CUST_3976,387938.77,10.19,48,Pending
LOAN_18877,CUST_8755,473229.36,3.27,24,Rejected
LOAN_18878,CUST_2125,478795.54,3.17,60,Approved
LOAN_18879,CUST_238,224736.61,9.85,48,Rejected
LOAN_18880,CUST_7309,9144.93,9.91,12,Pending
LOAN_18881,CUST_284,353411.3,9.4,48,Pending
LOAN_18882,CUST_5035,204889.86,2.95,12,Approved
LOAN_18883,CUST_7417,114574.06,7.76,24,Approved
LOAN_18884,CUST_4375,365492.36,8.81,24,Rejected
LOAN_18885,CUST_9569,94590.23,6.29,36,Approved
LOAN_18886,CUST_3354,395884.13,6.45,24,Pending
LOAN_18887,CUST_5524,310309.88,5.59,36,Rejected
LOAN_18888,CUST_6036,155226.2,6.57,12,Pending
LOAN_18889,CUST_6051,194295.61,2.85,48,Approved
LOAN_18890,CUST_3606,162372.69,9.21,36,Rejected
LOAN_18891,CUST_3818,242555.77,8.56,48,Pending
LOAN_18892,CUST_8023,126518.07,9.85,48,Pending
LOAN_18893,CUST_9984,418422.73,9.15,48,Pending
LOAN_18894,CUST_9172,337317.81,8.13,36,Pending
LOAN_18895,CUST_3647,415051.76,8.52,36,Rejected
LOAN_18896,CUST_8602,484633.79,9.22,24,Approved
LOAN_18897,CUST_7836,74563.57,9.13,48,Rejected
LOAN_18898,CUST_4786,361127.28,7.32,36,Pending
LOAN_18899,CUST_4112,86377.03,8.18,12,Pending
LOAN_18900,CUST_1159,186630.53,8.13,60,Pending
LOAN_18901,CUST_3997,159574.41,5.45,36,Pending
LOAN_18902,CUST_768,158008.23,6.71,60,Pending
LOAN_18903,CUST_6194,412721.44,7.23,24,Approved
LOAN_18904,CUST_2613,247816.62,3.45,48,Pending
LOAN_18905,CUST_2805,256491.8,10.1,24,Rejected
LOAN_18906,CUST_5744,364491.27,4.45,48,Rejected
LOAN_18907,CUST_7573,57396.59,5.71,36,Pending
LOAN_18908,CUST_5307,407273.62,9.82,36,Pending
LOAN_18909,CUST_935,339445.32,6.2,48,Rejected
LOAN_18910,CUST_3080,230155.21,3.36,36,Rejected
LOAN_18911,CUST_6099,329055.03,3.71,36,Rejected
LOAN_18912,CUST_4049,339510.74,7.89,48,Pending
LOAN_18913,CUST_1445,314847.04,7.0,48,Rejected
LOAN_18914,CUST_7058,479811.43,6.65,60,Approved
LOAN_18915,CUST_1454,421645.52,3.39,48,Rejected
LOAN_18916,CUST_9165,320644.18,4.69,36,Approved
LOAN_18917,CUST_5111,168771.42,2.66,24,Rejected
LOAN_18918,CUST_9974,41123.16,3.55,60,Approved
LOAN_18919,CUST_7268,178265.53,8.45,24,Pending
LOAN_18920,CUST_5082,422123.62,4.01,36,Pending
LOAN_18921,CUST_1644,213869.03,9.21,48,Approved
LOAN_18922,CUST_4017,146933.59,4.5,36,Pending
LOAN_18923,CUST_1415,136521.88,6.23,36,Rejected
LOAN_18924,CUST_5807,32792.92,10.22,12,Rejected
LOAN_18925,CUST_4117,138724.04,6.45,36,Approved
LOAN_18926,CUST_107,497035.33,9.58,60,Approved
LOAN_18927,CUST_4253,124875.61,5.66,24,Rejected
LOAN_18928,CUST_6027,295622.47,4.94,60,Rejected
LOAN_18929,CUST_6968,267588.59,9.89,12,Pending
LOAN_18930,CUST_9247,249703.67,10.34,24,Approved
LOAN_18931,CUST_4961,96253.76,9.53,60,Rejected
LOAN_18932,CUST_1690,146129.4,6.86,12,Approved
LOAN_18933,CUST_1523,79373.62,9.42,12,Approved
LOAN_18934,CUST_5248,85941.39,7.44,60,Pending
LOAN_18935,CUST_50,98019.05,7.54,60,Rejected
LOAN_18936,CUST_7816,452412.82,4.16,48,Pending
LOAN_18937,CUST_9039,94828.46,2.98,48,Rejected
LOAN_18938,CUST_60,84684.92,4.03,24,Pending
LOAN_18939,CUST_6970,248450.14,4.17,48,Pending
LOAN_18940,CUST_7244,333491.02,3.38,24,Approved
LOAN_18941,CUST_7472,347100.08,5.23,36,Approved
LOAN_18942,CUST_5647,256400.89,9.4,12,Pending
LOAN_18943,CUST_6625,379197.84,5.13,12,Pending
LOAN_18944,CUST_4387,420730.99,4.31,60,Approved
LOAN_18945,CUST_2270,348731.59,8.58,12,Rejected
LOAN_18946,CUST_673,164279.19,9.4,24,Approved
LOAN_18947,CUST_7766,425648.37,3.71,12,Pending
LOAN_18948,CUST_8602,318633.63,7.38,36,Approved
LOAN_18949,CUST_6713,129483.4,3.28,48,Pending
LOAN_18950,CUST_7214,376623.92,8.79,36,Approved
LOAN_18951,CUST_7806,85588.54,5.83,36,Approved
LOAN_18952,CUST_3894,464931.26,3.05,60,Pending
LOAN_18953,CUST_6515,69315.83,8.67,60,Rejected
LOAN_18954,CUST_9907,174711.74,4.15,12,Pending
LOAN_18955,CUST_2176,145618.74,3.62,48,Rejected
LOAN_18956,CUST_7482,309582.59,9.69,24,Approved
LOAN_18957,CUST_9865,478949.12,8.0,36,Approved
LOAN_18958,CUST_3298,362317.46,3.39,12,Rejected
LOAN_18959,CUST_8877,170658.02,2.82,60,Rejected
LOAN_18960,CUST_7210,87691.11,3.53,12,Approved
LOAN_18961,CUST_9202,274367.87,3.51,48,Approved
LOAN_18962,CUST_7616,95966.06,2.77,12,Pending
LOAN_18963,CUST_9750,382490.44,4.37,48,Approved
LOAN_18964,CUST_8359,279272.58,5.2,48,Approved
LOAN_18965,CUST_5149,445586.45,9.03,36,Approved
LOAN_18966,CUST_2205,197749.2,7.26,48,Pending
LOAN_18967,CUST_3351,419966.46,4.83,36,Rejected
LOAN_18968,CUST_9464,350840.13,2.84,24,Pending
LOAN_18969,CUST_1468,122953.94,7.58,48,Rejected
LOAN_18970,CUST_1729,357187.96,10.36,60,Approved
LOAN_18971,CUST_8163,126451.49,8.93,36,Rejected
LOAN_18972,CUST_1452,10339.16,8.81,36,Rejected
LOAN_18973,CUST_5865,478067.18,5.09,60,Approved
LOAN_18974,CUST_4650,379315.59,5.54,24,Rejected
LOAN_18975,CUST_9303,5632.33,5.23,48,Pending
LOAN_18976,CUST_506,225153.81,6.17,36,Rejected
LOAN_18977,CUST_8798,346293.55,4.1,24,Approved
LOAN_18978,CUST_6837,17929.79,8.43,24,Pending
LOAN_18979,CUST_2599,444682.34,5.81,36,Approved
LOAN_18980,CUST_688,141838.55,4.7,60,Pending
LOAN_18981,CUST_965,25832.19,9.92,36,Pending
LOAN_18982,CUST_2400,183594.59,7.06,60,Approved
LOAN_18983,CUST_9489,207295.02,7.69,48,Pending
LOAN_18984,CUST_3355,332230.75,5.53,24,Rejected
LOAN_18985,CUST_9369,62931.11,3.86,12,Pending
LOAN_18986,CUST_8115,205768.57,4.59,24,Pending
LOAN_18987,CUST_9569,127362.44,3.51,24,Pending
LOAN_18988,CUST_2387,248760.17,8.75,48,Rejected
LOAN_18989,CUST_863,31512.69,7.63,48,Pending
LOAN_18990,CUST_1729,220990.41,10.34,24,Pending
LOAN_18991,CUST_233,304132.48,7.22,48,Pending
LOAN_18992,CUST_8772,478440.21,3.24,12,Pending
LOAN_18993,CUST_5775,206101.98,10.08,12,Pending
LOAN_18994,CUST_8599,318752.71,2.87,24,Pending
LOAN_18995,CUST_3339,141854.83,9.83,36,Approved
LOAN_18996,CUST_7104,475959.47,9.5,36,Pending
LOAN_18997,CUST_9384,102101.91,8.44,60,Pending
LOAN_18998,CUST_1910,276061.05,3.32,60,Rejected
LOAN_18999,CUST_8778,417078.7,9.01,24,Approved
LOAN_19000,CUST_7338,365554.61,3.96,12,Rejected
LOAN_19001,CUST_4773,15516.25,5.23,48,Approved
LOAN_19002,CUST_6368,152542.21,6.77,24,Rejected
LOAN_19003,CUST_2928,102534.65,9.88,48,Pending
LOAN_19004,CUST_7298,20457.51,8.72,12,Rejected
LOAN_19005,CUST_1475,157672.7,8.28,24,Pending
LOAN_19006,CUST_6117,97672.4,8.86,36,Rejected
LOAN_19007,CUST_5666,255301.27,7.96,24,Approved
LOAN_19008,CUST_5461,191485.26,5.15,36,Rejected
