account_id,account_type,balance,customer_name,is_blacklisted
ACC_5846,Checking,87329.63,Customer_5846,0
ACC_5847,Business,61260.0,Customer_5847,0
ACC_5848,Business,26503.0,Customer_5848,0
ACC_5849,Savings,18452.71,Customer_5849,0
ACC_5850,Business,81955.99,Customer_5850,0
ACC_5851,Business,8681.94,Customer_5851,0
ACC_5852,Checking,3242.15,Customer_5852,0
ACC_5853,Business,5488.4,Customer_5853,0
ACC_5854,Business,80981.6,Customer_5854,0
ACC_5855,Checking,98536.32,Customer_5855,0
ACC_5856,Savings,36207.09,Customer_5856,0
ACC_5857,Business,35124.42,Customer_5857,0
ACC_5858,Savings,98068.62,Customer_5858,0
ACC_5859,Savings,21726.45,Customer_5859,0
ACC_5860,Business,29032.1,Customer_5860,0
ACC_5861,Business,98475.96,Customer_5861,0
ACC_5862,Business,5011.15,Customer_5862,0
ACC_5863,Business,97800.57,Customer_5863,0
ACC_5864,Savings,57956.24,Customer_5864,0
ACC_5865,Checking,58674.15,Customer_5865,0
ACC_5866,Checking,66713.9,Customer_5866,0
ACC_5867,Savings,58447.78,Customer_5867,0
ACC_5868,Savings,61326.04,Customer_5868,0
ACC_5869,Savings,38067.9,Customer_5869,0
ACC_5870,Checking,98728.52,Customer_5870,0
ACC_5871,Business,31609.9,Customer_5871,0
ACC_5872,Business,63434.1,Customer_5872,0
ACC_5873,Checking,19185.85,Customer_5873,0
ACC_5874,Checking,14442.55,Customer_5874,0
ACC_5875,Business,75322.09,Customer_5875,0
ACC_5876,Business,91499.38,Customer_5876,0
ACC_5877,Checking,63466.31,Customer_5877,0
ACC_5878,Business,70817.65,Customer_5878,0
ACC_5879,Business,79907.63,Customer_5879,0
ACC_5880,Checking,49684.74,Customer_5880,0
ACC_5881,Business,52055.85,Customer_5881,0
ACC_5882,Checking,70064.79,Customer_5882,0
ACC_5883,Business,93153.71,Customer_5883,0
ACC_5884,Business,78046.27,Customer_5884,0
ACC_5885,Business,96403.97,Customer_5885,0
ACC_5886,Checking,26288.35,Customer_5886,0
ACC_5887,Checking,33296.64,Customer_5887,0
ACC_5888,Savings,86518.51,Customer_5888,0
ACC_5889,Savings,67681.06,Customer_5889,0
ACC_5890,Checking,37497.39,Customer_5890,0
ACC_5891,Business,52918.29,Customer_5891,0
ACC_5892,Checking,6758.21,Customer_5892,0
ACC_5893,Checking,21237.2,Customer_5893,0
ACC_5894,Checking,86536.58,Customer_5894,0
ACC_5895,Checking,8359.82,Customer_5895,0
ACC_5896,Checking,34726.44,Customer_5896,0
ACC_5897,Savings,42321.03,Customer_5897,0
ACC_5898,Savings,75445.94,Customer_5898,0
ACC_5899,Checking,78413.74,Customer_5899,0
ACC_5900,Checking,78155.18,Customer_5900,0
ACC_5901,Business,20879.81,Customer_5901,0
ACC_5902,Checking,45013.96,Customer_5902,0
ACC_5903,Savings,11348.46,Customer_5903,0
ACC_5904,Checking,881.91,Customer_5904,0
ACC_5905,Savings,87955.41,Customer_5905,0
ACC_5906,Business,17517.54,Customer_5906,0
ACC_5907,Checking,37048.15,Customer_5907,0
ACC_5908,Savings,64024.87,Customer_5908,0
ACC_5909,Checking,36195.71,Customer_5909,0
ACC_5910,Business,3760.6,Customer_5910,0
ACC_5911,Checking,41599.22,Customer_5911,0
ACC_5912,Business,15833.47,Customer_5912,0
ACC_5913,Savings,76488.75,Customer_5913,0
ACC_5914,Checking,7529.09,Customer_5914,0
ACC_5915,Checking,88031.51,Customer_5915,0
ACC_5916,Checking,47556.94,Customer_5916,0
ACC_5917,Checking,83426.06,Customer_5917,0
ACC_5918,Checking,80034.29,Customer_5918,0
ACC_5919,Savings,95594.7,Customer_5919,0
ACC_5920,Savings,94315.31,Customer_5920,0
ACC_5921,Checking,91259.12,Customer_5921,0
ACC_5922,Savings,90701.73,Customer_5922,0
ACC_5923,Checking,18365.87,Customer_5923,0
ACC_5924,Business,46988.66,Customer_5924,0
ACC_5925,Business,99550.58,Customer_5925,0
ACC_5926,Savings,51496.72,Customer_5926,0
ACC_5927,Business,24894.28,Customer_5927,0
ACC_5928,Business,32579.22,Customer_5928,0
ACC_5929,Business,46635.92,Customer_5929,0
ACC_5930,Checking,90141.55,Customer_5930,0
ACC_5931,Business,74487.15,Customer_5931,0
ACC_5932,Business,82779.7,Customer_5932,0
ACC_5933,Checking,81220.37,Customer_5933,0
ACC_5934,Business,82196.94,Customer_5934,0
ACC_5935,Savings,65709.93,Customer_5935,0
ACC_5936,Savings,77076.83,Customer_5936,0
ACC_5937,Savings,61548.89,Customer_5937,0
ACC_5938,Checking,60897.17,Customer_5938,0
ACC_5939,Business,49924.26,Customer_5939,0
ACC_5940,Business,18899.6,Customer_5940,0
ACC_5941,Business,7842.73,Customer_5941,0
ACC_5942,Business,46949.52,Customer_5942,0
ACC_5943,Business,56463.92,Customer_5943,0
ACC_5944,Savings,58799.15,Customer_5944,0
ACC_5945,Savings,37871.75,Customer_5945,0
ACC_5946,Business,89796.53,Customer_5946,0
ACC_5947,Business,91984.6,Customer_5947,0
ACC_5948,Savings,95201.0,Customer_5948,0
ACC_5949,Checking,37766.02,Customer_5949,0
ACC_5950,Savings,12736.83,Customer_5950,0
ACC_5951,Savings,2141.28,Customer_5951,0
ACC_5952,Business,11189.91,Customer_5952,0
ACC_5953,Savings,59420.08,Customer_5953,0
ACC_5954,Business,8079.34,Customer_5954,0
ACC_5955,Business,91918.14,Customer_5955,0
ACC_5956,Business,23223.59,Customer_5956,0
ACC_5957,Business,71888.87,Customer_5957,0
ACC_5958,Business,20136.02,Customer_5958,0
ACC_5959,Business,4667.06,Customer_5959,0
ACC_5960,Savings,39600.26,Customer_5960,0
ACC_5961,Business,72626.35,Customer_5961,0
ACC_5962,Checking,67226.06,Customer_5962,0
ACC_5963,Checking,89563.78,Customer_5963,0
ACC_5964,Business,37369.96,Customer_5964,0
ACC_5965,Savings,7520.17,Customer_5965,0
ACC_5966,Checking,33090.26,Customer_5966,0
ACC_5967,Business,91334.76,Customer_5967,0
ACC_5968,Business,47143.96,Customer_5968,0
ACC_5969,Savings,5351.98,Customer_5969,0
ACC_5970,Business,66296.19,Customer_5970,0
ACC_5971,Savings,97029.75,Customer_5971,0
ACC_5972,Business,23790.97,Customer_5972,0
ACC_5973,Savings,93566.59,Customer_5973,0
ACC_5974,Business,9405.04,Customer_5974,0
ACC_5975,Checking,97254.34,Customer_5975,0
ACC_5976,Checking,97225.17,Customer_5976,0
ACC_5977,Savings,38855.59,Customer_5977,0
ACC_5978,Savings,71650.19,Customer_5978,0
ACC_5979,Checking,56679.21,Customer_5979,0
ACC_5980,Savings,33004.38,Customer_5980,0
ACC_5981,Business,85132.47,Customer_5981,0
ACC_5982,Checking,83939.24,Customer_5982,0
ACC_5983,Business,78364.16,Customer_5983,0
ACC_5984,Checking,60064.49,Customer_5984,0
ACC_5985,Business,46103.6,Customer_5985,0
ACC_5986,Checking,22435.28,Customer_5986,0
ACC_5987,Checking,46706.35,Customer_5987,0
ACC_5988,Checking,60842.23,Customer_5988,0
ACC_5989,Savings,84428.22,Customer_5989,0
ACC_5990,Savings,67210.32,Customer_5990,0
ACC_5991,Checking,28962.51,Customer_5991,0
ACC_5992,Savings,64122.71,Customer_5992,0
ACC_5993,Savings,41927.9,Customer_5993,0
ACC_5994,Savings,99516.29,Customer_5994,0
ACC_5995,Savings,86744.32,Customer_5995,0
ACC_5996,Checking,82744.15,Customer_5996,0
ACC_5997,Business,66131.68,Customer_5997,0
ACC_5998,Checking,16444.77,Customer_5998,0
ACC_5999,Savings,21523.94,Customer_5999,0
ACC_6000,Business,86493.53,Customer_6000,1
ACC_6001,Checking,60224.65,Customer_6001,0
ACC_6002,Checking,69715.5,Customer_6002,0
ACC_6003,Checking,80273.89,Customer_6003,0
ACC_6004,Business,34770.45,Customer_6004,0
ACC_6005,Savings,28527.13,Customer_6005,0
ACC_6006,Checking,7422.06,Customer_6006,0
ACC_6007,Business,97705.79,Customer_6007,0
ACC_6008,Checking,19397.21,Customer_6008,0
ACC_6009,Savings,48624.96,Customer_6009,0
ACC_6010,Business,7814.24,Customer_6010,0
ACC_6011,Checking,19349.12,Customer_6011,0
ACC_6012,Checking,3948.42,Customer_6012,0
ACC_6013,Savings,36260.93,Customer_6013,0
ACC_6014,Checking,41715.64,Customer_6014,0
ACC_6015,Savings,41854.37,Customer_6015,0
ACC_6016,Savings,8926.12,Customer_6016,0
ACC_6017,Checking,59993.73,Customer_6017,0
ACC_6018,Savings,11399.91,Customer_6018,0
ACC_6019,Savings,83815.28,Customer_6019,0
ACC_6020,Checking,96974.89,Customer_6020,0
ACC_6021,Checking,79276.02,Customer_6021,0
ACC_6022,Checking,71322.33,Customer_6022,0
ACC_6023,Business,64092.36,Customer_6023,0
ACC_6024,Checking,96899.12,Customer_6024,0
ACC_6025,Savings,87456.39,Customer_6025,0
ACC_6026,Checking,21520.32,Customer_6026,0
ACC_6027,Checking,8885.44,Customer_6027,0
ACC_6028,Checking,8418.17,Customer_6028,0
ACC_6029,Business,70986.87,Customer_6029,0
ACC_6030,Business,43210.31,Customer_6030,0
ACC_6031,Savings,90885.13,Customer_6031,0
ACC_6032,Savings,83122.8,Customer_6032,0
ACC_6033,Savings,38228.33,Customer_6033,0
ACC_6034,Business,39245.28,Customer_6034,0
ACC_6035,Savings,17374.36,Customer_6035,0
ACC_6036,Savings,11705.2,Customer_6036,0
ACC_6037,Checking,48960.1,Customer_6037,0
ACC_6038,Checking,6382.05,Customer_6038,0
ACC_6039,Savings,11908.18,Customer_6039,0
ACC_6040,Checking,20709.95,Customer_6040,0
ACC_6041,Savings,24552.81,Customer_6041,0
ACC_6042,Savings,30340.06,Customer_6042,0
ACC_6043,Business,88260.06,Customer_6043,0
ACC_6044,Checking,48720.82,Customer_6044,0
ACC_6045,Business,9006.9,Customer_6045,0
ACC_6046,Business,91071.56,Customer_6046,0
ACC_6047,Business,19766.05,Customer_6047,0
ACC_6048,Business,8897.65,Customer_6048,0
ACC_6049,Savings,94607.57,Customer_6049,0
ACC_6050,Checking,99415.03,Customer_6050,0
ACC_6051,Checking,73105.66,Customer_6051,0
ACC_6052,Checking,45369.45,Customer_6052,0
ACC_6053,Checking,93636.49,Customer_6053,0
ACC_6054,Business,2617.9,Customer_6054,0
ACC_6055,Checking,92669.21,Customer_6055,0
ACC_6056,Savings,23897.16,Customer_6056,0
ACC_6057,Business,10889.7,Customer_6057,0
ACC_6058,Business,55884.98,Customer_6058,0
ACC_6059,Business,9805.46,Customer_6059,0
ACC_6060,Savings,7740.95,Customer_6060,0
ACC_6061,Savings,5599.79,Customer_6061,0
ACC_6062,Checking,13285.8,Customer_6062,0
ACC_6063,Business,76725.34,Customer_6063,0
ACC_6064,Business,4050.67,Customer_6064,0
ACC_6065,Business,53752.9,Customer_6065,0
ACC_6066,Checking,91364.19,Customer_6066,0
ACC_6067,Savings,27776.83,Customer_6067,0
ACC_6068,Business,87221.55,Customer_6068,0
ACC_6069,Business,22489.98,Customer_6069,0
ACC_6070,Checking,51001.92,Customer_6070,0
ACC_6071,Checking,99388.98,Customer_6071,0
ACC_6072,Savings,58712.25,Customer_6072,0
ACC_6073,Business,43212.78,Customer_6073,0
ACC_6074,Savings,46820.52,Customer_6074,0
ACC_6075,Business,58482.6,Customer_6075,0
ACC_6076,Savings,9136.26,Customer_6076,0
ACC_6077,Business,76606.67,Customer_6077,0
ACC_6078,Business,15998.21,Customer_6078,0
ACC_6079,Business,94852.8,Customer_6079,0
ACC_6080,Savings,75128.17,Customer_6080,0
ACC_6081,Business,31527.32,Customer_6081,0
ACC_6082,Checking,90283.72,Customer_6082,0
ACC_6083,Savings,69860.74,Customer_6083,0
ACC_6084,Business,87013.29,Customer_6084,0
ACC_6085,Savings,50038.63,Customer_6085,0
ACC_6086,Business,91264.07,Customer_6086,0
ACC_6087,Savings,33273.2,Customer_6087,0
ACC_6088,Checking,80935.9,Customer_6088,0
ACC_6089,Business,86518.98,Customer_6089,0
ACC_6090,Savings,85561.53,Customer_6090,0
ACC_6091,Checking,30778.51,Customer_6091,0
ACC_6092,Checking,75775.33,Customer_6092,0
ACC_6093,Savings,89926.28,Customer_6093,0
ACC_6094,Business,16500.85,Customer_6094,0
ACC_6095,Checking,40410.82,Customer_6095,0
ACC_6096,Business,57202.91,Customer_6096,0
ACC_6097,Savings,98622.74,Customer_6097,0
ACC_6098,Savings,58268.8,Customer_6098,0
ACC_6099,Savings,30002.32,Customer_6099,0
ACC_6100,Business,65249.6,Customer_6100,0
ACC_6101,Business,10332.46,Customer_6101,0
ACC_6102,Checking,43932.66,Customer_6102,0
ACC_6103,Checking,19766.35,Customer_6103,0
ACC_6104,Checking,30526.24,Customer_6104,0
ACC_6105,Business,53487.35,Customer_6105,0
ACC_6106,Checking,68520.24,Customer_6106,0
ACC_6107,Checking,44392.81,Customer_6107,0
ACC_6108,Business,64931.48,Customer_6108,0
ACC_6109,Savings,95975.72,Customer_6109,0
ACC_6110,Savings,4462.07,Customer_6110,0
ACC_6111,Savings,11814.8,Customer_6111,0
ACC_6112,Savings,62275.24,Customer_6112,0
ACC_6113,Checking,85481.46,Customer_6113,0
ACC_6114,Checking,91592.52,Customer_6114,0
ACC_6115,Checking,20757.24,Customer_6115,0
ACC_6116,Checking,49388.46,Customer_6116,0
ACC_6117,Checking,73634.66,Customer_6117,0
ACC_6118,Savings,83159.24,Customer_6118,0
ACC_6119,Checking,72824.25,Customer_6119,0
ACC_6120,Checking,33756.87,Customer_6120,0
ACC_6121,Business,45472.05,Customer_6121,0
ACC_6122,Business,80336.65,Customer_6122,0
ACC_6123,Business,80971.27,Customer_6123,0
ACC_6124,Savings,38273.48,Customer_6124,0
ACC_6125,Savings,86898.76,Customer_6125,0
ACC_6126,Checking,75491.62,Customer_6126,0
ACC_6127,Business,20306.56,Customer_6127,0
ACC_6128,Savings,34695.64,Customer_6128,0
ACC_6129,Business,41891.58,Customer_6129,0
ACC_6130,Savings,68427.26,Customer_6130,0
ACC_6131,Savings,37986.87,Customer_6131,0
ACC_6132,Business,84304.6,Customer_6132,0
ACC_6133,Checking,27721.56,Customer_6133,0
ACC_6134,Savings,40139.42,Customer_6134,0
ACC_6135,Business,72476.82,Customer_6135,0
ACC_6136,Business,62849.46,Customer_6136,0
ACC_6137,Savings,92012.39,Customer_6137,0
ACC_6138,Savings,78669.89,Customer_6138,0
ACC_6139,Checking,74783.67,Customer_6139,0
ACC_6140,Savings,21275.08,Customer_6140,0
ACC_6141,Business,37084.89,Customer_6141,0
ACC_6142,Checking,28757.65,Customer_6142,0
ACC_6143,Savings,15452.86,Customer_6143,0
ACC_6144,Savings,22269.69,Customer_6144,0
ACC_6145,Business,65900.59,Customer_6145,0
ACC_6146,Savings,35803.08,Customer_6146,0
ACC_6147,Business,71618.28,Customer_6147,0
ACC_6148,Business,51667.8,Customer_6148,0
ACC_6149,Checking,57102.66,Customer_6149,0
ACC_6150,Checking,88768.76,Customer_6150,0
ACC_6151,Savings,22147.9,Customer_6151,0
ACC_6152,Checking,8004.92,Customer_6152,0
ACC_6153,Savings,98380.15,Customer_6153,0
ACC_6154,Checking,64922.51,Customer_6154,0
ACC_6155,Savings,63654.88,Customer_6155,0
ACC_6156,Savings,52708.11,Customer_6156,0
ACC_6157,Checking,8035.16,Customer_6157,0
ACC_6158,Checking,4051.9,Customer_6158,0
ACC_6159,Savings,12666.69,Customer_6159,0
ACC_6160,Checking,83508.52,Customer_6160,0
ACC_6161,Savings,3224.07,Customer_6161,0
ACC_6162,Savings,94535.81,Customer_6162,0
ACC_6163,Checking,92795.76,Customer_6163,0
ACC_6164,Checking,40945.74,Customer_6164,0
ACC_6165,Checking,30338.28,Customer_6165,0
ACC_6166,Business,11469.7,Customer_6166,0
ACC_6167,Business,36544.18,Customer_6167,0
ACC_6168,Checking,8627.08,Customer_6168,0
ACC_6169,Business,51018.61,Customer_6169,0
ACC_6170,Business,68943.77,Customer_6170,0
ACC_6171,Business,21184.32,Customer_6171,0
ACC_6172,Checking,28437.44,Customer_6172,0
ACC_6173,Savings,3300.27,Customer_6173,0
ACC_6174,Savings,94411.88,Customer_6174,0
ACC_6175,Savings,42200.35,Customer_6175,0
ACC_6176,Checking,14379.58,Customer_6176,0
ACC_6177,Savings,19878.87,Customer_6177,0
ACC_6178,Savings,9809.94,Customer_6178,0
ACC_6179,Checking,96825.96,Customer_6179,0
ACC_6180,Business,92403.42,Customer_6180,0
ACC_6181,Checking,70407.12,Customer_6181,0
ACC_6182,Savings,34171.32,Customer_6182,0
ACC_6183,Checking,90345.69,Customer_6183,0
ACC_6184,Savings,51474.0,Customer_6184,0
ACC_6185,Checking,74336.3,Customer_6185,0
ACC_6186,Business,25241.84,Customer_6186,0
ACC_6187,Business,12104.53,Customer_6187,0
ACC_6188,Savings,54935.23,Customer_6188,0
ACC_6189,Business,28055.73,Customer_6189,0
ACC_6190,Checking,93876.8,Customer_6190,0
ACC_6191,Savings,67443.5,Customer_6191,0
ACC_6192,Business,57588.48,Customer_6192,0
ACC_6193,Checking,94111.92,Customer_6193,0
ACC_6194,Savings,61173.51,Customer_6194,0
ACC_6195,Business,81557.29,Customer_6195,0
ACC_6196,Checking,75834.93,Customer_6196,0
ACC_6197,Business,2854.18,Customer_6197,0
ACC_6198,Checking,78887.79,Customer_6198,0
ACC_6199,Checking,66564.14,Customer_6199,0
ACC_6200,Business,53944.84,Customer_6200,0
ACC_6201,Checking,42481.19,Customer_6201,0
ACC_6202,Checking,56259.56,Customer_6202,0
ACC_6203,Savings,93686.39,Customer_6203,0
ACC_6204,Business,60400.74,Customer_6204,0
ACC_6205,Savings,89422.26,Customer_6205,0
ACC_6206,Savings,65644.29,Customer_6206,0
ACC_6207,Savings,43014.45,Customer_6207,0
ACC_6208,Savings,62685.22,Customer_6208,0
ACC_6209,Checking,58384.61,Customer_6209,0
ACC_6210,Business,79074.53,Customer_6210,0
ACC_6211,Checking,87594.06,Customer_6211,0
ACC_6212,Checking,30836.75,Customer_6212,0
ACC_6213,Business,61605.49,Customer_6213,0
ACC_6214,Business,61590.42,Customer_6214,0
ACC_6215,Checking,86500.36,Customer_6215,0
ACC_6216,Checking,75568.0,Customer_6216,0
ACC_6217,Business,50878.16,Customer_6217,0
ACC_6218,Savings,47021.81,Customer_6218,0
ACC_6219,Business,95704.07,Customer_6219,0
ACC_6220,Checking,97657.86,Customer_6220,0
ACC_6221,Business,74417.75,Customer_6221,0
ACC_6222,Business,29917.32,Customer_6222,0
ACC_6223,Savings,2922.82,Customer_6223,0
ACC_6224,Checking,79368.83,Customer_6224,0
ACC_6225,Business,16877.19,Customer_6225,0
ACC_6226,Savings,90792.87,Customer_6226,0
ACC_6227,Savings,10256.66,Customer_6227,0
ACC_6228,Checking,85334.6,Customer_6228,0
ACC_6229,Business,39866.1,Customer_6229,0
ACC_6230,Savings,63498.19,Customer_6230,0
ACC_6231,Savings,85846.59,Customer_6231,0
ACC_6232,Business,51030.05,Customer_6232,0
ACC_6233,Checking,77203.87,Customer_6233,0
ACC_6234,Business,58030.28,Customer_6234,0
ACC_6235,Savings,88069.3,Customer_6235,0
ACC_6236,Savings,30065.98,Customer_6236,0
ACC_6237,Checking,82298.33,Customer_6237,0
ACC_6238,Checking,63661.39,Customer_6238,0
ACC_6239,Savings,33643.64,Customer_6239,0
ACC_6240,Business,97428.12,Customer_6240,0
ACC_6241,Checking,14400.57,Customer_6241,0
ACC_6242,Checking,75762.39,Customer_6242,0
ACC_6243,Savings,43005.99,Customer_6243,0
ACC_6244,Checking,73279.46,Customer_6244,0
ACC_6245,Savings,36281.16,Customer_6245,0
ACC_6246,Business,88779.49,Customer_6246,0
ACC_6247,Savings,48700.83,Customer_6247,0
ACC_6248,Savings,11447.37,Customer_6248,0
ACC_6249,Checking,65583.96,Customer_6249,0
ACC_6250,Checking,1278.62,Customer_6250,0
ACC_6251,Business,13252.59,Customer_6251,0
ACC_6252,Checking,68286.15,Customer_6252,0
ACC_6253,Business,87183.71,Customer_6253,0
ACC_6254,Savings,26113.98,Customer_6254,0
ACC_6255,Savings,81019.86,Customer_6255,0
ACC_6256,Savings,31168.36,Customer_6256,0
ACC_6257,Checking,34083.08,Customer_6257,0
ACC_6258,Checking,49379.87,Customer_6258,0
ACC_6259,Business,32139.77,Customer_6259,0
ACC_6260,Checking,95725.98,Customer_6260,0
ACC_6261,Savings,35397.97,Customer_6261,0
ACC_6262,Business,65318.96,Customer_6262,0
ACC_6263,Savings,23666.68,Customer_6263,0
ACC_6264,Checking,83628.08,Customer_6264,0
ACC_6265,Checking,35195.46,Customer_6265,0
ACC_6266,Checking,50335.56,Customer_6266,0
ACC_6267,Savings,7686.88,Customer_6267,0
ACC_6268,Savings,63278.9,Customer_6268,0
ACC_6269,Business,4270.68,Customer_6269,0
ACC_6270,Savings,20610.22,Customer_6270,0
ACC_6271,Checking,16685.0,Customer_6271,0
ACC_6272,Savings,74545.52,Customer_6272,0
ACC_6273,Business,55992.21,Customer_6273,0
ACC_6274,Savings,34136.79,Customer_6274,0
ACC_6275,Checking,27496.13,Customer_6275,0
ACC_6276,Checking,80375.3,Customer_6276,0
ACC_6277,Savings,71336.51,Customer_6277,0
ACC_6278,Savings,3617.46,Customer_6278,0
ACC_6279,Checking,64095.66,Customer_6279,0
ACC_6280,Checking,1373.16,Customer_6280,0
ACC_6281,Checking,32177.79,Customer_6281,0
ACC_6282,Business,26727.56,Customer_6282,0
ACC_6283,Checking,80047.56,Customer_6283,0
ACC_6284,Savings,96261.34,Customer_6284,0
ACC_6285,Savings,77029.08,Customer_6285,0
ACC_6286,Business,7952.41,Customer_6286,0
ACC_6287,Business,74608.51,Customer_6287,0
ACC_6288,Savings,52102.57,Customer_6288,0
ACC_6289,Checking,11484.07,Customer_6289,0
ACC_6290,Checking,54425.42,Customer_6290,0
ACC_6291,Savings,56616.39,Customer_6291,0
ACC_6292,Savings,58934.79,Customer_6292,0
ACC_6293,Business,65395.15,Customer_6293,0
ACC_6294,Checking,30535.89,Customer_6294,0
ACC_6295,Checking,80761.92,Customer_6295,0
ACC_6296,Checking,58006.99,Customer_6296,0
ACC_6297,Business,10074.02,Customer_6297,0
ACC_6298,Business,65223.2,Customer_6298,0
ACC_6299,Business,99452.46,Customer_6299,0
ACC_6300,Savings,33210.69,Customer_6300,0
ACC_6301,Checking,25717.11,Customer_6301,0
ACC_6302,Checking,23871.8,Customer_6302,0
ACC_6303,Savings,36039.88,Customer_6303,0
ACC_6304,Savings,48892.92,Customer_6304,0
ACC_6305,Savings,7308.22,Customer_6305,0
ACC_6306,Business,41093.72,Customer_6306,0
ACC_6307,Checking,50103.47,Customer_6307,0
ACC_6308,Business,28183.73,Customer_6308,0
ACC_6309,Checking,38785.64,Customer_6309,0
ACC_6310,Checking,45968.4,Customer_6310,0
ACC_6311,Business,70003.15,Customer_6311,0
ACC_6312,Business,27649.47,Customer_6312,0
ACC_6313,Business,69690.67,Customer_6313,0
ACC_6314,Checking,76163.05,Customer_6314,0
ACC_6315,Savings,74378.56,Customer_6315,0
ACC_6316,Business,39491.3,Customer_6316,0
ACC_6317,Business,15235.07,Customer_6317,0
ACC_6318,Business,49436.81,Customer_6318,0
ACC_6319,Business,30248.15,Customer_6319,0
ACC_6320,Business,38740.16,Customer_6320,0
ACC_6321,Business,28861.38,Customer_6321,0
ACC_6322,Savings,4777.36,Customer_6322,0
ACC_6323,Checking,60941.77,Customer_6323,0
ACC_6324,Business,16328.61,Customer_6324,0
ACC_6325,Checking,73860.16,Customer_6325,0
ACC_6326,Savings,15219.88,Customer_6326,0
ACC_6327,Business,19926.92,Customer_6327,0
ACC_6328,Business,56739.38,Customer_6328,0
ACC_6329,Business,6284.52,Customer_6329,0
ACC_6330,Checking,73218.56,Customer_6330,0
ACC_6331,Checking,10492.44,Customer_6331,0
ACC_6332,Savings,95034.08,Customer_6332,0
ACC_6333,Savings,68779.91,Customer_6333,0
ACC_6334,Checking,41758.44,Customer_6334,0
ACC_6335,Savings,91943.84,Customer_6335,0
ACC_6336,Checking,16324.79,Customer_6336,0
ACC_6337,Savings,96249.64,Customer_6337,0
ACC_6338,Checking,50600.18,Customer_6338,0
ACC_6339,Savings,69702.78,Customer_6339,0
ACC_6340,Checking,34950.79,Customer_6340,0
ACC_6341,Business,67471.06,Customer_6341,0
ACC_6342,Business,21267.25,Customer_6342,0
ACC_6343,Checking,26385.98,Customer_6343,0
ACC_6344,Checking,35137.33,Customer_6344,0
ACC_6345,Checking,80989.36,Customer_6345,0
ACC_6346,Checking,30955.44,Customer_6346,0
ACC_6347,Savings,68480.37,Customer_6347,0
ACC_6348,Checking,25525.91,Customer_6348,0
ACC_6349,Business,16200.33,Customer_6349,0
ACC_6350,Business,3354.26,Customer_6350,0
ACC_6351,Checking,65399.65,Customer_6351,0
ACC_6352,Savings,34780.9,Customer_6352,0
ACC_6353,Savings,35710.21,Customer_6353,0
ACC_6354,Savings,31406.8,Customer_6354,0
ACC_6355,Checking,34119.24,Customer_6355,0
ACC_6356,Checking,39054.96,Customer_6356,0
ACC_6357,Checking,56223.85,Customer_6357,0
ACC_6358,Savings,87501.36,Customer_6358,0
ACC_6359,Savings,48836.6,Customer_6359,0
ACC_6360,Business,58326.81,Customer_6360,0
ACC_6361,Checking,11407.71,Customer_6361,0
ACC_6362,Checking,21852.89,Customer_6362,0
ACC_6363,Savings,94300.43,Customer_6363,0
ACC_6364,Business,21138.43,Customer_6364,0
ACC_6365,Savings,41487.86,Customer_6365,0
ACC_6366,Savings,13117.09,Customer_6366,0
ACC_6367,Business,92346.53,Customer_6367,0
ACC_6368,Checking,4571.06,Customer_6368,0
ACC_6369,Savings,73393.7,Customer_6369,0
ACC_6370,Checking,57693.0,Customer_6370,0
ACC_6371,Checking,50941.83,Customer_6371,0
ACC_6372,Checking,45828.7,Customer_6372,0
ACC_6373,Checking,21464.15,Customer_6373,0
ACC_6374,Savings,30236.66,Customer_6374,0
ACC_6375,Business,44228.81,Customer_6375,0
ACC_6376,Business,4185.45,Customer_6376,0
ACC_6377,Checking,13592.65,Customer_6377,0
ACC_6378,Checking,42373.55,Customer_6378,0
ACC_6379,Savings,49361.1,Customer_6379,0
ACC_6380,Checking,61752.45,Customer_6380,0
ACC_6381,Business,4233.67,Customer_6381,0
ACC_6382,Business,26395.69,Customer_6382,0
ACC_6383,Checking,8358.94,Customer_6383,0
ACC_6384,Savings,35646.47,Customer_6384,0
ACC_6385,Savings,25973.8,Customer_6385,0
ACC_6386,Savings,34589.76,Customer_6386,0
ACC_6387,Business,19088.64,Customer_6387,0
ACC_6388,Business,53559.02,Customer_6388,0
ACC_6389,Checking,39494.54,Customer_6389,0
ACC_6390,Checking,31022.97,Customer_6390,0
ACC_6391,Savings,68407.75,Customer_6391,0
ACC_6392,Savings,17166.24,Customer_6392,0
ACC_6393,Savings,41916.26,Customer_6393,0
ACC_6394,Business,76075.22,Customer_6394,0
ACC_6395,Checking,96137.9,Customer_6395,0
ACC_6396,Business,29540.7,Customer_6396,0
ACC_6397,Savings,27311.62,Customer_6397,0
ACC_6398,Savings,96988.53,Customer_6398,0
ACC_6399,Checking,94175.94,Customer_6399,0
ACC_6400,Business,83473.09,Customer_6400,0
ACC_6401,Savings,89871.14,Customer_6401,0
ACC_6402,Business,63968.28,Customer_6402,0
ACC_6403,Savings,43106.81,Customer_6403,0
ACC_6404,Business,77526.71,Customer_6404,0
ACC_6405,Business,79737.15,Customer_6405,0
ACC_6406,Checking,24382.61,Customer_6406,0
ACC_6407,Checking,1736.18,Customer_6407,0
ACC_6408,Checking,14418.69,Customer_6408,0
ACC_6409,Savings,89015.75,Customer_6409,0
ACC_6410,Checking,97396.72,Customer_6410,0
ACC_6411,Business,77378.92,Customer_6411,0
