ClientID,Name,RiskProfile
58309,Client_58309,High
58310,Client_58310,High
58311,Client_58311,Low
58312,Client_58312,High
58313,Client_58313,High
58314,Client_58314,Low
58315,Client_58315,High
58316,Client_58316,Medium
58317,Client_58317,High
58318,Client_58318,Low
58319,Client_58319,Medium
58320,Client_58320,Medium
58321,Client_58321,Low
58322,Client_58322,Low
58323,Client_58323,Medium
58324,Client_58324,High
58325,Client_58325,Low
58326,Client_58326,Medium
58327,Client_58327,Medium
58328,Client_58328,Medium
58329,Client_58329,Low
58330,Client_58330,High
58331,Client_58331,Low
58332,Client_58332,High
58333,Client_58333,High
58334,Client_58334,Low
58335,Client_58335,Medium
58336,Client_58336,High
58337,Client_58337,Low
58338,Client_58338,Medium
58339,Client_58339,High
58340,Client_58340,Low
58341,Client_58341,Low
58342,Client_58342,Medium
58343,Client_58343,High
58344,Client_58344,Medium
58345,Client_58345,High
58346,Client_58346,Low
58347,Client_58347,Low
58348,Client_58348,Low
58349,Client_58349,High
58350,Client_58350,Low
58351,Client_58351,Low
58352,Client_58352,Medium
58353,Client_58353,Medium
58354,Client_58354,High
58355,Client_58355,Low
58356,Client_58356,High
58357,Client_58357,Medium
58358,Client_58358,Medium
58359,Client_58359,High
58360,Client_58360,High
58361,Client_58361,High
58362,Client_58362,Low
58363,Client_58363,Medium
58364,Client_58364,Medium
58365,Client_58365,Low
58366,Client_58366,Low
58367,Client_58367,Medium
58368,Client_58368,Low
58369,Client_58369,High
58370,Client_58370,Low
58371,Client_58371,High
58372,Client_58372,High
58373,Client_58373,High
58374,Client_58374,Medium
58375,Client_58375,Low
58376,Client_58376,High
58377,Client_58377,High
58378,Client_58378,High
58379,Client_58379,Medium
58380,Client_58380,Medium
58381,Client_58381,Low
58382,Client_58382,Medium
58383,Client_58383,Medium
58384,Client_58384,Medium
58385,Client_58385,Low
58386,Client_58386,Medium
58387,Client_58387,High
58388,Client_58388,Low
58389,Client_58389,Medium
58390,Client_58390,Low
58391,Client_58391,High
58392,Client_58392,High
58393,Client_58393,Medium
58394,Client_58394,Low
58395,Client_58395,High
58396,Client_58396,High
58397,Client_58397,Low
58398,Client_58398,High
58399,Client_58399,Medium
58400,Client_58400,Medium
58401,Client_58401,High
58402,Client_58402,High
58403,Client_58403,Medium
58404,Client_58404,Low
58405,Client_58405,Medium
58406,Client_58406,Medium
58407,Client_58407,High
58408,Client_58408,High
58409,Client_58409,Low
58410,Client_58410,Medium
58411,Client_58411,Medium
58412,Client_58412,Low
58413,Client_58413,High
58414,Client_58414,High
58415,Client_58415,High
58416,Client_58416,Medium
58417,Client_58417,Medium
58418,Client_58418,Medium
58419,Client_58419,High
58420,Client_58420,Low
58421,Client_58421,Medium
58422,Client_58422,High
58423,Client_58423,Low
58424,Client_58424,Low
58425,Client_58425,Low
58426,Client_58426,Low
58427,Client_58427,Medium
58428,Client_58428,Medium
58429,Client_58429,Low
58430,Client_58430,Medium
58431,Client_58431,Medium
58432,Client_58432,Low
58433,Client_58433,Low
58434,Client_58434,Low
58435,Client_58435,High
58436,Client_58436,High
58437,Client_58437,Low
58438,Client_58438,Medium
58439,Client_58439,Medium
58440,Client_58440,Low
58441,Client_58441,Low
58442,Client_58442,High
58443,Client_58443,High
58444,Client_58444,High
58445,Client_58445,Low
58446,Client_58446,Medium
58447,Client_58447,Medium
58448,Client_58448,Low
58449,Client_58449,High
58450,Client_58450,High
58451,Client_58451,Medium
58452,Client_58452,Low
58453,Client_58453,High
58454,Client_58454,Medium
58455,Client_58455,Low
58456,Client_58456,High
58457,Client_58457,Low
58458,Client_58458,Low
58459,Client_58459,Medium
58460,Client_58460,Low
58461,Client_58461,High
58462,Client_58462,Low
58463,Client_58463,High
58464,Client_58464,Medium
58465,Client_58465,Medium
58466,Client_58466,Low
58467,Client_58467,Low
58468,Client_58468,Medium
58469,Client_58469,High
58470,Client_58470,High
58471,Client_58471,High
58472,Client_58472,Low
58473,Client_58473,Low
58474,Client_58474,High
58475,Client_58475,Medium
58476,Client_58476,Medium
58477,Client_58477,High
58478,Client_58478,High
58479,Client_58479,Low
58480,Client_58480,Low
58481,Client_58481,Low
58482,Client_58482,Low
58483,Client_58483,Medium
58484,Client_58484,Medium
58485,Client_58485,High
58486,Client_58486,Medium
58487,Client_58487,Low
58488,Client_58488,Medium
58489,Client_58489,Medium
58490,Client_58490,Low
58491,Client_58491,Low
58492,Client_58492,High
58493,Client_58493,High
58494,Client_58494,Low
58495,Client_58495,Medium
58496,Client_58496,Medium
58497,Client_58497,High
58498,Client_58498,High
58499,Client_58499,Medium
58500,Client_58500,High
58501,Client_58501,Medium
58502,Client_58502,Low
58503,Client_58503,Low
58504,Client_58504,High
58505,Client_58505,Medium
58506,Client_58506,Low
58507,Client_58507,Medium
58508,Client_58508,High
58509,Client_58509,Low
58510,Client_58510,Low
58511,Client_58511,Medium
58512,Client_58512,Low
58513,Client_58513,High
58514,Client_58514,Low
58515,Client_58515,Medium
58516,Client_58516,Medium
58517,Client_58517,Low
58518,Client_58518,Low
58519,Client_58519,Medium
58520,Client_58520,Low
58521,Client_58521,Low
58522,Client_58522,Medium
58523,Client_58523,Medium
58524,Client_58524,Medium
58525,Client_58525,Medium
58526,Client_58526,High
58527,Client_58527,Medium
58528,Client_58528,High
58529,Client_58529,Medium
58530,Client_58530,Medium
58531,Client_58531,High
58532,Client_58532,Medium
58533,Client_58533,High
58534,Client_58534,Low
58535,Client_58535,Low
58536,Client_58536,Low
58537,Client_58537,High
58538,Client_58538,High
58539,Client_58539,High
58540,Client_58540,Medium
58541,Client_58541,Medium
58542,Client_58542,Low
58543,Client_58543,High
58544,Client_58544,Low
58545,Client_58545,Low
58546,Client_58546,Medium
58547,Client_58547,High
58548,Client_58548,High
58549,Client_58549,Low
58550,Client_58550,High
58551,Client_58551,Medium
58552,Client_58552,Medium
58553,Client_58553,Medium
58554,Client_58554,Medium
58555,Client_58555,Medium
58556,Client_58556,Low
58557,Client_58557,High
58558,Client_58558,Medium
58559,Client_58559,High
58560,Client_58560,Low
58561,Client_58561,Low
58562,Client_58562,Low
58563,Client_58563,Low
58564,Client_58564,Medium
58565,Client_58565,High
58566,Client_58566,Medium
58567,Client_58567,High
58568,Client_58568,Medium
58569,Client_58569,High
58570,Client_58570,High
58571,Client_58571,High
58572,Client_58572,High
58573,Client_58573,Medium
58574,Client_58574,Low
58575,Client_58575,High
58576,Client_58576,High
58577,Client_58577,Medium
58578,Client_58578,High
58579,Client_58579,Medium
58580,Client_58580,High
58581,Client_58581,Medium
58582,Client_58582,Low
58583,Client_58583,High
58584,Client_58584,High
58585,Client_58585,Medium
58586,Client_58586,High
58587,Client_58587,High
58588,Client_58588,High
58589,Client_58589,High
58590,Client_58590,Medium
58591,Client_58591,Low
58592,Client_58592,Medium
58593,Client_58593,Medium
58594,Client_58594,High
58595,Client_58595,Medium
58596,Client_58596,High
58597,Client_58597,Low
58598,Client_58598,Low
58599,Client_58599,High
58600,Client_58600,Medium
58601,Client_58601,Medium
58602,Client_58602,Low
58603,Client_58603,Medium
58604,Client_58604,High
58605,Client_58605,High
58606,Client_58606,Medium
58607,Client_58607,Low
58608,Client_58608,Low
58609,Client_58609,High
58610,Client_58610,Low
58611,Client_58611,Medium
58612,Client_58612,High
58613,Client_58613,Low
58614,Client_58614,High
58615,Client_58615,Medium
58616,Client_58616,Low
58617,Client_58617,High
58618,Client_58618,High
58619,Client_58619,High
58620,Client_58620,High
58621,Client_58621,Medium
58622,Client_58622,Low
58623,Client_58623,High
58624,Client_58624,High
58625,Client_58625,Medium
58626,Client_58626,Low
58627,Client_58627,Low
58628,Client_58628,Low
58629,Client_58629,Low
58630,Client_58630,Medium
58631,Client_58631,High
58632,Client_58632,Medium
58633,Client_58633,High
58634,Client_58634,High
58635,Client_58635,Low
58636,Client_58636,Low
58637,Client_58637,Medium
58638,Client_58638,Low
58639,Client_58639,High
58640,Client_58640,Medium
58641,Client_58641,Medium
58642,Client_58642,High
58643,Client_58643,High
58644,Client_58644,High
58645,Client_58645,Medium
58646,Client_58646,Medium
58647,Client_58647,Medium
58648,Client_58648,Low
58649,Client_58649,Medium
58650,Client_58650,High
58651,Client_58651,Medium
58652,Client_58652,Low
58653,Client_58653,Medium
58654,Client_58654,Low
58655,Client_58655,Medium
58656,Client_58656,Low
58657,Client_58657,Medium
58658,Client_58658,High
58659,Client_58659,High
58660,Client_58660,Low
58661,Client_58661,Medium
58662,Client_58662,High
58663,Client_58663,High
58664,Client_58664,Medium
58665,Client_58665,Medium
58666,Client_58666,Medium
58667,Client_58667,High
58668,Client_58668,Medium
58669,Client_58669,Low
58670,Client_58670,Low
58671,Client_58671,High
58672,Client_58672,Low
58673,Client_58673,Medium
58674,Client_58674,Medium
58675,Client_58675,Medium
58676,Client_58676,Medium
58677,Client_58677,High
58678,Client_58678,Medium
58679,Client_58679,High
58680,Client_58680,High
58681,Client_58681,Medium
58682,Client_58682,Low
58683,Client_58683,High
58684,Client_58684,High
58685,Client_58685,High
58686,Client_58686,High
58687,Client_58687,Medium
58688,Client_58688,Low
58689,Client_58689,Medium
58690,Client_58690,High
58691,Client_58691,Medium
58692,Client_58692,Low
58693,Client_58693,Medium
58694,Client_58694,Medium
58695,Client_58695,Low
58696,Client_58696,Low
58697,Client_58697,High
58698,Client_58698,High
58699,Client_58699,Medium
58700,Client_58700,Medium
58701,Client_58701,Low
58702,Client_58702,Low
58703,Client_58703,Low
58704,Client_58704,High
58705,Client_58705,Low
58706,Client_58706,Medium
58707,Client_58707,High
58708,Client_58708,High
58709,Client_58709,Medium
58710,Client_58710,Low
58711,Client_58711,High
58712,Client_58712,Medium
58713,Client_58713,Low
58714,Client_58714,Low
58715,Client_58715,Medium
58716,Client_58716,Low
58717,Client_58717,High
58718,Client_58718,Low
58719,Client_58719,Medium
58720,Client_58720,Medium
58721,Client_58721,Low
58722,Client_58722,Medium
58723,Client_58723,High
58724,Client_58724,Low
58725,Client_58725,Low
58726,Client_58726,Low
58727,Client_58727,Low
58728,Client_58728,Medium
58729,Client_58729,Medium
58730,Client_58730,Medium
58731,Client_58731,Low
58732,Client_58732,Low
58733,Client_58733,Low
58734,Client_58734,Low
58735,Client_58735,High
58736,Client_58736,Low
58737,Client_58737,High
58738,Client_58738,High
58739,Client_58739,Low
58740,Client_58740,Low
58741,Client_58741,Medium
58742,Client_58742,High
58743,Client_58743,High
58744,Client_58744,Low
58745,Client_58745,Medium
58746,Client_58746,High
58747,Client_58747,Medium
58748,Client_58748,Medium
58749,Client_58749,Low
58750,Client_58750,High
58751,Client_58751,Low
58752,Client_58752,Medium
58753,Client_58753,Medium
58754,Client_58754,High
58755,Client_58755,High
58756,Client_58756,High
58757,Client_58757,Medium
58758,Client_58758,Medium
58759,Client_58759,Medium
58760,Client_58760,High
58761,Client_58761,Medium
58762,Client_58762,High
58763,Client_58763,Low
58764,Client_58764,Medium
58765,Client_58765,High
58766,Client_58766,High
58767,Client_58767,High
58768,Client_58768,High
58769,Client_58769,Medium
58770,Client_58770,Medium
58771,Client_58771,High
58772,Client_58772,High
58773,Client_58773,Medium
58774,Client_58774,Low
58775,Client_58775,High
58776,Client_58776,Medium
58777,Client_58777,Low
58778,Client_58778,High
58779,Client_58779,Low
58780,Client_58780,High
58781,Client_58781,Medium
58782,Client_58782,Low
58783,Client_58783,High
58784,Client_58784,High
58785,Client_58785,High
58786,Client_58786,Low
58787,Client_58787,Low
58788,Client_58788,High
58789,Client_58789,Low
58790,Client_58790,Low
58791,Client_58791,Low
58792,Client_58792,High
58793,Client_58793,Low
58794,Client_58794,Low
58795,Client_58795,Low
58796,Client_58796,Low
58797,Client_58797,High
58798,Client_58798,Low
58799,Client_58799,High
58800,Client_58800,High
58801,Client_58801,Low
58802,Client_58802,Low
58803,Client_58803,High
58804,Client_58804,Medium
58805,Client_58805,Medium
58806,Client_58806,Medium
58807,Client_58807,Medium
58808,Client_58808,Medium
58809,Client_58809,Medium
58810,Client_58810,High
58811,Client_58811,Low
58812,Client_58812,High
58813,Client_58813,Medium
58814,Client_58814,Low
58815,Client_58815,Low
58816,Client_58816,High
58817,Client_58817,High
58818,Client_58818,Low
58819,Client_58819,Low
58820,Client_58820,Low
58821,Client_58821,Low
58822,Client_58822,Low
58823,Client_58823,High
58824,Client_58824,High
58825,Client_58825,Low
58826,Client_58826,High
58827,Client_58827,High
58828,Client_58828,Medium
58829,Client_58829,High
58830,Client_58830,High
58831,Client_58831,Medium
58832,Client_58832,Low
58833,Client_58833,Low
58834,Client_58834,High
58835,Client_58835,High
58836,Client_58836,Low
58837,Client_58837,Low
58838,Client_58838,High
58839,Client_58839,Medium
58840,Client_58840,Medium
58841,Client_58841,High
58842,Client_58842,Medium
58843,Client_58843,Low
58844,Client_58844,Low
58845,Client_58845,Medium
58846,Client_58846,High
58847,Client_58847,High
58848,Client_58848,Low
58849,Client_58849,Low
58850,Client_58850,High
58851,Client_58851,Medium
58852,Client_58852,Low
58853,Client_58853,Medium
58854,Client_58854,Low
58855,Client_58855,Low
58856,Client_58856,Low
58857,Client_58857,High
58858,Client_58858,High
58859,Client_58859,Low
58860,Client_58860,Medium
58861,Client_58861,Low
58862,Client_58862,Low
58863,Client_58863,High
58864,Client_58864,High
58865,Client_58865,Medium
58866,Client_58866,Low
58867,Client_58867,Medium
58868,Client_58868,Low
58869,Client_58869,Medium
58870,Client_58870,High
58871,Client_58871,Medium
58872,Client_58872,High
58873,Client_58873,Medium
58874,Client_58874,Medium
58875,Client_58875,High
58876,Client_58876,High
58877,Client_58877,Low
58878,Client_58878,Low
58879,Client_58879,Low
58880,Client_58880,High
58881,Client_58881,Low
58882,Client_58882,High
58883,Client_58883,Medium
58884,Client_58884,High
58885,Client_58885,Low
58886,Client_58886,Low
58887,Client_58887,Low
58888,Client_58888,Low
58889,Client_58889,Medium
58890,Client_58890,Medium
58891,Client_58891,Medium
58892,Client_58892,High
58893,Client_58893,Medium
58894,Client_58894,Medium
58895,Client_58895,High
58896,Client_58896,Low
58897,Client_58897,Medium
58898,Client_58898,High
58899,Client_58899,Medium
58900,Client_58900,Medium
58901,Client_58901,Medium
58902,Client_58902,Low
58903,Client_58903,Low
58904,Client_58904,Low
58905,Client_58905,Low
58906,Client_58906,Medium
58907,Client_58907,Medium
58908,Client_58908,High
58909,Client_58909,Medium
58910,Client_58910,Medium
58911,Client_58911,Low
58912,Client_58912,Low
58913,Client_58913,High
58914,Client_58914,High
58915,Client_58915,Medium
58916,Client_58916,Medium
58917,Client_58917,High
58918,Client_58918,Medium
58919,Client_58919,High
58920,Client_58920,Medium
58921,Client_58921,High
58922,Client_58922,Low
58923,Client_58923,Low
58924,Client_58924,Low
58925,Client_58925,Medium
58926,Client_58926,Medium
58927,Client_58927,Low
58928,Client_58928,Medium
58929,Client_58929,High
58930,Client_58930,Medium
58931,Client_58931,Medium
58932,Client_58932,Medium
58933,Client_58933,Medium
58934,Client_58934,Low
58935,Client_58935,Medium
58936,Client_58936,Medium
58937,Client_58937,Low
58938,Client_58938,High
58939,Client_58939,High
58940,Client_58940,High
58941,Client_58941,High
58942,Client_58942,Medium
58943,Client_58943,High
58944,Client_58944,High
58945,Client_58945,Medium
58946,Client_58946,Low
58947,Client_58947,Low
58948,Client_58948,Medium
58949,Client_58949,Medium
58950,Client_58950,High
58951,Client_58951,High
58952,Client_58952,Medium
58953,Client_58953,Medium
58954,Client_58954,High
58955,Client_58955,High
58956,Client_58956,High
58957,Client_58957,High
58958,Client_58958,Medium
58959,Client_58959,Medium
58960,Client_58960,High
58961,Client_58961,Medium
58962,Client_58962,Medium
58963,Client_58963,Low
58964,Client_58964,Low
58965,Client_58965,Medium
58966,Client_58966,Low
58967,Client_58967,Medium
58968,Client_58968,Medium
58969,Client_58969,High
58970,Client_58970,High
58971,Client_58971,Medium
58972,Client_58972,High
58973,Client_58973,High
58974,Client_58974,Medium
58975,Client_58975,High
58976,Client_58976,High
58977,Client_58977,High
58978,Client_58978,High
58979,Client_58979,Medium
58980,Client_58980,Medium
58981,Client_58981,Low
58982,Client_58982,Medium
58983,Client_58983,Medium
58984,Client_58984,Low
58985,Client_58985,Medium
58986,Client_58986,Medium
58987,Client_58987,Low
58988,Client_58988,Medium
58989,Client_58989,Low
58990,Client_58990,Low
58991,Client_58991,High
58992,Client_58992,Low
58993,Client_58993,Medium
58994,Client_58994,High
58995,Client_58995,High
58996,Client_58996,Medium
58997,Client_58997,Low
58998,Client_58998,High
58999,Client_58999,High
59000,Client_59000,High
59001,Client_59001,Low
59002,Client_59002,Low
59003,Client_59003,Medium
59004,Client_59004,High
59005,Client_59005,Medium
59006,Client_59006,Medium
59007,Client_59007,Low
59008,Client_59008,Low
59009,Client_59009,Medium
59010,Client_59010,Low
59011,Client_59011,Low
59012,Client_59012,Low
59013,Client_59013,Low
59014,Client_59014,Medium
59015,Client_59015,High
59016,Client_59016,High
59017,Client_59017,High
59018,Client_59018,Medium
59019,Client_59019,Medium
59020,Client_59020,Low
59021,Client_59021,High
59022,Client_59022,Medium
59023,Client_59023,Medium
59024,Client_59024,Low
59025,Client_59025,Low
59026,Client_59026,Medium
59027,Client_59027,Medium
59028,Client_59028,Medium
59029,Client_59029,Low
59030,Client_59030,Low
59031,Client_59031,Medium
59032,Client_59032,High
59033,Client_59033,Low
59034,Client_59034,Medium
59035,Client_59035,Low
59036,Client_59036,High
59037,Client_59037,Low
59038,Client_59038,High
59039,Client_59039,Low
59040,Client_59040,Low
59041,Client_59041,High
59042,Client_59042,Medium
59043,Client_59043,High
59044,Client_59044,High
59045,Client_59045,High
59046,Client_59046,Low
59047,Client_59047,Medium
59048,Client_59048,Medium
59049,Client_59049,Low
59050,Client_59050,Medium
59051,Client_59051,Medium
59052,Client_59052,Low
59053,Client_59053,Low
59054,Client_59054,Low
59055,Client_59055,High
59056,Client_59056,High
59057,Client_59057,Medium
59058,Client_59058,High
59059,Client_59059,Low
59060,Client_59060,High
59061,Client_59061,High
59062,Client_59062,Medium
59063,Client_59063,Medium
59064,Client_59064,Medium
59065,Client_59065,High
59066,Client_59066,Medium
59067,Client_59067,Medium
59068,Client_59068,Medium
59069,Client_59069,Low
59070,Client_59070,Medium
59071,Client_59071,Medium
59072,Client_59072,Low
59073,Client_59073,High
59074,Client_59074,Medium
59075,Client_59075,Low
59076,Client_59076,Medium
59077,Client_59077,High
59078,Client_59078,Medium
59079,Client_59079,Medium
59080,Client_59080,Low
59081,Client_59081,High
59082,Client_59082,Low
59083,Client_59083,High
59084,Client_59084,Medium
59085,Client_59085,Low
59086,Client_59086,High
59087,Client_59087,Medium
59088,Client_59088,High
59089,Client_59089,High
59090,Client_59090,High
59091,Client_59091,Low
59092,Client_59092,Medium
59093,Client_59093,High
59094,Client_59094,High
59095,Client_59095,High
59096,Client_59096,High
59097,Client_59097,Medium
59098,Client_59098,High
59099,Client_59099,Low
59100,Client_59100,Low
59101,Client_59101,Low
59102,Client_59102,High
59103,Client_59103,Medium
59104,Client_59104,Low
59105,Client_59105,Medium
59106,Client_59106,High
59107,Client_59107,High
59108,Client_59108,Low
59109,Client_59109,Low
59110,Client_59110,High
59111,Client_59111,Low
59112,Client_59112,Medium
59113,Client_59113,Medium
59114,Client_59114,High
59115,Client_59115,Medium
59116,Client_59116,Low
59117,Client_59117,Low
59118,Client_59118,High
59119,Client_59119,Low
59120,Client_59120,Low
59121,Client_59121,High
59122,Client_59122,Low
59123,Client_59123,High
59124,Client_59124,Medium
59125,Client_59125,Low
59126,Client_59126,Low
59127,Client_59127,Medium
59128,Client_59128,Low
59129,Client_59129,Medium
59130,Client_59130,High
59131,Client_59131,High
59132,Client_59132,Medium
59133,Client_59133,High
59134,Client_59134,Medium
59135,Client_59135,Medium
59136,Client_59136,Low
59137,Client_59137,Low
59138,Client_59138,Medium
59139,Client_59139,Low
59140,Client_59140,High
59141,Client_59141,Low
59142,Client_59142,High
59143,Client_59143,Low
59144,Client_59144,Medium
59145,Client_59145,Low
59146,Client_59146,Medium
59147,Client_59147,High
59148,Client_59148,Low
59149,Client_59149,Low
59150,Client_59150,Low
59151,Client_59151,Low
59152,Client_59152,High
59153,Client_59153,High
59154,Client_59154,Low
59155,Client_59155,Low
59156,Client_59156,High
59157,Client_59157,Medium
59158,Client_59158,High
59159,Client_59159,High
59160,Client_59160,High
59161,Client_59161,Low
59162,Client_59162,Low
59163,Client_59163,Medium
59164,Client_59164,Medium
59165,Client_59165,Low
59166,Client_59166,High
59167,Client_59167,Low
59168,Client_59168,Low
59169,Client_59169,High
59170,Client_59170,High
59171,Client_59171,Medium
59172,Client_59172,High
59173,Client_59173,High
59174,Client_59174,Low
59175,Client_59175,Medium
59176,Client_59176,Medium
59177,Client_59177,Medium
59178,Client_59178,High
59179,Client_59179,Medium
59180,Client_59180,Medium
59181,Client_59181,High
59182,Client_59182,Medium
59183,Client_59183,High
59184,Client_59184,High
59185,Client_59185,High
59186,Client_59186,Medium
59187,Client_59187,High
59188,Client_59188,Medium
59189,Client_59189,High
59190,Client_59190,Medium
59191,Client_59191,Low
59192,Client_59192,Medium
59193,Client_59193,Medium
59194,Client_59194,Low
59195,Client_59195,High
59196,Client_59196,Medium
59197,Client_59197,Medium
59198,Client_59198,Medium
59199,Client_59199,Medium
59200,Client_59200,Medium
59201,Client_59201,Low
59202,Client_59202,Low
59203,Client_59203,Medium
59204,Client_59204,High
59205,Client_59205,Medium
59206,Client_59206,Medium
59207,Client_59207,Medium
59208,Client_59208,Medium
59209,Client_59209,Medium
59210,Client_59210,High
59211,Client_59211,Low
59212,Client_59212,High
59213,Client_59213,High
59214,Client_59214,High
59215,Client_59215,Medium
59216,Client_59216,Medium
59217,Client_59217,Medium
59218,Client_59218,High
59219,Client_59219,High
59220,Client_59220,High
59221,Client_59221,High
59222,Client_59222,High
59223,Client_59223,High
59224,Client_59224,Medium
59225,Client_59225,Medium
59226,Client_59226,Low
59227,Client_59227,High
59228,Client_59228,Low
59229,Client_59229,Medium
59230,Client_59230,Medium
59231,Client_59231,Low
59232,Client_59232,High
59233,Client_59233,Low
59234,Client_59234,Medium
59235,Client_59235,Medium
59236,Client_59236,Medium
59237,Client_59237,Medium
59238,Client_59238,High
59239,Client_59239,High
59240,Client_59240,Medium
59241,Client_59241,Medium
59242,Client_59242,Medium
59243,Client_59243,High
59244,Client_59244,Low
59245,Client_59245,Low
59246,Client_59246,High
59247,Client_59247,High
59248,Client_59248,High
59249,Client_59249,Medium
59250,Client_59250,High
59251,Client_59251,High
59252,Client_59252,Medium
59253,Client_59253,Medium
59254,Client_59254,High
59255,Client_59255,High
59256,Client_59256,Low
59257,Client_59257,Low
59258,Client_59258,Low
59259,Client_59259,High
59260,Client_59260,High
59261,Client_59261,Medium
59262,Client_59262,Low
59263,Client_59263,High
59264,Client_59264,High
59265,Client_59265,High
59266,Client_59266,Low
59267,Client_59267,Low
59268,Client_59268,Medium
59269,Client_59269,High
59270,Client_59270,Low
59271,Client_59271,Medium
59272,Client_59272,Medium
59273,Client_59273,High
59274,Client_59274,High
59275,Client_59275,Medium
59276,Client_59276,Medium
59277,Client_59277,Medium
59278,Client_59278,Low
59279,Client_59279,Medium
59280,Client_59280,High
59281,Client_59281,High
59282,Client_59282,High
59283,Client_59283,High
59284,Client_59284,Low
59285,Client_59285,Low
59286,Client_59286,High
59287,Client_59287,Low
59288,Client_59288,Low
59289,Client_59289,Medium
59290,Client_59290,High
59291,Client_59291,Medium
59292,Client_59292,Low
59293,Client_59293,Low
59294,Client_59294,Medium
59295,Client_59295,Medium
59296,Client_59296,Low
59297,Client_59297,Low
59298,Client_59298,High
59299,Client_59299,High
59300,Client_59300,Medium
59301,Client_59301,Medium
59302,Client_59302,High
59303,Client_59303,High
59304,Client_59304,High
59305,Client_59305,Medium
59306,Client_59306,Low
59307,Client_59307,Low
59308,Client_59308,Medium
59309,Client_59309,High
59310,Client_59310,Low
59311,Client_59311,Low
59312,Client_59312,Medium
59313,Client_59313,Low
59314,Client_59314,High
59315,Client_59315,High
59316,Client_59316,Medium
59317,Client_59317,Medium
59318,Client_59318,Low
59319,Client_59319,Medium
59320,Client_59320,Medium
59321,Client_59321,High
59322,Client_59322,Medium
59323,Client_59323,Low
59324,Client_59324,Medium
59325,Client_59325,High
59326,Client_59326,Low
59327,Client_59327,High
59328,Client_59328,High
59329,Client_59329,Medium
59330,Client_59330,High
59331,Client_59331,High
59332,Client_59332,Low
59333,Client_59333,Medium
59334,Client_59334,Low
59335,Client_59335,Medium
59336,Client_59336,Low
59337,Client_59337,Low
59338,Client_59338,High
59339,Client_59339,Low
59340,Client_59340,High
59341,Client_59341,Low
59342,Client_59342,High
59343,Client_59343,Low
59344,Client_59344,Low
59345,Client_59345,High
59346,Client_59346,Low
59347,Client_59347,Medium
59348,Client_59348,Medium
59349,Client_59349,High
59350,Client_59350,Medium
59351,Client_59351,Low
59352,Client_59352,Medium
59353,Client_59353,Low
59354,Client_59354,Medium
59355,Client_59355,Medium
59356,Client_59356,High
59357,Client_59357,Low
59358,Client_59358,Medium
59359,Client_59359,Low
59360,Client_59360,Low
59361,Client_59361,Low
59362,Client_59362,Low
59363,Client_59363,High
59364,Client_59364,Low
59365,Client_59365,High
59366,Client_59366,High
59367,Client_59367,High
59368,Client_59368,Medium
59369,Client_59369,Low
59370,Client_59370,Medium
59371,Client_59371,Low
59372,Client_59372,Low
59373,Client_59373,Medium
59374,Client_59374,Medium
59375,Client_59375,High
59376,Client_59376,Medium
59377,Client_59377,Medium
59378,Client_59378,Medium
59379,Client_59379,High
59380,Client_59380,Low
59381,Client_59381,Medium
59382,Client_59382,Low
59383,Client_59383,Low
59384,Client_59384,Low
59385,Client_59385,High
59386,Client_59386,Medium
59387,Client_59387,Medium
59388,Client_59388,Low
59389,Client_59389,Low
59390,Client_59390,High
59391,Client_59391,Medium
59392,Client_59392,Medium
59393,Client_59393,High
59394,Client_59394,Low
59395,Client_59395,Medium
59396,Client_59396,Low
59397,Client_59397,High
59398,Client_59398,High
59399,Client_59399,Low
59400,Client_59400,Medium
59401,Client_59401,Low
59402,Client_59402,Medium
59403,Client_59403,High
59404,Client_59404,Low
59405,Client_59405,High
59406,Client_59406,Medium
59407,Client_59407,Medium
59408,Client_59408,Low
59409,Client_59409,High
59410,Client_59410,High
59411,Client_59411,Low
59412,Client_59412,High
59413,Client_59413,Medium
59414,Client_59414,High
59415,Client_59415,Low
59416,Client_59416,Low
59417,Client_59417,Low
59418,Client_59418,Medium
59419,Client_59419,High
59420,Client_59420,Low
59421,Client_59421,Medium
59422,Client_59422,Medium
59423,Client_59423,Medium
59424,Client_59424,Low
59425,Client_59425,Medium
59426,Client_59426,High
59427,Client_59427,High
59428,Client_59428,Low
59429,Client_59429,Medium
59430,Client_59430,Medium
59431,Client_59431,Medium
59432,Client_59432,High
59433,Client_59433,Low
59434,Client_59434,Medium
59435,Client_59435,High
59436,Client_59436,High
59437,Client_59437,High
59438,Client_59438,Medium
59439,Client_59439,Low
59440,Client_59440,Medium
59441,Client_59441,Medium
59442,Client_59442,Medium
59443,Client_59443,Low
59444,Client_59444,Medium
59445,Client_59445,Medium
59446,Client_59446,High
59447,Client_59447,Medium
59448,Client_59448,Medium
59449,Client_59449,High
59450,Client_59450,Medium
59451,Client_59451,High
59452,Client_59452,Low
59453,Client_59453,Medium
59454,Client_59454,High
59455,Client_59455,Medium
59456,Client_59456,High
59457,Client_59457,High
59458,Client_59458,Low
59459,Client_59459,High
59460,Client_59460,Medium
59461,Client_59461,High
59462,Client_59462,Low
59463,Client_59463,Low
59464,Client_59464,High
59465,Client_59465,High
59466,Client_59466,High
59467,Client_59467,Medium
59468,Client_59468,Low
59469,Client_59469,High
59470,Client_59470,High
59471,Client_59471,High
59472,Client_59472,Medium
