CustomerID,TransactionDate,Revenue,Cost,RiskFactor,Assets,Region,Age,ProductCategory,LastTransactionDate,TransactionSize,DeliveryTime,ExpectedSLA,ExchangeRate,Engagement,TransactionFrequency
4511,2024-09-14 08:29:04.778811,501.7,3223.0,0.6408723774527126,16232,North,51,Electronics,2023-05-06 08:29:04.811719,637.4,7,6,1.1468965956079669,1,43
2771,2024-09-22 08:29:04.778816,146.54,2161.93,0.9637791364163035,2172,North,34,Home & Kitchen,2023-07-28 08:29:04.811724,464.05,7,4,0.900371976631141,1,30
2262,2024-07-20 08:29:04.778822,4038.24,3634.61,0.9666226101597636,9894,North,19,Automotive,2024-01-12 08:29:04.811735,161.92,5,4,1.0651424619599814,3,10
3424,2024-03-20 08:29:04.778827,585.44,262.25,0.37779932620204393,1955,North,52,Electronics,2023-05-01 08:29:04.811740,858.5,5,6,0.9380520429036115,9,19
1265,2024-05-02 08:29:04.778832,4934.15,2365.61,0.5898419118882183,14531,South,24,Home & Kitchen,2023-08-08 08:29:04.811745,117.94,1,5,0.9401272199728326,8,18
3973,2024-02-13 08:29:04.778837,3115.77,2260.17,0.14135737488837874,13732,South,32,Automotive,2023-10-25 08:29:04.811750,80.49,3,5,0.8727259349477968,9,44
1920,2024-09-08 08:29:04.778842,3271.79,2651.6,0.06645652595713403,16840,West,54,Home & Kitchen,2023-05-30 08:29:04.811755,237.64,1,6,1.0010886896535425,5,49
4430,2025-01-14 08:29:04.778847,1034.51,3338.63,0.43277987225890246,7526,North,56,Home & Kitchen,2023-03-14 08:29:04.811760,338.21,7,5,1.0317086791618284,7,20
1339,2024-04-03 08:29:04.778852,1239.55,2911.64,0.6898820108350104,15938,North,18,Home & Kitchen,2024-01-14 08:29:04.811765,107.84,5,3,1.0324054717583133,9,2
1388,2024-05-30 08:29:04.778857,3313.78,3167.42,0.5677611222977269,4478,South,22,Automotive,2023-04-18 08:29:04.811770,659.25,4,6,1.1426440620306373,5,30
3624,2024-10-15 08:29:04.778862,4553.15,1176.6,0.42965692218600193,2971,South,49,Automotive,2023-09-29 08:29:04.811775,465.29,7,3,1.0609389149813055,8,44
4760,2024-11-03 08:29:04.778867,4912.83,1568.36,0.818112546774591,8809,North,31,Clothing,2023-03-18 08:29:04.811781,441.58,9,6,1.0960951332848674,8,43
3050,2024-09-23 08:29:04.778872,1030.25,2518.3,0.794427472183747,867,North,29,Clothing,2023-09-01 08:29:04.811785,188.07,6,3,0.929379278474252,3,47
4500,2024-02-24 08:29:04.778878,713.89,2227.24,0.7319420550777613,13917,South,57,Clothing,2023-11-24 08:29:04.811791,465.9,9,4,0.9682742523711066,5,43
2165,2025-01-26 08:29:04.778883,329.19,3845.58,0.07703224815376108,3874,South,32,Clothing,2023-09-08 08:29:04.811796,420.66,6,4,0.8073170427802819,8,11
1375,2024-03-09 08:29:04.778888,4348.07,771.73,0.7964696278956436,7273,West,28,Automotive,2023-12-18 08:29:04.811801,414.46,9,5,0.831643735708098,3,22
4741,2024-03-30 08:29:04.778893,1508.84,1424.58,0.9194213159947,14705,West,27,Clothing,2024-01-12 08:29:04.811806,257.64,6,6,0.9540478539945965,3,42
3033,2024-10-27 08:29:04.778898,58.97,2303.84,0.05944208829091646,4312,North,35,Electronics,2023-04-16 08:29:04.811811,139.72,9,4,0.8838934938269682,6,19
3371,2024-07-05 08:29:04.778903,1157.9,3475.82,0.40167138880853503,19081,South,57,Clothing,2023-05-30 08:29:04.811821,297.67,3,6,1.1251837583591022,7,3
1145,2024-06-19 08:29:04.778908,1735.18,3719.51,0.9883554897165877,14851,West,34,Electronics,2023-02-19 08:29:04.811827,683.91,5,6,1.070594596851066,7,4
2981,2024-02-17 08:29:04.778913,4955.38,1364.06,0.5992388584682836,1400,North,64,Electronics,2023-07-13 08:29:04.811832,119.28,5,3,1.1881221918940865,6,35
1292,2024-03-15 08:29:04.778919,2641.53,296.42,0.5135774021274628,17076,West,31,Home & Kitchen,2024-01-23 08:29:04.811837,413.21,8,4,1.154813585077515,7,47
4736,2024-12-14 08:29:04.778924,1063.33,1703.83,0.17744614746874354,3270,West,40,Home & Kitchen,2023-08-05 08:29:04.811842,538.66,7,5,1.1910644094133722,7,38
1431,2024-08-02 08:29:04.778929,1707.35,1595.55,0.56548628333417,12040,West,31,Home & Kitchen,2023-08-29 08:29:04.811847,964.99,2,5,0.9461100530349836,4,9
1704,2024-10-16 08:29:04.778934,1685.02,3946.35,0.43904326046945297,5680,East,46,Clothing,2024-01-13 08:29:04.811852,851.63,2,5,0.9937505254054102,8,8
3996,2024-07-15 08:29:04.778939,147.64,1741.31,0.12744305557012303,15808,North,52,Automotive,2023-10-21 08:29:04.811857,920.78,7,6,0.9490502981378691,8,34
2998,2024-10-16 08:29:04.778944,719.16,1243.72,0.46433265261803425,17834,West,61,Electronics,2023-05-31 08:29:04.811862,829.0,4,5,1.1857222906391078,2,47
3632,2024-04-25 08:29:04.778949,3491.22,1480.55,0.16439930517526047,7179,North,21,Automotive,2023-11-08 08:29:04.811867,609.66,6,6,0.96108347760414,5,31
1398,2024-05-15 08:29:04.778954,645.24,1605.8,0.7306636217260566,4106,North,58,Automotive,2023-03-19 08:29:04.811872,867.75,9,4,0.8467047598198217,2,40
3864,2024-10-14 08:29:04.778959,1192.13,3291.52,0.9736483661436229,15178,South,48,Clothing,2023-02-15 08:29:04.811877,586.99,4,6,0.9002039574222014,3,19
4960,2025-01-11 08:29:04.778964,1786.15,351.63,0.46957704842569614,757,North,39,Automotive,2023-06-12 08:29:04.811882,389.86,7,5,0.9699280640392515,3,37
4415,2024-04-09 08:29:04.778969,3800.79,1286.53,0.6323683319146128,18105,West,29,Automotive,2023-09-19 08:29:04.811888,403.72,9,4,1.0411975975816323,5,32
1963,2024-03-30 08:29:04.778975,2932.88,3866.28,0.4309755247668423,14888,North,20,Home & Kitchen,2023-12-26 08:29:04.811893,587.19,1,5,1.047234590900391,8,44
4211,2024-08-12 08:29:04.778980,3460.55,637.82,0.13845385365700535,17534,South,28,Home & Kitchen,2023-02-21 08:29:04.811898,818.97,2,6,1.1035134470126622,3,44
3234,2024-03-05 08:29:04.778985,2856.71,2978.13,0.9705552864754987,11010,East,38,Electronics,2023-11-01 08:29:04.811903,176.97,9,6,1.0591467221025423,7,28
3041,2024-07-19 08:29:04.778990,3433.78,1444.88,0.1295786640840797,2925,East,64,Electronics,2023-04-15 08:29:04.811908,87.3,5,5,0.9966136023849298,5,41
2828,2025-01-18 08:29:04.778995,64.07,2339.69,0.11162680851354068,15511,South,38,Home & Kitchen,2024-01-15 08:29:04.811913,800.09,4,4,0.8120686202701768,4,18
3108,2024-07-19 08:29:04.779000,4657.95,425.21,0.4591729416713005,897,West,48,Clothing,2023-11-03 08:29:04.811918,665.21,7,6,1.0780113533436224,2,25
1938,2024-04-22 08:29:04.779005,599.06,1246.45,0.6588872657669321,11606,West,33,Clothing,2023-02-18 08:29:04.811923,830.24,5,3,0.8341832370712012,6,10
4451,2024-08-01 08:29:04.779010,2060.93,2018.43,0.3549232709728912,17444,West,58,Electronics,2023-08-20 08:29:04.811928,977.84,1,3,0.9875245489602968,4,5
1709,2024-03-31 08:29:04.779016,3866.64,949.85,0.19251702219690303,8881,North,45,Home & Kitchen,2023-05-24 08:29:04.811933,288.82,9,3,1.1585584876459292,4,15
1806,2024-09-08 08:29:04.779021,2204.39,2181.22,0.8189633680274763,8896,East,25,Clothing,2023-04-02 08:29:04.811938,234.58,8,3,1.038751557357181,5,25
2463,2024-03-20 08:29:04.779026,4736.87,902.44,0.3631033206095512,11707,West,18,Automotive,2023-11-12 08:29:04.811943,373.93,3,5,0.8795859030738431,9,20
4390,2024-08-01 08:29:04.779031,2364.57,2610.9,0.1943209733839072,3871,East,56,Electronics,2023-08-01 08:29:04.811948,884.06,3,6,1.1231832833792683,1,10
2325,2024-12-31 08:29:04.779036,4380.95,3620.29,0.36508487750687013,3541,South,29,Electronics,2023-04-17 08:29:04.811953,63.27,3,4,0.9201636493907612,5,49
4415,2024-11-07 08:29:04.779041,4063.6,369.39,0.21455420764279098,7344,East,28,Automotive,2023-05-28 08:29:04.811958,60.01,7,3,1.030908335684523,5,38
1010,2024-08-17 08:29:04.779046,4905.88,889.97,0.5194477378123405,10397,West,25,Automotive,2023-07-01 08:29:04.811963,255.95,2,5,1.0543395519246825,2,41
2085,2024-04-21 08:29:04.779051,4636.41,3382.36,0.6682893861376992,17596,East,42,Electronics,2023-08-27 08:29:04.811969,407.12,9,4,1.0924485977569125,3,28
2868,2024-04-24 08:29:04.779056,4495.71,2537.27,0.799557377199186,3956,South,20,Automotive,2023-08-06 08:29:04.811973,337.23,4,5,0.8259930280837644,4,49
3273,2024-10-26 08:29:04.779061,3671.44,342.47,0.22756203031986588,11376,East,28,Clothing,2024-01-12 08:29:04.811979,833.67,7,6,1.141706852983062,1,46
4224,2024-05-09 08:29:04.779066,1866.64,1960.81,0.16695400570444552,4906,North,21,Electronics,2023-09-07 08:29:04.811984,705.24,8,3,0.8455401297185562,3,6
4782,2024-04-07 08:29:04.779071,575.32,862.74,0.01960342089522016,13665,South,50,Clothing,2023-11-25 08:29:04.811989,845.94,5,4,0.837813572048242,1,11
3611,2024-04-09 08:29:04.779076,3458.79,820.41,0.22808776834724265,12291,North,30,Electronics,2023-11-16 08:29:04.811994,414.57,8,4,0.982753822289002,1,19
1771,2024-06-19 08:29:04.779081,4894.34,3764.36,0.02390535249779624,13644,North,47,Clothing,2023-10-22 08:29:04.811999,616.02,4,5,0.9488726404853184,9,16
2594,2024-03-03 08:29:04.779086,3646.69,3053.32,0.34547420368905934,8149,West,27,Home & Kitchen,2023-09-14 08:29:04.812004,539.68,2,5,0.82184546952972,4,32
2607,2024-02-04 08:29:04.779091,4647.21,2794.04,0.14569308883003662,4377,West,25,Clothing,2023-11-20 08:29:04.812009,500.99,3,6,0.8664002082600784,4,2
4731,2024-12-19 08:29:04.779096,4031.31,978.55,0.5798955982277842,6151,South,43,Automotive,2023-07-09 08:29:04.812014,323.7,6,4,0.9756853778927543,4,39
4932,2024-04-02 08:29:04.779101,857.42,500.74,0.3837267594912731,13318,West,62,Home & Kitchen,2023-07-03 08:29:04.812019,723.76,6,3,1.1316288714354144,9,26
4646,2024-05-29 08:29:04.779107,1283.56,3487.21,0.09358534107075955,4612,East,64,Electronics,2023-11-14 08:29:04.812024,547.83,7,3,0.8485217517488569,8,21
2333,2024-07-06 08:29:04.779112,1742.23,53.34,0.3998664630365941,5065,South,51,Clothing,2023-10-11 08:29:04.812029,124.67,4,4,0.8418121496709361,4,38
1884,2024-06-07 08:29:04.779117,882.89,1570.74,0.20934811596785163,5477,West,50,Electronics,2023-05-24 08:29:04.812034,50.5,8,4,1.1219317607788164,6,15
4314,2025-01-08 08:29:04.779122,2929.17,1132.12,0.6801773513401055,19562,West,33,Home & Kitchen,2023-09-21 08:29:04.812039,69.3,8,6,0.9969262064672835,2,13
4564,2024-07-29 08:29:04.779127,4878.48,2294.39,0.3644362447707399,9275,East,28,Automotive,2023-07-19 08:29:04.812044,122.15,7,3,0.9440996986838244,6,7
2389,2024-06-02 08:29:04.779132,3819.22,1024.52,0.14703000921514608,10688,North,19,Automotive,2024-01-07 08:29:04.812049,402.41,3,3,0.9845414568934238,1,3
4401,2024-02-02 08:29:04.779137,2145.76,1265.49,0.3496017324042866,1341,East,29,Automotive,2023-10-23 08:29:04.812055,340.38,3,5,0.9643386756523578,5,15
4178,2024-04-22 08:29:04.779142,72.3,3404.66,0.22437833393018547,11067,North,22,Electronics,2023-06-01 08:29:04.812059,198.81,2,5,1.1127576682550229,8,20
1225,2024-12-20 08:29:04.779147,1600.72,2424.66,0.7957790016383861,4538,West,65,Automotive,2024-01-01 08:29:04.812064,539.68,7,3,0.803730944961942,1,3
1824,2024-02-29 08:29:04.779152,2657.46,608.36,0.9833675603649452,2304,North,48,Automotive,2023-04-17 08:29:04.812070,971.67,6,4,0.973263431449411,2,27
3265,2024-08-21 08:29:04.779157,1655.04,2914.09,0.02549138902976744,9421,North,28,Electronics,2023-05-21 08:29:04.812074,202.66,7,4,0.8635418672832718,3,15
1936,2024-08-23 08:29:04.779162,599.62,853.61,0.6900201373152819,4849,West,52,Electronics,2023-07-10 08:29:04.812080,288.06,2,5,0.9233143388318078,7,3
3800,2024-11-02 08:29:04.779167,2241.69,1749.03,0.26395783362348657,10155,South,19,Home & Kitchen,2023-11-25 08:29:04.812085,489.0,4,4,0.8448684781922965,8,28
3553,2024-03-14 08:29:04.779173,1303.6,2597.03,0.06640864386929446,15406,East,31,Automotive,2023-07-01 08:29:04.812090,658.8,1,6,0.9707952407073376,4,47
3306,2025-01-18 08:29:04.779178,4550.7,1109.56,0.014351309585293515,15379,West,26,Home & Kitchen,2023-10-02 08:29:04.812095,620.24,2,4,1.057318053940603,8,1
2911,2024-11-18 08:29:04.779183,553.68,1554.9,0.8810096692124272,5446,East,31,Clothing,2023-12-17 08:29:04.812100,545.14,7,4,1.0646372934103243,1,20
4845,2024-11-15 08:29:04.779188,293.31,2944.57,0.35360650207779953,10859,East,58,Clothing,2023-11-24 08:29:04.812105,750.4,5,4,1.118697490844211,3,11
4588,2024-02-19 08:29:04.779193,76.31,3753.51,0.9945438920906041,7157,North,52,Clothing,2024-01-05 08:29:04.812110,853.65,3,5,1.126004560510691,4,25
2796,2024-07-13 08:29:04.779198,1673.94,2131.1,0.4423771676302123,16489,West,32,Clothing,2023-08-14 08:29:04.812115,999.02,2,4,1.03909338145647,5,4
1053,2025-01-20 08:29:04.779203,3318.91,69.58,0.1875977517713744,18456,South,33,Electronics,2023-06-01 08:29:04.812120,492.24,3,3,0.9412599985021208,9,19
4118,2024-02-13 08:29:04.779208,3665.55,1373.7,0.7771435685225458,13766,East,57,Home & Kitchen,2023-04-06 08:29:04.812125,995.21,4,5,0.8205261939444544,2,28
1726,2024-06-18 08:29:04.779213,2293.65,1612.58,0.9264922163672986,6740,East,51,Home & Kitchen,2023-05-03 08:29:04.812130,743.97,5,4,0.8143479950103112,7,10
3736,2024-08-07 08:29:04.779218,3437.43,1376.52,0.815621030775491,10085,South,24,Electronics,2023-04-19 08:29:04.812135,674.47,8,4,0.8453052418501306,3,21
2544,2024-04-29 08:29:04.779223,1831.57,1761.99,0.7451992340275277,16276,East,22,Clothing,2023-05-28 08:29:04.812140,657.7,9,6,1.1935325724723354,2,36
4170,2024-12-22 08:29:04.779228,3355.64,2541.69,0.3346996945191685,17140,West,25,Home & Kitchen,2024-01-30 08:29:04.812145,915.21,2,4,1.114390973161575,9,16
2043,2024-12-01 08:29:04.779233,250.95,510.88,0.0644903638950427,627,South,18,Automotive,2024-01-12 08:29:04.812154,950.54,3,5,0.9619489007799851,3,33
2913,2024-11-25 08:29:04.779238,1984.23,1112.34,0.2012993485600898,10074,West,19,Electronics,2023-04-13 08:29:04.812160,219.57,4,4,0.9864804677105445,8,45
2776,2024-03-15 08:29:04.779243,3964.71,2045.36,0.44681025424740106,12420,South,29,Electronics,2023-05-20 08:29:04.812165,518.75,7,5,1.094952537554827,1,46
2596,2024-09-28 08:29:04.779248,4024.88,1282.83,0.956199870014404,14892,East,39,Automotive,2023-05-28 08:29:04.812170,944.38,6,3,1.005760256566618,5,13
2914,2024-08-19 08:29:04.779253,3594.94,3964.61,0.7228541796753541,15417,South,55,Clothing,2023-09-01 08:29:04.812175,413.01,6,4,0.9441664970709989,5,29
4561,2024-08-24 08:29:04.779258,1060.98,1742.78,0.8282830451682474,2705,West,20,Clothing,2023-09-17 08:29:04.812180,271.04,7,5,0.9398242637988774,6,4
3466,2024-12-04 08:29:04.779263,1273.67,3483.1,0.277293896906476,9013,South,52,Home & Kitchen,2023-06-24 08:29:04.812185,147.52,1,3,0.883856665543032,7,42
3737,2024-11-13 08:29:04.779269,4980.64,3589.14,0.6838230274535032,11048,East,46,Automotive,2023-07-05 08:29:04.812190,617.36,8,5,1.1542446392049341,3,27
1849,2024-07-20 08:29:04.779274,561.72,3348.95,0.8624381433779964,4879,North,55,Home & Kitchen,2023-07-27 08:29:04.812195,715.26,9,4,0.965661531597792,5,8
3109,2024-04-20 08:29:04.779279,944.28,216.19,0.4794115148965845,8567,East,44,Clothing,2023-06-14 08:29:04.812200,235.77,2,5,1.1009451747400685,8,41
4216,2025-01-15 08:29:04.779284,693.63,3792.55,0.42989186023075865,11805,East,41,Home & Kitchen,2023-09-18 08:29:04.812205,689.96,1,4,1.0295048385809267,6,46
3263,2025-01-18 08:29:04.779289,1671.89,541.11,0.7194045134317787,12648,North,34,Automotive,2024-01-16 08:29:04.812210,904.64,4,5,1.101637460861829,2,8
1002,2024-10-21 08:29:04.779294,1090.37,166.58,0.5599116862447463,13401,South,37,Automotive,2023-10-10 08:29:04.812216,281.4,2,3,0.9283639783640921,7,25
1159,2024-08-27 08:29:04.779299,2513.56,1675.05,0.9931710831940439,11388,East,64,Automotive,2023-05-13 08:29:04.812220,165.9,6,4,1.1008035014121305,3,26
4810,2024-02-25 08:29:04.779304,2406.3,802.7,0.42510280072856166,10208,North,27,Clothing,2023-04-28 08:29:04.812226,843.65,3,3,1.1159873172889392,9,1
1780,2024-09-27 08:29:04.779309,4512.45,761.26,0.1759432773249866,11985,West,26,Electronics,2023-11-20 08:29:04.812231,920.62,9,4,0.8417120331436075,4,43
4191,2024-02-06 08:29:04.779314,221.96,1172.64,0.47193505278631287,14617,North,58,Electronics,2023-06-22 08:29:04.812236,254.12,8,5,0.8365855120439811,4,48
1892,2024-04-25 08:29:04.779319,1633.4,1016.17,0.23520499309773135,14720,East,56,Electronics,2023-12-29 08:29:04.812241,735.31,7,3,1.194198287528856,4,33
3030,2024-10-12 08:29:04.779325,3003.46,2748.64,0.561253820794501,16721,West,29,Home & Kitchen,2023-06-01 08:29:04.812246,611.37,7,4,0.847181601299078,8,19
4160,2024-03-02 08:29:04.779330,3043.77,771.51,0.12579699243794584,7581,East,24,Automotive,2023-06-08 08:29:04.812251,277.24,7,3,1.0739363481486177,1,20
3376,2024-02-08 08:29:04.779335,2426.62,2186.18,0.949976273549186,2871,North,41,Clothing,2024-01-14 08:29:04.812257,832.47,5,6,1.0991252926995134,3,18
1579,2024-09-06 08:29:04.779340,4087.54,3946.11,0.859822881540161,5516,West,42,Electronics,2023-02-01 08:29:04.812262,496.92,8,3,0.8254043264352858,8,26
2933,2024-06-28 08:29:04.779345,360.47,1746.56,0.1555653971088704,6802,East,38,Electronics,2023-12-19 08:29:04.812267,715.32,4,4,1.098604373195594,7,39
2380,2024-08-21 08:29:04.779350,4086.66,2578.24,0.17239292274700968,6882,North,28,Home & Kitchen,2023-09-11 08:29:04.812272,336.35,5,5,0.967805978341958,6,9
4681,2024-09-24 08:29:04.779355,2499.03,3878.41,0.5124386744880165,13107,West,55,Home & Kitchen,2024-01-17 08:29:04.812277,824.99,3,6,0.9098696013780119,7,27
2290,2024-03-22 08:29:04.779360,712.12,576.43,0.7728813870417252,11952,East,65,Electronics,2023-10-31 08:29:04.812282,301.07,3,6,1.0661322575458168,1,6
2640,2024-03-04 08:29:04.779365,4434.22,1691.87,0.21907933566752946,16365,North,27,Automotive,2023-04-28 08:29:04.812287,396.55,2,6,1.1332497956075556,8,20
1951,2024-09-02 08:29:04.779370,3263.68,3405.26,0.060971719559531845,19325,East,33,Automotive,2023-07-01 08:29:04.812292,421.9,5,3,1.0291178009554425,4,38
4394,2024-12-25 08:29:04.779375,859.55,3731.25,0.5455342765826151,1517,East,20,Home & Kitchen,2023-05-28 08:29:04.812298,246.11,2,4,1.1482510398414327,1,1
3682,2024-08-10 08:29:04.779381,216.57,2416.91,0.69159711410201,3547,East,24,Home & Kitchen,2023-11-22 08:29:04.812302,880.65,4,3,0.8089423837380594,4,38
1987,2025-01-08 08:29:04.779386,748.49,599.38,0.244365491292717,13992,South,19,Automotive,2023-10-15 08:29:04.812307,157.81,1,6,1.0954419154294999,2,16
4612,2024-07-08 08:29:04.779391,3063.55,3608.84,0.7397677877506381,10760,East,58,Home & Kitchen,2023-04-19 08:29:04.812313,584.97,2,6,0.8677609900325742,5,4
4720,2024-09-25 08:29:04.779396,937.52,722.55,0.9506437849446087,14394,West,33,Home & Kitchen,2023-08-25 08:29:04.812318,823.44,1,6,0.9144295821739927,1,3
2218,2024-02-29 08:29:04.779401,1167.53,1430.93,0.13707444268547286,12357,North,23,Automotive,2023-04-18 08:29:04.812323,601.86,2,3,1.0289009555553499,1,22
1920,2024-02-09 08:29:04.779406,174.44,1520.77,0.5110290653086953,4750,North,57,Automotive,2023-08-14 08:29:04.812328,360.55,4,6,0.9097780427857481,5,9
3785,2024-06-27 08:29:04.779411,3628.51,1805.75,0.0568419506815826,7891,South,42,Clothing,2024-01-19 08:29:04.812333,792.29,1,5,0.867261541713269,2,8
2355,2024-10-26 08:29:04.779416,4061.3,3166.96,0.20666100723071557,2946,South,32,Home & Kitchen,2023-06-26 08:29:04.812338,524.22,6,4,1.1541992875365792,9,7
1169,2024-08-19 08:29:04.779421,3994.4,3214.51,0.08981935346107328,18283,South,25,Home & Kitchen,2023-07-31 08:29:04.812343,204.86,1,6,1.1626893801224998,7,12
1520,2024-09-04 08:29:04.779426,681.46,2887.03,0.4040066230802025,11211,East,29,Clothing,2023-03-15 08:29:04.812348,351.02,3,4,0.8145485671011371,4,1
2486,2025-01-12 08:29:04.779431,4521.34,117.85,0.8208317903747576,12619,East,26,Home & Kitchen,2023-07-07 08:29:04.812354,612.34,2,3,1.0000484576739923,7,12
1039,2024-04-11 08:29:04.779436,3377.78,2272.44,0.5771304505217814,4187,West,65,Home & Kitchen,2023-04-19 08:29:04.812358,675.84,2,6,0.8814715324617728,8,16
2560,2024-07-19 08:29:04.779441,4492.77,2997.55,0.22258483716543076,16867,North,52,Electronics,2023-03-09 08:29:04.812364,570.73,4,5,1.1453635175787173,8,14
4332,2024-09-01 08:29:04.779446,2263.44,1795.16,0.040110647095723095,8364,North,19,Electronics,2023-02-05 08:29:04.812369,308.41,9,6,0.9850085028272583,8,30
2418,2024-09-29 08:29:04.779451,2212.93,3781.4,0.5533981952867529,6627,East,27,Electronics,2023-10-18 08:29:04.812374,614.07,3,5,0.9913830971172523,5,43
1954,2024-07-27 08:29:04.779456,3933.46,3300.53,0.132796714990571,17436,North,50,Clothing,2023-07-04 08:29:04.812379,365.83,6,5,1.0509890652679907,7,19
4297,2024-09-03 08:29:04.779461,511.82,2563.48,0.34273402736375724,14334,East,28,Home & Kitchen,2023-03-13 08:29:04.812384,263.68,3,4,0.8222496307540238,7,19
1983,2024-10-18 08:29:04.779466,2628.33,277.83,0.510192258913606,9421,South,24,Clothing,2023-06-14 08:29:04.812389,948.25,5,4,0.8509192297274784,2,13
4195,2024-06-01 08:29:04.779471,4190.1,2619.81,0.9037325356861925,19444,East,25,Clothing,2023-07-03 08:29:04.812394,349.13,9,3,0.9993540647546848,3,44
1974,2024-06-13 08:29:04.779476,4159.45,3648.97,0.08182332708871698,5608,West,61,Home & Kitchen,2023-03-13 08:29:04.812399,368.84,3,5,1.1866827663651676,2,10
1037,2024-07-08 08:29:04.779481,4782.86,1536.4,0.6686075922668305,4766,East,61,Automotive,2023-07-20 08:29:04.812404,901.94,8,5,1.1374422278556837,3,47
3375,2024-07-16 08:29:04.779486,3506.45,3357.39,0.014081285504878527,5445,East,29,Automotive,2023-05-28 08:29:04.812409,185.56,6,4,1.1557444620586521,9,29
2274,2024-02-28 08:29:04.779492,1078.46,1273.25,0.6299085523602959,9485,North,50,Home & Kitchen,2023-03-21 08:29:04.812414,605.37,8,3,0.8548620106635105,7,28
4972,2024-11-04 08:29:04.779497,150.39,2293.31,0.5515324893305936,8866,East,22,Automotive,2023-05-13 08:29:04.812419,794.53,2,4,1.183449565780165,4,13
2199,2024-09-10 08:29:04.779502,2423.11,2604.24,0.8118666200900677,3051,West,23,Electronics,2023-06-29 08:29:04.812424,309.98,9,4,1.0919970126801388,8,45
2625,2024-03-19 08:29:04.779507,2592.83,2721.64,0.5316624728644793,4348,East,39,Home & Kitchen,2023-05-14 08:29:04.812430,851.88,1,3,0.9302740159822143,7,15
1913,2024-07-15 08:29:04.779512,1239.3,3533.72,0.35261659972613746,3956,East,56,Clothing,2023-08-15 08:29:04.812435,781.17,3,5,1.1457868645349036,6,17
1453,2024-12-15 08:29:04.779517,667.25,961.45,0.2427508713282266,19642,South,38,Electronics,2023-08-29 08:29:04.812439,511.79,4,5,1.098923940752358,4,23
1036,2024-04-17 08:29:04.779522,2951.73,1071.61,0.08524974178207301,12531,East,61,Clothing,2023-11-23 08:29:04.812445,162.78,6,3,1.0946039061364201,5,43
4387,2025-01-15 08:29:04.779527,3833.07,2825.04,0.5346126742964312,8619,East,34,Automotive,2023-06-12 08:29:04.812450,971.6,4,5,1.093848193184226,8,10
2711,2024-12-17 08:29:04.779532,4966.11,733.46,0.8883219266485685,10662,East,33,Home & Kitchen,2023-12-09 08:29:04.812455,643.02,2,3,1.1203414532903722,3,36
4020,2024-08-14 08:29:04.779537,3803.6,1873.15,0.5147444939556894,2160,West,24,Electronics,2023-08-15 08:29:04.812460,541.24,3,3,1.1794116641861654,3,49
1795,2024-03-26 08:29:04.779542,3978.48,109.54,0.7391028574658923,13708,North,54,Home & Kitchen,2023-12-27 08:29:04.812465,891.18,3,4,0.8547486882304586,5,14
1972,2024-12-17 08:29:04.779547,3101.48,589.69,0.2984349382175756,11216,South,37,Electronics,2023-03-16 08:29:04.812470,450.29,6,5,1.199808970745204,9,32
1592,2024-10-24 08:29:04.779552,4930.32,2725.02,0.44813085987476775,13509,South,20,Electronics,2023-05-18 08:29:04.812475,585.46,5,5,1.1489358469456177,5,34
2137,2024-05-14 08:29:04.779557,3217.78,2997.42,0.3246032034459314,12227,East,43,Electronics,2023-05-26 08:29:04.812480,865.49,5,3,0.9766508818770152,1,31
4111,2024-10-13 08:29:04.779562,4308.25,487.82,0.10926611135489739,14421,East,38,Home & Kitchen,2024-01-19 08:29:04.812485,423.32,4,4,0.8629751491555011,5,39
2324,2024-04-22 08:29:04.779567,4731.63,934.01,0.41698860328350495,13521,North,65,Electronics,2023-08-26 08:29:04.812490,783.77,4,4,0.9815153546586322,9,32
3271,2024-02-22 08:29:04.779572,4652.8,422.65,0.7642872318372164,19807,East,27,Electronics,2024-01-03 08:29:04.812496,293.33,9,5,1.1114446985667836,7,16
1317,2024-10-18 08:29:04.779578,1938.01,1750.65,0.3949749995445172,11733,West,23,Home & Kitchen,2023-12-06 08:29:04.812500,717.25,7,6,1.0409813869420443,9,26
3396,2024-05-19 08:29:04.779583,439.38,530.68,0.6501792222182673,19592,North,61,Clothing,2023-08-24 08:29:04.812505,534.91,8,3,0.9118203664100891,5,17
3162,2024-07-08 08:29:04.779589,900.77,1766.07,0.7586154840508602,13100,East,31,Automotive,2023-05-11 08:29:04.812511,206.66,4,5,0.9627178854641459,3,22
3745,2024-03-01 08:29:04.779594,343.16,2936.43,0.32273622721632267,11001,North,23,Home & Kitchen,2023-06-16 08:29:04.812516,179.21,3,5,1.1817195399506826,2,36
2346,2024-12-18 08:29:04.779599,571.71,2743.05,0.7975145596054768,8922,South,24,Home & Kitchen,2023-03-19 08:29:04.812521,484.8,1,6,1.1215283422526339,9,35
2591,2024-02-12 08:29:04.779604,964.02,1143.43,0.33892571696970963,19634,East,24,Electronics,2023-03-09 08:29:04.812526,725.3,9,6,0.8496277502987529,5,23
4111,2024-05-30 08:29:04.779609,1738.42,2704.84,0.25610706046045606,16239,North,54,Home & Kitchen,2023-07-23 08:29:04.812531,623.13,9,4,1.0181567846993917,1,25
2889,2024-04-18 08:29:04.779614,2740.52,3713.02,0.22244616775986503,11385,North,34,Home & Kitchen,2023-10-16 08:29:04.812536,861.99,2,4,1.1723939506035022,2,5
