customer_id,transaction_date,amount,transaction_type
911fa2f7,2022-06-25,5304.01,Deposit
773258a5,2021-04-19,3014.89,Withdrawal
a5091e19,2020-01-22,6579.02,Withdrawal
22c76475,2024-02-19,2852.19,Withdrawal
d1e14c68,2021-09-18,917.69,Withdrawal
51d42053,2020-10-10,4836.6,Transfer
be57cacf,2025-01-17,8556.0,Transfer
e694f6d5,2024-11-05,1611.41,Transfer
efe1a919,2023-12-04,3964.43,Transfer
e2999a58,2023-02-24,8977.87,Deposit
1aa93ee5,2024-11-20,1560.43,Withdrawal
853c7c63,2022-08-04,9253.79,Withdrawal
ceb05f5c,2023-09-09,6234.39,Withdrawal
aae96201,2022-04-03,4932.54,Transfer
4c0841d9,2024-08-22,2223.39,Transfer
68c55ddc,2022-07-04,2842.0,Transfer
f5e8cd97,2020-12-04,6629.94,Transfer
3f071864,2024-06-11,5049.93,Transfer
05678920,2023-11-16,3930.1,Deposit
217142b1,2024-01-07,5322.72,Transfer
6dd561a3,2023-07-26,3487.07,Transfer
c1ba85d2,2022-12-27,7722.5,Withdrawal
5f5e07c3,2022-04-29,5508.88,Withdrawal
8cf41dba,2023-03-18,8239.32,Withdrawal
f6b43f50,2023-04-04,304.7,Withdrawal
0552cdcf,2020-06-30,8230.76,Withdrawal
1a811216,2022-07-02,3453.17,Transfer
ce0e8693,2022-05-11,7535.19,Withdrawal
fb4a34fd,2024-08-12,5751.35,Transfer
be7a97c6,2023-09-11,9353.51,Deposit
b89cd322,2024-12-09,6721.56,Withdrawal
1c518439,2022-03-22,4828.55,Transfer
e1e556bc,2021-07-31,6565.39,Deposit
b47dc74b,2024-06-29,2932.74,Withdrawal
22a2ac55,2024-02-15,8135.91,Withdrawal
b5c1ba4e,2022-12-08,498.73,Transfer
9309f440,2023-01-07,1488.53,Deposit
79cd07d5,2023-05-27,9441.05,Withdrawal
98b6929d,2024-11-09,1153.86,Withdrawal
2f1f4cae,2024-09-10,9376.34,Transfer
0b570990,2024-05-31,3946.8,Withdrawal
72edb386,2020-07-27,753.96,Deposit
3e7cbc50,2020-11-09,2033.24,Deposit
60033e96,2021-07-25,497.57,Transfer
7c2896b5,2020-12-18,4723.44,Transfer
ca4bdc85,2021-04-25,5292.51,Withdrawal
20d8f147,2024-10-13,771.67,Transfer
9c965419,2020-03-17,3896.46,Deposit
4f0456f7,2021-07-05,2924.68,Transfer
97f0046a,2021-08-17,4856.68,Transfer
364a1637,2023-05-09,6061.84,Transfer
97a5bee8,2022-08-02,2286.12,Withdrawal
eefe414b,2023-03-22,8282.12,Transfer
8075f4be,2024-05-28,5417.65,Deposit
a63a5e45,2024-07-03,8072.18,Transfer
0c3295ba,2024-09-05,9689.87,Deposit
653d86c6,2021-11-17,101.35,Deposit
a1b25a4d,2022-06-22,2235.89,Transfer
64c4b6b1,2021-07-30,6538.82,Withdrawal
1a08e15b,2021-07-18,5832.65,Deposit
c7708153,2021-09-06,5335.74,Transfer
8021119c,2023-01-07,8808.5,Transfer
1571baf6,2024-08-24,5798.08,Deposit
1affd254,2021-08-06,8353.2,Deposit
ef2071b7,2023-11-02,848.25,Withdrawal
35b2f313,2022-04-29,6888.26,Deposit
9c25cc41,2024-04-28,5967.45,Transfer
deeab7a7,2021-05-13,2196.05,Deposit
a5e652c7,2022-05-31,3612.03,Transfer
b50385e0,2020-10-13,8744.72,Deposit
2d0fcc63,2022-06-08,5441.24,Transfer
2ce9ecbd,2024-08-26,5202.79,Withdrawal
990250cd,2024-10-01,791.55,Transfer
4feb5710,2020-05-02,3554.79,Withdrawal
fb8c4dc5,2023-03-05,1156.99,Deposit
c658b0c0,2021-01-01,1213.69,Deposit
475f7ffa,2024-01-09,4032.22,Deposit
30810f23,2023-09-28,626.98,Transfer
3588d168,2022-05-16,5261.87,Withdrawal
f6bbe5e7,2020-01-23,8005.39,Deposit
4f31742c,2022-01-28,6036.55,Transfer
d4385963,2021-05-09,2378.88,Transfer
02c9b992,2023-10-02,713.86,Transfer
379940d5,2022-07-05,4395.72,Deposit
d4263a13,2023-12-21,4545.33,Transfer
1d17fe1d,2023-04-15,3484.9,Withdrawal
2f8eb457,2020-07-18,5371.3,Transfer
fff19677,2022-12-27,379.67,Deposit
166e4b02,2023-04-13,3189.7,Transfer
349c6c55,2022-08-11,8401.69,Deposit
f7e95f9b,2024-07-12,7006.18,Deposit
ddd138b8,2023-08-20,9284.76,Deposit
7323c486,2020-12-12,4768.89,Transfer
962761d9,2024-10-22,5555.79,Withdrawal
bf27016c,2022-07-02,5468.73,Transfer
988ed2f0,2022-09-10,1769.61,Withdrawal
a22759a0,2021-02-05,3925.36,Transfer
d762e392,2022-01-03,2221.8,Deposit
adc554d3,2024-02-11,7742.42,Withdrawal
24d0e536,2020-09-27,9758.66,Withdrawal
487aab03,2020-03-15,3038.17,Transfer
e7b8ad63,2020-07-23,7982.31,Withdrawal
9e754d76,2023-10-27,2793.63,Transfer
824633f6,2022-07-26,9322.86,Withdrawal
950a06c1,2022-09-16,1072.68,Deposit
3f0e4063,2023-01-15,6576.07,Transfer
cfc6f9f0,2024-09-24,6756.7,Withdrawal
7d36d845,2020-12-02,2753.05,Deposit
c4419afe,2020-04-26,7867.16,Withdrawal
73665635,2025-01-14,3093.96,Deposit
5dccd6e3,2024-05-14,7905.11,Transfer
b75cd9f7,2023-11-03,7299.4,Transfer
ee8d5ab1,2025-01-28,1943.44,Withdrawal
4322cd12,2020-08-12,6034.44,Withdrawal
62f5d05e,2024-08-17,5575.06,Transfer
58b3e915,2023-11-16,8313.61,Withdrawal
7c79ac42,2020-07-21,1626.02,Withdrawal
dbbe7020,2024-05-25,7392.53,Transfer
7a47420a,2023-03-03,9230.04,Transfer
e7449631,2020-04-13,1659.37,Transfer
bfa1c50c,2020-10-02,45.07,Transfer
f2cf0655,2021-03-14,8700.53,Deposit
cd997eb2,2023-05-02,9057.48,Transfer
ffae3675,2024-06-22,5315.62,Transfer
02c5b91e,2024-05-29,887.47,Withdrawal
1506304e,2021-02-18,2331.01,Transfer
4e6d60e1,2022-05-13,7880.05,Withdrawal
544dd96e,2020-05-08,5442.87,Transfer
60c1a7e6,2021-08-17,7413.88,Transfer
857ec545,2023-12-15,9896.65,Deposit
7eb03fac,2023-05-13,2984.11,Withdrawal
4966f526,2024-01-18,9836.57,Deposit
444cb1dd,2024-01-12,8830.99,Deposit
f99fb477,2021-05-08,3766.68,Withdrawal
a41bbf4d,2023-08-01,1051.99,Withdrawal
3b382259,2025-01-27,8960.02,Withdrawal
6fa57428,2021-04-20,9567.11,Transfer
569a939b,2020-06-02,8664.67,Transfer
09aa41af,2022-11-27,224.75,Withdrawal
045320ff,2022-07-04,4521.45,Deposit
fb92bb4d,2023-02-26,4530.19,Transfer
ddd16b6d,2020-02-17,407.39,Transfer
d5d9d944,2023-02-21,9679.27,Deposit
8a46020a,2021-11-15,6456.03,Deposit
97ce4c90,2021-10-08,8340.38,Deposit
63b18ff4,2021-09-19,9137.93,Withdrawal
31067321,2024-09-19,3132.09,Withdrawal
475f3ac3,2025-02-01,8754.16,Deposit
922df33e,2021-10-18,7240.75,Withdrawal
3ff53aa2,2022-07-15,3246.4,Deposit
cfe6d71f,2024-06-13,9093.1,Transfer
47b56d0d,2023-06-29,4848.45,Transfer
18fd2274,2023-05-15,6265.63,Withdrawal
1bd3166a,2023-03-22,8488.03,Withdrawal
6090ff2c,2023-03-25,1758.8,Deposit
1f30df7e,2021-07-03,7888.2,Withdrawal
09a72cef,2024-09-17,9968.95,Deposit
28ce357c,2022-09-17,1868.31,Transfer
d12e062d,2023-12-05,2555.91,Withdrawal
40c5ccaa,2023-04-12,7934.05,Deposit
1da42df1,2020-09-30,8584.52,Withdrawal
cd910727,2020-02-17,4306.47,Transfer
65d68963,2023-08-15,1358.78,Deposit
aa138b0b,2023-10-23,3027.38,Deposit
d87396ae,2021-03-12,4933.52,Deposit
74c1a3a5,2021-02-14,6660.59,Withdrawal
ec6ac439,2024-08-14,2881.69,Deposit
3f13f553,2024-12-11,2020.29,Deposit
3132ce92,2021-02-10,9901.12,Transfer
b3871326,2024-06-19,9269.48,Deposit
a2cf9aaa,2022-05-09,999.57,Transfer
aa25e594,2023-04-07,6411.38,Transfer
9a839562,2024-10-14,9679.89,Transfer
65e6f0c9,2024-10-21,6259.61,Withdrawal
add4f8bd,2020-12-09,9829.48,Transfer
68d479a4,2021-01-22,7743.96,Transfer
7dd61fc0,2020-08-12,4816.07,Transfer
cd3e5b25,2020-06-17,8672.15,Deposit
6915e6ca,2023-06-26,6209.01,Deposit
cb9616a1,2024-11-21,9315.91,Transfer
c0702fba,2024-04-16,9861.69,Withdrawal
e5abeba4,2020-07-20,4461.76,Transfer
1f86d38f,2020-03-11,2011.52,Deposit
b179b001,2023-01-09,8529.49,Deposit
74ee880a,2023-02-21,5711.8,Withdrawal
088039fe,2022-08-01,364.57,Withdrawal
9c8f7659,2023-12-01,568.14,Deposit
8277d856,2022-07-17,7625.83,Withdrawal
288aa40f,2024-02-02,165.42,Withdrawal
916cd56c,2024-07-07,8461.35,Withdrawal
b687979b,2025-02-02,8582.65,Transfer
a03e46a7,2022-09-28,729.44,Deposit
10986e87,2020-10-19,9087.89,Transfer
3b5e4c8b,2021-08-05,4653.13,Withdrawal
0393937e,2024-05-06,5232.09,Withdrawal
c71c6b34,2023-09-09,1487.61,Deposit
63bd53fa,2023-01-21,2905.07,Withdrawal
eaa66af0,2022-10-04,1193.26,Withdrawal
37539559,2022-02-05,9638.44,Withdrawal
a4fef68b,2023-08-06,9780.58,Withdrawal
800b28f4,2024-12-14,1850.14,Deposit
fe7d7bd8,2024-03-10,5256.7,Withdrawal
d8cd329f,2020-06-25,1234.11,Transfer
72910097,2022-12-24,213.28,Withdrawal
7f3d162d,2024-11-10,2226.01,Transfer
551ea64e,2024-01-07,5440.79,Deposit
83671413,2023-02-10,3250.16,Withdrawal
aa54cec5,2023-08-27,7421.47,Transfer
1103e7ce,2020-06-28,8394.78,Withdrawal
75917eea,2023-07-26,271.83,Withdrawal
d4ee4eef,2020-08-31,5103.28,Withdrawal
5ee5a9ca,2020-01-04,9364.75,Deposit
8dd2bf7d,2022-01-26,6463.77,Deposit
2fefd958,2022-05-05,9919.18,Deposit
057e41b3,2023-07-26,3577.95,Deposit
aeb72fdf,2021-04-24,2839.81,Deposit
f3d5b384,2024-05-29,5321.94,Transfer
cbd7258e,2021-12-05,4935.06,Withdrawal
12501c3e,2023-10-23,1222.8,Withdrawal
2d7cc00b,2020-03-03,4000.31,Withdrawal
37c6de9f,2023-10-03,4216.66,Deposit
bf6078d4,2021-11-08,1013.6,Withdrawal
e1817ea9,2023-07-11,6882.73,Transfer
869be3c9,2022-07-20,5597.41,Transfer
8418b6ba,2024-03-09,5105.93,Deposit
32a53a20,2024-07-04,4983.0,Withdrawal
f8bfdfb2,2021-03-27,4167.43,Transfer
2649f33b,2021-03-30,2197.29,Transfer
9efaa045,2024-12-23,9193.12,Transfer
c64af9c1,2021-06-05,5182.17,Transfer
972f4a3d,2021-12-15,9948.95,Deposit
5aeefa4c,2022-12-12,2434.02,Transfer
49a8f5cf,2024-07-24,4603.62,Withdrawal
0d1a9b18,2023-03-08,8759.99,Deposit
e09759f4,2020-08-30,306.11,Transfer
0c566103,2023-11-18,2885.97,Transfer
7d60d909,2022-05-16,2686.61,Transfer
c9e3611e,2021-01-22,2407.86,Deposit
4e6ff2f0,2022-11-25,8965.9,Transfer
ccf9b580,2021-11-02,8737.43,Withdrawal
a36946fa,2022-04-04,4940.24,Withdrawal
b6406c5d,2021-07-15,9389.39,Transfer
85181cf3,2021-09-15,389.26,Withdrawal
58830c31,2020-10-20,1666.04,Transfer
da1a9f94,2024-03-04,5315.89,Deposit
312298b4,2023-10-30,4210.29,Deposit
aff0276f,2023-02-19,2471.29,Deposit
51321236,2024-04-11,2489.87,Transfer
5dc38d1e,2024-10-05,4387.87,Withdrawal
957e2b1f,2020-04-29,4885.8,Transfer
ee7efac0,2024-05-03,3961.44,Deposit
2dd6bb6c,2021-09-01,7884.41,Transfer
041a806e,2022-08-24,8938.43,Withdrawal
197d85d6,2024-08-12,122.91,Deposit
0ef7339c,2024-04-12,8448.69,Deposit
2ef47a61,2020-10-25,6264.89,Withdrawal
efd79157,2024-03-21,2147.06,Transfer
536c63cd,2022-09-05,8699.62,Transfer
d4e9f7e7,2025-02-04,4642.2,Deposit
eff0fdcd,2024-12-06,2603.5,Deposit
279413cc,2024-01-14,6197.16,Withdrawal
3ad00383,2024-10-20,1278.01,Withdrawal
1557248c,2021-10-26,8460.53,Withdrawal
a4026315,2022-07-14,3077.84,Deposit
9b205fdc,2020-06-10,3972.46,Transfer
c78a1bf4,2021-03-15,1105.13,Withdrawal
0f457679,2021-12-14,8174.76,Deposit
52a4acf4,2023-11-23,1278.61,Deposit
d75facea,2021-04-28,9438.17,Transfer
e021a1d4,2024-10-20,5133.64,Withdrawal
6f8d3ea8,2021-05-30,1312.22,Transfer
5b6bce05,2023-01-10,1529.46,Deposit
1d4860ff,2021-09-12,6623.9,Transfer
11fd232b,2021-07-13,4627.78,Transfer
74d0fceb,2020-07-08,3565.86,Deposit
7f57af70,2021-01-19,5311.82,Transfer
abefb77a,2021-06-12,7284.45,Transfer
e5d76f08,2024-11-06,2330.27,Withdrawal
53162b36,2022-07-19,4921.6,Deposit
fb23c1a4,2022-01-03,8434.43,Deposit
70d409b5,2022-08-10,4357.25,Deposit
6903e07d,2022-12-17,3073.61,Withdrawal
5181505d,2021-08-13,5286.99,Transfer
10379de3,2020-02-24,5992.95,Deposit
5f106b59,2024-10-05,3802.58,Transfer
0d698237,2020-11-07,962.32,Deposit
0ff7cae2,2024-06-26,7094.31,Transfer
b09f5de0,2023-11-14,5338.65,Deposit
e41aff1a,2024-10-22,1175.24,Transfer
b9487c7e,2024-07-26,6616.17,Withdrawal
e0773898,2023-09-10,2458.77,Transfer
e728a7ef,2024-09-23,2643.66,Transfer
9ee2a340,2024-09-23,3110.08,Transfer
df4e14aa,2021-03-29,1769.97,Withdrawal
90a21a9c,2024-07-25,835.51,Deposit
df239ed3,2024-04-11,7658.61,Withdrawal
b9351d57,2021-09-07,1096.56,Deposit
2e687edd,2022-12-08,4547.52,Withdrawal
3e56f26d,2023-02-11,5668.22,Withdrawal
7746fa1b,2021-11-18,7645.62,Transfer
2f6e995b,2024-03-28,1368.71,Transfer
8e0c5c49,2020-06-27,7590.81,Deposit
b70e48c2,2021-10-29,1252.83,Deposit
8827444d,2021-06-11,3400.89,Deposit
8e935068,2023-11-30,555.61,Transfer
1dc5a594,2020-11-28,6817.23,Withdrawal
d723feeb,2023-01-02,2013.85,Withdrawal
515c3314,2021-10-25,3202.74,Transfer
f1694c49,2024-02-21,8630.2,Transfer
ec9f231d,2022-07-02,4319.97,Withdrawal
afa433f4,2023-11-19,1105.96,Transfer
160288d0,2021-06-11,9438.8,Withdrawal
68e9ea1b,2024-10-19,6548.99,Withdrawal
680348f0,2023-12-26,9607.56,Transfer
1c0f0a7c,2023-08-30,5796.24,Transfer
01e29fd1,2022-03-30,12.13,Withdrawal
f8cc2524,2024-01-16,66.39,Transfer
dc7de547,2021-10-22,9546.83,Withdrawal
49d10364,2020-04-02,5335.82,Withdrawal
75516151,2024-04-28,8479.52,Deposit
2fa861a7,2020-05-04,9429.61,Deposit
fc3e7909,2020-12-29,9083.11,Transfer
08a9db7a,2023-05-23,2385.91,Withdrawal
db43bb7d,2022-09-12,3020.3,Deposit
33a83010,2024-03-24,888.82,Withdrawal
175604b3,2021-10-02,9305.98,Deposit
ee6c646f,2024-10-13,9822.27,Deposit
bdea4c0f,2020-12-06,4748.21,Deposit
103e19f1,2021-12-03,8902.98,Withdrawal
61b52abf,2020-08-19,150.4,Withdrawal
f1ead465,2021-07-30,8699.88,Transfer
af8da39b,2020-10-11,1740.56,Withdrawal
4dfa2867,2024-10-17,7571.2,Withdrawal
578d2539,2024-12-09,2869.77,Transfer
7ea8a58e,2020-09-18,8749.89,Withdrawal
73249206,2023-09-14,7054.6,Deposit
126862d1,2023-07-06,1879.25,Deposit
1ecfb3fb,2021-06-20,8673.65,Deposit
c171a95c,2022-06-03,134.67,Transfer
de2743de,2021-04-11,9665.39,Withdrawal
a3d15cc1,2021-09-22,2896.06,Transfer
bd0f650f,2021-07-10,1098.89,Withdrawal
15fe7edd,2020-02-15,5381.72,Deposit
66896dc4,2020-05-06,2424.21,Withdrawal
01409652,2020-02-12,3205.32,Withdrawal
59410b60,2023-08-01,1423.98,Withdrawal
d34ef832,2025-01-17,9352.94,Transfer
d522b1d7,2024-05-11,7192.46,Deposit
65f5d8da,2020-07-16,6873.02,Deposit
9ad5036b,2024-08-05,2786.83,Deposit
0386ca3c,2022-07-24,6749.84,Transfer
cf363d25,2020-05-28,7257.24,Withdrawal
7ddcb042,2020-10-26,7008.47,Withdrawal
a0497532,2022-06-07,4737.07,Withdrawal
1e5529ed,2022-04-05,3382.57,Withdrawal
ff1cb745,2021-02-26,2492.19,Deposit
79e092b8,2023-05-14,472.6,Transfer
4259387b,2022-01-15,3725.25,Transfer
85266b5d,2023-06-21,8355.79,Withdrawal
ad2cd379,2024-07-12,4099.19,Transfer
f1d8ea29,2022-12-07,5495.13,Withdrawal
083b755d,2024-03-04,4281.55,Transfer
8c724279,2024-01-13,5208.06,Withdrawal
f6a7dc0d,2023-01-30,3384.54,Transfer
0e270a51,2023-06-05,4722.24,Transfer
f136b5e0,2022-04-11,7467.28,Deposit
33ba9eb9,2024-08-29,5265.28,Transfer
4a84d937,2020-01-16,5533.91,Transfer
b7b9dcbe,2020-01-10,1245.12,Deposit
0aa24528,2020-11-10,7764.85,Deposit
c983686d,2022-03-07,4977.41,Transfer
6f96880b,2024-05-16,3176.11,Withdrawal
491d5019,2023-04-21,558.36,Withdrawal
c3219627,2024-07-31,9333.65,Withdrawal
442b7baf,2021-08-11,2220.61,Transfer
1d748376,2022-01-29,5458.47,Withdrawal
d0c1d2d3,2022-07-09,2896.84,Deposit
93af6ba8,2022-12-10,2874.07,Withdrawal
1f097776,2021-12-07,8162.02,Withdrawal
0a59690b,2024-10-22,6333.23,Withdrawal
d30e60f9,2021-11-30,8636.24,Deposit
fd0ac007,2020-11-16,7703.36,Transfer
e2949b70,2023-05-15,5284.83,Deposit
9d5b61e2,2024-11-28,5359.68,Deposit
b4da931c,2020-05-08,5633.85,Deposit
4fee7b76,2023-10-01,9405.69,Withdrawal
98437efc,2024-02-21,6599.14,Withdrawal
a7608aeb,2020-11-24,1543.09,Withdrawal
4017d8c7,2024-09-21,8444.75,Withdrawal
45c6ead4,2024-06-19,2834.21,Transfer
d947f88e,2022-11-29,6053.89,Deposit
311cf2de,2021-12-15,2538.61,Deposit
4a47e784,2023-05-27,5445.89,Withdrawal
a4907eeb,2021-01-31,4514.27,Transfer
aba03639,2021-09-01,8486.32,Deposit
65aebf20,2021-03-28,9566.97,Transfer
88c17582,2024-10-09,6660.67,Deposit
b48becb5,2020-06-10,1556.96,Deposit
8c387e71,2023-10-25,3417.86,Transfer
64ac47a1,2021-01-17,6153.95,Transfer
dc1ec1c9,2020-06-15,9749.47,Withdrawal
1668aa1a,2020-08-16,1514.88,Deposit
a22fbbfb,2024-09-07,9866.05,Withdrawal
1cca8b88,2024-02-10,7786.12,Withdrawal
1ec6a9d7,2021-05-12,3732.42,Withdrawal
63243e00,2020-03-13,9848.26,Withdrawal
c1f256ac,2020-06-16,9307.6,Deposit
ec5340db,2024-05-29,6549.8,Deposit
a54905e6,2021-10-18,639.03,Withdrawal
89bbd872,2021-07-21,7458.41,Deposit
f7eb627a,2024-07-14,2093.78,Transfer
01273ebd,2022-08-16,2427.76,Deposit
ff9d2157,2020-05-15,6045.45,Withdrawal
e4d8d9ac,2020-02-16,8696.94,Deposit
378b253b,2020-08-29,4405.85,Transfer
73772d89,2021-08-20,9853.08,Transfer
35dbbcc3,2023-08-14,5258.92,Transfer
2b1a455b,2024-04-22,562.43,Withdrawal
fd705ef4,2022-03-04,7631.41,Transfer
45163dd1,2024-06-15,4332.0,Transfer
f3202ba5,2024-10-14,9662.88,Transfer
8f24d473,2021-09-20,5082.7,Transfer
586ccb72,2021-05-17,7382.14,Transfer
59b00f76,2024-03-23,4949.5,Transfer
64c77c08,2021-06-24,2866.36,Withdrawal
1ff198c3,2020-08-31,2264.82,Deposit
0fa1b4fb,2024-05-16,8999.34,Transfer
e9844a59,2024-08-03,796.13,Withdrawal
e21d7fef,2021-02-13,6088.77,Transfer
87daf190,2021-05-20,1827.77,Transfer
6800a4db,2023-09-30,4438.05,Withdrawal
f76e83c4,2022-09-04,521.76,Withdrawal
af95661a,2021-06-22,6281.88,Withdrawal
50c4003f,2021-10-16,1733.84,Withdrawal
526c25ec,2021-10-30,6171.47,Withdrawal
b9d6519f,2021-06-09,776.5,Deposit
4eb8fc97,2020-08-09,8993.11,Withdrawal
c41f1aeb,2023-09-05,9162.28,Deposit
c52e6d8d,2020-01-24,8950.75,Transfer
12d04d6c,2020-08-26,8185.27,Withdrawal
befb6a16,2024-09-21,2835.38,Withdrawal
8e80290c,2023-11-05,7316.43,Withdrawal
c4d87498,2022-11-06,8103.94,Deposit
c80ee317,2023-05-22,8615.09,Withdrawal
fe3c6439,2020-11-23,5815.09,Deposit
65967389,2020-09-13,6751.84,Transfer
75081286,2022-04-11,5725.43,Deposit
5c5e8ac4,2025-01-13,6444.51,Withdrawal
27203d16,2022-09-16,6187.57,Withdrawal
16c69a5c,2023-04-19,3927.66,Deposit
947a5eef,2021-11-17,819.47,Withdrawal
307aaee2,2024-05-31,6377.25,Transfer
cc5d45ef,2024-07-18,6659.03,Transfer
afcb6479,2020-04-19,6789.73,Transfer
721b0dc0,2024-08-06,7270.65,Deposit
c7e3c2e4,2024-09-07,752.77,Deposit
0d61ad95,2021-12-28,5874.84,Deposit
8660847f,2022-03-08,4905.24,Withdrawal
8a70be98,2020-11-05,2070.13,Deposit
f779e50c,2024-01-03,6357.81,Transfer
48f40328,2020-04-08,7788.05,Deposit
84286303,2021-09-08,1841.28,Transfer
9e759995,2020-12-04,6363.09,Withdrawal
1dc55762,2022-04-30,1639.15,Withdrawal
313662a7,2021-12-06,4660.19,Withdrawal
8f7f10f0,2020-01-06,5782.42,Withdrawal
b3b577d8,2023-01-26,5487.01,Deposit
3dfd4555,2021-04-28,8700.17,Withdrawal
95d00199,2023-01-17,6094.19,Deposit
79333c39,2020-11-24,5572.49,Transfer
8b3601db,2024-09-09,4711.32,Withdrawal
54ad5bad,2021-07-13,6975.42,Deposit
b9053728,2024-03-02,6210.13,Deposit
7fd1252b,2024-09-27,8245.19,Withdrawal
dae66fce,2024-01-06,3245.09,Transfer
ab2353f7,2023-08-11,3989.8,Deposit
ba45c3e9,2020-08-21,3016.1,Transfer
31db0bc7,2022-09-01,5478.59,Deposit
ff5a8117,2020-02-18,3789.57,Deposit
ab8df0a1,2024-06-08,5714.24,Deposit
68fe4863,2024-04-26,5962.56,Deposit
c1817574,2021-03-19,2816.42,Deposit
2acc15ea,2024-03-16,5836.39,Deposit
6cf56275,2020-01-23,2985.07,Withdrawal
35cefa3e,2022-10-16,2565.45,Transfer
68b88510,2023-11-23,4288.19,Deposit
e93da393,2020-06-02,7849.4,Transfer
fee3ee55,2022-10-24,4999.76,Transfer
53b418f2,2020-12-03,8668.95,Withdrawal
6b123ecb,2020-01-18,3264.48,Withdrawal
59e1ab65,2021-10-11,8318.42,Deposit
e94ccef3,2020-03-12,9154.89,Withdrawal
f7038729,2023-05-27,3837.89,Deposit
2a3ba598,2023-05-13,6958.95,Transfer
5210868e,2020-04-07,8235.04,Transfer
4156766b,2022-11-24,7061.3,Transfer
70bd008c,2023-05-08,5364.64,Deposit
a2d60558,2022-04-20,1816.66,Deposit
759f56f8,2021-05-07,9326.92,Deposit
07043dce,2022-11-29,6082.18,Deposit
79312cf7,2024-09-07,2475.55,Withdrawal
2135a219,2024-08-04,2296.9,Withdrawal
fc69abbf,2024-09-02,9766.36,Deposit
0b85276d,2023-08-23,216.35,Transfer
18b36724,2021-11-30,2191.95,Withdrawal
0b079255,2023-02-03,2942.11,Withdrawal
17f9e7f3,2022-07-17,6036.93,Transfer
f3517d2a,2020-01-31,4922.8,Deposit
392471c8,2020-08-14,1182.77,Deposit
91b83a32,2024-02-02,4521.54,Withdrawal
61dc4411,2020-01-19,7666.12,Withdrawal
f55dfa3a,2025-01-14,6517.67,Transfer
fc80f708,2023-07-04,6439.58,Transfer
eee1bf22,2020-06-16,7278.17,Deposit
081bcfed,2020-03-23,9873.28,Deposit
6beda54a,2024-04-09,8044.52,Deposit
b74f49eb,2020-01-13,8192.84,Deposit
def12b62,2023-08-14,7912.92,Withdrawal
e3ce94cc,2022-07-16,7254.56,Deposit
0fc32eb5,2021-02-12,9482.21,Deposit
427b9837,2025-01-04,6583.96,Withdrawal
4ef06d25,2023-04-13,5578.16,Withdrawal
a11572d8,2021-05-21,282.42,Withdrawal
28c3e58e,2024-12-26,4249.44,Deposit
561a571b,2021-04-29,3212.44,Transfer
6e535489,2023-09-10,8680.59,Transfer
9e80d4c9,2022-09-26,876.59,Transfer
423e55b1,2022-03-14,8276.28,Deposit
6d72c3e7,2023-04-13,842.52,Withdrawal
09796f56,2021-05-04,3517.09,Withdrawal
7d977653,2020-01-27,6832.07,Withdrawal
cccfe00d,2020-02-08,8814.08,Deposit
2f7470ff,2024-03-06,9052.56,Transfer
5015ece4,2024-12-21,9258.47,Deposit
0295bee8,2022-04-23,1828.68,Deposit
92fd2240,2023-02-11,6016.72,Deposit
e0471bf0,2023-06-05,8419.65,Transfer
87973aa2,2025-01-07,2474.53,Deposit
bed164b3,2020-05-28,9893.89,Deposit
508f8267,2022-07-15,1670.76,Transfer
72906e83,2024-04-07,2704.97,Withdrawal
32a8818e,2020-09-30,9400.84,Deposit
41697219,2023-10-31,5126.76,Deposit
fa65d5b4,2023-03-09,525.36,Deposit
aae76a48,2023-11-26,602.52,Withdrawal
853896f3,2022-02-03,9475.2,Deposit
8cc6ea98,2020-05-06,7212.18,Deposit
330f9ac3,2023-05-11,8058.5,Deposit
00f96a2b,2024-12-20,9909.15,Transfer
f7442592,2023-01-26,2741.8,Deposit
184c1d45,2020-04-19,1069.3,Deposit
f20236db,2024-12-28,5619.63,Transfer
30d84b3b,2020-04-10,866.35,Transfer
dd67f205,2023-08-17,7334.78,Deposit
a5826784,2023-12-22,7157.15,Deposit
77b277e2,2020-04-28,7268.95,Transfer
27eb5ef4,2021-10-15,1348.1,Transfer
4276dc14,2024-02-20,6255.24,Deposit
060c3a60,2024-06-07,6297.0,Deposit
8dabdd61,2020-07-05,7169.75,Withdrawal
ba41649f,2023-05-04,9818.31,Withdrawal
9327e626,2023-10-06,5407.52,Deposit
76ca337e,2024-12-11,5347.39,Deposit
3b2f539a,2020-06-24,7583.19,Withdrawal
4a24f345,2022-11-30,8565.74,Deposit
dd55f5af,2022-06-08,3896.53,Deposit
7daa73c4,2024-06-04,9844.33,Withdrawal
ff9e8403,2020-12-02,5054.51,Withdrawal
53dd57db,2022-07-19,9083.94,Withdrawal
36010829,2023-05-10,6727.94,Transfer
efd7ad5d,2024-05-01,5754.64,Transfer
02af9aad,2024-07-31,2357.5,Deposit
9fe6b2d1,2022-09-20,2764.96,Deposit
b9151b4c,2021-06-12,3019.55,Withdrawal
fc5f6b9e,2020-06-07,8398.83,Withdrawal
96aef840,2023-05-18,6977.76,Withdrawal
112c3160,2023-10-05,5762.76,Transfer
7471ceaf,2024-06-17,7531.17,Transfer
4061d709,2022-08-20,3450.78,Transfer
4424e56d,2023-05-21,4681.31,Deposit
fab4d962,2024-06-28,8455.96,Deposit
01339922,2021-08-10,1809.14,Withdrawal
