customer_id,loan_id,loan_amount,loan_status,region
c1bb0325,e83737,493101.51,Approved,North
dea7dcc5,8cb766,497501.9,Pending,South
d3acd87c,fdd693,8765.33,Pending,West
69c2aeda,27b22d,145176.1,Approved,North
b93ecd9a,8aa839,41471.2,Pending,East
45004b87,c2d312,282422.63,Pending,North
8c1be703,b21115,128191.55,Approved,West
ab7b6772,32e26a,321040.21,Approved,West
68471f78,4dcc86,229965.19,Approved,West
8a66f503,f54a72,113745.02,Rejected,East
e1c14c55,be2983,235560.93,Pending,North
2eee8458,0520ef,360308.54,Rejected,West
c1396fc3,2415c2,473509.58,Rejected,West
4fe778ef,f5137d,282884.94,Rejected,West
3af53d5e,30a99e,295169.4,Pending,West
db3b9a9c,e16c1e,169718.72,Approved,West
7c4e9fc6,16c6be,61034.12,Approved,South
068ca0a8,6cd6e9,115637.96,Rejected,East
b8fe2f90,838fce,281603.81,Rejected,South
92a32a5e,b35d57,480400.54,Pending,South
5ed23f4b,c6c4c6,444389.45,Pending,North
1aade818,eb0187,98615.47,Pending,East
09b9656a,04335d,467743.53,Approved,North
da078e24,59b1c4,221764.34,Approved,East
50b54f95,571a4f,307603.46,Approved,North
484032e1,a76bff,460018.9,Approved,West
ece25ea6,c03570,12838.43,Pending,North
45994187,b06a3f,180919.0,Approved,North
57860cdc,7115ae,258843.89,Pending,East
145df3b6,2f2eb8,330194.06,Rejected,West
bab093cf,6a1216,238531.88,Approved,North
6ce9323d,6e2379,195037.47,Approved,South
af966703,bbc5e6,203917.86,Pending,East
f4c4cfc4,1e3267,475321.08,Approved,South
11952360,08a07e,376051.12,Approved,West
33ae1c45,d1007e,488191.95,Rejected,West
3b02e816,d313c5,391706.1,Approved,East
9ba9e159,9fb7af,404855.43,Approved,East
3e33728b,88b4f2,421194.8,Pending,East
65927444,857853,187883.75,Pending,West
7e6d89c4,6a7a25,113828.32,Approved,East
7d61b39e,b8fd63,413067.52,Pending,East
fae95213,fd4873,83544.71,Pending,South
1790a313,cd6a71,375892.06,Rejected,West
7163e42d,b5db66,313525.63,Approved,West
69364ad2,01f1ba,339827.79,Pending,North
49bddc35,efe669,293789.01,Rejected,East
304f9d33,27a61a,455247.18,Pending,North
aa866ba5,7f27e9,51033.77,Rejected,West
161f9b25,61610f,467533.34,Rejected,East
05ee57b6,d39433,301640.75,Approved,West
26981dda,dd3f7e,348546.2,Approved,East
96656597,53a13a,360201.48,Rejected,West
c5ef2450,06cf2a,448969.43,Pending,South
59d4f63e,867253,394304.18,Pending,North
f7b9da97,435d62,71398.78,Approved,East
149103dc,1e1380,281014.25,Pending,South
e4ca9ebc,7aa59b,485017.42,Approved,South
7c34cadb,84ed3b,40673.97,Approved,North
b5aef354,c0c022,344751.5,Pending,North
ba49db1d,45c36d,403056.31,Rejected,West
f8b602f2,8a8ca8,174577.71,Approved,East
8b7a2406,58e8ba,358539.89,Rejected,North
2fdb4c71,6033ea,142904.95,Rejected,West
752efa73,5e399f,78942.72,Rejected,South
2174342f,48c851,424556.1,Pending,East
7adc387a,4dae37,187210.17,Rejected,East
f03f3176,89001d,314620.67,Approved,South
bb71737b,6bff6e,159166.56,Rejected,North
5931a77b,42fbfe,192003.32,Approved,South
3edc5a5f,544a8b,258457.55,Rejected,West
0f8f6f48,d627e5,335471.7,Pending,West
e1ae5c76,08e505,78224.77,Pending,East
2c2ac9c5,39ce80,20013.08,Pending,East
28017bb5,3d4557,145810.12,Approved,North
fa64a447,cdebec,361612.85,Approved,East
968ee448,71640c,285626.47,Pending,East
578ccf63,7a1b9f,20095.03,Rejected,South
51170bb7,19567b,177545.96,Pending,North
ce0ddd5c,1f0bdf,374238.42,Pending,South
48566315,3f10d3,452671.96,Rejected,West
283ce155,d23753,50615.82,Pending,West
b421b72a,86b671,141516.14,Rejected,South
5a278d87,412102,124954.69,Rejected,East
de19248a,a81c92,185584.94,Pending,North
e78826fb,881de8,449079.89,Approved,South
e140c022,ce6357,229141.14,Pending,North
13e55810,578a2b,487098.18,Rejected,North
09bf8b69,3fc117,257761.78,Rejected,East
7dc8bfd6,e72219,430765.01,Rejected,North
53a1582e,789557,251191.33,Pending,West
43f745da,d3d17a,277274.26,Pending,West
88d628c4,5bb1cb,272843.58,Pending,East
164b531e,f64c8d,133372.06,Pending,South
eb47d063,9934c6,16283.22,Rejected,East
4931e109,e5a494,183896.41,Rejected,South
5c6d1cc6,945e92,94946.31,Pending,North
b956a844,933994,477126.72,Approved,South
d5dea105,ad4a36,252705.03,Approved,North
8e19ded0,865f59,286517.09,Approved,West
7869f90f,8ede21,345665.29,Rejected,West
68d9d66b,39b30c,397654.69,Approved,South
2acd9035,9b59c2,26096.44,Approved,East
a4464a9a,fdd194,225654.55,Approved,North
6032e7ef,63ce1e,377304.64,Pending,South
688d3799,7200b3,183460.37,Rejected,South
719c39c0,4495de,60581.77,Pending,East
97358eb6,a59599,28162.82,Rejected,West
0bf8463a,64d2b1,334068.2,Rejected,West
6ba78cc2,70c53c,378858.2,Rejected,East
6a02ba77,ce060b,457490.44,Approved,West
9f25c3bf,d518df,225515.4,Approved,West
bd080b89,358230,472161.1,Approved,North
450d540c,8cdd9d,156806.95,Rejected,East
c154a649,0256fd,166650.49,Rejected,North
bf006796,b372d1,54187.1,Approved,East
3fcb449a,fa707b,443001.28,Rejected,West
6e06bba5,c9083a,94651.76,Rejected,North
1685e6ae,4d2110,327763.24,Pending,South
37af57eb,e7fd47,193750.87,Approved,East
a4e4ab0a,7f58b8,388890.07,Rejected,East
f6967e6f,3ecade,280150.58,Rejected,West
d863b43b,5c7ae2,113299.78,Pending,South
9eab2e46,6e86d9,269845.46,Approved,North
fc3316e1,780433,405521.35,Approved,South
40800bb4,bb13f9,120952.15,Rejected,West
6a6d80ee,1c296c,268886.01,Pending,West
48ed9207,fc65cf,355078.86,Rejected,East
6cfe18da,5b9e14,371634.08,Rejected,North
ec1ef480,5ea12a,56077.58,Approved,South
719c39c0,798dd9,55989.34,Rejected,East
2b19ea1f,6ed2a5,269127.0,Rejected,West
9e6e77b1,61060e,11456.8,Pending,North
74766d50,179610,7530.04,Approved,South
49c0863d,d17a1e,105888.34,Approved,South
468f48df,748647,149924.44,Approved,West
e38da894,8e1ef3,78264.97,Pending,North
11df7b04,ccb9b7,264086.89,Pending,East
7ebb2163,2c7b47,265692.85,Rejected,West
1e90b101,4525c8,172486.78,Pending,North
7af7c609,666796,221723.98,Pending,South
c4e30370,2cd2e2,146227.17,Rejected,South
1076d52f,f8f85a,218619.51,Approved,South
541eb071,fd3b45,100982.04,Approved,South
f49de9f7,8f3a8d,437471.22,Pending,North
8ee75151,440d86,8300.78,Rejected,West
b07ac114,354826,246564.51,Pending,South
06527fde,d54f1b,266813.27,Approved,East
4cc9c7b5,aecc0f,497981.73,Approved,East
5130a0be,5e0d14,370499.07,Rejected,North
8dfcb76c,175ea8,10997.44,Pending,East
e9ebaf2f,2edf05,452208.29,Approved,East
cd1dd3d0,92a519,469227.98,Approved,West
e4000267,a538d2,436213.01,Rejected,North
b5a993c2,2c29d6,8378.8,Rejected,West
a182c8ef,64702f,277433.7,Approved,West
359a74fa,c014a0,267361.79,Rejected,South
eac41a3a,97dc25,10827.27,Rejected,North
9f60460e,db6706,371067.98,Approved,South
59bc9712,e30642,118523.28,Pending,North
28e56186,10f0e6,499432.99,Approved,East
35f81942,776623,11437.41,Pending,North
3b3e6d81,2e555b,250177.43,Approved,West
209c0a45,fc82ab,427838.22,Rejected,West
b25fbd21,564734,493744.96,Approved,South
cf0e8533,d2770e,408914.25,Pending,North
b59b79d1,9df094,149068.34,Pending,North
93b4505e,e6d3be,445568.72,Pending,North
2723596a,ef5745,210904.29,Rejected,West
7b7564de,fbc0c1,175588.54,Approved,West
a6754201,88f3e1,382617.1,Pending,East
2d5fedce,18a93b,236244.32,Rejected,South
bbb57a89,dff483,222349.97,Approved,North
4cd38841,d507f5,133984.32,Pending,South
3e9ee586,16fcf7,136796.4,Pending,East
8654e2c1,e77b7a,88245.39,Rejected,South
30e4da2d,3d862e,123224.85,Approved,South
8ee9ceab,f5adc6,50640.12,Pending,South
c0db91f4,9a1bd5,82254.15,Rejected,East
c0cbcbb9,fe3e43,198419.42,Pending,South
af650a20,2ca554,66126.9,Approved,South
3500be6b,1a94e0,145377.35,Rejected,South
a04d94b8,bc2c0e,50658.85,Pending,West
5f322ffb,015757,392121.61,Rejected,South
e57fb991,25db85,182963.48,Pending,North
1e879d49,4990f9,379837.91,Rejected,East
f913b241,94570e,267038.62,Rejected,North
bc34b743,b0059f,7817.27,Pending,South
552339d5,4eef99,325223.86,Approved,North
da29552e,865d1d,388959.74,Rejected,South
b4925d82,1d7e89,394778.22,Pending,West
6a4b0ae3,e0c730,195615.32,Approved,East
e6688401,e629cb,363168.93,Approved,North
575ee1ff,5fa399,200837.82,Approved,West
a06b1457,3b8770,55239.84,Approved,South
112c6efd,56cdee,89830.73,Rejected,West
d9b2d641,568722,390983.47,Approved,North
adcc8ce3,4851c0,498429.85,Pending,West
5971da28,fbc2f3,32595.32,Pending,West
6843c5a4,65e876,372735.48,Approved,West
a9f7fb8b,cbff91,304120.87,Rejected,North
534f9537,7c5844,242523.09,Rejected,South
de28d80a,0d8334,301598.61,Rejected,North
3967cb72,573b74,377433.75,Rejected,North
fe7d8904,d0970f,344926.78,Approved,East
83ce2a8a,719ff2,385526.97,Pending,South
8e43ecfa,3358af,6029.61,Approved,South
562a6951,7c18c5,268461.62,Approved,South
c32aa1fd,55bb82,361334.37,Pending,East
19bd7280,024730,205844.03,Rejected,East
dede7179,d2e8b4,467139.25,Rejected,South
a9c3629c,0182a5,376280.3,Pending,North
f3b10066,b46574,490675.89,Rejected,South
0147d651,df7b31,10817.32,Pending,North
a9ae9b77,8e6fe6,141804.87,Pending,East
15a9e723,16ff8a,137891.66,Pending,East
b192d54e,2f2432,305261.45,Pending,South
b6156693,a20793,47051.99,Pending,South
99b93c21,19760b,377211.94,Rejected,South
f2d4cec6,f3f9fa,137240.93,Pending,North
290fe299,4555c8,393372.28,Approved,South
68b56640,a99581,406240.2,Approved,West
279bc571,0a38ef,383878.98,Rejected,East
8b4bd2d7,0abf49,171500.1,Pending,South
d0b892d3,3a34e6,141695.07,Pending,South
5079aaa7,834c19,108735.76,Pending,East
2d0ab757,b4acd7,208072.0,Approved,East
ff028a26,c5295c,267938.25,Rejected,South
64342461,9f39aa,131909.74,Pending,East
22ee29c6,998caa,171620.81,Approved,North
ecb53fc9,f91e5f,84835.28,Rejected,South
dc5e69eb,56d5e7,271427.43,Pending,North
ace95285,1c1d99,16897.22,Rejected,South
8c9cf5d6,cd0dc4,239714.57,Approved,West
7b28c7c2,c29ff0,394774.07,Pending,North
46efce74,0ccab2,293095.41,Approved,North
4f3612fa,53058a,135313.07,Approved,North
466243e4,2e9c56,405864.84,Pending,West
cd24f750,c88e9e,349232.7,Rejected,South
adfefc66,bb3d04,477871.01,Pending,South
2f59ae87,abafb3,461527.35,Pending,South
0db1d5f1,4d4f06,168320.21,Pending,East
6e8031a2,8e04a7,58693.45,Pending,West
bff1b475,7c143a,236475.11,Rejected,East
df3713d1,6e1dbc,187387.16,Rejected,East
bd5f33ba,a7da64,410377.48,Rejected,West
87378911,d02af6,43079.35,Rejected,South
cb18b86e,5dc7e6,179878.0,Approved,East
894fcfeb,848530,23241.7,Approved,West
0fa2dba4,f51b11,496712.14,Pending,North
3e098e05,ba2ce2,214001.22,Rejected,North
6d32e42c,1a8f57,124068.26,Pending,West
d4d9e729,0dcaa7,282980.45,Rejected,North
bf30b287,5d2162,129480.85,Approved,East
ceefbdff,993384,452291.92,Rejected,South
0f6b71c3,f96f25,254307.36,Pending,West
93aa9b6d,14c1f6,336208.28,Pending,West
79573e57,c9a6b8,132459.69,Rejected,North
018f3670,c78a49,341086.33,Pending,East
0bd9897a,03d334,234992.22,Rejected,West
aad8585f,806035,259688.22,Approved,South
1d031d92,50a233,372251.67,Pending,North
1146d270,432911,177208.62,Rejected,North
0c445af5,d1499f,346111.98,Approved,West
e9815b2d,5922e7,259138.16,Rejected,North
f7e37ace,7508b8,35524.6,Rejected,West
ce436ab8,4d7dc3,471376.94,Pending,West
4126695d,0dff4b,343690.57,Rejected,West
bd92b48d,e81a9b,64645.07,Approved,South
cd5b4b80,57beb5,304252.04,Approved,North
069bb64e,8c718d,308715.26,Approved,West
ea4c8852,806efb,210256.24,Pending,West
32ac396b,33ff48,248171.22,Pending,East
76f1b469,4c2e56,292160.62,Pending,East
2a5d8a97,09e991,225551.08,Approved,South
99e2951f,166ee4,460303.03,Approved,East
2dc59577,5c02e5,358756.76,Pending,West
23df9558,31f251,74018.0,Pending,South
345f44d5,bbb524,367016.03,Approved,West
fbfeeffa,be8f83,389560.46,Pending,North
fe7ff631,6b2f4e,329387.4,Rejected,East
f6bebc20,b91f9b,64091.84,Approved,South
d8ecd628,ad204e,326139.04,Rejected,South
372a1f94,aebb13,248789.88,Approved,East
7ea784ba,ad3fcd,396344.64,Rejected,East
5b4bc631,d239bd,145181.77,Rejected,North
d102c200,484128,486811.79,Approved,West
4aa072bf,1c4097,126591.8,Rejected,West
a0d916d8,aabf41,175279.39,Approved,North
283638f7,088b18,232885.62,Rejected,North
8adffd1a,87cd9c,138130.83,Approved,South
85fa2704,ede92f,316153.01,Pending,South
3c6309d6,763258,193388.81,Rejected,West
cafc2933,5313ff,364909.02,Pending,South
5b3f16ae,537feb,207545.01,Rejected,South
a06b1457,80364b,244884.39,Pending,West
e19a2741,f0f87c,129962.8,Approved,East
6dca35f9,b1d803,418784.98,Pending,East
7928f9ca,0fe4ca,64023.03,Approved,North
a7e440e4,b539df,137387.7,Pending,South
dbea263f,55c9d5,180181.27,Rejected,South
2eba6ca2,df21eb,184644.57,Approved,South
96015ea4,40f7f3,79165.1,Pending,West
081946c4,f92af3,183604.91,Approved,West
0cf47fc5,75cd77,370229.06,Pending,North
12921f56,31f740,186591.05,Rejected,East
5840a9ae,fe4e3b,466409.08,Approved,North
b2a1e815,3065ae,290541.77,Approved,North
6cb406b5,d4e7c6,247861.28,Pending,East
458c7409,df30c8,431166.25,Rejected,South
ee6d265e,ed3379,497912.95,Rejected,East
2d4766c0,5cda30,383195.95,Rejected,North
3244c78f,671193,153764.13,Rejected,North
6d1c9fcc,634a5e,340251.24,Pending,South
4fecf71c,abfe98,414676.1,Pending,East
acaa0854,172323,323956.04,Pending,East
439f0ea8,c340a7,420842.66,Approved,West
b0dd6fbc,db1e59,308268.61,Approved,East
4c0ee915,72fcee,402747.42,Pending,North
08681a8c,557f65,274515.51,Approved,East
4ea67846,9f887b,71243.16,Approved,East
f49d498f,7bde37,52729.56,Approved,North
f4bda5b3,5f40cb,367961.72,Approved,East
baf9a822,367d86,110811.76,Approved,West
1290aab7,9d7655,146479.1,Approved,North
e2c1289c,404ffd,496307.94,Pending,North
5cf1a5de,bc850c,457609.74,Pending,South
d02eac3f,5dc428,340755.92,Pending,West
fea315fb,58352f,159309.95,Approved,North
70708d04,bdbfea,191242.83,Rejected,East
606c85a5,497a76,87367.18,Rejected,East
a54c28e5,ad1c79,211026.4,Pending,East
1a99fc9f,aadcb5,280649.81,Pending,North
a2adf134,f7e0da,36180.82,Pending,North
c1c39341,a0ba44,495883.85,Rejected,North
7b7befad,780cd0,80726.94,Approved,West
0cb182de,794a71,161045.29,Rejected,West
8f235e2c,526050,262198.74,Approved,South
f1e3fed1,443bab,241783.82,Pending,East
d3430b00,84647a,144973.14,Pending,East
76b868e4,be0de2,65177.32,Approved,North
690f3482,cf388f,280002.92,Pending,East
7918c10a,212a1e,441057.04,Approved,South
e56593c1,b9012c,320962.83,Approved,North
38932b83,87d4ca,35838.22,Approved,East
f56b5f36,0869d2,37942.8,Pending,South
a2cdf727,628c1f,217070.02,Rejected,West
27def326,1adee5,421718.54,Approved,South
ee17d118,54585a,367211.69,Approved,West
48bf9580,6acf0e,274640.99,Pending,North
0e67bd93,619c14,5946.4,Pending,North
e36aab80,b66953,231189.83,Rejected,North
32052ef6,619d65,262207.01,Rejected,West
668abbbc,105ab3,103621.63,Rejected,East
2462bafe,4da9f8,244932.31,Pending,East
9d5203df,1c9fb8,467622.89,Approved,South
ce0ddd5c,aeb5c6,288316.35,Rejected,East
bfcbee9b,78f93f,344024.59,Pending,North
8272bd2a,8fdc98,479655.81,Approved,East
0112d563,7f65f8,111205.98,Pending,West
ae5abfff,9d30ca,470603.7,Pending,North
8523e976,d28e77,130180.74,Pending,West
a10a6cb1,6f88fc,146033.17,Rejected,East
c0956098,05b30b,327723.18,Rejected,South
4ef10d14,eea309,256702.55,Pending,East
2b2f6672,b091f7,174960.25,Rejected,East
bdff7c02,344a55,186943.83,Rejected,East
af55412f,171843,441390.57,Rejected,South
fb96e3b1,ffa164,191562.84,Rejected,East
d2db1d72,48974a,472744.0,Rejected,East
43342c97,8e7d4a,196831.75,Approved,South
dececb21,c5200a,287560.37,Rejected,East
24e38fd5,6090a5,427366.62,Pending,West
683cac37,2c2f4a,36842.44,Rejected,North
779474d7,817f18,401207.63,Pending,North
e77f753b,f7bca4,84739.09,Approved,South
c1f2b9b3,e64000,484965.98,Approved,West
5c8624d6,c34175,75732.04,Pending,East
1162025d,c05313,324611.03,Rejected,South
bb62fdc0,943ecc,95781.89,Approved,North
6cdb55f7,582955,154437.75,Pending,West
4e6f5a9b,38f69b,268871.83,Rejected,West
2db43ccf,00bd5d,162320.99,Approved,West
48536aed,654934,362061.26,Rejected,North
82fa08ff,5da1aa,175876.51,Approved,North
148a53a2,a3e157,310484.94,Pending,North
454d61a4,983e92,315176.1,Approved,North
a152f9d8,81af9c,71759.51,Pending,West
b5bda4a8,e0179c,199222.55,Rejected,East
f8520eb6,4af92c,468975.0,Approved,East
0a506455,10785d,417274.16,Approved,South
5377df00,0fbd34,443981.52,Approved,East
9a4228af,826133,158538.04,Rejected,North
3783e810,1bba5a,236327.63,Pending,North
dac1373f,6b8899,232370.66,Rejected,South
6e6e0d97,83c061,212958.53,Pending,South
d9eb5776,d602ee,106691.82,Pending,East
9705d5a4,ab73d7,280453.33,Approved,West
5d14a2e8,11a0c6,435432.78,Pending,South
67104e7c,12c0f0,167528.09,Approved,North
216b5a00,2723f1,40602.89,Rejected,North
cd8296ee,54bfa9,443886.02,Rejected,South
9a04d721,59e60e,406575.82,Pending,North
b5378ba2,03ea06,484344.47,Pending,West
8f71430d,4efacd,181150.75,Rejected,South
f40692b3,2436ae,387703.12,Approved,West
24f3aac7,671d24,483944.53,Approved,North
c7164ad0,db2f3a,25766.86,Approved,South
55789ad4,bd1dec,313442.7,Approved,South
cf1ce0ac,cfdb00,176507.16,Pending,East
57995701,2e327a,88207.17,Pending,West
8cce4a0f,d1f589,189338.28,Rejected,East
6e9d6fd1,4119ff,69911.7,Approved,East
12b15fdb,c5cac1,265763.5,Rejected,North
c124f34d,016560,187014.31,Rejected,East
e62f3301,141dcb,215729.96,Rejected,South
db7058a0,364fe7,234287.84,Rejected,West
6ea04961,b86616,26656.46,Approved,North
fa0375b4,1d123b,333618.03,Approved,East
1f124111,f83b64,164509.2,Pending,North
bcd4af63,521613,254179.55,Pending,West
088e30f9,167d45,62328.27,Pending,East
7c556e7f,fd9e48,243728.39,Approved,West
52963efa,a427ac,392724.18,Pending,North
907f50ff,d82211,373844.19,Approved,North
565096b3,7c82c3,202203.89,Approved,North
246379e6,5a4f15,114692.7,Pending,South
31125917,d3b5b2,245348.81,Pending,North
5f040bea,348a1c,347432.14,Rejected,North
1573a161,ccb747,231459.68,Rejected,North
e28f816e,318b12,297976.61,Rejected,West
2881abd2,820905,77231.83,Rejected,West
1996d441,222af9,77729.59,Approved,West
3d680af9,2b49db,461346.73,Rejected,West
dfc8d258,181efe,341496.67,Pending,North
d3f27188,19f1c7,474390.1,Pending,West
72c077d6,d7bf06,34301.13,Pending,East
c0c89209,11a4bf,61466.23,Pending,East
5118503e,9d0db6,128187.89,Approved,West
2056acbd,5b57b6,382759.42,Rejected,South
4b989b11,30473c,340629.23,Rejected,West
6c3a8b81,21f32a,303711.87,Rejected,West
763ade7d,ae99b4,206136.1,Pending,North
bf34e473,1291e8,358700.39,Approved,East
a4d48f1d,379c62,134188.31,Rejected,North
a42a974d,3a87d2,226538.25,Pending,South
f348f3c3,5a4028,313927.42,Rejected,West
b6b810e3,831292,481815.5,Approved,West
f11bc9a6,b5d66a,133658.94,Rejected,North
e04c3414,2e7c05,434893.98,Rejected,East
088e30f9,8ced39,95574.37,Approved,South
14988aa1,28b1a4,298992.04,Rejected,North
4a844882,7680b8,41397.75,Rejected,East
3177c9d1,557203,418748.48,Pending,East
7aa3f231,6d47e4,420835.27,Rejected,East
728881bb,fbafac,36450.44,Pending,East
b6dbe25c,f86ba3,281857.83,Pending,West
a962eaf8,042b5c,21889.03,Rejected,South
fe52e7f4,8406c1,489615.91,Pending,North
9cd812ba,6ef097,468158.75,Approved,South
c66c2638,4ad9ab,219072.0,Approved,South
e3606f0b,8e0047,120710.53,Approved,South
db6307cb,777351,28498.94,Approved,West
1a97f796,d87e2d,271061.26,Rejected,North
a68a29d8,69cb50,136094.36,Pending,East
99af7618,462c34,301366.63,Approved,South
3e22fdcd,3fc5ec,304596.36,Rejected,South
97b33b5d,f25dcd,83677.52,Rejected,East
41e4df21,5df974,439203.86,Pending,North
358e1b90,29c49e,499041.9,Pending,South
32ac396b,ad000d,337653.34,Rejected,South
f68adafd,7fe0d9,215001.38,Rejected,West
49337120,525abd,7336.57,Rejected,North
f53b0aa6,9cba0d,386204.17,Pending,West
ab7df466,cbea6c,474235.87,Approved,South
4e6f5a9b,ab814b,224102.16,Approved,North
f230f288,525d27,346912.67,Pending,South
21c8cd53,7711ef,28778.12,Approved,South
97a67fc9,edb459,486559.62,Pending,South
cd4674d4,14a5e1,95444.0,Rejected,East
8c35f5ee,5699a3,138219.61,Rejected,East
41400f42,c039f9,447239.32,Pending,East
10c55da3,5f9899,388610.61,Approved,South
65ea00b5,22f9db,59747.99,Approved,West
66f51ba2,7f9da9,358665.01,Rejected,North
fd54a015,b856fa,215638.76,Approved,South
1713b604,652c4a,175135.17,Pending,South
18e6fc8d,0e34bb,489440.13,Pending,West
ba3ac0fc,10194a,471336.83,Pending,North
39abb867,2d6411,260591.08,Pending,North
382ee67f,09cb8f,399980.02,Pending,East
257fc0e0,2d8bcb,47795.79,Approved,East
d0a06a27,2a196f,114755.4,Rejected,East
fac9cf54,1075b0,189488.73,Rejected,North
86dc249f,5f40f4,270035.0,Pending,South
74cec254,e8fb22,497753.88,Approved,South
7e6702ad,f5819a,230577.82,Rejected,East
e17f9a69,4968cf,419591.29,Pending,North
e76d4696,3da94f,161933.67,Rejected,East
05aededc,354a44,63970.7,Rejected,West
dd93d87a,5003f5,187241.02,Pending,South
e1e42cbd,5fb677,193205.19,Approved,South
cd129401,ccb115,471170.88,Pending,North
b8c44fc3,b80ee3,415917.99,Pending,East
7a1fd327,76f98e,374184.48,Rejected,East
ea3e304b,ae543a,472256.34,Approved,South
37f5ca33,5a0ecc,429262.48,Pending,South
9047209c,80bec1,388925.04,Pending,North
55708007,7d43f8,314316.94,Rejected,West
86f828fa,832bb3,66252.62,Pending,South
f7bfb939,1bfb0f,374356.03,Rejected,East
aa65dd18,8c3c85,386268.32,Approved,South
a6162ad2,ef6470,346738.13,Approved,North
3640fac9,0e7806,109436.95,Rejected,East
2dd7ee10,353151,114572.1,Pending,North
63e8d4c4,1ca8ed,448890.77,Rejected,East
985cd3bf,21a923,436246.48,Rejected,North
8cce4a0f,4439b8,429562.62,Approved,South
61bcb86a,8e5214,143662.19,Rejected,East
dcef6f96,0f4116,58123.73,Approved,South
2d1d65b3,0c89c6,265404.35,Rejected,South
ac362aba,bea34e,373574.62,Approved,West
e1aaaa72,2de874,384779.83,Rejected,West
30b16a81,25a8da,406142.12,Pending,East
60f13669,b409ac,110140.25,Approved,East
0c445af5,d79e6f,100753.93,Rejected,West
1dee1e57,93fa48,51321.27,Pending,North
45c6b9fb,114e0b,265925.34,Rejected,South
f2d858fc,0b6882,238586.09,Pending,West
75dccf33,d98113,451645.03,Rejected,East
6592653a,af65be,378285.91,Approved,East
d302b568,5dae52,209385.26,Rejected,North
aadf2cbb,416725,123622.33,Approved,South
44be10f9,f676aa,89788.66,Rejected,South
313dc81d,8f99e4,370427.48,Rejected,West
86604876,9f4cba,388123.58,Pending,East
789e7d88,c39f91,262479.41,Approved,West
0b70040f,7b3727,307691.43,Approved,East
632c625e,b909bb,59543.02,Rejected,East
495a47ba,c800ef,21549.16,Rejected,South
4d1bd68b,256238,357506.77,Pending,South
4bc9cdc8,b14984,297480.24,Rejected,East
1bd48557,19351b,229294.51,Approved,West
9a04d721,ec95de,409010.35,Pending,West
919fac09,12915b,126895.47,Rejected,West
9d6abf80,a3bdd7,483192.2,Pending,North
51bc7a98,c61b5a,323334.23,Rejected,South
73dd569f,9002c7,329325.33,Rejected,North
72448837,598643,372061.01,Approved,North
257fc0e0,4a820f,453623.2,Pending,South
111076b8,680877,137229.72,Rejected,West
93b4505e,a69890,422854.45,Pending,West
69ae2edc,398985,379355.92,Rejected,North
1f6acdbc,e1f47a,415491.15,Approved,East
36e2172b,8181fd,453288.27,Pending,South
ea38b7df,38c707,95237.44,Rejected,West
4bcf076d,52dc0e,275659.34,Rejected,North
6e06b5c5,58e7bb,190936.4,Pending,South
ce1a28a0,777b29,374619.03,Pending,South
e260cc07,f57fae,48395.71,Rejected,West
75063b1b,0766c0,401730.94,Pending,East
6f8b43c9,ad29db,81986.47,Pending,West
f6293d3d,b31423,420600.94,Approved,North
da4f2a4a,2bad35,353454.0,Rejected,West
43f77107,97837b,319229.95,Approved,East
9e2a9c81,23fd78,488814.19,Rejected,East
c14e4932,d3a8b9,34601.11,Rejected,East
e1f96d62,870e6c,214594.89,Approved,West
36f1451b,f60fcf,498686.06,Pending,West
48138f63,a8ac03,452311.11,Pending,East
3d73960c,e3d135,45616.84,Pending,South
8caa1066,742db1,63207.96,Approved,North
1844aeb5,115e92,57123.1,Pending,South
dede7179,eb9c45,128351.95,Approved,South
f8add676,7e2234,360701.18,Rejected,East
ea02a4ae,c3ee25,175280.04,Approved,West
b3d67d18,45f1b2,67251.83,Pending,East
d9c1e8c2,952d07,190117.25,Rejected,West
668bf89f,97f61c,385783.66,Approved,South
5365a8d3,732bed,197637.81,Approved,West
27928e19,d1aace,179913.98,Approved,North
e11cb0ed,06a0c5,336781.11,Pending,South
5ea86dec,f0f6d6,384096.28,Rejected,West
1790388a,949cc5,483640.79,Rejected,West
a98a141a,935017,280366.06,Rejected,West
a6162ad2,235e10,375930.64,Pending,West
eb857877,a5f5cd,25889.43,Rejected,East
d186aadc,bc1c61,75229.39,Pending,North
833f913a,dc0a6f,283131.45,Approved,East
f40692b3,2e8786,148916.35,Pending,East
fb96e3b1,f473b3,313771.72,Rejected,North
ec1d0b54,fde3d5,14511.63,Rejected,East
9ac2f2bb,840021,144142.56,Rejected,West
9a48d478,c91f2e,408415.31,Rejected,East
f27a33cf,973ad8,126817.57,Approved,East
f690ee01,ebdb93,218033.42,Approved,East
9c7cb76d,bf2dbd,131354.6,Rejected,East
0e06773e,aa10c9,155700.54,Pending,East
4b7482b6,dc4aa3,311202.38,Pending,West
dead216a,9a2725,278150.83,Rejected,West
598836e8,2fd8a2,123381.89,Approved,South
8424900b,f89ada,279656.84,Rejected,South
0e148b68,3a6554,408452.26,Rejected,North
e4c202a0,d21843,483578.3,Rejected,North
57cb5801,fae99a,219107.93,Rejected,East
907f8115,c3070d,39770.18,Rejected,South
1f915d58,16c160,57750.84,Approved,East
e87cb501,8ff594,427163.92,Approved,South
48f84eeb,6fdbfa,249740.89,Approved,East
6f033196,7b9070,439984.52,Approved,East
