store_id,sku_id,date,sales_quantity,price,region
958,4707,2024-04-24,441,81.81,South
478,762,2024-12-12,411,59.67,East
986,3838,2024-12-26,440,332.63,North
705,3731,2024-02-16,241,94.08,West
722,3314,2024-09-07,16,282.09,South
192,1308,2024-08-01,470,486.6,North
94,542,2024-11-21,35,194.43,South
191,1255,2024-07-18,417,428.58,West
602,1630,2024-05-11,245,46.71,South
798,4405,2024-11-16,52,241.7,East
275,738,2024-09-01,361,66.86,North
716,2891,2024-11-11,264,416.82,North
33,225,2024-11-06,298,115.82,East
142,3417,2024-07-08,202,391.3,East
833,134,2024-12-13,62,80.15,South
836,2948,2024-07-20,390,157.7,West
833,4866,2024-09-04,181,101.83,West
115,2361,2024-03-15,284,436.48,South
7,4479,2024-09-08,332,471.57,South
4,4912,2024-03-05,429,236.79,North
39,2648,2024-07-28,448,8.85,West
819,2328,2024-04-27,61,406.02,North
441,3757,2024-08-19,99,120.48,West
746,575,2024-04-17,308,237.95,West
462,4452,2024-12-06,59,144.19,West
94,3903,2024-03-07,351,247.36,North
550,4681,2024-08-15,337,34.3,South
725,2645,2024-11-29,318,387.17,West
450,2508,2024-06-26,142,128.41,North
858,700,2024-04-04,117,162.88,North
114,4846,2024-06-19,175,66.35,North
764,2340,2024-08-27,253,416.91,North
199,3180,2024-05-21,31,232.07,North
424,4914,2024-06-05,355,446.76,West
97,4558,2024-05-23,150,411.71,North
192,4360,2024-06-25,189,96.89,South
240,2096,2024-02-11,302,23.59,North
294,145,2024-06-10,433,82.33,East
658,3405,2024-09-12,265,57.69,South
432,1637,2024-12-04,334,460.18,West
284,2647,2024-02-24,215,142.25,West
952,3057,2024-12-30,228,300.82,North
966,1512,2024-04-23,414,30.91,West
210,2906,2024-03-26,271,300.26,East
839,306,2024-04-07,347,180.35,West
246,2347,2024-04-12,221,448.56,West
729,4611,2024-06-22,481,316.83,West
758,4908,2024-08-07,498,78.57,North
25,2161,2024-08-21,53,207.47,West
573,1589,2024-09-19,242,77.86,South
69,3012,2024-11-19,360,394.23,South
763,688,2024-03-21,136,130.93,East
983,2569,2024-07-05,418,217.27,East
661,126,2024-03-12,43,100.93,South
349,688,2024-03-04,71,456.4,East
179,2260,2024-02-07,140,453.07,North
131,4581,2024-11-03,408,66.68,East
244,2015,2024-09-29,317,84.85,South
698,398,2024-06-16,388,311.83,West
16,500,2024-11-17,217,470.76,North
113,308,2024-10-04,120,66.12,West
745,3536,2024-12-01,95,144.24,South
159,4029,2024-11-29,208,377.62,West
134,578,2024-08-28,43,294.75,East
754,2601,2024-01-14,434,169.67,South
107,4264,2024-10-28,13,204.88,South
548,1722,2024-06-08,338,13.58,North
926,2028,2024-01-20,119,90.65,East
55,3652,2024-12-19,57,338.69,West
464,3571,2024-02-05,38,242.61,West
817,3426,2024-05-30,46,384.5,West
255,4053,2024-07-12,202,473.53,West
990,4668,2024-08-31,53,142.36,East
40,1691,2024-02-06,14,366.15,East
760,1962,2024-03-12,92,481.69,South
822,1030,2024-12-23,329,316.13,East
61,2729,2024-12-09,383,495.79,South
898,2156,2024-07-17,153,492.88,South
204,766,2024-12-18,30,237.95,East
720,1573,2024-09-05,393,74.4,North
269,4692,2024-12-04,64,94.05,West
24,465,2024-01-20,329,243.19,North
502,4399,2024-11-10,300,358.34,East
908,3161,2024-06-16,299,476.56,West
271,4049,2024-07-26,474,365.96,South
328,2667,2024-04-07,362,252.06,North
827,3750,2024-06-04,85,152.33,South
104,199,2024-09-09,324,35.74,West
222,2251,2024-07-18,129,119.78,South
937,1428,2024-06-27,274,97.99,North
145,272,2024-03-12,62,87.97,North
146,4727,2024-04-19,330,16.91,North
334,1336,2024-03-09,86,300.93,South
713,2079,2024-07-16,149,394.47,North
171,1010,2024-08-06,77,302.81,West
225,4235,2024-07-14,227,48.44,West
119,209,2024-12-01,54,356.81,East
403,737,2024-01-25,21,123.22,East
487,2265,2024-03-19,359,289.94,South
655,919,2024-01-13,358,318.4,North
975,3447,2024-02-06,283,322.45,North
743,2721,2024-10-10,106,382.08,East
782,4911,2024-06-04,10,365.08,North
49,2455,2024-07-10,465,367.79,West
667,4608,2024-09-07,423,353.46,East
392,2634,2024-09-01,255,426.34,North
835,2472,2024-12-27,175,307.71,South
983,3107,2024-02-04,385,306.05,South
491,1926,2024-10-17,134,384.19,North
570,1710,2024-03-30,156,224.43,North
886,2754,2024-12-08,1,394.45,South
164,2481,2024-04-10,416,242.76,West
439,4852,2024-07-14,51,342.34,East
250,2735,2024-08-31,421,319.53,North
637,3560,2024-02-29,119,202.91,East
662,3258,2024-01-11,342,448.44,North
923,4739,2024-05-03,26,443.51,North
615,2289,2024-04-24,485,282.26,West
400,2507,2024-07-22,78,434.17,West
926,4521,2024-04-23,123,187.04,South
695,3838,2024-08-04,436,211.61,East
139,762,2024-08-25,5,375.36,North
288,4352,2024-11-10,283,114.91,East
22,3500,2024-05-05,473,202.27,South
723,3949,2024-02-22,432,282.2,North
80,4304,2024-06-05,444,59.99,East
264,844,2024-11-01,68,140.97,West
248,3977,2024-10-03,55,16.58,East
526,3403,2024-11-23,36,245.86,East
935,4504,2024-09-29,346,460.74,South
574,3116,2024-10-23,250,72.01,East
976,3787,2024-11-14,352,368.64,East
177,2358,2024-02-08,60,258.4,South
309,4399,2024-03-30,362,436.53,South
526,624,2024-08-19,468,250.04,East
156,2511,2024-03-07,454,298.45,South
916,731,2024-11-06,76,126.34,East
479,3633,2024-02-26,450,227.0,North
780,2662,2024-04-15,113,206.9,South
959,2299,2024-12-20,309,146.16,North
479,3560,2024-02-25,376,374.32,West
811,730,2024-10-03,445,465.81,North
187,4188,2024-11-16,83,470.79,South
499,2469,2024-11-17,374,281.64,East
746,2687,2024-12-17,131,471.54,West
880,2736,2024-12-02,460,193.38,South
220,3832,2024-02-29,477,303.03,South
710,3259,2024-03-16,335,158.45,East
982,1122,2024-09-27,189,442.69,West
423,238,2024-05-30,390,201.34,East
806,2224,2024-06-26,66,126.69,North
803,423,2024-05-26,219,493.65,North
798,2303,2024-04-28,265,206.84,North
197,1982,2024-07-28,6,460.79,North
604,3115,2024-10-11,392,238.3,East
235,4391,2024-09-29,101,120.86,East
442,198,2024-01-17,233,105.16,East
691,4006,2024-03-31,382,256.02,West
772,1499,2024-07-15,350,374.49,South
890,71,2024-09-24,175,452.28,North
971,2884,2024-03-03,117,464.72,North
347,271,2024-07-27,277,53.24,West
362,3553,2024-04-02,272,119.64,North
218,1604,2024-01-13,189,161.77,South
411,3664,2024-09-02,456,330.37,West
557,4228,2024-01-01,488,143.99,West
866,453,2024-12-06,458,345.95,North
367,4971,2024-02-21,360,294.44,West
704,3130,2024-01-15,257,256.85,South
983,138,2024-06-15,414,164.3,South
930,2632,2024-12-16,221,19.62,South
672,1568,2024-09-09,138,32.64,East
588,2003,2024-12-16,351,468.98,South
846,677,2024-05-20,202,287.12,West
853,464,2024-07-21,410,242.65,North
746,1612,2024-01-28,46,394.6,East
626,75,2024-11-21,102,47.37,South
145,2927,2024-08-21,118,111.04,North
101,1924,2024-03-15,304,46.26,South
799,2581,2024-12-19,142,29.22,North
381,2096,2024-11-17,495,76.19,West
985,868,2024-03-01,420,140.25,North
47,2772,2024-03-14,70,397.27,West
621,4019,2024-07-01,449,183.23,North
370,73,2024-04-21,11,175.61,South
424,2047,2024-01-24,383,51.58,North
269,4865,2024-09-12,15,473.31,West
497,4287,2024-03-15,103,184.83,South
512,2514,2024-04-03,305,321.4,West
729,2429,2024-08-06,284,150.31,East
223,2009,2024-06-02,142,385.0,South
101,3,2024-12-10,487,462.97,West
569,1329,2024-05-07,105,73.06,East
645,94,2024-05-12,156,497.56,North
651,2849,2024-02-15,103,168.95,West
760,203,2024-03-27,462,236.7,East
642,2413,2024-01-24,108,306.43,South
540,749,2024-09-02,74,51.64,East
658,2680,2024-05-12,213,299.22,North
425,2558,2024-06-05,406,181.74,South
14,3911,2024-04-07,499,461.32,East
60,3541,2024-06-05,468,200.86,East
304,4133,2024-09-01,44,138.11,South
701,2230,2024-03-01,83,416.58,North
515,3502,2024-07-06,342,21.82,North
331,1263,2024-06-05,477,407.68,West
980,1451,2024-09-29,49,374.37,East
721,3295,2024-11-18,77,50.24,West
881,3259,2024-11-01,441,272.8,East
156,352,2024-08-16,197,273.49,South
580,4364,2024-10-06,127,250.3,East
143,2419,2024-10-09,87,468.3,North
134,3729,2024-02-12,29,464.8,North
932,4264,2024-02-03,157,231.68,East
634,243,2024-03-04,303,367.87,West
898,3941,2024-08-15,53,212.39,North
572,2044,2024-05-25,190,27.23,South
199,1936,2024-09-10,46,447.8,North
270,1623,2024-11-26,488,144.5,West
452,3584,2024-10-07,259,236.07,East
237,4721,2024-03-27,218,244.89,South
843,3311,2024-09-15,383,299.64,South
5,3885,2024-01-10,67,55.34,West
496,4734,2024-04-30,182,388.64,South
515,916,2024-11-25,315,87.27,East
163,1114,2024-04-19,211,233.92,South
954,374,2024-12-16,77,350.87,West
306,3344,2024-02-23,401,181.43,South
708,4683,2024-08-27,401,404.79,North
728,4802,2024-09-17,144,380.57,North
977,1170,2024-04-03,0,144.44,West
129,2652,2024-02-18,6,453.73,North
880,2478,2024-04-22,126,191.19,East
262,1785,2024-03-05,298,370.36,North
119,2506,2024-05-31,303,351.88,North
391,1091,2024-10-29,325,77.39,East
822,737,2024-07-19,277,345.76,West
717,2236,2024-04-23,419,230.89,South
979,132,2024-05-13,262,236.42,South
601,4171,2024-10-04,87,469.91,East
977,5,2024-10-31,116,429.1,South
644,1201,2024-01-22,300,271.64,East
301,518,2024-10-17,107,259.49,South
247,3644,2024-12-10,484,26.94,North
926,2018,2024-06-25,102,69.58,South
381,861,2024-08-13,140,81.64,South
415,4471,2024-11-28,360,448.84,South
738,1771,2024-08-13,122,306.45,South
57,4437,2024-12-26,151,62.57,West
323,2140,2024-08-09,159,465.98,West
388,1027,2024-11-20,264,14.32,North
508,3284,2024-05-24,415,178.15,North
982,3148,2024-06-26,34,498.69,East
383,3732,2024-12-12,270,321.27,South
807,4133,2024-08-11,490,253.3,North
374,4402,2024-11-14,461,96.91,West
810,2363,2024-01-20,459,341.74,South
397,4481,2024-06-09,140,38.9,West
407,3713,2024-10-17,374,43.73,East
575,399,2024-11-02,441,253.56,North
247,884,2024-01-08,81,360.61,East
56,217,2024-06-13,228,291.99,North
569,4354,2024-10-17,365,259.37,South
261,2812,2024-11-27,377,340.71,East
811,4112,2024-02-01,180,81.61,South
330,473,2024-02-09,390,453.05,North
783,544,2024-12-08,321,453.51,East
10,4774,2024-10-03,82,173.49,East
432,4281,2024-03-06,452,97.4,East
604,1707,2024-05-19,312,205.41,West
284,4885,2024-01-16,134,460.4,East
609,1224,2024-12-15,169,50.27,South
655,382,2024-11-07,175,36.97,West
769,4213,2024-01-13,37,468.25,East
325,837,2024-09-24,305,144.73,East
93,516,2024-07-02,245,457.53,West
305,538,2024-05-05,330,331.79,East
744,573,2024-05-23,6,63.13,East
101,4527,2024-09-08,50,469.94,East
369,3677,2024-08-03,365,305.91,North
166,11,2024-07-24,255,402.5,North
490,2662,2024-02-11,386,364.89,North
829,3900,2024-08-14,118,206.19,East
230,211,2024-07-27,164,324.4,West
432,660,2024-02-11,32,249.66,South
609,2689,2024-12-20,84,255.1,North
233,194,2024-03-19,140,486.07,East
295,4148,2024-11-28,198,40.01,West
644,4804,2024-06-27,33,164.68,North
11,2666,2024-02-19,72,337.86,West
766,1869,2024-07-14,394,365.74,North
364,4058,2024-04-17,240,272.8,East
149,3775,2024-11-21,216,445.17,East
355,2977,2024-07-30,297,248.45,East
563,4544,2024-12-12,395,261.3,East
762,1344,2024-05-13,349,483.09,West
319,4748,2024-11-09,200,342.98,East
568,3168,2024-01-16,11,288.84,North
157,964,2024-02-26,446,299.15,East
742,2860,2024-05-26,179,380.14,North
771,64,2024-07-17,158,496.84,West
593,1869,2024-02-29,46,389.94,East
573,579,2024-07-10,234,215.51,North
387,2984,2024-11-09,431,233.86,East
834,960,2024-10-23,72,90.9,West
900,483,2024-12-22,144,466.04,West
707,2548,2024-05-14,45,76.51,North
428,4547,2024-09-16,64,9.24,West
657,1820,2024-09-30,493,90.4,North
605,1658,2024-09-02,393,50.94,West
796,3812,2024-07-23,114,330.18,West
662,1569,2024-11-12,76,415.87,South
195,81,2024-02-13,395,358.0,West
700,944,2024-08-04,194,252.67,West
31,4746,2024-05-11,189,485.72,South
144,382,2024-11-03,63,252.84,West
95,1138,2024-12-17,191,124.92,South
417,1220,2024-12-03,386,93.87,South
497,1510,2024-03-22,269,202.97,South
594,1991,2024-11-04,425,419.13,South
991,1369,2024-01-15,463,377.76,South
557,4242,2024-06-25,451,306.57,East
282,752,2024-09-24,272,475.24,South
902,979,2024-06-13,253,80.44,West
239,1930,2024-02-06,262,65.17,East
367,2973,2024-05-09,148,87.14,East
915,1144,2024-07-04,486,158.69,North
555,65,2024-07-31,290,281.4,West
830,2213,2024-02-10,256,363.94,North
594,1195,2024-01-26,303,293.19,East
8,848,2024-01-17,133,175.56,West
299,4179,2024-01-11,30,454.7,East
687,2662,2024-12-12,450,415.65,West
994,3868,2024-02-05,9,440.87,South
87,971,2024-12-15,70,283.52,South
205,3327,2024-01-07,344,152.05,East
967,1791,2024-04-24,455,114.4,East
892,1090,2024-11-12,194,49.45,East
688,778,2024-12-21,241,495.11,North
122,2617,2024-02-24,99,343.93,North
965,3388,2024-12-17,259,70.44,West
377,304,2024-01-31,255,82.57,East
52,1332,2024-05-26,374,281.84,West
898,3992,2024-08-21,180,183.0,West
488,2171,2024-11-23,154,100.01,West
554,722,2024-05-23,452,330.66,East
842,2656,2024-07-16,403,49.98,South
80,2271,2024-06-23,196,243.31,East
791,4305,2024-06-21,133,452.21,West
734,4313,2024-02-25,264,51.17,South
270,917,2024-05-02,132,303.31,South
957,3353,2024-05-26,13,255.04,East
362,1631,2024-09-14,116,438.33,West
151,2006,2024-06-24,92,463.16,West
872,3223,2024-04-13,384,15.24,North
436,4771,2024-02-01,61,303.38,East
595,1412,2024-12-12,16,70.01,South
19,48,2024-02-21,308,488.14,North
220,108,2024-06-03,296,6.45,South
752,4054,2024-07-08,223,195.01,East
574,2463,2024-04-27,326,33.49,East
325,1782,2024-01-31,96,100.83,North
368,1980,2024-11-28,348,318.21,North
468,3769,2024-05-28,290,260.81,West
758,3322,2024-11-23,56,19.83,West
326,393,2024-08-31,492,394.96,North
301,4237,2024-01-01,2,427.27,South
59,4334,2024-10-20,492,459.64,South
374,46,2024-11-20,115,495.19,South
736,2225,2024-09-22,248,5.38,North
910,1932,2024-02-05,265,422.75,West
307,3569,2024-08-24,252,256.24,East
457,3141,2024-04-25,227,459.63,East
593,4079,2024-06-07,247,159.81,South
230,1960,2024-03-24,238,215.24,East
9,1916,2024-03-26,231,474.19,East
905,1822,2024-12-04,101,128.79,West
475,111,2024-02-11,139,149.71,East
200,2916,2024-04-17,429,266.05,West
42,3062,2024-03-02,336,362.49,South
657,1510,2024-05-01,69,360.89,North
209,4545,2024-08-06,346,485.51,South
743,4726,2024-06-09,275,107.32,West
78,4007,2024-03-03,161,419.58,East
256,1851,2024-08-02,349,337.24,South
470,516,2024-09-17,446,38.07,South
737,2346,2024-12-27,392,174.16,North
719,1782,2024-02-09,263,225.98,West
474,3744,2024-09-15,43,453.46,East
892,4855,2024-07-03,252,123.77,West
533,1579,2024-02-25,248,485.62,East
343,4084,2024-08-14,119,248.32,North
972,353,2024-11-22,457,335.98,North
255,1343,2024-12-23,311,345.13,East
722,2002,2024-03-29,345,154.07,East
593,1520,2024-08-21,358,256.56,East
773,745,2024-03-01,466,148.58,East
887,1910,2024-07-27,282,100.21,West
510,850,2024-03-03,20,70.82,North
697,1952,2024-08-15,89,65.3,North
371,4627,2024-06-19,344,215.7,North
484,1721,2024-06-27,442,278.9,North
48,1149,2024-12-20,8,417.1,North
24,347,2024-02-21,235,108.82,West
546,1726,2024-11-12,424,417.53,North
265,3773,2024-10-08,250,336.38,West
512,3113,2024-03-08,148,321.71,East
855,247,2024-06-19,176,211.33,North
465,2054,2024-02-04,446,372.64,South
11,4677,2024-11-14,467,215.42,North
846,3496,2024-09-20,416,67.63,South
73,2771,2024-01-13,485,128.22,West
139,1611,2024-08-02,322,404.03,East
151,1574,2024-11-28,499,49.26,South
363,4176,2024-11-15,227,178.6,North
718,4201,2024-09-18,454,282.36,South
507,880,2024-05-13,216,387.65,East
643,823,2024-12-26,132,335.44,East
454,2316,2024-04-05,232,461.03,East
561,1915,2024-11-19,19,477.34,East
243,2677,2024-09-30,92,282.65,South
634,388,2024-10-18,23,42.33,North
4,1945,2024-08-20,47,487.61,North
223,834,2024-12-24,405,235.3,West
577,4388,2024-07-09,101,271.75,East
776,3003,2024-03-03,72,249.47,North
941,3109,2024-07-26,158,324.07,West
84,4286,2024-02-17,462,312.81,West
693,4894,2024-07-20,201,365.31,North
277,428,2024-06-15,310,255.77,North
154,655,2024-07-02,52,188.11,West
296,2829,2024-07-28,76,230.35,West
685,3938,2024-07-09,463,281.18,West
293,911,2024-05-20,114,294.33,North
608,1763,2024-10-18,252,134.39,South
597,1962,2024-11-01,149,320.06,North
161,1382,2024-02-18,164,491.46,West
336,4162,2024-07-22,171,197.2,South
733,4591,2024-06-22,426,202.85,West
15,4034,2024-06-11,415,493.72,South
656,4155,2024-02-09,206,86.15,South
355,4360,2024-12-01,38,377.88,North
98,1450,2024-02-08,15,433.37,West
869,646,2024-03-14,381,159.43,West
114,4488,2024-10-11,356,20.68,North
352,2935,2024-10-16,124,152.46,North
822,1859,2024-11-06,86,308.57,North
872,3787,2024-06-25,348,109.91,West
506,104,2024-05-02,100,186.92,North
726,998,2024-12-20,20,48.92,West
729,1011,2024-01-17,349,393.74,West
607,775,2024-02-27,250,459.54,South
947,3787,2024-10-20,259,201.79,East
91,697,2024-08-08,191,367.48,South
232,1153,2024-01-31,239,61.09,West
2,2618,2024-09-29,397,24.85,South
756,2894,2024-07-30,322,6.85,West
329,637,2024-05-09,389,135.41,North
142,547,2024-04-14,465,379.21,West
705,2293,2024-06-16,300,341.06,South
757,3030,2024-07-26,138,70.29,West
398,3097,2024-03-18,122,457.11,South
230,1140,2024-05-09,388,251.59,East
423,4401,2024-09-28,240,346.39,East
475,1452,2024-02-15,437,60.86,West
572,3140,2024-12-08,125,407.9,East
859,4462,2024-01-03,33,495.38,East
30,987,2024-03-27,422,194.65,West
63,2947,2024-05-14,378,251.72,South
158,1718,2024-06-02,232,454.59,East
312,139,2024-01-30,250,368.64,East
471,2572,2024-10-26,106,131.06,East
977,2351,2024-07-24,164,396.24,East
942,2285,2024-10-29,350,76.32,South
727,3544,2024-11-12,418,413.6,West
215,4389,2024-05-11,170,209.3,North
32,3901,2024-09-09,22,93.27,South
141,4433,2024-03-20,376,377.66,South
913,2741,2024-03-01,269,368.68,West
826,2531,2024-11-13,172,252.42,North
411,1842,2024-11-17,92,358.08,West
180,1161,2024-01-21,412,261.15,South
546,997,2024-10-26,179,74.13,East
845,3331,2024-02-01,168,248.89,East
508,660,2024-10-15,39,282.86,North
225,1009,2024-08-18,151,42.82,West
860,1374,2024-06-20,401,99.51,East
5,8,2024-07-09,311,403.08,West
936,2924,2024-09-15,247,56.25,East
252,553,2024-12-06,360,83.04,East
821,1385,2024-02-13,195,491.73,West
694,1046,2024-02-10,283,362.55,West
330,2916,2024-03-22,289,481.31,West
912,4898,2024-04-22,298,107.16,South
809,3386,2024-09-18,256,482.53,East
871,4553,2024-01-14,154,63.08,North
681,1535,2024-07-12,71,201.05,West
561,3120,2024-03-09,106,187.28,North
848,4058,2024-06-13,257,79.96,North
863,33,2024-09-04,146,249.26,East
141,875,2024-08-13,308,380.78,South
259,1489,2024-01-23,156,15.32,South
431,3695,2024-08-02,181,250.8,East
986,1864,2024-08-28,238,348.38,South
534,3522,2024-02-21,285,27.7,North
486,4130,2024-04-11,159,490.32,North
321,1382,2024-12-27,274,169.46,West
745,1753,2024-03-30,135,244.33,South
555,4505,2024-12-25,69,130.02,West
327,3888,2024-08-05,108,245.72,East
670,638,2024-01-19,146,128.29,East
554,2883,2024-05-01,412,307.98,South
423,1170,2024-01-03,400,5.69,South
187,3725,2024-09-08,121,423.84,West
755,3301,2024-05-21,273,420.06,East
788,2018,2024-10-08,308,331.62,West
567,4186,2024-01-12,357,188.23,South
954,2918,2024-04-27,265,431.78,South
30,4896,2024-04-21,256,19.35,West
952,1550,2024-09-27,15,337.58,West
498,4588,2024-05-14,180,154.71,East
731,2428,2024-04-15,483,14.46,West
28,4772,2024-08-20,205,213.27,East
653,3653,2024-05-05,478,62.52,South
999,4832,2024-03-23,177,453.48,East
878,103,2024-05-20,432,307.58,North
674,1316,2024-05-11,282,478.19,North
829,1533,2024-07-13,327,149.88,South
617,3495,2024-11-18,357,292.75,North
731,2753,2024-04-30,278,90.56,South
368,3471,2024-10-12,436,499.24,West
884,36,2024-05-15,278,440.85,West
255,3123,2024-02-01,235,142.01,West
694,2811,2024-01-14,40,167.28,West
908,2328,2024-09-25,193,285.45,South
581,669,2024-07-20,259,226.46,South
144,4135,2024-11-02,476,257.95,North
62,4829,2024-10-24,481,196.78,West
803,1417,2024-09-25,434,265.27,North
102,3231,2024-06-13,121,90.47,South
940,4538,2024-06-26,392,439.34,South
986,4332,2024-02-19,138,396.34,North
429,4456,2024-10-12,293,480.22,North
934,1264,2024-07-04,308,440.25,East
902,4698,2024-12-21,271,195.49,East
631,3726,2024-05-09,338,89.15,East
200,3564,2024-10-31,101,379.29,South
173,4467,2024-02-12,27,312.05,West
44,1621,2024-11-07,155,289.62,East
292,1643,2024-04-19,390,377.93,North
338,213,2024-10-13,224,304.33,South
988,529,2024-02-02,387,176.43,South
715,699,2024-03-04,332,248.36,North
498,1258,2024-08-11,302,237.81,North
446,1187,2024-05-27,292,348.14,South
687,622,2024-04-13,245,103.38,North
881,4990,2024-09-13,71,385.61,East
402,1977,2024-11-05,167,476.1,South
280,2733,2024-06-07,81,217.36,South
735,4181,2024-06-30,385,386.72,South
977,1373,2024-02-22,231,11.01,West
409,3719,2024-05-03,283,298.32,South
56,3338,2024-09-09,479,94.5,East
638,1767,2024-11-25,21,207.55,East
464,617,2024-04-30,345,455.25,East
540,2752,2024-07-06,341,209.15,South
959,1869,2024-03-31,341,58.45,North
291,1502,2024-07-01,285,453.98,West
500,1966,2024-12-17,242,243.02,South
941,2454,2024-01-03,113,375.42,East
993,1099,2024-01-21,269,239.3,East
80,2647,2024-09-22,276,141.5,South
158,3733,2024-01-16,426,221.05,North
169,3447,2024-12-01,128,363.75,North
674,4062,2024-09-19,197,233.15,East
906,49,2024-06-13,357,109.02,East
938,1801,2024-11-05,168,48.29,South
728,4096,2024-05-28,143,71.52,East
891,2357,2024-02-18,335,269.39,South
748,4599,2024-05-07,227,280.28,East
677,4837,2024-02-22,292,129.31,East
692,2588,2024-09-10,288,496.7,East
785,1956,2024-04-15,142,171.14,West
210,1846,2024-04-26,240,159.33,South
894,3760,2024-03-11,293,21.02,North
899,2591,2024-05-26,195,185.86,West
300,1753,2024-09-06,409,200.32,East
965,1441,2024-12-13,87,237.88,North
359,3676,2024-06-05,296,339.09,East
392,2737,2024-05-15,385,487.62,West
186,2336,2024-01-23,168,150.18,East
118,440,2024-08-21,35,456.13,East
553,3551,2024-12-06,330,68.07,West
758,1144,2024-04-29,415,396.83,West
520,3297,2024-08-12,373,224.28,East
262,1714,2024-09-26,404,45.2,West
392,4457,2024-01-24,48,470.76,South
590,930,2024-10-19,139,310.25,South
551,4655,2024-03-12,3,172.2,East
369,1237,2024-06-29,20,491.33,North
151,1637,2024-01-30,37,96.08,South
834,712,2024-02-01,85,470.05,East
546,2502,2024-07-17,492,284.08,West
888,2429,2024-12-04,165,352.96,South
459,3300,2024-01-04,118,128.82,West
816,1799,2024-04-26,89,303.19,West
472,2856,2024-05-08,91,64.35,South
673,3706,2024-05-01,271,261.81,North
802,2027,2024-02-06,358,412.56,South
954,2991,2024-10-11,126,161.05,East
778,3988,2024-05-09,126,212.15,West
750,3329,2024-02-27,267,19.19,East
76,929,2024-01-28,265,244.04,East
563,140,2024-08-25,125,395.38,West
377,407,2024-11-03,354,285.96,North
579,549,2024-08-25,67,62.47,North
559,1408,2024-03-03,340,254.32,West
356,815,2024-12-14,106,461.83,West
686,111,2024-12-09,441,225.91,North
102,1243,2024-01-20,328,82.86,South
995,476,2024-03-17,434,132.15,West
88,2360,2024-01-09,337,440.29,North
311,2609,2024-09-18,426,367.37,West
893,4635,2024-09-18,64,144.88,West
835,3603,2024-02-07,151,443.36,East
804,4597,2024-09-16,333,317.97,South
652,1487,2024-03-29,73,62.74,South
257,1876,2024-04-04,129,161.49,North
178,2133,2024-08-20,264,477.37,East
833,4907,2024-06-09,225,361.07,South
555,3475,2024-09-24,287,74.84,West
38,3459,2024-08-03,135,125.91,East
974,372,2024-05-23,115,418.34,West
663,3807,2024-07-08,474,394.75,East
63,2152,2024-01-16,238,394.81,South
706,1817,2024-12-19,93,280.0,South
324,932,2024-10-12,336,306.83,West
827,2439,2024-06-06,247,299.21,East
266,1560,2024-04-04,123,476.82,West
21,1194,2024-09-20,89,431.92,South
83,3677,2024-08-19,499,204.48,East
885,4847,2024-05-28,494,15.42,West
980,722,2024-03-27,12,350.81,West
374,2972,2024-01-24,182,378.44,East
502,1918,2024-01-29,259,246.33,West
684,1312,2024-06-03,122,446.47,East
238,3014,2024-03-24,46,446.27,West
390,4097,2024-04-17,145,276.34,South
202,4092,2024-05-21,489,393.21,North
203,3883,2024-04-15,467,15.22,South
887,3840,2024-06-05,478,256.06,South
274,1372,2024-01-24,66,200.23,North
126,3565,2024-10-25,254,143.37,North
611,1381,2024-12-01,131,176.79,West
844,3595,2024-10-23,68,204.74,South
761,3889,2024-03-10,113,477.03,North
873,1906,2024-04-30,471,350.87,West
455,3627,2024-12-30,469,479.01,East
871,4095,2024-12-05,62,111.04,South
73,92,2024-08-29,167,335.09,West
219,111,2024-09-01,359,140.54,North
531,4956,2024-11-04,416,50.23,North
506,176,2024-07-09,47,92.44,East
509,2255,2024-12-12,23,352.15,North
830,4156,2024-10-20,464,341.67,North
257,4394,2024-04-14,360,164.64,North
492,1381,2024-01-30,163,444.82,West
329,2583,2024-04-08,49,475.21,North
472,3836,2024-06-10,348,87.36,North
355,3781,2024-09-30,437,58.58,East
753,4308,2024-03-26,162,172.4,East
478,3051,2024-11-29,112,375.78,East
403,4414,2024-05-03,352,283.7,West
897,4747,2024-06-22,221,156.52,South
640,4520,2024-01-25,45,420.99,South
473,3407,2024-02-15,182,147.86,South
810,813,2024-06-08,283,212.52,East
221,233,2024-08-22,322,392.36,West
234,2351,2024-12-27,215,230.21,West
253,1676,2024-07-16,436,498.93,North
431,4019,2024-11-12,309,194.87,North
778,2785,2024-10-12,3,197.54,North
989,2517,2024-04-18,325,172.76,South
877,3343,2024-07-26,326,76.28,North
10,2848,2024-05-20,256,267.45,West
426,357,2024-08-30,27,293.21,West
862,1895,2024-10-26,429,191.27,South
174,1055,2024-07-11,218,371.63,South
153,3128,2024-04-18,337,470.91,East
126,4974,2024-08-31,454,139.07,North
673,3103,2024-08-01,419,49.4,East
549,3804,2024-08-02,211,172.35,South
4,2901,2024-02-25,205,28.85,West
913,664,2024-08-21,375,249.76,East
238,3371,2024-06-18,439,166.55,West
298,1185,2024-09-30,489,325.82,North
624,1596,2024-07-04,285,497.25,North
438,4824,2024-07-29,91,260.15,South
432,1456,2024-08-20,40,116.6,East
981,2476,2024-09-06,483,133.72,South
10,3769,2024-01-24,277,479.44,West
654,3054,2024-10-06,62,60.51,East
50,3870,2024-01-02,43,334.34,West
308,3677,2024-03-29,376,215.21,South
25,3928,2024-10-09,168,299.38,West
127,1788,2024-05-23,494,44.37,South
