transaction_id,customer_id,amount,transaction_type,timestamp
10410,3,1401.61,Credit,2023-11-25 08:38:54
10411,3,1093.46,Transfer,2023-07-07 16:04:32
10412,3,399.14,Credit,2023-09-14 11:49:11
10413,3,1233.4,Transfer,2023-02-20 08:42:51
10414,3,8339.57,Credit,2023-05-22 12:46:58
10415,3,4430.41,Credit,2023-10-21 06:08:58
10416,3,9339.58,Debit,2023-02-01 08:07:10
10417,3,2185.73,Debit,2023-02-02 05:15:44
10418,3,4357.37,Withdrawal,2023-05-04 21:13:26
10419,3,3215.64,Credit,2023-07-12 03:21:14
10420,3,9287.09,Credit,2023-11-24 17:17:55
10421,3,2448.42,Credit,2023-10-22 10:36:05
10422,3,8541.42,Withdrawal,2023-08-02 02:35:08
10423,3,7737.01,Transfer,2023-09-30 00:12:19
10424,3,4972.43,Debit,2023-04-13 22:21:41
10425,3,3019.03,Credit,2023-10-12 18:20:35
10426,3,2368.82,Withdrawal,2023-01-07 07:47:12
10427,3,3555.78,Credit,2023-11-26 16:52:24
10428,3,6256.39,Credit,2023-10-20 09:12:15
10429,3,6219.98,Debit,2023-07-03 19:30:23
10430,3,1487.69,Transfer,2023-03-05 15:16:23
10431,3,6160.3,Debit,2023-03-24 02:29:42
10432,3,5592.92,Debit,2023-03-18 20:11:58
10433,3,6869.84,Transfer,2023-03-07 02:00:06
10434,3,1572.6,Credit,2023-04-12 08:46:24
10435,3,1966.26,Debit,2023-02-21 10:11:58
10436,3,3706.45,Credit,2023-11-30 11:25:10
10437,3,9092.61,Transfer,2023-07-20 18:25:57
10438,3,6123.91,Withdrawal,2023-09-04 19:26:59
10439,3,9273.84,Withdrawal,2023-04-03 20:28:04
10440,3,2938.82,Transfer,2023-12-05 22:02:50
10441,3,5759.42,Credit,2023-04-05 22:53:24
10442,3,7202.13,Credit,2023-09-02 09:04:45
10443,3,1541.81,Withdrawal,2023-04-15 07:57:27
10444,3,6114.97,Withdrawal,2023-11-23 07:43:48
10445,3,3735.04,Transfer,2023-12-08 05:08:11
10446,3,1826.63,Withdrawal,2023-06-17 07:32:36
10447,3,6852.29,Credit,2023-12-15 11:46:48
10448,3,6010.47,Debit,2023-08-12 08:54:50
10449,3,8658.7,Withdrawal,2023-08-29 19:27:07
10450,3,9459.41,Credit,2023-02-08 12:49:36
10451,3,3115.11,Transfer,2023-09-05 20:23:12
10452,3,7288.5,Withdrawal,2023-08-14 05:02:54
10453,3,7853.09,Credit,2023-02-14 04:45:33
10454,3,4466.84,Transfer,2023-07-20 18:12:15
10455,3,7843.39,Credit,2023-07-02 06:07:38
10456,3,8666.02,Debit,2023-07-05 08:23:13
10457,3,5969.09,Transfer,2023-01-29 03:25:02
10458,3,8873.75,Debit,2023-01-24 08:45:15
10459,3,3246.61,Withdrawal,2023-04-01 06:47:42
10460,3,8254.72,Withdrawal,2023-07-15 18:21:26
10461,3,5696.59,Credit,2023-12-08 08:32:08
10462,3,7075.03,Credit,2023-11-17 06:03:19
10463,3,6811.03,Credit,2023-06-02 18:54:34
10464,3,5639.9,Transfer,2023-07-23 10:12:56
10465,3,1997.17,Withdrawal,2023-07-07 02:03:00
10466,3,8867.67,Debit,2023-12-17 13:17:29
10467,3,8523.89,Debit,2023-11-27 01:04:04
10468,3,4252.86,Transfer,2023-07-06 06:49:01
10469,3,3579.48,Withdrawal,2023-09-11 06:59:24
10470,3,8503.0,Withdrawal,2023-09-11 17:58:16
10471,3,6838.1,Transfer,2023-03-26 21:29:58
10472,3,6187.88,Withdrawal,2023-05-18 17:00:23
10473,3,7841.35,Credit,2023-11-15 02:52:12
10474,3,3389.36,Transfer,2023-11-16 03:52:17
10475,3,7930.0,Credit,2023-10-02 10:10:13
10476,3,479.41,Credit,2023-11-21 19:29:16
10477,3,3647.61,Credit,2023-08-17 06:21:54
10478,3,9518.62,Credit,2023-07-27 10:54:09
10479,3,4972.73,Withdrawal,2023-01-15 21:43:09
10480,3,9281.33,Transfer,2023-07-11 11:56:19
10481,3,1218.11,Credit,2023-12-02 05:34:44
10482,3,7978.12,Debit,2023-01-30 08:41:34
10483,3,2279.68,Withdrawal,2023-01-02 17:47:37
10484,3,1848.62,Debit,2023-07-20 15:41:13
10485,3,1774.77,Debit,2023-07-25 07:51:35
10486,3,2130.84,Withdrawal,2023-06-18 08:31:39
10487,3,9492.55,Debit,2023-06-12 19:56:11
10488,3,132.28,Credit,2023-04-08 06:02:26
10489,3,7714.63,Credit,2023-09-01 03:19:34
10490,3,3213.11,Transfer,2023-11-30 02:45:34
10491,3,4589.14,Transfer,2023-12-26 14:53:21
10492,3,2404.82,Credit,2023-05-21 14:44:14
10493,3,3089.84,Withdrawal,2023-05-21 22:59:27
10494,3,1572.89,Transfer,2023-12-29 12:08:37
10495,3,965.27,Withdrawal,2023-09-11 21:50:20
10496,3,1294.19,Debit,2023-02-24 16:23:20
10497,3,5936.27,Transfer,2023-06-14 07:09:28
10498,3,5621.37,Debit,2023-10-09 16:13:53
10499,3,6894.72,Withdrawal,2023-05-07 15:14:43
10500,3,9867.17,Withdrawal,2023-08-17 16:44:49
10501,3,6413.71,Credit,2023-09-25 00:13:33
10502,3,8433.59,Withdrawal,2023-08-01 05:05:13
10503,3,9627.37,Transfer,2023-12-25 21:52:08
10504,3,3974.51,Debit,2023-07-28 01:53:14
10505,3,9893.19,Credit,2023-02-18 00:13:31
10506,3,2628.25,Credit,2023-10-03 04:43:11
10507,3,6664.71,Credit,2023-10-01 21:23:23
10508,3,182.45,Withdrawal,2023-01-11 00:48:13
10509,3,858.78,Credit,2023-06-02 19:11:05
10510,3,560.29,Withdrawal,2023-11-18 00:46:22
10511,3,167.32,Withdrawal,2023-04-18 08:29:53
10512,3,5652.39,Credit,2023-07-02 20:11:51
10513,3,6031.82,Transfer,2023-02-25 19:09:01
10514,3,6245.07,Withdrawal,2023-02-18 15:21:58
10515,3,2555.01,Debit,2023-09-02 09:12:54
10516,3,4628.53,Credit,2023-02-08 04:17:44
10517,3,501.49,Credit,2023-10-08 06:46:01
10518,3,6596.7,Credit,2023-03-11 21:51:46
10519,3,6982.57,Credit,2023-06-18 06:48:31
10520,3,8226.52,Transfer,2023-07-21 04:42:57
10521,3,6790.7,Debit,2023-04-06 21:45:19
10522,3,9352.04,Credit,2023-09-18 13:28:21
10523,3,811.4,Transfer,2023-01-08 12:53:19
10524,3,6405.23,Debit,2023-01-15 18:20:34
10525,3,785.2,Withdrawal,2023-12-07 22:56:37
10526,3,3593.96,Transfer,2023-05-07 06:24:32
10527,3,422.41,Transfer,2023-06-15 12:28:37
10528,3,3454.93,Transfer,2023-02-01 18:59:06
10529,3,8764.25,Withdrawal,2023-12-06 03:38:53
10530,3,6046.33,Transfer,2023-12-23 07:30:23
10531,3,8682.57,Transfer,2023-03-22 17:47:02
10532,3,6468.25,Withdrawal,2023-07-04 04:22:13
10533,3,4916.26,Transfer,2023-10-20 03:03:21
10534,3,8755.53,Credit,2023-09-09 00:20:48
10535,3,3018.07,Transfer,2023-03-03 19:39:21
10536,3,2980.29,Credit,2023-10-01 14:03:02
10537,3,3549.58,Credit,2023-10-22 07:05:05
10538,3,7823.78,Credit,2023-11-18 17:38:17
10539,3,8233.81,Transfer,2023-02-08 16:30:42
10540,3,2054.99,Debit,2023-02-06 11:11:56
10541,3,8786.18,Debit,2023-05-03 06:09:52
10542,3,6209.44,Withdrawal,2023-06-27 01:14:51
10543,3,4597.1,Transfer,2023-10-20 07:48:10
10544,3,6056.03,Debit,2023-12-09 09:18:55
10545,3,6214.56,Credit,2023-10-09 02:10:31
10546,3,1592.94,Debit,2023-05-11 08:46:01
10547,3,1033.53,Debit,2023-12-15 04:04:42
10548,3,5383.71,Transfer,2023-12-12 05:47:26
10549,3,8081.23,Debit,2023-09-27 22:54:08
10550,3,3419.9,Credit,2023-12-05 08:33:10
10551,3,4476.15,Debit,2023-09-08 22:13:23
10552,3,6547.14,Withdrawal,2023-02-15 10:59:16
10553,3,130.03,Debit,2023-02-21 09:08:13
10554,3,9815.67,Transfer,2023-08-29 04:19:45
10555,3,1127.86,Debit,2023-05-29 13:21:32
10556,3,6799.89,Debit,2023-11-22 14:51:09
10557,3,8261.14,Credit,2023-12-14 16:15:14
10558,3,35.83,Transfer,2023-08-10 14:45:19
10559,3,7233.72,Credit,2023-10-13 00:30:58
10560,3,7188.34,Debit,2023-10-04 01:27:53
10561,3,9364.54,Credit,2023-10-02 23:58:56
10562,3,5766.04,Withdrawal,2023-10-08 19:08:58
10563,3,3678.54,Credit,2023-10-28 20:02:57
10564,3,6230.67,Debit,2023-03-08 13:56:14
10565,3,3657.7,Debit,2023-09-29 17:17:18
10566,3,6395.51,Transfer,2023-02-26 08:40:51
10567,3,1746.6,Transfer,2023-09-25 05:20:04
10568,3,2820.72,Credit,2023-06-25 02:02:19
10569,3,8131.65,Transfer,2023-07-20 11:36:20
10570,3,2121.17,Transfer,2023-02-09 11:14:29
10571,3,9586.4,Transfer,2023-06-03 18:25:31
10572,3,6840.06,Debit,2023-05-01 03:02:47
10573,3,5457.15,Withdrawal,2023-01-29 02:13:23
10574,3,3587.96,Withdrawal,2023-11-23 22:38:31
10575,3,8726.34,Debit,2023-09-13 13:21:02
10576,3,2982.41,Withdrawal,2023-01-11 13:15:27
10577,3,2451.44,Transfer,2023-08-04 19:20:52
10578,3,6667.87,Credit,2023-10-27 03:28:35
10579,3,2663.78,Debit,2023-12-16 15:41:42
10580,3,7449.19,Transfer,2023-04-04 11:32:45
10581,3,6248.52,Transfer,2023-03-14 23:01:18
10582,3,154.17,Transfer,2023-03-08 15:30:26
10583,3,7871.41,Transfer,2023-09-26 20:00:31
10584,3,1527.32,Transfer,2023-08-27 07:23:18
10585,3,7626.78,Transfer,2023-12-06 19:35:15
10586,3,920.58,Withdrawal,2023-12-28 08:40:52
10587,3,1849.92,Transfer,2023-06-25 05:27:29
10588,3,7015.48,Transfer,2023-05-08 00:14:44
10589,3,9101.73,Debit,2023-07-07 17:15:13
10590,3,7807.37,Transfer,2023-04-05 10:01:46
10591,3,1831.31,Debit,2023-05-16 05:23:30
10592,3,7106.42,Transfer,2023-11-02 05:31:58
10593,3,8265.51,Withdrawal,2023-10-24 05:04:39
10594,3,2721.25,Credit,2023-07-21 22:06:50
10595,3,5013.5,Withdrawal,2023-05-16 00:04:28
10596,3,9907.98,Withdrawal,2023-10-17 07:18:14
10597,3,6831.64,Withdrawal,2023-08-26 22:09:52
10598,3,88.95,Transfer,2023-02-25 00:34:50
10599,3,600.87,Withdrawal,2023-11-19 03:31:41
10600,3,5631.13,Transfer,2023-11-11 02:49:30
10601,3,3645.5,Credit,2023-08-21 17:44:15
10602,3,6795.16,Debit,2023-12-28 02:35:59
10603,3,1722.11,Credit,2023-09-29 12:35:52
10604,3,1173.4,Debit,2023-01-24 21:21:21
10605,3,3884.24,Withdrawal,2023-11-14 12:09:08
10606,3,2430.52,Transfer,2023-08-27 08:39:23
10607,3,1989.36,Debit,2023-07-09 02:29:27
10608,3,8969.66,Withdrawal,2023-09-22 06:54:26
10609,3,8385.97,Credit,2023-02-24 08:08:48
10610,3,6647.63,Withdrawal,2023-12-08 05:27:18
10611,3,6060.45,Credit,2023-07-04 02:23:32
10612,3,4907.28,Debit,2023-03-24 00:06:05
10613,3,5474.97,Credit,2023-08-29 12:17:58
10614,3,7530.3,Debit,2023-09-03 13:34:45
10615,3,3968.83,Transfer,2023-09-22 18:41:46
10616,3,7904.31,Withdrawal,2023-10-01 17:35:44
10617,3,5454.53,Transfer,2023-02-13 05:00:50
10618,3,176.01,Withdrawal,2023-03-06 13:23:27
10619,3,3305.09,Credit,2023-10-24 13:03:48
10620,3,1824.74,Credit,2023-04-02 15:42:42
10621,3,3863.95,Transfer,2023-06-12 20:34:17
10622,3,585.88,Debit,2023-06-15 01:02:04
10623,3,9313.47,Credit,2023-07-20 15:56:09
10624,3,7249.22,Credit,2023-11-25 08:19:37
10625,3,2814.56,Credit,2023-03-25 05:09:39
10626,3,7885.57,Withdrawal,2023-12-22 00:06:34
10627,3,8985.65,Withdrawal,2023-08-20 20:26:48
10628,3,3115.25,Withdrawal,2023-10-05 21:55:22
10629,3,9820.33,Credit,2023-09-26 21:45:56
10630,3,2260.99,Credit,2023-01-29 08:46:38
10631,3,5243.01,Withdrawal,2023-11-26 20:17:35
10632,3,5626.06,Debit,2023-10-17 21:55:22
10633,3,9454.43,Withdrawal,2023-10-01 17:55:58
10634,3,5624.73,Withdrawal,2023-02-01 23:40:01
10635,3,1215.24,Withdrawal,2023-04-07 00:15:54
10636,3,3928.19,Debit,2023-10-18 15:02:09
10637,3,7216.03,Withdrawal,2023-10-23 07:50:54
10638,3,9962.38,Transfer,2023-01-15 09:32:42
10639,3,7999.14,Withdrawal,2023-02-14 07:59:53
10640,3,5507.3,Transfer,2023-08-18 00:03:13
10641,3,4660.87,Withdrawal,2023-08-17 00:44:03
10642,3,3679.37,Debit,2023-11-20 07:05:10
10643,3,6169.89,Debit,2023-03-11 13:52:29
10644,3,9767.06,Debit,2023-11-04 23:06:47
10645,3,6357.37,Transfer,2023-09-01 00:06:14
10646,3,3268.73,Debit,2023-01-10 08:45:15
10647,3,2518.65,Transfer,2023-10-18 01:09:14
10648,3,2467.59,Debit,2023-01-26 20:50:24
10649,3,7551.99,Transfer,2023-08-15 16:39:11
10650,3,3953.08,Credit,2023-03-03 10:28:59
10651,3,3234.85,Credit,2023-01-29 15:40:27
10652,3,7745.48,Transfer,2023-09-02 12:38:19
10653,3,8304.46,Credit,2023-07-01 14:25:00
10654,3,9466.78,Credit,2023-11-21 14:49:10
10655,3,5531.61,Debit,2023-07-05 22:17:55
10656,3,9573.39,Debit,2023-07-18 04:32:08
10657,3,9929.68,Withdrawal,2023-08-02 21:17:04
10658,3,1253.73,Credit,2023-08-06 16:06:18
10659,3,9816.14,Credit,2023-11-11 13:01:26
10660,3,997.34,Withdrawal,2023-02-16 13:53:38
10661,3,5889.54,Transfer,2023-12-07 06:15:32
10662,3,7655.67,Transfer,2023-05-12 07:47:00
10663,3,4448.34,Credit,2023-03-13 16:12:05
10664,3,9117.16,Transfer,2023-07-18 06:20:08
10665,3,7212.41,Credit,2023-06-26 22:09:04
10666,3,5494.07,Debit,2023-02-08 15:00:47
10667,3,1920.7,Credit,2023-11-23 14:46:48
10668,3,8892.64,Withdrawal,2023-09-13 12:45:56
10669,3,5338.82,Credit,2023-10-09 13:13:05
10670,3,3858.17,Credit,2023-04-24 08:40:44
10671,3,8727.33,Debit,2023-06-13 05:26:35
10672,3,2496.67,Withdrawal,2023-11-17 00:28:20
10673,3,5151.61,Debit,2023-10-26 01:14:03
10674,3,3004.17,Credit,2023-07-14 19:33:45
10675,3,7871.25,Transfer,2023-02-28 11:40:28
10676,3,4107.32,Debit,2023-02-06 09:27:21
10677,3,4045.4,Debit,2023-08-16 23:59:44
10678,3,1261.15,Withdrawal,2023-02-20 19:20:14
10679,3,8660.41,Withdrawal,2023-09-16 18:00:19
10680,3,8675.34,Transfer,2023-06-03 03:16:13
10681,3,4211.11,Debit,2023-01-20 10:17:13
10682,3,2236.01,Transfer,2023-05-05 23:05:56
10683,3,3918.13,Debit,2023-10-10 06:40:10
10684,3,5730.16,Debit,2023-12-18 03:13:57
10685,3,4095.39,Withdrawal,2023-06-22 09:28:20
10686,3,8310.08,Debit,2023-08-13 15:38:06
10687,3,7699.78,Withdrawal,2023-07-31 00:18:01
10688,3,938.65,Credit,2023-09-10 20:34:09
10689,3,6167.96,Withdrawal,2024-01-01 10:25:04
10690,3,3014.27,Debit,2023-10-10 06:36:07
10691,3,3470.15,Debit,2023-07-13 20:49:00
10692,3,9811.62,Credit,2023-02-06 10:54:06
10693,3,1983.53,Credit,2023-02-28 13:12:01
10694,3,9574.84,Debit,2023-09-28 18:57:41
10695,3,1374.32,Credit,2023-03-27 14:26:24
10696,3,2371.18,Credit,2023-01-18 22:26:47
10697,3,8502.95,Withdrawal,2023-06-16 21:38:07
10698,3,1603.83,Debit,2023-09-01 11:06:54
10699,3,7294.26,Credit,2023-07-21 04:25:56
10700,3,7002.55,Credit,2023-04-05 05:38:20
10701,3,3727.65,Debit,2023-02-26 07:14:36
10702,3,5358.22,Transfer,2023-08-19 06:57:51
10703,3,3240.74,Transfer,2023-08-26 11:01:30
10704,3,7298.41,Debit,2023-12-06 17:38:58
10705,3,1348.01,Debit,2023-02-17 18:34:21
10706,3,1850.08,Credit,2023-04-19 16:59:46
10707,3,760.02,Withdrawal,2023-01-14 17:44:42
10708,3,1825.95,Withdrawal,2023-06-06 11:34:10
10709,3,9263.68,Withdrawal,2023-02-13 15:07:27
10710,3,1262.8,Transfer,2023-03-26 12:09:34
10711,3,2948.03,Transfer,2023-01-08 04:21:09
10712,3,579.31,Debit,2023-10-05 23:14:38
10713,3,9254.74,Debit,2023-06-18 00:35:06
10714,3,5159.09,Debit,2023-09-08 16:15:45
10715,3,3782.27,Debit,2023-08-18 20:21:48
10716,3,4303.68,Credit,2023-09-04 11:37:19
10717,3,6613.99,Debit,2023-05-18 21:31:11
10718,3,1386.49,Transfer,2023-02-27 23:51:10
10719,3,2546.2,Credit,2023-12-26 15:51:46
10720,3,2558.73,Withdrawal,2023-12-22 19:16:15
10721,3,3064.24,Transfer,2023-06-12 14:48:06
10722,3,2442.84,Transfer,2023-10-12 06:04:02
10723,3,8325.3,Transfer,2023-02-06 09:12:12
10724,3,3487.34,Credit,2023-06-10 11:49:22
10725,3,7123.24,Credit,2023-11-01 23:29:02
10726,3,4120.47,Withdrawal,2023-07-10 14:47:01
10727,3,4494.61,Credit,2023-02-03 10:04:55
10728,3,9633.27,Withdrawal,2023-02-25 02:20:34
10729,3,327.96,Transfer,2023-03-04 07:25:27
10730,3,2225.56,Credit,2023-12-31 23:16:06
10731,3,8738.43,Transfer,2023-06-16 08:59:58
10732,3,2769.82,Credit,2023-07-10 16:37:18
10733,3,4036.21,Transfer,2023-09-26 02:11:48
10734,3,2211.14,Withdrawal,2023-01-26 05:25:23
10735,3,8712.54,Withdrawal,2023-07-26 19:05:11
10736,3,8910.12,Transfer,2023-04-21 08:55:43
10737,3,9003.82,Transfer,2023-12-23 08:59:56
10738,3,3925.85,Credit,2023-11-29 21:54:08
10739,3,1271.16,Debit,2023-04-17 07:32:49
10740,3,3977.17,Transfer,2023-11-20 12:15:26
10741,3,6598.34,Debit,2023-01-31 21:15:46
10742,3,1323.5,Transfer,2023-01-03 09:26:10
10743,3,4261.32,Credit,2023-02-06 18:30:40
10744,3,6532.56,Withdrawal,2023-02-08 16:34:26
10745,3,1669.17,Transfer,2023-11-14 03:50:16
10746,3,6352.31,Credit,2023-03-11 14:30:06
10747,3,9902.3,Withdrawal,2023-10-19 14:37:29
10748,3,532.62,Debit,2023-02-02 16:46:21
10749,3,7049.29,Credit,2023-12-09 08:10:12
10750,3,5441.9,Credit,2023-12-06 11:00:53
10751,3,7743.42,Transfer,2023-03-10 07:46:00
10752,3,6383.84,Withdrawal,2023-08-26 18:52:44
10753,3,5843.33,Withdrawal,2023-11-14 23:48:13
10754,3,4100.64,Debit,2023-03-14 23:20:15
10755,3,4524.05,Credit,2023-06-25 02:08:55
10756,3,1677.57,Transfer,2023-07-06 18:45:21
10757,3,6873.84,Withdrawal,2023-06-12 06:03:31
10758,3,9981.21,Withdrawal,2023-10-29 06:19:45
10759,3,3987.74,Debit,2023-05-02 21:49:02
10760,3,1421.52,Debit,2023-03-18 10:21:42
10761,3,7686.8,Withdrawal,2023-09-04 07:29:59
10762,3,5406.69,Transfer,2023-04-15 04:24:00
10763,3,2920.71,Debit,2023-10-01 13:21:07
10764,3,9972.85,Credit,2023-07-10 01:54:10
10765,3,882.03,Transfer,2023-01-12 13:08:34
10766,3,9475.4,Credit,2023-10-30 18:57:48
10767,3,9006.62,Withdrawal,2023-12-29 07:26:28
10768,3,5541.08,Debit,2023-09-01 15:38:03
10769,3,5232.81,Credit,2023-02-17 19:49:51
10770,3,378.53,Withdrawal,2023-07-06 14:02:04
10771,3,5413.58,Credit,2023-10-22 07:17:38
10772,3,9318.07,Transfer,2023-04-02 20:37:27
10773,3,8806.32,Debit,2023-02-10 20:09:17
10774,3,6683.67,Debit,2023-08-19 20:18:55
10775,3,9488.14,Debit,2023-06-04 20:57:17
10776,3,5812.59,Withdrawal,2023-06-23 08:08:21
10777,3,6752.39,Debit,2023-11-14 00:49:18
10778,3,3698.84,Transfer,2023-10-09 03:54:57
10779,3,466.33,Withdrawal,2023-06-03 10:27:39
10780,3,8620.03,Credit,2023-10-25 21:30:31
10781,3,6160.54,Withdrawal,2023-05-07 19:23:15
10782,3,6806.62,Withdrawal,2023-06-25 04:04:33
10783,3,166.96,Credit,2023-03-06 15:40:58
10784,3,328.73,Credit,2023-10-17 02:42:03
10785,3,4842.8,Debit,2023-10-20 14:20:25
10786,3,5673.24,Debit,2023-02-09 07:17:43
10787,3,604.17,Debit,2023-12-13 01:45:56
10788,3,629.74,Withdrawal,2023-10-02 07:07:50
10789,3,3275.81,Transfer,2023-09-20 18:58:30
10790,3,4285.89,Credit,2023-10-06 04:44:55
10791,3,968.21,Credit,2023-06-17 12:44:32
10792,3,6047.6,Withdrawal,2023-09-24 16:17:32
10793,3,6646.97,Debit,2023-04-19 16:20:26
10794,3,8581.18,Credit,2023-05-29 19:43:05
10795,3,330.93,Withdrawal,2023-01-11 20:14:34
10796,3,9486.17,Credit,2023-04-13 15:25:10
10797,3,4954.82,Debit,2023-07-22 05:16:19
10798,3,8293.82,Transfer,2023-09-12 17:18:53
10799,3,9960.91,Withdrawal,2023-07-03 03:49:51
10800,3,7726.57,Withdrawal,2023-09-18 09:06:44
10801,3,8718.18,Withdrawal,2023-02-25 18:39:13
10802,3,524.45,Transfer,2023-02-12 04:18:35
10803,3,6761.13,Transfer,2023-01-27 23:00:39
10804,3,330.41,Debit,2023-12-01 21:11:34
10805,3,6856.16,Debit,2023-02-13 16:33:01
10806,3,3875.37,Credit,2023-05-18 15:19:28
10807,3,81.49,Transfer,2023-05-08 01:31:40
10808,3,12.35,Debit,2023-07-14 22:47:53
10809,3,3677.46,Withdrawal,2023-04-25 10:30:53
10810,3,9876.97,Debit,2023-07-21 06:16:42
10811,3,5763.29,Credit,2023-12-27 13:03:24
10812,3,529.87,Credit,2023-03-28 06:04:12
10813,3,897.29,Withdrawal,2023-02-26 18:27:58
10814,3,2511.97,Debit,2023-10-17 12:42:21
10815,3,1286.15,Transfer,2023-05-12 10:58:45
10816,3,1130.44,Transfer,2023-07-16 08:58:21
10817,3,661.77,Credit,2023-07-10 23:07:00
10818,3,5592.11,Credit,2023-06-06 03:57:13
10819,3,6350.81,Transfer,2023-11-10 04:43:12
10820,3,3002.1,Credit,2023-12-19 13:24:10
10821,3,4649.53,Credit,2023-07-04 03:42:53
10822,3,7612.44,Withdrawal,2023-03-05 05:35:38
10823,3,4425.19,Withdrawal,2023-12-13 12:11:31
10824,3,3975.18,Transfer,2023-08-10 04:08:11
10825,3,5873.77,Transfer,2023-12-09 06:06:04
10826,3,846.85,Credit,2023-08-18 10:58:28
10827,3,621.78,Credit,2023-11-29 05:04:19
10828,3,4020.2,Withdrawal,2023-10-31 15:35:42
10829,3,1357.62,Debit,2023-05-20 10:02:47
10830,3,8328.43,Debit,2023-03-18 14:46:00
10831,3,6970.58,Debit,2023-09-19 23:53:17
10832,3,9496.58,Debit,2023-07-18 07:22:49
10833,3,7311.91,Debit,2023-11-29 12:14:15
10834,3,6833.82,Withdrawal,2023-09-06 00:40:09
10835,3,2517.4,Transfer,2023-07-25 23:36:26
10836,3,7276.44,Credit,2023-02-02 18:34:43
10837,3,5414.85,Withdrawal,2023-10-24 20:31:27
10838,3,9894.45,Debit,2023-04-17 14:48:45
10839,3,6404.92,Withdrawal,2023-07-21 12:07:09
10840,3,5835.01,Debit,2023-02-28 20:02:39
10841,3,3762.04,Debit,2023-09-22 13:36:06
10842,3,9190.06,Transfer,2023-11-20 03:41:25
10843,3,9569.98,Transfer,2023-08-03 23:30:58
10844,3,5736.15,Withdrawal,2023-03-20 20:58:21
10845,3,4267.63,Withdrawal,2023-05-04 07:43:31
10846,3,5600.99,Debit,2023-09-17 12:15:37
10847,3,4822.89,Withdrawal,2023-04-09 20:15:59
10848,3,358.96,Credit,2023-07-17 07:54:03
10849,3,1791.4,Withdrawal,2023-03-31 00:48:21
10850,3,1508.86,Debit,2023-07-30 12:18:26
10851,3,5222.37,Debit,2023-05-27 22:20:36
10852,3,9123.71,Transfer,2023-08-22 13:07:59
10853,3,6552.91,Credit,2023-08-28 14:26:59
10854,3,2380.45,Credit,2023-04-08 07:31:55
10855,3,3731.83,Debit,2023-11-25 16:21:06
10856,3,5061.49,Credit,2023-08-12 11:10:50
10857,3,3721.71,Credit,2023-07-21 13:19:54
10858,3,4665.72,Withdrawal,2023-04-27 20:09:00
10859,3,5061.64,Transfer,2023-12-20 15:52:04
10860,3,887.63,Transfer,2023-04-10 16:09:10
10861,3,6955.55,Credit,2023-04-08 06:19:41
10862,3,4818.66,Debit,2023-04-09 20:51:03
10863,3,3083.8,Transfer,2023-04-15 04:49:17
10864,3,8002.29,Withdrawal,2023-12-22 04:44:01
10865,3,9516.14,Withdrawal,2023-07-19 10:24:18
10866,3,8101.89,Credit,2023-07-25 16:05:40
10867,3,9305.42,Debit,2023-03-24 09:03:26
10868,3,3161.77,Withdrawal,2023-02-07 08:06:04
10869,3,3304.17,Withdrawal,2024-01-01 13:37:51
10870,3,4647.99,Credit,2023-05-08 14:15:58
10871,3,9389.94,Withdrawal,2023-11-10 07:49:12
10872,3,1236.32,Withdrawal,2023-10-15 16:10:31
10873,3,1361.82,Withdrawal,2023-02-06 11:55:54
10874,3,4209.74,Credit,2023-02-05 14:37:04
10875,3,4308.69,Credit,2023-10-20 19:35:48
10876,3,6884.56,Withdrawal,2023-03-09 18:06:28
10877,3,3692.82,Debit,2023-01-02 13:00:49
10878,3,6085.2,Credit,2023-11-29 17:34:39
10879,3,4111.66,Transfer,2023-09-22 06:04:55
10880,3,4873.8,Credit,2023-06-26 08:37:23
10881,3,1961.4,Credit,2023-11-13 17:56:41
10882,3,7096.2,Transfer,2023-12-16 21:44:31
10883,3,9161.58,Withdrawal,2023-04-20 15:50:23
10884,3,9492.77,Credit,2023-07-24 21:01:57
10885,3,9983.27,Debit,2023-11-15 14:03:08
10886,3,6189.82,Transfer,2023-07-04 17:58:17
10887,3,631.04,Debit,2023-11-11 14:26:32
10888,3,5895.05,Credit,2023-07-12 16:06:27
10889,3,8777.38,Transfer,2023-07-05 01:55:07
10890,3,3789.95,Credit,2023-12-11 08:22:25
10891,3,3067.28,Transfer,2023-01-16 12:59:13
10892,3,4844.87,Withdrawal,2023-02-03 16:20:35
10893,3,1049.46,Withdrawal,2023-05-13 12:43:07
10894,3,4497.22,Withdrawal,2023-02-14 03:45:00
10895,3,8722.24,Credit,2023-09-19 10:56:30
10896,3,7938.12,Withdrawal,2023-06-25 04:51:28
10897,3,3689.72,Transfer,2023-01-25 21:08:35
10898,3,9107.98,Withdrawal,2023-09-28 21:24:27
10899,3,4251.57,Transfer,2023-03-03 03:50:52
10900,3,4846.0,Credit,2023-10-03 11:42:51
10901,3,6646.49,Credit,2023-09-29 12:55:51
10902,3,6456.98,Withdrawal,2023-03-25 22:27:13
10903,3,2852.46,Withdrawal,2023-07-07 12:24:04
10904,3,3573.36,Transfer,2023-10-18 06:16:37
10905,3,9221.58,Transfer,2023-11-24 01:33:24
10906,3,2373.64,Transfer,2023-10-06 22:11:31
10907,3,353.65,Debit,2023-05-20 09:16:13
10908,3,4166.12,Withdrawal,2023-07-26 06:26:58
10909,3,1687.97,Credit,2023-11-21 18:13:12
