transaction_id,customer_id,transaction_amount,transaction_date,status
TRANS02584,CUST0638,4580.4,2024-05-27 08:02:36.749587,failed
TRANS02585,CUST0319,1500.13,2024-09-14 06:33:45.749587,successful
TRANS02586,CUST0369,6720.36,2024-08-03 20:02:42.749587,successful
TRANS02587,CUST0829,8762.96,2024-04-26 12:49:15.749587,successful
TRANS02588,CUST0722,8266.82,2025-01-06 16:07:32.749587,successful
TRANS02589,CUST0600,2820.19,2024-09-19 02:45:17.749587,successful
TRANS02590,CUST0200,2203.27,2024-03-18 16:10:32.749587,successful
TRANS02591,CUST0781,5260.3,2024-06-06 08:43:26.749587,successful
TRANS02592,CUST0449,9066.12,2024-07-06 21:07:42.749587,successful
TRANS02593,CUST0353,1416.57,2024-03-30 06:25:39.749587,successful
TRANS02594,CUST0119,4387.38,2024-09-25 13:24:53.749587,failed
TRANS02595,CUST0567,8159.34,2024-08-04 19:57:37.749587,successful
TRANS02596,CUST0558,8662.94,2024-09-11 08:33:41.749587,successful
TRANS02597,CUST0403,703.0,2024-09-02 22:22:21.749587,failed
TRANS02598,CUST0561,7945.02,2024-08-20 02:44:01.749587,successful
TRANS02599,CUST0175,2254.4,2024-12-11 01:36:22.749587,successful
TRANS02600,CUST0484,901.65,2024-03-30 15:29:27.749587,successful
TRANS02601,CUST0386,4425.69,2024-06-26 13:22:12.749587,successful
TRANS02602,CUST0227,7344.05,2024-06-20 07:43:11.749587,successful
TRANS02603,CUST0886,102.5,2024-12-21 12:36:46.749587,successful
TRANS02604,CUST0448,2603.62,2024-11-17 17:31:05.749587,successful
TRANS02605,CUST0764,9315.69,2024-09-24 03:10:19.749587,successful
TRANS02606,CUST0336,8692.77,2024-12-05 16:36:06.749587,successful
TRANS02607,CUST0416,5147.32,2024-05-31 14:46:14.749587,successful
TRANS02608,CUST0320,3362.47,2024-04-06 12:31:49.749587,successful
TRANS02609,CUST0032,1106.97,2024-02-26 09:07:14.749587,successful
TRANS02610,CUST0622,5278.43,2024-02-18 07:02:25.749587,successful
TRANS02611,CUST0225,5974.36,2024-05-26 23:53:58.749587,successful
TRANS02612,CUST0979,6871.51,2024-03-04 02:12:18.749587,successful
TRANS02613,CUST0670,5129.84,2024-12-11 06:35:53.749587,failed
TRANS02614,CUST0651,4650.63,2024-02-27 11:40:15.749587,successful
TRANS02615,CUST0804,6336.99,2024-12-31 17:55:13.749587,successful
TRANS02616,CUST0661,3462.68,2024-03-02 04:11:16.749587,fraudulent
TRANS02617,CUST0644,2263.26,2024-06-22 21:17:01.749587,failed
TRANS02618,CUST0441,916.66,2024-12-23 08:48:39.749587,failed
TRANS02619,CUST0908,7176.39,2024-10-23 13:05:59.749587,successful
TRANS02620,CUST0717,2430.82,2024-03-07 03:15:53.749587,failed
TRANS02621,CUST0755,759.04,2024-10-26 19:17:41.749587,successful
TRANS02622,CUST0898,2431.87,2024-10-25 19:23:50.749587,successful
TRANS02623,CUST0497,4242.36,2024-06-22 18:15:07.749587,failed
TRANS02624,CUST0148,5849.77,2024-05-24 23:47:41.749587,successful
TRANS02625,CUST0293,1563.14,2025-01-21 22:01:27.749587,failed
TRANS02626,CUST0206,2701.97,2024-05-19 12:08:26.749587,successful
TRANS02627,CUST0793,9036.09,2024-10-07 12:24:44.749587,successful
TRANS02628,CUST0592,3275.53,2024-06-09 02:32:44.749587,failed
TRANS02629,CUST0308,5492.96,2024-06-17 15:05:31.749587,successful
TRANS02630,CUST0079,3044.66,2024-08-16 12:26:04.749587,successful
TRANS02631,CUST0023,4353.66,2025-01-16 10:56:48.749587,successful
TRANS02632,CUST0245,8145.98,2025-01-14 21:38:22.749587,successful
TRANS02633,CUST0092,6171.42,2024-09-21 07:54:29.749587,successful
TRANS02634,CUST0299,302.49,2024-10-31 21:18:52.749587,successful
TRANS02635,CUST0737,9524.11,2024-10-20 10:23:30.749587,fraudulent
TRANS02636,CUST0360,2689.92,2024-07-13 11:45:43.749587,failed
TRANS02637,CUST0847,894.3,2024-04-12 05:10:16.749587,successful
TRANS02638,CUST0817,7514.37,2024-06-22 06:48:34.749587,successful
TRANS02639,CUST0287,9059.07,2024-05-07 12:21:47.749587,successful
TRANS02640,CUST0554,6167.71,2024-02-16 21:13:27.749587,successful
TRANS02641,CUST0708,3323.01,2024-04-01 12:13:04.749587,failed
TRANS02642,CUST0490,3413.81,2024-04-04 20:21:56.749587,fraudulent
TRANS02643,CUST0417,6174.02,2024-12-16 00:10:31.749587,successful
TRANS02644,CUST0031,4150.64,2024-12-18 02:40:20.749587,failed
TRANS02645,CUST0094,71.36,2025-02-06 18:28:45.749587,successful
TRANS02646,CUST0897,3564.14,2024-06-26 20:59:54.749587,failed
TRANS02647,CUST0359,8047.17,2025-02-06 17:23:37.749587,failed
TRANS02648,CUST0283,2998.78,2024-02-19 21:36:57.749587,successful
TRANS02649,CUST0342,5716.66,2024-12-30 18:05:47.749587,successful
TRANS02650,CUST0702,2342.37,2024-09-03 13:42:19.749587,successful
TRANS02651,CUST0690,6595.89,2024-12-01 05:37:08.749587,successful
TRANS02652,CUST0369,1130.17,2025-01-03 12:04:11.749587,successful
TRANS02653,CUST0357,5693.81,2024-08-25 17:20:00.749587,failed
TRANS02654,CUST0239,8070.09,2024-05-19 13:29:52.749587,successful
TRANS02655,CUST0774,5712.37,2024-09-27 03:46:42.749587,successful
TRANS02656,CUST0138,599.97,2024-08-07 12:34:04.749587,successful
TRANS02657,CUST0688,5753.9,2024-06-03 05:24:05.749587,fraudulent
TRANS02658,CUST0906,9735.8,2024-12-15 22:56:09.749587,successful
TRANS02659,CUST0331,7656.62,2024-10-10 02:58:14.749587,successful
TRANS02660,CUST0790,8169.11,2024-08-12 23:06:29.749587,successful
TRANS02661,CUST0819,8991.39,2024-03-15 16:08:26.749587,successful
TRANS02662,CUST0509,764.37,2024-06-24 06:34:30.749587,successful
TRANS02663,CUST0020,492.35,2024-08-08 22:44:00.749587,failed
TRANS02664,CUST0409,9733.94,2024-11-28 23:04:11.749587,successful
TRANS02665,CUST0184,3707.3,2024-12-13 19:06:24.749587,successful
TRANS02666,CUST0510,1646.78,2024-11-29 03:46:37.749587,successful
TRANS02667,CUST0314,9803.22,2024-02-26 13:55:27.749587,successful
TRANS02668,CUST0737,6277.0,2024-05-12 18:17:58.749587,successful
TRANS02669,CUST0986,728.71,2024-11-02 08:28:08.749587,successful
TRANS02670,CUST0280,5900.33,2024-03-04 15:26:55.749587,fraudulent
TRANS02671,CUST0337,2363.32,2024-05-28 22:03:35.749587,successful
TRANS02672,CUST0343,2093.77,2024-02-12 09:54:33.749587,successful
TRANS02673,CUST0138,1385.96,2024-06-10 18:44:24.749587,successful
TRANS02674,CUST0430,7692.06,2024-10-06 19:23:21.749587,successful
TRANS02675,CUST0376,9536.78,2024-10-11 06:59:11.749587,successful
TRANS02676,CUST0143,669.5,2024-07-10 13:35:40.749587,successful
TRANS02677,CUST0319,8965.5,2024-12-13 17:06:31.749587,successful
TRANS02678,CUST0192,5739.56,2024-09-26 00:49:21.749587,successful
TRANS02679,CUST0782,4776.03,2024-11-29 07:20:46.749587,successful
TRANS02680,CUST0512,8514.69,2024-12-24 15:29:37.749587,successful
TRANS02681,CUST0356,566.49,2024-08-07 20:17:03.749587,successful
TRANS02682,CUST0492,9409.92,2025-01-06 07:21:26.749587,failed
TRANS02683,CUST0479,2802.07,2024-12-06 09:21:27.749587,successful
TRANS02684,CUST0821,1088.22,2024-08-15 11:33:45.749587,successful
TRANS02685,CUST0508,1447.72,2024-05-30 03:02:58.749587,successful
TRANS02686,CUST0332,6197.0,2024-02-27 23:32:49.749587,failed
TRANS02687,CUST0473,657.46,2024-11-26 03:18:26.749587,successful
TRANS02688,CUST0108,495.25,2024-04-25 03:09:43.749587,successful
TRANS02689,CUST0437,3444.53,2024-07-07 07:01:18.749587,successful
TRANS02690,CUST0183,3974.75,2024-11-26 05:08:25.749587,successful
TRANS02691,CUST0740,366.57,2024-12-22 21:12:15.749587,successful
TRANS02692,CUST0189,5085.24,2024-10-07 12:27:42.749587,successful
TRANS02693,CUST0658,162.52,2024-11-08 04:39:32.749587,successful
TRANS02694,CUST0344,96.66,2024-11-01 23:59:56.749587,successful
TRANS02695,CUST0296,2462.11,2024-09-27 18:19:12.749587,fraudulent
TRANS02696,CUST0706,8748.19,2024-02-21 04:37:48.749587,failed
TRANS02697,CUST0685,6686.6,2024-09-06 18:40:16.749587,successful
TRANS02698,CUST0845,699.81,2024-05-07 07:25:44.749587,successful
TRANS02699,CUST0431,6044.5,2024-03-23 16:27:27.749587,successful
TRANS02700,CUST0646,2181.9,2024-06-03 07:38:36.749587,successful
TRANS02701,CUST0326,607.79,2024-10-27 22:18:46.749587,successful
TRANS02702,CUST0253,8628.46,2024-06-30 03:29:48.749587,successful
TRANS02703,CUST0609,5938.13,2024-11-28 11:31:01.749587,successful
TRANS02704,CUST0310,5751.71,2024-05-17 13:27:29.749587,successful
TRANS02705,CUST0274,2597.23,2024-11-05 11:31:14.749587,failed
TRANS02706,CUST0163,3356.62,2024-03-16 06:47:36.749587,successful
TRANS02707,CUST0387,2797.51,2024-05-08 03:02:00.749587,successful
TRANS02708,CUST0937,6253.65,2025-01-28 04:06:22.749587,successful
TRANS02709,CUST0992,1287.84,2024-07-31 20:48:41.749587,successful
TRANS02710,CUST0542,3643.27,2024-12-13 04:18:45.749587,fraudulent
TRANS02711,CUST0811,7327.67,2024-03-16 00:18:44.749587,successful
TRANS02712,CUST0375,8538.44,2024-05-16 01:57:45.749587,successful
TRANS02713,CUST0441,8090.75,2024-04-18 04:14:44.749587,successful
TRANS02714,CUST0166,2121.83,2024-06-12 18:25:42.749587,successful
TRANS02715,CUST0354,3762.64,2024-11-20 13:09:31.749587,failed
TRANS02716,CUST0906,9942.87,2024-03-09 00:40:00.749587,successful
TRANS02717,CUST0051,2692.59,2024-09-04 11:57:37.749587,successful
TRANS02718,CUST0248,8242.73,2024-04-09 20:07:48.749587,successful
TRANS02719,CUST0137,7944.54,2024-07-16 20:46:34.749587,successful
TRANS02720,CUST0352,9084.49,2024-09-03 07:37:45.749587,failed
TRANS02721,CUST0544,8573.01,2024-08-30 07:34:32.749587,successful
TRANS02722,CUST0307,7243.52,2024-05-21 22:58:01.749587,successful
TRANS02723,CUST0629,8583.04,2024-06-27 18:06:48.749587,successful
TRANS02724,CUST0873,8790.46,2024-03-05 06:56:33.749587,successful
TRANS02725,CUST0347,9779.72,2024-08-26 13:17:51.749587,successful
TRANS02726,CUST0810,2589.5,2024-08-10 09:05:07.749587,successful
TRANS02727,CUST0852,9215.09,2024-02-08 12:52:27.749587,fraudulent
TRANS02728,CUST0344,1734.47,2024-11-07 19:04:17.749587,successful
TRANS02729,CUST0564,8977.19,2024-12-07 04:21:13.749587,successful
TRANS02730,CUST0931,8417.54,2024-03-13 03:01:00.749587,successful
TRANS02731,CUST0986,704.23,2024-10-17 08:46:26.749587,successful
TRANS02732,CUST0683,6717.81,2024-02-25 20:53:47.749587,fraudulent
TRANS02733,CUST0348,4164.51,2024-03-05 00:44:51.749587,successful
TRANS02734,CUST0591,1389.62,2025-01-28 19:56:28.749587,successful
TRANS02735,CUST0546,2812.46,2024-05-13 14:10:40.749587,successful
TRANS02736,CUST0816,5802.86,2024-09-07 15:06:02.749587,successful
TRANS02737,CUST0841,186.86,2024-11-15 03:29:57.749587,successful
TRANS02738,CUST0016,3503.36,2025-01-12 10:15:08.749587,failed
TRANS02739,CUST0312,2215.66,2024-10-10 10:48:39.749587,successful
TRANS02740,CUST0844,9781.91,2024-06-11 19:30:27.749587,successful
TRANS02741,CUST0024,531.41,2024-09-10 09:34:55.749587,successful
TRANS02742,CUST0975,3665.6,2025-01-06 07:45:36.749587,successful
TRANS02743,CUST0418,3296.19,2024-06-04 16:06:42.749587,successful
TRANS02744,CUST0824,976.06,2024-06-23 03:58:41.749587,successful
TRANS02745,CUST0990,1737.77,2024-10-25 19:53:17.749587,successful
TRANS02746,CUST0362,8190.23,2024-12-20 15:58:49.749587,successful
TRANS02747,CUST0238,7580.9,2025-01-04 02:31:16.749587,successful
TRANS02748,CUST0586,8333.41,2024-03-02 09:45:52.749587,failed
TRANS02749,CUST0602,8146.27,2024-02-29 15:11:18.749587,successful
TRANS02750,CUST0565,7957.99,2024-06-19 05:33:46.749587,successful
TRANS02751,CUST0974,2181.5,2024-10-04 19:02:50.749587,successful
TRANS02752,CUST0483,984.39,2024-03-17 12:14:28.749587,successful
TRANS02753,CUST0628,7435.93,2024-12-07 22:20:22.749587,successful
TRANS02754,CUST0218,8935.16,2024-12-14 12:46:14.749587,failed
TRANS02755,CUST0920,5398.05,2024-06-16 17:10:08.749587,successful
TRANS02756,CUST0755,2878.91,2024-09-13 05:04:00.749587,successful
TRANS02757,CUST0042,6933.13,2024-03-22 05:46:06.749587,successful
TRANS02758,CUST0913,5033.33,2024-05-05 18:08:57.749587,successful
TRANS02759,CUST0413,1934.29,2024-03-10 07:34:08.749587,successful
TRANS02760,CUST0627,7777.86,2024-06-19 01:26:40.749587,successful
TRANS02761,CUST0902,6845.04,2024-06-13 11:20:46.749587,successful
TRANS02762,CUST0029,4739.84,2024-04-03 11:48:56.749587,successful
TRANS02763,CUST0859,8025.45,2024-03-22 05:58:05.749587,successful
TRANS02764,CUST0287,6286.87,2024-08-01 14:50:34.749587,successful
TRANS02765,CUST0889,1395.75,2024-04-12 05:53:55.749587,successful
TRANS02766,CUST0531,1124.79,2024-12-06 04:16:44.749587,successful
TRANS02767,CUST0580,9117.09,2024-04-30 21:08:48.749587,successful
TRANS02768,CUST0040,8714.37,2024-02-25 19:37:56.749587,failed
TRANS02769,CUST0948,8499.66,2024-10-26 11:48:44.749587,successful
TRANS02770,CUST0110,2534.88,2024-09-22 23:10:11.749587,successful
TRANS02771,CUST0852,7070.18,2024-12-14 17:19:21.749587,failed
TRANS02772,CUST0491,1095.75,2024-12-03 21:20:53.749587,successful
TRANS02773,CUST0465,6292.4,2024-11-21 10:13:40.749587,fraudulent
TRANS02774,CUST0380,9697.75,2024-05-07 11:22:13.749587,successful
TRANS02775,CUST0855,3355.7,2024-03-25 07:53:56.749587,successful
TRANS02776,CUST0690,1205.93,2024-08-05 11:12:33.749587,successful
TRANS02777,CUST0567,8412.08,2024-09-29 22:21:34.749587,failed
TRANS02778,CUST0842,8980.95,2024-03-22 18:35:33.749587,successful
TRANS02779,CUST0366,5324.96,2024-06-06 20:44:21.749587,successful
TRANS02780,CUST0614,7106.92,2024-04-02 18:28:50.749587,successful
TRANS02781,CUST0891,5842.28,2024-12-03 19:10:21.749587,successful
TRANS02782,CUST0949,6800.21,2024-06-30 04:47:09.749587,successful
TRANS02783,CUST0854,9530.21,2024-08-19 12:06:54.749587,successful
TRANS02784,CUST0960,1968.71,2024-04-15 01:08:26.749587,successful
TRANS02785,CUST0045,4615.05,2024-10-18 07:41:10.749587,successful
TRANS02786,CUST0924,7453.07,2024-06-16 06:32:34.749587,fraudulent
TRANS02787,CUST0570,858.83,2024-10-03 11:48:11.749587,successful
TRANS02788,CUST0928,458.67,2024-04-24 16:05:00.749587,fraudulent
TRANS02789,CUST0365,3861.79,2024-12-18 19:40:10.749587,successful
TRANS02790,CUST0577,2648.56,2024-10-09 12:08:15.749587,successful
TRANS02791,CUST0872,6271.1,2024-03-07 13:54:07.749587,failed
TRANS02792,CUST0712,9925.52,2024-08-15 05:51:51.749587,successful
TRANS02793,CUST0661,1218.87,2024-05-23 21:26:53.749587,successful
TRANS02794,CUST0544,9229.9,2024-08-22 21:16:58.749587,successful
TRANS02795,CUST0261,5613.07,2024-07-14 08:32:07.749587,successful
TRANS02796,CUST0779,9078.8,2024-12-09 00:58:08.749587,failed
TRANS02797,CUST0864,3613.2,2024-02-26 10:51:48.749587,failed
TRANS02798,CUST0630,429.19,2024-08-15 17:36:34.749587,failed
TRANS02799,CUST0939,3581.5,2024-04-04 18:31:44.749587,successful
TRANS02800,CUST0085,2993.85,2024-11-24 14:25:31.749587,successful
TRANS02801,CUST0689,9062.85,2024-03-08 03:45:12.749587,successful
TRANS02802,CUST0805,6655.09,2024-10-15 14:10:42.749587,successful
TRANS02803,CUST0620,9550.66,2024-11-19 11:27:37.749587,successful
TRANS02804,CUST0515,2528.93,2024-11-08 20:30:52.749587,successful
TRANS02805,CUST0789,9404.84,2024-12-16 16:16:25.749587,successful
TRANS02806,CUST0840,255.54,2024-08-03 21:57:38.749587,successful
TRANS02807,CUST0913,5173.64,2024-11-24 04:40:35.749587,successful
TRANS02808,CUST0677,8158.48,2024-02-17 23:05:04.749587,successful
TRANS02809,CUST0689,7285.46,2024-06-01 20:56:37.749587,successful
TRANS02810,CUST0613,4994.63,2024-07-05 11:49:49.749587,successful
TRANS02811,CUST0282,5468.33,2024-07-27 20:56:07.749587,successful
TRANS02812,CUST0289,5775.19,2024-12-01 06:01:52.749587,successful
TRANS02813,CUST0451,4838.67,2024-09-30 15:25:50.749587,successful
TRANS02814,CUST0749,8258.52,2024-06-14 09:45:59.749587,successful
TRANS02815,CUST0973,4284.33,2024-04-28 18:29:19.749587,failed
TRANS02816,CUST0519,2156.19,2025-01-19 01:59:46.749587,successful
TRANS02817,CUST0434,8158.45,2024-02-27 14:16:23.749587,successful
TRANS02818,CUST0027,9618.4,2024-12-05 23:35:00.749587,failed
TRANS02819,CUST0730,4734.51,2024-07-09 21:31:03.749587,successful
TRANS02820,CUST0631,4074.75,2024-08-24 20:27:50.749587,successful
TRANS02821,CUST0592,2399.92,2024-12-16 01:35:38.749587,successful
TRANS02822,CUST0539,2371.29,2024-07-08 23:36:27.749587,successful
TRANS02823,CUST0170,9786.44,2024-05-30 02:32:14.749587,fraudulent
TRANS02824,CUST0029,7271.09,2024-04-08 10:18:56.749587,successful
TRANS02825,CUST0985,4187.01,2024-03-31 15:46:30.749587,successful
TRANS02826,CUST0905,3316.87,2025-01-24 21:46:54.749587,successful
TRANS02827,CUST0846,6952.12,2025-01-12 18:51:02.749587,successful
TRANS02828,CUST0539,998.35,2024-02-25 13:27:49.749587,successful
TRANS02829,CUST0131,610.4,2024-09-10 00:03:14.749587,successful
TRANS02830,CUST0159,3401.36,2024-08-16 22:00:32.749587,successful
TRANS02831,CUST0696,6898.9,2024-03-17 22:56:15.749587,successful
TRANS02832,CUST0834,5737.6,2024-02-08 11:00:13.749587,successful
TRANS02833,CUST0334,102.78,2024-11-09 10:40:56.749587,failed
TRANS02834,CUST0078,1515.14,2024-07-30 11:16:41.749587,failed
TRANS02835,CUST0113,9327.02,2025-01-02 14:18:23.749587,failed
TRANS02836,CUST0311,2589.33,2024-08-23 15:11:19.749587,successful
TRANS02837,CUST0714,1322.72,2024-10-27 16:31:34.749587,failed
TRANS02838,CUST0081,3164.18,2024-06-29 07:36:47.749587,fraudulent
TRANS02839,CUST0041,2738.2,2025-01-08 12:03:38.749587,successful
TRANS02840,CUST0703,7119.83,2024-06-26 20:45:47.749587,successful
TRANS02841,CUST0014,2034.48,2024-04-21 08:37:26.749587,successful
TRANS02842,CUST0877,9880.44,2024-05-14 20:35:16.749587,failed
TRANS02843,CUST0566,8166.01,2024-07-03 22:44:58.749587,successful
TRANS02844,CUST0392,1233.05,2024-11-19 06:09:13.749587,successful
TRANS02845,CUST0892,2651.93,2024-02-09 11:08:57.749587,successful
TRANS02846,CUST0062,1117.88,2024-12-09 09:45:03.749587,fraudulent
TRANS02847,CUST0439,6699.8,2025-01-23 01:08:22.749587,successful
TRANS02848,CUST0185,4756.44,2024-10-29 14:39:08.749587,successful
TRANS02849,CUST0800,8659.22,2024-11-20 06:37:59.749587,successful
TRANS02850,CUST0164,8018.65,2024-10-30 02:33:41.749587,successful
TRANS02851,CUST0793,1027.34,2024-04-28 22:36:27.749587,successful
TRANS02852,CUST0584,3715.0,2024-09-08 20:12:46.749587,successful
TRANS02853,CUST0009,234.43,2024-02-29 01:25:06.749587,successful
TRANS02854,CUST0622,9211.46,2025-01-17 00:17:14.749587,successful
TRANS02855,CUST0968,9549.67,2024-08-29 14:56:30.749587,failed
TRANS02856,CUST0053,892.47,2024-12-03 17:07:39.749587,successful
TRANS02857,CUST0600,8123.27,2024-12-19 09:41:22.749587,fraudulent
TRANS02858,CUST0444,147.71,2024-11-17 13:23:27.749587,successful
TRANS02859,CUST0272,1740.13,2024-06-22 22:52:52.749587,successful
TRANS02860,CUST0975,3815.24,2025-02-04 21:28:28.749587,successful
TRANS02861,CUST0213,5963.89,2024-06-21 17:32:25.749587,successful
TRANS02862,CUST0361,3696.56,2025-01-14 19:59:51.749587,successful
TRANS02863,CUST0302,4776.17,2024-06-02 01:53:26.749587,successful
TRANS02864,CUST0074,6363.26,2024-07-27 17:25:34.749587,successful
TRANS02865,CUST0255,1161.08,2024-05-09 10:09:52.749587,successful
TRANS02866,CUST0413,2447.68,2024-04-18 00:29:07.749587,successful
TRANS02867,CUST0602,2631.06,2024-03-24 10:01:05.749587,successful
TRANS02868,CUST0963,8379.26,2024-06-12 18:45:28.749587,failed
TRANS02869,CUST0734,3782.02,2024-02-19 22:44:32.749587,successful
TRANS02870,CUST0732,1333.62,2024-04-02 07:50:48.749587,successful
TRANS02871,CUST0115,8558.7,2024-02-24 11:01:02.749587,successful
TRANS02872,CUST0708,810.04,2024-04-28 23:58:20.749587,successful
TRANS02873,CUST0347,2052.42,2024-10-02 10:20:26.749587,fraudulent
TRANS02874,CUST0333,5665.63,2024-07-09 05:36:11.749587,successful
TRANS02875,CUST0714,5966.35,2024-12-12 00:54:14.749587,successful
TRANS02876,CUST0932,7705.78,2024-04-26 22:12:33.749587,successful
TRANS02877,CUST0612,5975.98,2024-06-19 10:35:47.749587,successful
TRANS02878,CUST0960,5138.67,2025-01-22 23:27:23.749587,successful
TRANS02879,CUST0136,7694.31,2024-04-05 19:08:11.749587,successful
TRANS02880,CUST0130,5937.52,2024-09-07 00:33:46.749587,successful
TRANS02881,CUST0113,8079.04,2024-08-10 17:47:34.749587,successful
TRANS02882,CUST0408,5164.17,2024-04-11 10:04:45.749587,successful
TRANS02883,CUST0816,2153.26,2024-03-14 09:25:33.749587,successful
TRANS02884,CUST0616,3318.97,2024-07-23 20:01:20.749587,successful
TRANS02885,CUST0742,9526.15,2024-04-24 01:23:33.749587,fraudulent
TRANS02886,CUST0240,8594.67,2024-07-01 04:14:54.749587,successful
TRANS02887,CUST0510,4417.64,2025-01-13 23:38:49.749587,successful
TRANS02888,CUST0660,5127.9,2025-01-15 00:37:31.749587,successful
TRANS02889,CUST0355,7912.62,2024-02-19 00:28:26.749587,successful
TRANS02890,CUST0649,8612.33,2024-06-16 23:53:04.749587,successful
TRANS02891,CUST0129,6272.68,2024-02-26 21:49:59.749587,successful
TRANS02892,CUST0661,5576.59,2024-04-03 17:32:00.749587,successful
TRANS02893,CUST0270,589.38,2024-03-20 17:28:17.749587,failed
TRANS02894,CUST0948,3155.98,2025-01-09 18:20:34.749587,successful
TRANS02895,CUST0603,1216.19,2024-12-30 20:37:57.749587,failed
TRANS02896,CUST0290,8438.09,2024-06-15 00:20:57.749587,successful
TRANS02897,CUST0068,2264.11,2024-07-20 22:35:43.749587,fraudulent
TRANS02898,CUST0409,9915.49,2024-10-22 21:28:16.749587,successful
TRANS02899,CUST0597,7819.83,2024-04-03 17:09:37.749587,successful
TRANS02900,CUST0048,3373.32,2024-05-19 15:24:49.749587,successful
TRANS02901,CUST0250,4956.77,2024-09-07 15:28:05.749587,successful
TRANS02902,CUST0811,4717.56,2024-12-31 02:24:18.749587,successful
TRANS02903,CUST0312,179.88,2024-06-20 20:52:47.749587,successful
TRANS02904,CUST0661,9954.01,2024-05-19 14:07:22.749587,successful
TRANS02905,CUST0186,1501.45,2024-06-11 14:18:28.749587,successful
TRANS02906,CUST0877,7526.49,2024-12-14 22:16:43.749587,successful
TRANS02907,CUST0297,8837.82,2024-02-08 05:21:07.749587,successful
TRANS02908,CUST0751,9545.65,2024-12-17 22:07:36.749587,successful
TRANS02909,CUST0715,4067.04,2024-09-14 03:57:22.749587,successful
TRANS02910,CUST0695,9828.58,2024-02-08 07:20:54.749587,successful
TRANS02911,CUST0485,1297.72,2024-02-19 08:17:12.749587,successful
TRANS02912,CUST0826,6032.01,2024-05-12 03:01:46.749587,successful
TRANS02913,CUST0493,7851.44,2025-01-29 20:11:50.749587,successful
TRANS02914,CUST0166,3577.25,2024-06-29 10:12:08.749587,successful
TRANS02915,CUST0171,2616.07,2024-12-31 08:31:44.749587,successful
TRANS02916,CUST0994,85.61,2024-05-30 03:48:23.749587,successful
TRANS02917,CUST0312,8387.61,2024-05-09 07:12:14.749587,successful
TRANS02918,CUST0399,9865.05,2024-10-28 11:04:03.749587,successful
TRANS02919,CUST0462,2909.64,2024-07-31 14:37:55.749587,successful
TRANS02920,CUST0599,9124.63,2024-02-12 13:14:01.749587,successful
TRANS02921,CUST0236,2499.98,2024-08-27 14:05:24.749587,successful
TRANS02922,CUST0674,3245.68,2024-05-21 04:22:30.749587,successful
TRANS02923,CUST0539,1087.55,2024-03-03 15:43:15.749587,successful
TRANS02924,CUST0874,4540.71,2024-10-19 14:34:11.749587,successful
TRANS02925,CUST0225,7878.22,2024-09-14 19:03:03.749587,successful
TRANS02926,CUST0154,7002.15,2025-02-02 20:12:17.749587,successful
TRANS02927,CUST0211,2406.71,2024-10-08 03:00:25.749587,successful
TRANS02928,CUST0319,8228.18,2024-06-29 12:36:18.749587,successful
TRANS02929,CUST0367,1342.88,2024-12-02 11:42:24.749587,fraudulent
TRANS02930,CUST0102,4186.4,2024-06-29 10:42:50.749587,failed
TRANS02931,CUST0483,1275.8,2024-06-11 04:39:16.749587,successful
TRANS02932,CUST0074,8098.48,2024-08-24 07:52:06.749587,successful
TRANS02933,CUST0450,2519.83,2024-10-06 04:06:42.749587,successful
TRANS02934,CUST0588,9666.64,2024-06-26 15:05:56.749587,failed
TRANS02935,CUST0872,1829.36,2024-09-24 18:04:49.749587,successful
TRANS02936,CUST0279,504.01,2024-03-03 00:22:31.749587,successful
TRANS02937,CUST0269,6470.96,2024-04-20 02:22:24.749587,successful
TRANS02938,CUST0058,7349.58,2024-09-25 01:28:00.749587,successful
TRANS02939,CUST0168,133.55,2024-11-01 07:06:46.749587,successful
TRANS02940,CUST0056,2316.58,2024-09-18 13:10:28.749587,failed
TRANS02941,CUST0156,7528.9,2025-01-07 18:11:18.749587,successful
TRANS02942,CUST0752,9735.92,2024-06-07 01:25:25.749587,successful
TRANS02943,CUST0761,3158.2,2025-01-13 00:33:24.749587,successful
TRANS02944,CUST0299,6024.3,2024-06-22 08:24:41.749587,failed
TRANS02945,CUST0340,2395.91,2024-05-21 02:17:59.749587,successful
TRANS02946,CUST0009,6337.65,2024-02-08 14:23:58.749587,successful
TRANS02947,CUST0734,8980.4,2024-10-01 04:31:17.749587,successful
TRANS02948,CUST0956,877.87,2024-11-02 18:19:10.749587,successful
TRANS02949,CUST0615,9407.78,2024-11-13 03:39:16.749587,successful
TRANS02950,CUST0797,7017.52,2024-02-08 00:36:47.749587,fraudulent
TRANS02951,CUST0289,5631.17,2024-02-17 10:41:54.749587,successful
TRANS02952,CUST0411,6732.83,2024-03-12 19:01:42.749587,successful
TRANS02953,CUST0317,2184.93,2024-07-24 01:03:51.749587,successful
TRANS02954,CUST0198,208.11,2024-12-29 09:01:38.749587,successful
TRANS02955,CUST0994,4762.91,2024-04-05 15:49:00.749587,successful
TRANS02956,CUST0251,894.57,2024-10-17 07:02:32.749587,successful
TRANS02957,CUST0991,3201.92,2024-02-20 20:48:00.749587,fraudulent
TRANS02958,CUST0572,7603.05,2024-08-15 02:12:36.749587,fraudulent
TRANS02959,CUST0380,3177.59,2024-03-12 19:59:48.749587,failed
TRANS02960,CUST0079,9318.3,2024-09-04 07:13:51.749587,successful
